,0
0,276.00467
1,276.4148
2,276.67603
3,277.0583
4,277.15686
5,278.32507
6,277.8476
7,277.40155
8,277.61353
9,278.62372
10,277.66858
11,278.9229
12,278.7134
13,279.06506
14,279.66205
15,279.00748
16,276.7963
17,276.34412
18,276.01514
19,276.71545
20,279.503
21,279.10208
22,279.27875
23,279.20987
24,279.904
25,279.23724
26,279.59326
27,280.0849
28,279.57788
29,280.06857
30,280.09494
31,280.15686
32,280.27905
33,280.85352
34,280.87048
35,281.52948
36,281.38022
37,281.33093
38,282.1483
39,281.28387
40,280.49988
41,280.00226
42,279.44263
43,279.96112
44,279.94928
45,280.09454
46,280.10736
47,281.01428
48,279.657
