,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,-17.342209,-17.792633,-18.303879,-18.812454,-19.405853,-5.848297,-5.2550354,-4.4621735,-5.5198135,-5.666033,-5.792282,-4.990448,-8.82193,-11.994186,-13.773926
1,2,-13.582397,-14.049286,-14.416534,-16.316269,-15.938644,-14.466049,-15.7491,-15.295853,-15.170532,-15.860443,-15.895569,-17.226791,-18.810074,-20.963058,-22.272476
2,3,-14.722504,-15.34845,-16.960876,-17.7612,-17.427536,-18.243118,-18.779312,-19.660034,-19.383316,-19.383926,-19.455017,-18.61235,-15.764801,-15.1466675,-15.097565
4,5,-6.9895477,-8.477921,-8.715195,-8.065369,-8.786728,-9.002258,-7.9567566,-8.053452,-8.475021,-9.0997925,-10.898712,-12.266281,-11.912949,-11.253937,-9.303513
5,6,-5.2937164,-4.34906,-3.4306335,-3.2799377,-2.7902222,-3.3129272,-4.451584,-4.9552917,-5.18544,-4.85849,-5.984024,-5.662491,-5.2860565,-5.9415894,-5.8739166
6,7,-12.28067,-11.3703,-10.287582,-9.413223,-10.119812,-10.352875,-11.265869,-11.702347,-11.229248,-10.487976,-7.8366394,-7.7039337,-7.2584076,-7.285263,-6.6667633
7,8,-16.781097,-15.468323,-15.886002,-15.91246,-14.281265,-12.836212,-12.390747,-12.452881,-13.524918,-12.936279,-14.023193,-14.2285,-13.34314,-12.850876,-11.906616
8,9,-15.3650055,-15.82515,-16.473083,-17.813568,-16.991653,-17.233368,-16.606934,-17.089157,-17.768692,-18.183456,-18.911728,-19.259735,-18.377213,-17.050064,-16.395004
9,10,-15.559433,-15.48526,-16.252716,-16.216858,-16.559647,-16.37114,-16.37584,-15.152634,-16.04271,-14.871719,-13.041687,-11.712799,-12.143051,-12.648117,-12.50708
10,11,-18.33847,-19.942429,-21.257126,-21.06839,-20.564896,-21.263275,-10.671082,-11.482101,-11.628571,-11.333679,-11.054642,-10.951447,-11.113724,-11.15152,-11.048019
11,12,-12.835892,-13.7827,-14.098892,-13.920288,-13.751022,-14.696274,-15.450684,-15.994827,-15.020401,-14.60614,-15.407272,-15.659409,-15.508652,-14.959015,-17.132965
12,13,-5.261429,-5.349655,-6.0892487,-6.4689636,-6.6409454,-6.829056,-8.595688,-8.2261505,-7.48967,-8.3741,-8.691345,-9.532623,-9.317383,-9.295273,-8.840622
15,16,-4.0864563,-3.2688904,-2.877945,-3.0056305,-10.121033,-14.379074,-15.368698,-16.169296,-16.862152,-19.950943,-20.26561,-20.458084,-20.433334,-20.241547,-20.82428
16,17,-8.1184845,-8.030228,-7.4716797,-6.5039062,-8.243286,-7.525772,-4.2294617,-5.2066803,-7.6683044,-7.972702,-9.444794,-10.328659,-11.165192,-10.610825,-10.804352
17,18,-10.976379,-9.781784,-11.3589325,-10.973801,-9.898407,-9.497192,-9.151855,-9.448776,-10.7560425,-11.004517,-10.665253,-8.731857,-5.651779,-4.1237793,-4.098755
18,19,-18.835495,-18.861282,-18.574005,-17.741669,-16.45929,-15.9696045,-15.016281,-14.061249,-14.151199,-15.22464,-16.01532,-16.350906,-16.964005,-16.739899,-16.610641
19,20,1.3803864,0.49154663,1.3990631,0.38731384,-6.317932,-10.658508,-13.225174,-14.081802,-14.596176,-13.684158,-11.2144165,-12.637451,-8.298218,-9.088196,-6.3141937
20,21,-10.939362,-14.103622,-12.862289,-12.274567,-13.939636,-14.037048,-14.086792,-13.902283,-13.095108,-12.318954,-11.132187,-10.288956,-9.727188,-11.231033,-11.547638
