,0
66,0.021254348
67,0.023371674
68,0.028789049
69,0.032951493
70,0.0371321
71,0.046162914
72,0.056000628
73,0.0648697
74,0.074210785
75,0.082393974
76,0.084815204
77,0.063511476
78,0.043323413
79,0.038808394
80,0.04034153
81,0.043631926
82,0.045802027
83,0.049093578
84,0.054749694
85,0.06897329
86,0.07847945
87,0.09108998
88,0.08509992
89,0.07217486
90,0.07047115
91,0.06750483
92,0.0648232
93,0.056057483
94,0.05618376
95,0.059605863
96,0.0706408
97,0.07299451
98,0.07973901
99,0.078137696
100,0.075989634
101,0.08183322
102,0.078889236
103,0.065814205
104,0.05862381
105,0.051027626
106,0.04641108
107,0.037882227
108,0.028925378
109,0.029047279
110,0.030100329
111,0.03070368
112,0.030044222
113,0.033452157
114,0.036259446
115,0.03198456
116,0.027544502
117,0.027873311
118,0.026437165
119,0.025437376
120,0.024021223
121,0.024655323
122,0.025400003
123,0.024070857
124,0.0203546
125,0.020466523
126,0.020361286
127,0.0202777
128,0.01999489
129,0.018656708
130,0.019726219
131,0.018200774
132,0.019365046
133,0.019437877
