,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,2,-30.827568,-30.43238,-28.135708,-3.702774,1.0108452,-0.5384064,2.9982414,3.3562012,1.4833527,5.8304214,4.948406,5.2891846,8.834423,0.34933472,-1.6609688
2,3,0.1223793,-2.0655937,-2.6070137,-1.6834145,1.4568176,-0.1355896,-4.880974,-8.164524,-5.9287796,-11.514954,-10.151852,-3.6293411,-28.716171,-49.022587,-44.270836
4,5,-28.770313,-25.57594,-23.645935,-22.072636,-17.467384,-17.728539,-18.276329,-14.050072,-2.0210037,-0.877655,-3.5465355,4.9951515,5.963337,4.9855995,5.683079
5,6,-18.483341,-18.01199,-19.13623,-21.970722,-23.887981,-26.400806,-30.193928,-30.805412,-30.974209,-24.521763,-24.894386,-24.779732,-24.961266,-17.849564,-15.04055
6,7,-11.078636,-9.858849,-8.887478,-3.9000473,-3.7599182,-15.569233,-19.082088,-19.031132,-10.167774,-8.033947,-4.5083504,-2.858612,0.05231476,-0.3617134,-0.5910225
7,8,-5.465809,-5.9420395,-5.8327866,-8.779804,-12.7213,-8.463253,-0.44859314,-1.3450279,1.3050499,3.9635277,5.308174,6.2578316,8.80986,2.5012245,2.3527527
8,9,-5.051033,-8.0632515,-10.140842,-11.668655,-10.982876,-11.882778,-10.311565,-11.703377,-10.198715,-12.664047,-12.163456,-12.258945,-13.977734,-12.3573265,-10.667477
9,10,-14.018242,-6.6364136,-4.467499,-6.7139626,-12.067457,-5.7558384,-6.2711735,-6.2411556,-6.5538597,-3.5368881,-1.2729111,-3.0290565,-2.2485466,-3.8045654,-2.2335396
10,11,-13.617878,-20.304981,-26.069925,-27.902643,-27.864944,-31.481083,-28.537716,-28.842201,-29.575869,-30.64882,-30.045649,-30.92141,-30.692318,-30.582123,-30.112345
15,16,-6.907593,-13.601135,-18.478432,-12.526215,-14.543236,-29.647717,-28.359665,-25.100927,-22.957264,-30.086334,-26.796707,-6.413376,4.539688,3.4184341,0.9627991
16,17,0.40680695,-3.7724113,9.222389,8.620064,9.225479,9.565247,10.272598,9.454048,8.620064,8.166,5.9265823,8.332802,4.1474037,8.43782,9.247101
18,19,-44.150387,-43.53938,-44.079006,-40.298763,-41.820568,-43.94767,-44.184647,-43.253864,-51.314003,-45.186813,-44.127544,-44.835625,-34.69407,-28.938053,-23.527512
19,20,-19.186443,-28.005177,-28.656044,-29.488304,-28.410637,-27.108898,-26.428688,-24.854866,-24.918886,-25.633774,-25.481728,-38.09097,-28.197235,-23.449097,-22.12602
20,21,0.3822899,-2.2638626,-1.146183,-1.5596428,-0.18855286,1.3185806,1.9801178,2.353569,2.020134,1.8227386,2.1801834,4.0367584,0.6170311,-1.516964,-3.5682678
21,22,-28.675632,-28.256186,-27.911436,-26.345695,-26.20205,-26.8226,-25.601608,-47.616783,-42.264534,-43.29304,-39.85703,-37.84024,-34.473183,-38.423443,-35.65395
26,27,-68.601616,-67.84347,-45.417824,-37.502357,-35.27905,-34.379494,-34.57204,-35.390366,-57.97546,-51.672573,-46.759632,-25.654734,-25.729948,-24.333984,-22.673271
27,28,-25.413288,-25.47208,-20.043575,-13.232048,-20.485918,-22.921606,-17.283129,-16.972368,-16.56922,-14.253916,-13.369228,-9.7464905,-6.1041565,-3.6600723,-1.5603409
28,29,-4.503826,-2.4657593,-2.970871,2.1771584,6.5058517,5.9860535,4.229912,0.74111557,-3.1353264,-7.616726,-9.81044,-8.365585,-12.685467,-13.134781,-11.84557
29,30,-1.0884476,-1.6317368,-0.05179596,-0.19275665,1.3695679,-7.0470085,-6.43911,-6.62706,-5.6256447,-1.3791809,-1.5730019,-3.0589714,-9.334694,-17.263779,-17.425297
31,32,-0.12894821,-1.4628487,-2.4360924,-1.4018555,0.027515411,-0.89269257,-2.706585,-0.45778275,-1.3488197,-1.1393166,-1.5583191,-0.33579636,0.46242523,1.4303665,1.597435
33,34,-41.422623,-40.352272,-37.6091,-31.392105,-32.87585,-33.955814,-33.119404,-35.875393,-34.57431,-25.040512,-22.672287,-18.52869,-15.080498,-17.019306,-18.346024
35,36,-24.945766,-22.647585,-12.589424,-5.7469788,-3.9958458,-3.367752,-1.3734856,4.4616966,5.926281,7.9118614,6.6904106,6.4588547,6.099945,4.6556244,1.9782715
36,37,-15.946884,-12.685032,-14.772743,-17.340782,-11.94413,-4.334194,-44.59089,-26.06207,-13.099434,-15.711426,-10.016533,-10.754295,-9.335278,-8.007309,-8.6760025
38,39,-48.61235,-29.580065,-31.962881,-33.58368,-29.13253,-17.783916,-11.4488945,-11.563801,-13.42651,-7.904911,-2.9820366,-4.146229,-4.5151443,-5.7549324,-7.850479
39,40,-20.593216,-29.32706,-14.9925,-12.097961,-15.061569,-20.14114,-21.114357,-22.753132,-23.927269,-1.0597878,-4.302799,-0.04889679,-8.597519,-16.92638,-19.959053
40,41,-11.249271,-13.908936,-16.040985,-17.447952,-17.08387,-16.167488,-15.880543,-12.190338,-9.123394,-4.202091,0.5309944,0.8086853,2.6291046,1.4535484,-0.64764786
41,42,-3.4151726,-2.6556358,-3.3336906,-2.847702,-10.5943985,-13.0126915,-9.712635,-5.781086,-4.436619,-7.2914314,-7.070263,-3.7672958,-1.5788956,-1.9019165,-0.07146454
42,43,-28.048317,-26.976404,-28.192665,-26.893538,-28.256817,-27.994854,-28.914402,-30.871109,-28.390472,-26.166454,-27.609928,-31.640963,-34.573353,-32.39745,-31.395039
43,44,0.7012062,0.92768097,1.3727303,-1.1369362,-8.091846,-24.063652,-18.796774,-10.319735,-17.84347,-28.145481,-35.00822,-37.90237,-37.586357,-36.161667,-34.06545
44,45,-16.17495,-16.372398,-14.325825,-15.112484,-16.770432,-17.403522,-17.716934,-14.473125,-10.93158,-12.015984,-14.560883,-9.000965,-8.029392,-7.4871902,-4.5536613
45,46,-62.148685,-61.558575,-57.71248,-45.871723,-38.369316,-33.102806,-28.719976,-24.295631,-20.075897,-19.390896,-21.997463,-19.642952,-14.290443,-13.246632,-10.41766
46,47,-23.745008,-23.7133,-25.171844,-26.088476,-26.515087,-26.653446,-18.6747,-10.546066,-6.4903946,-5.9744263,-14.86116,-11.736534,-8.917454,-6.3895073,-8.427433
47,48,-23.909311,-12.445629,-6.452923,-4.559124,-5.236511,-1.9908218,-2.3626633,0.8542023,-2.3194237,-0.4919243,0.061515808,1.179924,2.203209,1.321167,0.99832535
48,49,0.5149765,-0.3671646,-0.8384094,-0.7723198,-0.06258011,0.437397,-0.86426926,-11.185635,-13.185543,-7.3496017,-4.5307655,-9.981667,-7.4444275,-9.725929,-9.159866
49,50,-8.407024,-1.1257515,6.057827,9.931213,8.63242,5.169937,2.8338356,-2.7549858,-6.9731827,-4.9474144,-4.6830597,-3.953209,-6.5881424,-6.8553734,-7.7662506
51,52,-4.5674896,-5.2877045,-5.5947304,-2.521618,-2.5158768,-3.0065422,-3.7009354,-3.2160072,-4.154297,-4.647831,-7.5028687,-8.883045,-12.349262,-13.313377,-14.808327
52,53,-13.504032,-6.149872,-9.037872,-8.030968,-8.267548,-6.126793,-7.1481247,-8.472389,-9.94957,-10.99398,-9.294647,-4.1158676,-1.5885048,-6.4672356,-6.611492
53,54,-9.232998,-9.0488205,-7.613899,-11.690508,-9.807514,-5.194874,-5.3515587,-9.238495,-9.634335,-13.213394,-18.999815,-22.23801,-21.160444,-17.853525,-18.865118
54,55,-28.63585,-32.074852,-33.2785,-31.604101,-28.776793,-24.463947,-24.362469,-20.438627,-13.199814,-9.710072,-6.6290665,-0.94062424,-0.9208908,-5.676296,-7.2238464
55,56,-3.9548836,0.019939423,2.3190727,2.4037018,2.5221863,4.87492,6.189514,4.101959,3.4756927,4.209156,3.6985512,3.949623,4.9059486,4.87492,4.463051
56,57,-2.9649963,-6.682621,-7.3590775,-6.1853943,-8.096241,-12.626194,-15.623999,-13.588844,-10.299065,-11.735813,-6.3328285,-8.830517,-9.044437,-11.654869,-13.288197
57,58,-23.990099,-22.408808,-23.154644,-23.79063,-20.951822,-21.645624,-21.587807,-20.02386,-19.442802,-12.157879,-12.287964,-12.06826,-10.186321,-8.1742935,-8.443142
59,60,-20.316368,-13.188667,-3.6978302,-5.675316,-7.070221,-9.020359,-15.374022,-6.627136,-6.736538,-5.6506996,0.77407837,1.2281075,2.3440323,0.85339737,2.160778
60,61,-14.5275345,-15.493614,-18.114601,-15.09918,-7.7964287,-1.9942398,2.7675514,4.5682297,9.801632,9.169964,6.8490906,6.0030594,4.5239143,4.3488693,3.8428726
61,62,-48.672005,-48.672005,-46.215313,-41.16394,-38.398808,-35.300884,-70.91212,-70.38452,-35.979992,-35.95023,-36.48053,-37.000008,-36.540054,-35.37935,-33.371784
63,64,-36.321075,-32.602432,-25.102652,-20.928293,-16.733103,-9.241133,0.50858307,-2.4757042,-6.2880936,-11.360863,-11.74106,-13.782669,-11.9493885,-15.975313,-14.238384
64,65,2.3242836,0.90198517,-2.4070969,-0.7285309,-1.2346649,-2.5832825,-4.2458344,-5.921196,-5.3381844,-13.503582,-8.2980995,-17.437325,-27.79703,-46.64247,-43.407066
65,66,-6.1949463,-7.0731926,-8.984829,-9.918484,-12.49781,-8.231255,-4.1087646,-3.8372574,-3.2859306,-2.5683746,-4.3581085,-4.593601,-5.0645866,-6.72134,-7.1756973
67,68,-30.899326,-37.05368,-39.679085,-32.06996,-29.552528,-17.098911,-28.660347,-24.16818,-12.586857,-18.525267,-26.128708,-29.413303,-14.430889,-4.710644,-6.9950867
69,70,9.236767,9.139046,8.308407,7.7795563,3.741333,-11.609673,-18.226038,-32.24917,-37.175514,-33.12005,-30.191256,-22.916702,-22.295877,-20.677713,-17.289053
70,71,10.192711,6.424759,-0.36463928,-0.21479034,2.3898087,2.7957573,2.5342064,1.9239235,2.8720398,0.9594574,-4.110794,-2.8411865,-3.8873863,-5.4376144,-3.5958672
72,73,-18.042213,-9.269577,-6.081566,-7.078022,-10.118645,-10.986938,-12.742748,-16.023674,-15.917942,-15.507824,-17.350143,-11.339382,-6.7448006,-8.266716,-16.645256
76,77,-21.438484,-14.344761,-12.547302,-3.6593208,-0.83016205,2.4315414,1.0281754,0.7302017,1.6049004,-0.695591,-4.32576,-6.828106,-7.725235,-9.320843,-21.691605
77,78,-26.580954,-23.25517,-19.637821,-16.33767,-15.648804,-14.54982,-13.902607,-13.655895,-4.93132,-2.9832687,-2.3905258,0.8711777,1.4479027,2.3354225,3.8092728
78,79,-19.006903,-16.69405,-12.282063,-6.9917793,-1.4965591,-0.9988556,-5.2381096,-1.2857666,-1.3121147,1.6858101,4.0894203,1.7794952,0.11951065,2.7866096,0.9363289
