,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,2,12.892122,13.547168,14.583462,18.017467,18.628002,18.900934,18.461681,18.164658,18.190144,18.411732,18.515171,18.880531,18.970785,18.730843,18.455935
2,3,17.513838,16.76376,16.37122,15.43471,15.039703,14.0280075,13.336697,12.900657,12.808496,13.16519,12.920374,12.598064,11.522031,10.927587,11.431627
4,5,4.0953093,6.451758,8.424728,10.567473,12.285636,13.317782,13.650663,14.750248,16.47891,17.546143,18.142569,18.458315,18.969036,19.36311,19.425753
5,6,8.66818,8.940565,9.806789,9.785985,9.95376,10.56406,11.016425,11.080952,11.2568655,11.09811,10.554419,10.043419,12.873795,13.357718,13.218463
6,7,17.279198,17.20271,17.007885,16.854769,16.362217,16.041664,15.923789,16.22903,16.982868,17.427261,17.802032,18.064028,17.527498,17.204588,16.772144
7,8,11.897283,13.752789,14.073501,14.4001255,15.098312,15.776026,16.405252,16.476036,16.648317,16.69352,17.025913,17.2473,17.415762,16.238651,16.456535
12,13,13.268482,13.04678,13.039371,13.547588,13.599695,13.3673,13.045623,12.7846575,12.695352,12.546813,12.256521,11.3599,10.334514,9.019228,8.202173
15,16,14.606158,14.669836,15.598942,16.178425,17.263018,17.200056,17.719477,17.888548,18.20099,17.67854,18.88325,19.145615,18.64256,17.808418,16.98989
18,19,11.239574,10.964482,11.009089,10.634783,11.155645,11.7746525,12.361021,13.635309,13.798793,14.013576,15.029746,14.990413,15.9655485,16.300072,16.752628
20,21,11.148685,11.852864,12.098454,12.057291,12.091074,12.245277,12.085727,11.968277,11.767255,11.410726,11.129244,10.969671,10.778897,10.8544035,12.863149
26,27,2.9170544,3.0692627,3.5125706,3.963382,4.3231406,5.0023723,4.9444113,5.8095274,9.328186,10.801914,12.284229,13.874096,15.231911,16.27451,17.012068
28,29,20.550232,20.723392,20.79692,20.435806,19.920942,18.840837,17.853603,16.559853,15.130617,13.431435,11.367519,10.508489,9.487073,9.014721,9.269016
30,31,11.534659,10.611431,8.983548,8.450543,7.777739,7.5699477,8.04772,8.846643,9.356086,10.034366,10.707304,10.757251,11.3059025,11.101629,11.201373
31,32,14.231614,14.017555,14.400217,13.530864,13.605104,13.6730995,13.654331,13.732031,13.769585,13.708889,14.029816,14.419225,15.07865,15.444378,15.460057
32,33,13.010653,14.199746,15.184035,15.813313,16.129032,16.333065,16.678091,17.005896,17.256863,17.1036,16.782751,16.385843,15.934107,15.902891,16.472818
33,34,3.4246602,4.417986,5.4778876,7.230404,8.689764,9.3620615,10.853283,11.542962,13.01979,13.480002,14.2637415,14.732609,14.663789,14.545515,14.4745655
37,38,12.4741335,13.562252,14.488204,14.493621,14.507698,14.724855,15.349131,15.515122,16.032724,14.378989,14.185915,13.697553,14.626908,14.905045,14.679569
