,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,1,0.0,0.0,0.0,36.24463,152.75116,216.61566,291.22473,299.35068,262.06693,174.28177,83.37927,13.467041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.037903,113.03583,266.90924,395.53195,472.6557,482.40265,429.30347,324.8092,156.86609,53.057617,0.0,0.0
1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.134705,201.19507,354.75674,455.8219,503.22668,459.9784,322.5647,195.06424,82.77655,1.43396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.772827,209.84058,350.03912,498.40515,542.4017,564.2856
2,3,28.335938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.221313,161.14728,365.0025,487.6814,553.6242,563.9946,479.72174,347.96088,188.80872,38.406006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.595398
4,5,0.0,0.0,0.0,64.7207,196.72125,286.8473,455.27386,457.39957,490.77118,437.02988,318.71234,150.2445,24.125793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.09601,300.77792,484.62106,627.0025,693.27106,737.0648,740.18115,619.53156,491.74115,223.17914,63.647522,0.0
5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.47107,178.06451,352.72372,523.39984,619.8411,657.31964,618.25195,535.41113,389.4387,220.2279,63.31732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.06012,148.22198,383.80453,537.3717
6,7,0.0,0.0,0.0,36.942017,189.9107,365.87012,556.4412,683.9633,723.031,686.8526,568.90656,404.69016,195.56552,22.722412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3846436,119.184326,332.4985,513.47296,685.3667,739.9335,760.44763,644.64795,493.86688,303.62598,97.060425
7,8,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,49.445312,180.22461,301.248,346.78256,340.08444,278.40787,199.13321,79.12909,4.409973,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,6.1035156e-05,4.597168,116.467896,291.03442,405.25568
10,11,0.0,0.0,0.0,0.0,0.0,0.16308594,84.2417,261.22668,406.99823,584.3706,679.8663,709.42834,662.8222,553.03485,373.56253,185.87402,37.14624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.151306,213.00995,433.9099,630.28357,789.8983,838.7267,836.6268,744.88245
11,12,164.42969,177.44034,195.36612,127.58685,53.095764,1.9412231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.403992,155.11572,317.00528,441.80414,494.32172,472.34818,412.14816,253.79007,106.74921,19.619202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.821533,70.877014,155.87982,254.71939,290.77747,262.216,188.59232,119.05768,29.18097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.77246,160.65039,353.55896,503.82153,616.3739
