time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
1,relative_humidity_10_max,-1.1065383834695592,-1.8475440354443664,0.26171990116383015,1.45150880122077,-0.5420597863611414,0.16588818530220015,0.06623232666719238,0.2113874445718083,-0.0076740362660667775,-0.13948307730315965
2,relative_humidity_10_max,-1.179931595379042,-1.7348355121466958,0.19467845011944387,1.3723914112533306,-0.53892282246381,0.10956721265868855,0.00038834208086214496,0.026740729016857312,0.11858455189017275,-0.20197155377731807
3,relative_humidity_10_max,-2.3581371598751395,-1.534072068917332,0.12058844354215421,1.0529164273677347,0.1545549413020712,0.16621766788090853,0.4056184515608732,0.0905546587445206,0.010271484946042993,0.009764959199598265
4,relative_humidity_10_max,-2.7440957545858513,-1.2984753040409522,-0.09252080193842979,0.8219439763400549,0.5329992811786547,-0.05330632701778283,0.18806991047663932,0.11103356041863313,-0.16959466207290014,0.09801228238211994
5,relative_humidity_10_max,-2.785487858393836,-0.9340468688873662,-0.26201604191450006,0.36058020567081683,0.5233328361544457,-0.10703260127820877,0.020332727064780638,-0.030761167349645693,-0.15513410886626178,0.1412095083676088
6,relative_humidity_10_max,-2.7252253277681064,-1.0265941842411208,-0.1132996677541477,0.3399212325166148,0.47386309465548393,-0.11709938697126765,-0.00699070089719435,-0.2899036764109164,-0.005565614636347579,0.28198381600740446
7,relative_humidity_10_max,-2.6387314028198903,-1.168990984384427,0.03281029145770885,-0.031897076603717406,0.33942486227126,-0.02264772731279032,-0.24490530343023592,-0.19186410314450153,0.18283660211631472,-0.002548559896578573
8,relative_humidity_10_max,-2.665416557706191,-0.9134596726963026,-0.005989902367019052,-0.40313128020291383,0.2630630944800567,0.002368597786631842,-0.38899554525785246,-0.07017052413668703,0.028530236091891273,0.013010485172174988
9,relative_humidity_10_max,-2.5406069677251213,-0.5773681068786702,-0.08857553550549788,-0.4495497057863905,0.2736931965391093,-0.01837692570213746,-0.5071404751908369,-0.04151612321417004,-0.00781420358429884,-0.025624822249236633
10,relative_humidity_10_max,-2.441466819320133,-0.730366506371485,0.17858582048950297,-0.7111434528386563,0.07191793114819386,-0.18989618711458595,-0.4335773302699531,-0.029902985586464367,0.06064292663119615,-0.17587589656966696
