time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
1,mean_surface_net_long_wave_radiation_flux_std,-3.675263496567152,4.083021991192487,-3.6452539099247194,2.237774296242519,-1.104573589529396,-0.7978933282328978,-0.9232448318318467,-0.5819035473705323,-1.0249511908552318,-0.0834985204700925
2,mean_surface_net_long_wave_radiation_flux_std,-4.264161892319244,3.415302146816817,-3.5255711054179373,1.8783047755715505,-1.4350860458587062,-0.3470627403211919,-0.33678491616597556,-0.8355521839500344,-0.3787489762968482,-0.06172558505053358
3,mean_surface_net_long_wave_radiation_flux_std,-4.505353652453447,3.042103112984166,-3.1116609116437464,1.548707806191938,-0.6212244081810422,-0.4767148037703354,0.4024481953336667,-0.3702937494516679,0.3567846758628474,0.17456759212197237
4,mean_surface_net_long_wave_radiation_flux_std,-4.152700006198135,2.7779437530758093,-2.502257789042864,0.7679018959842406,-0.05843055829192209,-0.1242794752092462,0.6514507228689279,0.7129948674718363,1.235217030134813,0.3490930100574194
5,mean_surface_net_long_wave_radiation_flux_std,-4.462756528400224,3.2024580724620515,-1.343778825127003,-0.1952349994005038,0.818940259417793,0.6589842872284688,0.9581301861718525,1.0817650382129345,0.751558587695349,-0.43309604225985304
6,mean_surface_net_long_wave_radiation_flux_std,-4.163577186975912,3.2120132776739814,-0.41136852817286174,-0.9728751936794214,1.558025715117179,1.0926233553166316,0.6056856886383872,1.1165758445651293,0.09559772950515057,-0.27706663377466045
7,mean_surface_net_long_wave_radiation_flux_std,-4.27712386441653,2.724085195824649,0.7734755555282833,-1.5213887672533604,1.4499881283078784,1.703509882353562,-0.577425806004647,0.24128971684864056,-0.407457806581586,0.3177450421746206
8,mean_surface_net_long_wave_radiation_flux_std,-4.336261810431543,1.9217212688466156,1.0971739879310565,-1.9409671156275323,1.6025718823676598,1.0161663583621974,-0.7420899093428759,-0.2878386635017592,-0.6045524578700697,-0.32619304915631503
9,mean_surface_net_long_wave_radiation_flux_std,-4.139549575122464,0.8040782327859956,1.472088845728428,-2.1504774157617264,1.0712997748347697,0.6055243202281179,-0.17417860817266076,-0.3737692372272597,-0.6394502755174274,0.22605577099942256
10,mean_surface_net_long_wave_radiation_flux_std,-3.9690039132002033,-0.12686727345245197,1.6554775510412494,-2.1019539371525067,0.31158955399435867,-0.3655331606684494,-0.10660527701897256,-0.9906556545752352,-0.3097873154174404,0.4860450506636271
11,mean_surface_net_long_wave_radiation_flux_std,-4.039620287093797,-0.9253852741702566,1.4937919021327848,-1.8064268891575421,-0.027105593508454224,-1.0419422240026708,0.101587937712366,-0.7308182733847527,-0.12117571852583128,0.10735093741750866
12,mean_surface_net_long_wave_radiation_flux_std,-3.6930874545164913,-1.5831321287476183,1.5197479146643647,-1.2079458058610073,-0.40198419975780214,-1.4929771120459383,0.04375367615492358,-0.6822795595347553,0.5305298076863191,0.35725248804447174
13,mean_surface_net_long_wave_radiation_flux_std,-3.534881299244466,-1.9624791388740626,1.78002627166897,-0.5025928523179405,-0.38012381260526246,-1.393868601643242,0.49814005097652986,-0.4124175147501082,0.6158307751589485,0.07619586065113423
14,mean_surface_net_long_wave_radiation_flux_std,-3.74798704014745,-1.9989532199682434,2.1868163568070895,-0.25600903535759584,-0.6405670941946813,-1.2564117295868893,0.46186090318478956,0.09689752520567023,0.5715814424588794,-0.1426825247113217
15,mean_surface_net_long_wave_radiation_flux_std,-3.5453423654451974,-2.23060628820966,2.187319862295379,0.2000460617091519,-1.240309356848855,-0.5573132208516586,0.1431086199575151,0.4626621315455738,0.1001824481703897,-0.5513747360227802
16,mean_surface_net_long_wave_radiation_flux_std,-3.3338302689422226,-2.6971902293003756,2.0700669194475307,0.7321145307569549,-1.4577783978738006,0.2899229639592153,-0.31082949666569387,0.5631943669274087,-0.30831127917025236,-0.766875625678598
17,mean_surface_net_long_wave_radiation_flux_std,-2.36479558285771,-3.261007993392817,1.440485217630115,1.4297252004966325,-1.7218233861268315,0.8695392544836383,-0.09283227480226812,0.6994671326408859,-0.37161768027269393,-0.20417488659704075
18,mean_surface_net_long_wave_radiation_flux_std,-1.342677618573407,-3.61231640136553,0.8723837690847296,2.0969876418062494,-1.3115705687887573,1.3295895258193695,-0.1537624543016494,0.6898243063316759,-0.2667023117503204,0.07330475581343686
19,mean_surface_net_long_wave_radiation_flux_std,-0.4386881944267115,-3.8610267903105617,0.5307809341192109,2.2511384387729882,-0.38628322653663116,1.5768988918453235,-0.049990074774289406,-0.14936991588528778,-0.19331989844272537,0.727899225695094
20,mean_surface_net_long_wave_radiation_flux_std,0.8889368444869633,-4.035451384676059,-0.3944150746586137,2.285393015910424,0.84417293676372,1.171806420086187,-0.061952545579909694,-0.3521133910103051,0.0586112800958469,0.8111459224516365
21,mean_surface_net_long_wave_radiation_flux_std,1.9080812802158444,-3.6369692857645974,-1.035896073201955,1.8281162897739225,2.2360622760485547,0.38034694802299857,-0.05991423618601364,-0.402628910399109,0.6331393442461876,0.3048954602314124
22,mean_surface_net_long_wave_radiation_flux_std,2.172019832245344,-3.6007581394302823,-1.6201031911140744,1.2141933513166134,2.1003776873729736,-0.06489558955684037,-0.03951629720220974,-0.9150272079360864,0.36186359107443994,-0.5076025508990665
23,mean_surface_net_long_wave_radiation_flux_std,2.30474072084285,-3.4273945852465295,-1.9626565400031262,0.3360366601557846,1.832860955751558,-0.565570136973828,-0.14168203751974268,-0.44610542605800163,0.0830352662491128,-0.8085114365546143
24,mean_surface_net_long_wave_radiation_flux_std,2.6888313272376605,-2.940333681246009,-2.037236103425842,-0.40265032214511326,1.0041741637208097,-0.9946083755297065,0.018639695087784937,0.5813522971223959,-0.4718325500947117,-0.5534192075447562
25,mean_surface_net_long_wave_radiation_flux_std,3.3488364666656394,-2.3433918836018015,-1.8579156489969215,-1.0740663657447203,0.5064494880896595,-1.3654972010515878,-0.04390661936736991,0.8450350745093156,-0.7898892622298039,-0.20153851395639394
26,mean_surface_net_long_wave_radiation_flux_std,3.7730075369762597,-1.4336106763199241,-1.886914257204103,-1.611392981642678,-0.1578858594522291,-1.2113102358241241,-0.03472796736849971,1.092346980193328,-0.7715637538627832,0.2339824372189884
27,mean_surface_net_long_wave_radiation_flux_std,4.120109089167096,-0.7719903726368946,-1.7582664609836418,-1.8964127909060384,-0.4699034976323008,-0.5080524020444142,-0.06297727760536555,0.8322314591085567,-0.007622055784757246,0.7514902545553126
28,mean_surface_net_long_wave_radiation_flux_std,4.588892245417215,0.04937489965405193,-1.4436980464371594,-2.0641646338614055,-0.993892280291315,0.1855836487414648,-0.37889808833221444,0.21555463275331777,0.25216744155327514,1.054604577549216
29,mean_surface_net_long_wave_radiation_flux_std,4.779772145325906,0.22746395282309342,-0.894912748257184,-2.0911743284924964,-1.3603333172081322,0.8185377049304833,-0.4290242241033997,-0.3091676448131995,0.7094174208344401,0.5028554874104626
30,mean_surface_net_long_wave_radiation_flux_std,5.120980924122265,0.6156567620387388,-0.5876330090995904,-1.8210349912376,-1.416560735143779,1.1541148064539803,-0.5993918484595528,-0.30184257227935823,0.5798230709218379,-0.48917650962735537
31,mean_surface_net_long_wave_radiation_flux_std,5.519094185254771,1.2758115573531024,-0.15872949142846776,-1.2407251100187477,-1.0245472295640723,1.0268776941244244,-0.5333481252368126,-0.6353350256532657,0.3751011481659558,-0.9177213132802053
32,mean_surface_net_long_wave_radiation_flux_std,5.776220512505145,2.011947610363572,0.45911061640081635,-0.49930340764652487,-0.7368129532467683,0.8402991688010087,0.9017910350498817,-0.6116236099952431,0.10149648870981054,-0.9115954436528612
33,mean_surface_net_long_wave_radiation_flux_std,5.71826305177871,2.5978263215705963,1.27034938908075,0.434757086852659,-0.4785426857679513,0.027521976782554837,1.926526771743371,-0.658541281293025,-0.6889965611471727,0.032352097567095374
34,mean_surface_net_long_wave_radiation_flux_std,5.5603983502947,3.2564086295878503,2.4050499468408915,1.632403998016046,0.5723550599626842,-0.14236443988587755,1.473804521206693,-0.10275288446145424,-0.7610248799712553,0.5179387151451508
