time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
1,mean_surface_latent_heat_flux_std,-3.4087377788541247,-2.281814379932369,-1.2882907571713973,1.6926690740694297,1.8410162649112638,-0.7777417814448718,0.9121216179307865,0.6387835995552986,0.2730786656534761,0.20462646249624325
2,mean_surface_latent_heat_flux_std,-3.4565838025560955,-2.24886632603922,-1.1501014831775302,1.5365579869517232,1.7025853514928513,-0.5248696427948352,0.6190302219361697,0.4925143839984103,0.09100990149619749,0.23734133054287504
3,mean_surface_latent_heat_flux_std,-3.600983504875479,-2.1903499061442457,-0.6899158239873588,1.308228152551902,0.8036199565561819,-0.07554830664011926,-0.06421271659050902,-0.2983650995917002,-0.044167302019378095,-0.18793368926104856
4,mean_surface_latent_heat_flux_std,-3.5887698617249137,-1.8424065017295412,-0.3452111538928507,0.8955290188380001,0.042204419635244794,0.49582818403059786,-0.4188792210037097,-0.4760378890162245,-0.2235473793311273,-0.25069193392392125
5,mean_surface_latent_heat_flux_std,-3.601714750113479,-1.750442761052923,-0.16413754427276092,0.636056439898034,-0.39828185464646826,0.7271897694133485,-0.6129148545457003,-0.5546688936751784,-0.21030974586464554,-0.17398175886742445
6,mean_surface_latent_heat_flux_std,-3.5119138295184635,-1.5960136205778528,-0.12469303982026589,0.36675178093194793,-0.9583543261871984,0.8235952137313429,-0.6563492220213966,-0.4448595126584165,-0.20415804517154568,-0.18172207888007988
7,mean_surface_latent_heat_flux_std,-3.2495771881730553,-1.2927895878110462,0.08407467861465256,-0.0906076771751008,-1.5089080078506392,0.5788008545479676,-0.5892317467061333,-0.18200873782168672,0.014658427524704688,0.04566492654437215
8,mean_surface_latent_heat_flux_std,-2.961419736326464,-0.747433331885487,0.5255907370370572,-1.060250034213105,-1.7560837042915465,0.14357384934329945,-0.3535110390137257,0.1965454904474773,0.32300600785002515,0.3709487531716226
9,mean_surface_latent_heat_flux_std,-2.6465364630077364,-0.17855041921900916,0.6163376560445613,-1.4280405230361128,-1.4740877550016969,-0.15575093060781825,-0.03936060843332484,0.5343699018601017,0.3834323809551604,0.38295181930245487
10,mean_surface_latent_heat_flux_std,-2.353808360639474,0.3576410079313027,0.7756242400329377,-1.821046069027952,-1.0001597227892558,-0.4866031490278205,0.3398615761975752,0.7391770468690447,0.23636993935535652,0.22939644655201955
11,mean_surface_latent_heat_flux_std,-2.1279124118500046,0.5970852409759505,0.6908896890374825,-1.925996867079094,-0.46115528603775724,-0.6739759934891988,0.5450930376163027,0.3738497349743193,-0.08697257181130742,-0.29190686453351644
12,mean_surface_latent_heat_flux_std,-1.9342168841065261,0.7822591754725586,0.6087263189831352,-2.115671809588623,0.14040300464482344,-0.7885468988539963,0.5911710592369896,0.09820222287070074,-0.3472219553379391,-0.4324442595840744
13,mean_surface_latent_heat_flux_std,-1.5613284107776055,1.4055151287322982,0.570256735868917,-1.9398956959270073,0.7508214976312054,-0.7022676703808702,0.536833612520935,-0.33169806169195676,-0.38681548471950616,-0.43028060782562244
