time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12
1,high_cloud_cover_min,-0.09465232237632684,6.28027867836567,-3.89947807431687,0.5438108083862208,-0.14111318409275683,0.26786519338849246,-0.2636986014374829,0.19091395263158392,-0.41388788791621983,-0.08636352236710178,-0.020262390482786243,-1.4242867138406103
2,high_cloud_cover_min,0.07744756546958519,6.301487578524111,-4.01699651220407,0.6749210141885157,-0.15704523157971625,-0.2833095755054638,0.07278773137053932,0.4599620865895112,-0.33340108251489825,-0.016428107324149045,-0.017321546102033302,-0.3286347641065728
3,high_cloud_cover_min,4.19940530372605,3.2027781557680695,-2.5246921174668833,0.7174258326300212,-0.2438985454809656,-1.0319154673283897,0.21307133189240884,-0.08561481890729594,0.009172007468428344,-0.006752122392583498,-0.037145279658445364,0.4782749426711297
4,high_cloud_cover_min,4.465872186552496,2.6203482880406197,-2.182208533757586,0.7294418994004721,-0.2596937033658016,-1.2465849019879462,0.41436504149729914,0.003024185138787781,0.13024551207708496,0.042816198418298444,-0.16743906182353854,1.0904277889602796
5,high_cloud_cover_min,3.5737150085802645,3.7280055257139924,-2.8476923564588605,0.8438410222782281,-0.27052399162595947,-1.3932466757584556,0.5489104155222739,0.2788602135727296,0.050322339989274226,0.07010461663487615,-0.19246179661783533,1.4048011363128354
6,high_cloud_cover_min,4.9540284793054585,1.8464184471504075,-1.7033209653425136,0.6347393303459984,-0.24611480990144352,-1.1234621588055826,0.32216675851724497,-0.153057141955422,0.1666129448802518,0.036034608655213934,-0.13645155486636712,0.8451156528162039
7,high_cloud_cover_min,4.997984487239331,-2.1318202186069515,1.2717229248451476,-0.3103745776577341,0.11576321456872554,0.9099484310621755,-0.18674150460064107,1.498204344760543,-1.2685985229553494,-0.12773255351898022,-0.3837648244351412,-0.15088401620254666
8,high_cloud_cover_min,5.229099685724749,-2.420116323593722,1.3838102695449674,-0.2622802451896389,0.05708328189346294,0.5384078703265471,-0.21502118150449437,0.2963779647985948,-0.38015749394453463,-0.05477810816081918,-0.07737747115092403,-0.39213671039903003
9,high_cloud_cover_min,5.309760293877977,-2.319721738218933,1.2648664636009115,-0.18786626238383478,0.010641258492539527,0.255077020308992,-0.19842999976125783,-0.3473029278463447,0.11043892264182366,-0.011438179803710336,0.07902749794243567,-0.4458660805988464
10,high_cloud_cover_min,5.555780730585282,-1.3547927400912785,0.5401368787862394,0.02650204218192427,-0.057695622860007845,-0.054567103858339426,-0.07675815741593679,-0.1030367468643874,-0.062162964481651886,-0.024181171793388523,-0.05928739183565986,-0.09785539199384881
