time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25
1,relative_humidity_850_max,1.543182998892322,-0.04947305911790343,0.5921578925333736,-2.512631427747452,1.6459660846932884,2.891199314211308,-2.7258624393977726,0.9054878799423204,2.7420103177596897,-2.8606369840619847,-0.665452306352111,-0.2530629442569028,1.202830718876434,0.6365991768470581,0.234295194906395,0.9723671468767006,0.9235809978421237,-0.27811585672198263,-0.34448086990356425,-0.10834250977681127,0.37044634335167076,-0.10044185409815697,-0.3779644313753758,0.013791349320289524,0.2682806265036679
2,relative_humidity_850_max,3.8453069805373934,-2.4248026704512022,0.9495628484151902,-1.3797398472001547,2.407047028876662,0.5137527898390944,-1.408160149424175,0.09594763400444219,-1.9990180257900985,-0.6361610852640521,0.19855050243279324,-0.5075822676650059,-0.2732576802920351,-0.27687521880220484,-0.35302370341487577,-0.9182551395756144,0.057005814923459595,1.639462843439847,0.33494035898480123,1.3479349521531403,0.06169127875497718,0.40164016906720384,-0.5278115332376122,0.06671867346133102,-0.3516350438359181
3,relative_humidity_850_max,4.00384023035284,-3.299062100745996,0.457846081079903,0.5567717694481132,2.1815285763600767,-1.448487179356985,0.22762536930890112,-1.1598987600256558,-0.0691046082421014,-0.24685064101583576,-1.69728533030208,0.0306023088159831,-0.5981839315828928,-0.12360012065691064,-0.8851224402989804,-0.31901754594767817,1.092555605541176,0.8001510521293931,-0.7034416495338124,0.5995460278035684,-0.10497681457077897,-0.4606023733477981,0.8467865031460778,-0.37551415215903183,0.6914089374022984
4,relative_humidity_850_max,3.5607599403573644,-1.5438042304296897,-1.3833890158399351,-0.3517347535083164,4.012876969511692,-2.588138955220187,0.13436376299902816,0.22187292579383866,1.2846509966921527,0.878279765563352,-0.5110215228505116,0.14101840998070264,1.8625746417504814,-0.07590278361025234,-0.1957869747641436,0.25061496806275896,-0.7196281878625591,0.14837224628369533,-0.5139050659516303,-0.7912375599769167,-0.09002345603521096,-0.044605635425363936,0.32336303173248726,0.3047955103489376,-0.006788427560925252
5,relative_humidity_850_max,4.067638703929551,-2.8732504826189773,-0.5578611529723101,0.28847045380969816,3.1569949727625644,-1.933119956327931,1.8052538446139073,0.9401248251828068,0.5603224205734646,1.0327606995184733,0.23841116463584439,-0.3479821943722425,-0.24876834981202178,-0.40606181817989445,1.0128816591590764,0.24392859722522978,-0.1667145760222235,-0.3737650036774546,-0.09084316321209265,-0.5674643625785267,0.15122937626657737,0.11727760579954903,-0.8322667280806146,0.5376993137951618,-0.7242402568416269
6,relative_humidity_850_max,4.505896337605427,-3.223436970613363,0.626226719839279,-0.014381981880654857,0.10614805328838424,1.5643652075931012,1.0733668357630322,0.5711842048909651,0.17905038889048383,-0.013653208192409855,-0.8695071089718819,-0.6430183609026021,-0.6366328542422623,-0.24007588588619372,-0.20752940009426635,-1.0364533855327567,0.2142784387954992,-1.4024183277716682,0.939445693473398,-0.4424417821825562,-0.20287287415228317,-0.07628172863366951,0.4156455592447296,-0.878716307340002,-0.5306637762681157
7,relative_humidity_850_max,5.244505254626657,-3.5815640701974383,0.18070359800849273,0.28936391234245173,-1.0889248703109096,1.1071588481827412,0.8425215230759536,0.22172277219808872,-0.04376321499083337,-0.5030513716560885,-0.39202925143250505,0.3017763135101256,-1.4549091098290732,-0.5177315579178076,0.11441559319293908,0.4496560604310795,0.3379649108557791,-0.9235687367932027,0.7023687404414843,-0.10283222836965956,0.46055556689939325,0.1894113292789621,0.3104373625750058,0.06601956711562404,0.0641606022519397
8,relative_humidity_850_max,4.311531822620727,-2.767374367717694,-0.13915411734450997,-0.23974074559632533,-3.2403104598550807,1.390275996847281,0.7445566218346021,-0.7157632208283392,0.7223006049637076,-0.5572190194223378,-0.03408568520737702,1.3451495467848615,-1.4697646066859298,-0.36455784894688414,-0.35609490661099436,0.7443277923470163,-0.9749331082529479,0.334349934211697,-1.1892254670305737,-0.6269733438839529,-0.5005484655929289,0.009391090465973905,-0.44520694157322904,0.2184890202398008,0.4649860513367652
9,relative_humidity_850_max,3.793763793429982,-3.626703716051234,0.23052347289788747,-0.009649438562317633,-3.2771725812013455,0.7438663655448121,0.02937779227711,-0.591506012841741,-0.8805526271822318,0.37545500694610123,-0.074433920131625,0.4366226535106572,0.6149616756943856,1.0216420751110236,0.5034361079765148,0.4453131096021941,-0.4710257907001629,0.4358316500627015,-0.012643749526298253,0.2845515285843188,-0.14955629633379447,0.30660648616556674,-0.07789948314609718,0.6981359815611043,-0.1835122618419716
10,relative_humidity_850_max,4.127493896086614,-3.1688539480142395,0.5213710761349951,-0.7442114490737599,-1.9579016275975345,-0.029057820247552768,-1.1896575219104675,-0.029844854029256313,-1.0673164284678995,1.049847775554413,2.1969128543388554,0.16482348035566385,1.2529389304667766,0.20906620709551266,0.398084442810589,0.034081419934476664,-0.18037218303808494,0.38351902069880234,0.1736244491324147,0.23622635705601983,0.6638385428965621,-0.21366721996130142,0.040764300364126774,0.030664609764954078,-0.07313870694625187
11,relative_humidity_850_max,2.924673369887712,-0.8170316122274681,0.779541700938347,1.1479175840685307,-1.5849210582894424,-0.6555397572241485,-0.8756832129187584,0.18899708967488466,0.019972579839261775,1.1276069964379285,1.2232290821143559,-0.5870193854760255,1.5512198581580958,1.3275109552110806,0.0007309114515837608,-0.6507118472390693,0.3374701945452747,-0.6310688224592448,-0.11379993840821966,0.138105860115286,-1.0635978010102491,-0.5423484328652671,-0.08835581357673779,-0.8701679690101625,0.42684371612753746
12,relative_humidity_850_max,2.181922571147089,3.641910196015357,-1.2794343597054234,1.4954249236966097,0.1952129593393812,-1.4527301054214274,-1.603832968407053,-0.15285911128312793,2.5248014759058584,-0.4600068494164997,1.2389837781958348,0.26705660244624413,-1.3911945116467468,1.4742765243542428,-1.1629834397173413,0.18265067724145045,-1.2477943071888655,0.6570543368114845,1.3744142311738277,-0.050206617846767,-0.32759785438843975,-0.21796965222646522,0.2835013705968283,0.050714677833865233,-0.13850205794841197
13,relative_humidity_850_max,1.7926810864821594,2.8884469085440645,-1.128820938649037,2.570095782454231,-1.330175792446377,-2.2347353911388543,-1.2337041219188416,-0.19212076595642238,0.4467552426642104,0.5244397734742373,0.7959580730673187,-1.3671935679988294,-1.1330126729316925,-1.2217379810121032,0.45415639124290536,1.4037144472971035,0.7081401800575077,0.24125062465322872,0.17212846945350035,0.02542142993185001,1.3198046159424603,0.2799848808670359,0.2503389915776173,-0.5874407186461373,0.10855342434995321
14,relative_humidity_850_max,1.4680754744753195,3.286242866577356,-1.2673880642275857,2.333826460747548,-2.7427869801188853,-0.5863222808080423,-0.47739570823468114,-0.29930744787754804,0.34644928430455463,0.11259719065537627,-0.15732493620337676,-0.17800396299252824,0.9607193921094843,-1.1129503636797822,0.45562876695464244,-0.29381430985663537,1.9075582220446148,-0.10084481215828732,0.047045246875261265,0.012597697178553188,-0.6183612491974387,-0.09981147674112306,0.33363756920383797,1.1918697187313756,-0.019664616690265667
15,relative_humidity_850_max,2.050918849833517,4.32347396788809,-2.56390181241511,1.1468402449162838,-0.6711374902188533,0.5149513311336769,0.1061171630499455,0.6952724109013408,0.3726189543142923,-0.8345474749279264,-0.4691712119067485,-0.36303512142212935,0.8129437075130619,-0.17833840106053245,1.0961479116423452,-1.2987342833629705,-0.8934327336176864,-0.803262055791447,-0.3046945871887132,0.8450350914409519,0.5123785614184909,0.11389494411619158,0.040638338267062674,0.12490861650080638,-0.12483853625661535
16,relative_humidity_850_max,1.7753888966849394,4.250877670366502,-2.3079737743672486,1.6136926139315793,-0.6495304113070306,1.0125972450018574,-0.5522865898710004,0.32057908894501524,-1.3696629741803004,-0.5179566057835846,-1.497484155946736,-0.7449441558261376,-0.4997199395554284,0.3810377644130114,-0.25009252009756705,-1.0982336486305653,-0.7737873953959891,0.056202673858082114,-0.40078376730130105,-0.20182797744630399,0.42412300607503917,-0.3720543881521481,-0.2552553082550745,-0.18553572463932813,-0.18750304389987812
17,relative_humidity_850_max,1.6689711703388257,4.992070083209251,-0.866474559273177,1.6782569343996856,-0.37400170325407095,-1.3098772629865336,-0.2281671981276461,0.6284547997407866,-1.6103989692988168,-1.1304577924424044,-1.1037635931798944,1.0204674757033505,0.4471516477518193,-0.6381126939795849,-1.1507611254871866,0.09856827032326836,-0.3428191531822934,0.03134607936659103,-0.556778006350249,-0.5127563502983609,-0.541804162527229,0.20052197029761623,-0.39363861281920526,0.004475068548674866,-0.17267573025459199
18,relative_humidity_850_max,0.5547388438444706,4.393008884755608,-1.365991430247309,-0.9882619631008175,2.085931354755431,0.2912844400767092,0.1678078819422834,1.5433409889143808,-2.447086068418035,1.0282231103319197,-0.1324571326193456,1.3893575872143014,-1.245322790916627,1.552908786180504,1.2354153110099027,1.3633100894964731,1.0151032781729816,-0.136563817111963,-0.06617685734397355,0.17237757628901704,-0.4711350753999232,-0.3219266129329381,-0.46412912864888495,-0.42181160017371405,0.12876685128828927
19,relative_humidity_850_max,0.7495299983421337,3.7331068786337167,-0.5294041272560648,-3.347241608020154,2.632774983695738,1.8991029018052574,-0.33285686999189945,-1.8171229576585992,-1.3557327805629658,0.2862703941368948,2.7978725843715133,1.2215139030087032,-0.13148534988692107,-1.067540772441561,-0.7535161436239257,-0.5027608837043643,0.10681721680515259,-0.7994279121201534,-0.037298034431392305,-0.5777085659101385,0.16791498130276017,-0.4321522445075262,0.6762586381890043,0.3891767538282821,0.1794457168226592
20,relative_humidity_850_max,1.0762163492177725,4.518908754194041,0.6440929312066753,-3.2945214510722334,0.94702405591957,1.3677266584903562,2.0051077163202047,-0.6322054353495334,0.7665255354528929,0.19662098720202703,-0.1777527439051851,-1.0923725701755633,0.1191892814540442,-0.6203688413786402,0.8302998631414347,0.2586654333338972,-0.5787016710198023,0.40077844927966716,0.8614222153682614,0.40528000577599876,-0.7578161912881753,1.1796665417091945,0.12172424571229964,0.12157753699672243,0.572159748296228
21,relative_humidity_850_max,-0.08357985459335505,3.6802981733971087,1.9067891278900342,-1.0937327496411182,-1.424657502768374,0.35648873324641484,3.654628925503708,-2.3844624219892734,0.5851076984123681,0.054823744200349356,-0.578157870004961,0.36785222952549024,1.458693087547407,1.0587293091616434,-0.9100467985284826,0.35305211953657356,0.9070143918406985,0.8321678650255923,0.37114145096850554,-0.3568068383937183,0.6932029027131905,-0.07110961362081791,-0.27160728890207114,-0.5099745105713074,-0.7826525907055304
22,relative_humidity_850_max,-1.3109798905042824,1.8359050665574896,3.490386226185053,-2.6961059433168546,-1.0347986768627668,-1.3204646676036138,1.8309863489864107,0.8473053905450024,-0.03376318280976265,0.21017822448905957,0.13638411534324102,-1.5194000440676192,0.13333778840838423,-0.24235289497409032,-0.012075480026800483,0.6983001785319307,-1.1208880548227802,-0.5101315014411891,-0.8020658215318056,1.0993576881867717,0.1405028359930073,-0.7951131028608276,0.21720467718025835,-0.14322350771992726,0.6635728707117781
