time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8
1,relative_humidity_150_max,-2.706784834061684,2.3343874995678338,1.2941507642158117,0.08368342141222869,-0.06532883177170637,-0.32338339327046967,-0.21183089846243963,-0.056372749468173805
2,relative_humidity_150_max,-2.896358680364627,2.8388889909522335,1.5789617364092348,0.2557400216022925,0.01698346614830291,-0.1508255482683568,-0.22569986832669028,-0.05212087850273654
3,relative_humidity_150_max,-2.9778815969552457,2.899904516902502,1.543331801270749,0.23271395589952062,0.2678240722261925,0.05921504812233015,-0.14741026330542387,-0.14838405858948936
4,relative_humidity_150_max,-2.6672392853112674,1.9201425609795653,0.7487906373328559,0.012061355676760975,0.2562939664977924,0.23468292374065436,0.1662613291087728,0.16214795274545635
5,relative_humidity_150_max,-2.246626947732718,0.8246715114473103,-0.5206980060495581,-0.4444522418417533,0.06257603633463553,0.27970709595363386,0.5633334697096929,0.1445523767913517
6,relative_humidity_150_max,-2.079143087343878,0.39922653614874004,-0.6711059777636791,-0.42552740990104654,0.25431694406397376,0.3805120545065669,0.6473751205823588,0.07271640258351525
7,relative_humidity_150_max,-1.9610160757905997,0.049492570520432,-0.7734481044268667,-0.4226129020246531,0.36085429925740303,0.31363709255392835,0.5719032992312667,-0.113102278224934
8,relative_humidity_150_max,-1.8085067789980023,-0.06973097043316856,-0.8910847620802731,-0.41518419490248026,0.1743511590345616,0.014735416585214984,0.3138063981264414,-0.03836810051989804
9,relative_humidity_150_max,-1.7751935091347382,0.03375813486225539,-0.9939793000301882,-0.42706147304699277,-0.0851825481941446,-0.2987034565098161,-0.045659404966158536,0.05506088538481725
10,relative_humidity_150_max,-1.6606605200989375,-0.13838362952972696,-1.0067921340500199,-0.32009895382434483,0.03611340595657624,-0.43276414062202023,-0.25857112916322106,0.2512959374820427
11,relative_humidity_150_max,-1.539752207911644,-0.3435147377338161,-0.8731930809392336,-0.27409148078404844,0.22311554967316485,-0.4570726832935475,-0.2783472512239867,0.2187201681935018
12,relative_humidity_150_max,-1.405826066350415,-0.429567215182962,-0.8400149710377136,-0.1948987415059812,0.04613895619442267,-0.21432342819071135,-0.1302760096052042,0.2220998345827379
13,relative_humidity_150_max,-1.3923017483462208,-0.1600771939465093,-0.962670320393432,-0.27634757733418674,-0.4842279909784195,-0.37222289220715,-0.3081659919848279,-0.07407261010643532
14,relative_humidity_150_max,-1.3292805539441295,-0.20093388035406667,-0.9213159231201659,-0.2722036189119632,-0.7218854879160809,-0.18338018486919624,-0.25759025698405336,-0.24949137422177625
15,relative_humidity_150_max,-1.0430433178565361,-0.7623900899243248,-0.671025994724153,-0.06927597220007338,-0.16602249152046536,0.08501700819310438,-0.2542581033469059,-0.416145529123057
16,relative_humidity_150_max,-0.7551491854889345,-1.0998840721488792,-0.5149136986907052,0.13460954742649753,0.05363472636393755,0.20847411713516253,-0.1993521142590091,-0.34610590223631243
17,relative_humidity_150_max,-0.7775844678665006,-0.9569232684513443,-0.47152009998619,0.20202580225716008,-0.3754306085331199,0.10967476714980692,-0.138989721337168,-0.21517569023694627
18,relative_humidity_150_max,-0.40090702514838034,-1.525093831410593,-0.14912370969723351,0.43173515664006973,0.40995273038085955,-0.018409110471340875,-0.15240268735544024,-0.07209161708215088
19,relative_humidity_150_max,-0.25186099306464144,-1.6892602567119952,0.05380875031420366,0.5690779014679089,0.86821919949934,0.02471889772658548,-0.17072052509273808,0.12178595927400444
20,relative_humidity_150_max,-0.04543705630350038,-1.8659338472625924,0.29031585262242254,0.7071891908900175,1.168452411716383,0.10680747004398458,-0.15796456513207707,0.09556047030606998
21,relative_humidity_150_max,-0.09651108445694433,-1.6437002709146347,0.3232367917431255,0.755038855729135,0.696557186839457,0.3585008442034626,-0.19374840149918646,0.08112514708915747
22,relative_humidity_150_max,-0.2756102761489724,-0.9368074608370318,0.3163700433980058,0.5991920253493956,-0.5151220165763926,0.7466796220483343,-0.012158784856715977,0.1312081183223917
23,relative_humidity_150_max,-0.20448312885192452,-0.6111021165912438,0.20941564624001993,0.5792902325982116,-1.0606145418359998,0.7657752866941836,-0.1290043282022828,0.05511099078763199
24,relative_humidity_150_max,0.4117027512811241,-0.9294598334762335,0.5170348171494396,0.4868744645202595,-0.9044714529997856,0.11861081815295245,-0.033819550356871744,0.0940471931526547
25,relative_humidity_150_max,0.6623482837010239,-1.017103669004607,0.8119794260694344,0.39718796845322,-0.5556978862671803,-0.22114961974476932,0.1953006329913108,0.10522076221729831
26,relative_humidity_150_max,0.9240740900211123,-1.1333524390145735,0.8268375728472793,0.2619803311768827,-0.6132260468966719,-0.3422162307682611,0.3464112765455438,0.09982813738933972
27,relative_humidity_150_max,1.2311379262627469,-1.0448377857673987,0.8128032065953481,-0.003069013538611719,-0.5058218042949231,-0.5091506060378174,0.4679436852839572,0.06181068810960558
28,relative_humidity_150_max,1.663465410858562,-1.2964175654166719,0.8869118938119729,0.09365224724442836,0.15605901144645168,-0.4772778593301019,0.37841283620009103,-0.029118897470276614
29,relative_humidity_150_max,2.2418292955290906,-0.7896825919721436,0.8696365377211785,-0.48912405549859894,-0.029656100930788534,-0.37284615465587834,0.07098914830132241,0.07478143895224473
