time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
1,mean_surface_net_long_wave_radiation_flux_mean,-5.6973582615832745,3.044074180611237,-0.991029244357285,1.1961474473978735,1.2596344022691646,0.05781359938407681
2,mean_surface_net_long_wave_radiation_flux_mean,-5.6961501033047925,2.801875346291965,-0.8982675214490629,0.9865245451891143,1.113951293366354,0.09116340059828645
3,mean_surface_net_long_wave_radiation_flux_mean,-5.695686222215508,2.5408135008283885,-1.045007272544656,0.6644743282788516,0.7689888199698139,0.1517829185004135
4,mean_surface_net_long_wave_radiation_flux_mean,-5.520234069555464,2.1960304647241635,-1.1264469576926937,0.3854948584939677,0.40173679197048934,0.07716305915847288
5,mean_surface_net_long_wave_radiation_flux_mean,-5.400781576755363,1.990767957859208,-1.0803145461141643,-0.09346412213817272,-0.4244277626142474,-0.12718242568275867
6,mean_surface_net_long_wave_radiation_flux_mean,-5.171920640342277,1.5863973011224843,-0.901521570684121,-0.4609714340721065,-0.8841334814780322,-0.16640324951249452
7,mean_surface_net_long_wave_radiation_flux_mean,-5.039022446042343,1.2157262895557233,-0.5470448068348432,-0.5997987042321875,-1.1812004897298964,-0.23249982487888823
8,mean_surface_net_long_wave_radiation_flux_mean,-4.750627313008372,0.5862929028350794,-0.11680026562792874,-1.0413259654194695,-1.1909310076844704,-0.2012697364675282
9,mean_surface_net_long_wave_radiation_flux_mean,-4.487288817013266,0.042029006740478304,0.5703195106795138,-1.112298526211308,-0.8175683020018996,-0.18269528977011448
10,mean_surface_net_long_wave_radiation_flux_mean,-4.173626850193568,-0.30956739310513337,0.8909335765562545,-1.2097297897489094,-0.4972980736730619,-0.1265824926126263
11,mean_surface_net_long_wave_radiation_flux_mean,-3.832813913160147,-0.7100350629596972,1.2725454573360808,-0.972002138018522,-0.07948643905297789,0.08775655535088063
12,mean_surface_net_long_wave_radiation_flux_mean,-3.357774126844058,-1.109841448483449,1.8100990982432532,-0.9412632675972087,0.08690583477575847,0.037453066229316614
13,mean_surface_net_long_wave_radiation_flux_mean,-2.9699111986761575,-1.3872267788958992,1.932307393676097,-0.8206982762124765,0.46097969557194274,0.12647926673476162
14,mean_surface_net_long_wave_radiation_flux_mean,-2.657998421474474,-1.759283471284312,2.1794517342385684,-0.29685319603856475,0.45125495160382845,0.24615120893237352
15,mean_surface_net_long_wave_radiation_flux_mean,-2.195765613574968,-1.8907340361863492,2.236192851871685,0.13814862579958126,0.5362017252661593,0.29877441201418403
16,mean_surface_net_long_wave_radiation_flux_mean,-1.6580340471305148,-2.2780603860515303,1.7688584745331617,0.7582367241638261,0.5423434228602644,0.26528252404191416
17,mean_surface_net_long_wave_radiation_flux_mean,-0.9896695460475807,-2.336151959401358,1.2422885031774946,1.3856034622630455,0.29548275671189755,0.011634804025739682
18,mean_surface_net_long_wave_radiation_flux_mean,-0.40398416936146514,-2.6354839691155805,0.4566236754905854,1.7435691654692806,-0.1803016848433133,-0.16485706594233956
19,mean_surface_net_long_wave_radiation_flux_mean,0.23334316801732008,-2.5498646480590867,-0.23242341688819806,1.6640472862983557,-0.41503510100462876,-0.5264108271665339
20,mean_surface_net_long_wave_radiation_flux_mean,0.8935245223006875,-2.3933693508968465,-1.0721583448649536,1.4712430079562666,-0.4987925481958026,-0.4671006943604126
21,mean_surface_net_long_wave_radiation_flux_mean,1.337108628762404,-2.191530565033719,-1.5805886292163531,1.1056889401392513,-0.6220527622837361,-0.30378434420674105
22,mean_surface_net_long_wave_radiation_flux_mean,1.6621454954365211,-2.252191655850106,-1.7512777620077,0.6151466609918833,-0.43412113210142605,0.020031436087664715
23,mean_surface_net_long_wave_radiation_flux_mean,2.0693293311624097,-2.101997153836721,-1.8023593928744386,-0.11503128249841578,-0.23097802699544015,0.4075523709608259
24,mean_surface_net_long_wave_radiation_flux_mean,2.475414583625915,-1.8573542198841062,-1.8285982116140567,-0.6167572762792686,0.08300858027774802,0.7474095491162892
