time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18
1,mean_vertically_integrated_moisture_divergence_min,-2.1460147920631107,3.586912193475845,2.948862659496862,0.7585808820978779,2.7179503626658095,-1.3832612942716473,-0.7194950230757066,0.7924566848502843,-0.5170953551388481,-0.16180375789218412,0.2818529755555717,-0.4384316726827581,0.01950448568284284,0.6377486564614412,-0.10084546584818824,-0.05496638453766074,-0.3676693419582452,-0.26273113483809096
2,mean_vertically_integrated_moisture_divergence_min,-2.3479888238128814,4.147656371291854,2.6921754499545947,0.6199570828907119,1.7420542918636954,-1.1541582701764013,0.2798009058651626,0.08230319227642878,0.1379809629891398,-0.009906804901493545,-0.5075140016242161,0.09468718410865203,-0.16294118434941562,-0.5337637790484296,0.26438634172888104,0.05678444547245533,0.6139990309292046,0.29930352017692813
3,mean_vertically_integrated_moisture_divergence_min,-2.373617692803054,2.8665806260457423,2.4457491945554657,0.022415963859311064,-0.6559655744587498,0.5811229207378629,1.0493330885792407,-0.9659444526844226,1.1080595648654084,1.2995097166064227,0.2605858715952371,0.9351361353609967,-0.31627326451854076,0.12862179639740454,0.023521422123979237,0.23949716925597367,-0.20889907110724293,0.003713267418707209
4,mean_vertically_integrated_moisture_divergence_min,-2.516812478531845,2.5845563683570565,1.8148159679685847,-0.8457622995965484,-1.4007748118742451,1.0499603681027134,0.6556993897775983,-1.1152230219890773,-0.21410199243517505,-0.2229280850532033,0.03046178728378555,-0.11468948813553165,0.2784366046869412,-0.4650107893763312,0.2006317273132955,-0.18764036067114725,-0.1752511522955187,-0.6071135505843341
5,mean_vertically_integrated_moisture_divergence_min,-2.1331124998074475,1.9774224853209263,1.6387694647617788,-0.730310732427708,-1.4265743591137792,0.9912265377658633,0.03357518733300589,-0.3304381033607273,-0.816952221273483,-0.8264202326086494,0.6421742483275364,-0.19367881238143567,0.33976246750216244,-0.043701172092168686,-0.23472851642911094,-0.48723831569242504,-0.17875169821413484,0.7151414252192374
6,mean_vertically_integrated_moisture_divergence_min,-3.5950252988454703,1.149147134809803,-0.13051470052868286,0.1580140251150787,-1.462900578257604,0.18802874069824577,0.09538780760322309,0.07544632036062152,-0.5742200351193086,-0.1144235688315871,0.25439378857698985,-0.27840441596651677,-0.2321587631770451,0.5077289967794717,-0.4495634851195379,0.13879345201778764,0.31579960065238716,0.2938445918971691
7,mean_vertically_integrated_moisture_divergence_min,-3.7821474153444483,0.8842020401155412,-1.421876995799952,0.34139842071670473,-1.3287042409596677,-0.1457486092093715,-0.5349861205209899,-0.003955829894765548,0.05418721153335623,-0.2252212610902822,-0.4880301330850793,-0.4640315699088386,-0.4742034587016903,0.35147083191921885,-0.21254994429542404,-0.048419660591015226,-0.03362754855299369,-0.30065126764893707
8,mean_vertically_integrated_moisture_divergence_min,-3.885240655337511,0.4666187472850797,-1.3375521797779693,0.07222092993327348,-0.8403245523321534,-0.13641800682618285,-0.3897975541251333,-0.4157267053130054,0.28214915908962734,-0.400291146530292,-0.8621614836939521,-0.27810362634244185,-0.029253101112228865,0.14266784081382092,0.20850905471665157,0.16931795106981723,0.4405303769115888,-0.38688149281778883
9,mean_vertically_integrated_moisture_divergence_min,-3.733857513770252,0.1085628198394908,-1.706838674619285,0.17924865802592038,-0.475594706021131,-0.5027645126381157,-0.37722065917566505,0.03548878140110619,0.3041172919400807,0.0154784192648593,-0.6434827662413753,-0.01760625790393067,0.3124385939319101,-0.08704768874434579,-0.30775250727515224,0.34556222628758543,-0.09266463935681574,0.08623485051587562
10,mean_vertically_integrated_moisture_divergence_min,-3.6062245416631025,0.022227422520451807,-1.8659045884502476,0.48268002565733237,-0.19301220436822053,-0.33995111659854177,-0.26537941623467937,0.4339955543798395,0.04823827997809048,0.25001407827032524,-0.12926427000123775,0.1650306007269636,0.3424622938525291,-0.20196569589564647,0.1181935934183637,0.17440232879793122,-0.22881360149408364,0.18030016925732503
11,mean_vertically_integrated_moisture_divergence_min,-3.371055630873055,-0.17695724428046428,-1.9925358970752054,0.5226318170428254,-0.07587606978377867,-0.022965917279959315,-0.5343597088983667,0.7192722612563542,-0.10255334180636247,0.15856931475647673,0.2454118113989132,0.16684612175946484,0.23870954134299432,-0.6556654913306426,0.2369769723824282,-0.0017329722070321754,-0.42574396719640595,0.2786873735062022
12,mean_vertically_integrated_moisture_divergence_min,-3.1324249511073523,-0.8939536991673359,-1.921494906273124,0.9276090961746709,0.5899640929824966,0.046147571110427915,0.0012098854600244783,0.8908166329888919,-0.04750847990004257,0.6577710326950824,0.8655230431235809,0.26142169320405073,-0.2689134738815168,-0.15673729247686477,0.3460451410483463,-0.5012846436543207,-0.217688581120422,-0.28778703510863757
13,mean_vertically_integrated_moisture_divergence_min,-2.4498970938012343,-1.3355738868762483,-2.1464162037303165,0.3119324748709626,1.5962643671341818,0.43778541810047594,-0.3120189877406176,0.22187207928076685,-0.12628558690199893,0.008544016411754781,0.46802816680556586,0.933402311577486,-0.06590758394019107,-0.023484614362610005,-0.49864920677034974,0.15456178548899438,0.3005964027558734,-0.004579934280845232
14,mean_vertically_integrated_moisture_divergence_min,-0.5101467969472929,-1.7708402128264351,-0.1455226661108544,-1.8266367131830887,2.4521945554597098,1.896366818712123,-0.2108089127970211,-0.9091671232611153,-0.9503157302452461,-0.3206622247143907,-0.14531839049372788,0.44704839180242173,0.0612713779146891,-0.07579029370552899,-0.3136408648952417,0.18251796426354858,0.312056921842316,-0.13733667586818657
15,mean_vertically_integrated_moisture_divergence_min,-0.9808973016030608,-2.093605861857379,-0.44033495421104446,-1.3577278611100199,1.5785795574396224,1.2135179421143225,0.4673825153116985,-0.6468805258954486,-0.11098922266603337,0.11908809291911929,-0.34194874296839983,-0.7290221915113841,0.26576470298034865,0.4511324330157285,0.7760597197210108,0.2715011464961697,-0.2975185445284489,0.1402369667331613
16,mean_vertically_integrated_moisture_divergence_min,-1.2833101434334502,-2.200916736682752,-0.5277603845480566,-1.0444687358955453,0.6359958320792749,0.2053521158652379,0.9066654422769211,-0.005353455612918737,0.5872539837976215,0.06320731189465173,0.6260375003003817,-0.6380991423044574,0.02902774087301574,0.22670995090946988,0.25400424713545,-0.5611650005152522,0.2653331985584876,-0.14166954326904718
17,mean_vertically_integrated_moisture_divergence_min,-0.6551284011935831,-2.9379824799897882,0.3710388634345299,-1.5883007548248889,0.2615597031737938,-0.4928240466734944,1.5313144888103354,0.41429434418751104,0.693069581026031,0.040407055464818493,-0.22979589050640917,-0.44344881654911406,-0.15866388052028288,-0.21495717277675203,-0.3425246713272934,-0.033161312438587616,0.14440241258186642,0.28340772808000875
18,mean_vertically_integrated_moisture_divergence_min,0.11935183756412407,-3.297598123764662,0.9282098157337505,-1.6194229497287231,0.2687106252753319,-1.086398310515243,1.5041242042708707,0.5400124688719746,0.3830286308453731,-0.43287046594899886,-0.3935818172984908,0.09244118859601261,0.012532275446197104,-0.22486473555250577,-0.47777134783362707,0.037779876327110246,-0.4352989601165755,-0.0008113057926147809
19,mean_vertically_integrated_moisture_divergence_min,0.4445028885797259,-3.070278640245835,1.1657526409185468,-1.5274195992090571,-0.85236330122897,-1.157408367133776,0.25449754792088763,0.7304449214784531,-0.09209615485770402,-0.6545834540387079,0.1094067912751749,0.5764767598676306,0.10422624237922329,0.42496434540963146,0.5080827315640287,-0.014902546085218831,-0.04893774192482435,-0.0394991441051136
20,mean_vertically_integrated_moisture_divergence_min,0.4194651213206566,-2.6902231519361144,1.5622624181488485,-1.2087479618511263,-1.3847979884410886,-0.8016153340041259,-0.75775936686383,0.6473598870673244,-0.4328184397073947,0.12209190385469035,0.5843647559183213,0.23210196423214094,-0.423828601082713,0.08393029564494789,0.23718591861479074,0.12354277479192649,0.626557793346444,-0.1005287552744508
