time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8
1,2m_temperature_std,4.649264844359962,3.739184282496489,-1.8648217151430069,1.933515110591024,0.8118373498822083,0.37938181429830453,-0.20598853168328182,-0.17112673591591845
2,2m_temperature_std,4.574640886939211,3.2678497559147086,-1.643439999110421,1.6269194475220448,0.4194284613266463,0.6271006090030814,-0.337143163585365,-0.16018176542147844
3,2m_temperature_std,4.571826189252692,3.049786362739566,-1.439034710746445,0.9488551617539445,-0.01229693748936626,0.4175846197393961,-0.21364307481044154,-0.01088053156996203
4,2m_temperature_std,4.761830345378407,2.4212073280950794,-0.9509413233215047,0.29990665273251066,-0.08721723604079645,-0.35320736225798893,0.21416200869705618,0.2169800411963094
5,2m_temperature_std,4.694044334283585,2.004264861956792,-0.6773425588693508,-0.34264409734695545,-0.2884295134547416,-0.3559850658435222,0.33699164916311725,0.2768502972368284
6,2m_temperature_std,4.541660342952082,1.3389184663743956,-0.24723251543229013,-0.8350364987844537,-0.4609041012737725,-0.513611030985496,0.29293078105785963,0.09985597263672193
7,2m_temperature_std,4.142174715920563,0.6689671713607542,0.10793723883603752,-1.1768843108828628,-0.661433959631575,-0.5499091721462566,0.5097279011645494,-0.08835638891514504
8,2m_temperature_std,3.9040314693192495,0.2416347181434807,0.6293011209970809,-1.550522407872041,-0.8956008011980772,-0.5057984378259495,0.2346651863535967,-0.07446525038676466
9,2m_temperature_std,3.41759546520401,-0.37166962195861514,1.1783749562774521,-1.6249926678537523,-0.8823313969477259,-0.22488152259709865,-0.2079024544654692,-0.20074868468787488
10,2m_temperature_std,2.9022131935780786,-1.0886995400992403,1.528913057719732,-1.3296707078991956,-0.4299621283505558,0.15799293616655458,-0.5972377097975214,-0.07873240020823831
11,2m_temperature_std,2.3039718941930745,-1.996628651886238,1.726114852879313,-0.7651472488163593,0.18910939180126002,0.7946531521811565,-0.5815220921924663,0.12532733920163677
12,2m_temperature_std,1.8901807500582346,-2.522194010031913,1.8340312185166479,-0.4683129133220952,0.807561759831451,1.0777523439651786,-0.48293282417620637,0.1864523210334638
13,2m_temperature_std,1.7499745613766866,-2.4942265223265134,1.868710533767591,-0.20737362951442287,0.7844418404187666,0.7126821266075213,-0.12052908160619738,0.13156095259598846
14,2m_temperature_std,1.4314951115420829,-2.6770880337161964,1.6835410938220567,0.18820680443777363,0.8029297104304582,0.46196560329020175,0.1830749378103551,-0.121444749177238
15,2m_temperature_std,1.1301382940212095,-2.7739380856649856,1.5279305146808633,0.5513275428444004,0.8521379647947628,0.04344089648188802,0.45412968446351026,-0.21236723305176836
16,2m_temperature_std,0.4334887126743507,-2.9404325862024723,1.0622788422423999,0.9569771565301194,0.6603027424359178,-0.4914905723957925,0.6804500760591369,-0.26307393408247676
17,2m_temperature_std,0.03335189076081207,-3.041531684928873,0.4396396689240059,0.9856553594656579,0.5687952533197895,-0.7470648312200177,0.5120489003469162,-0.21280431230960842
18,2m_temperature_std,-0.4686268456683912,-3.184434594004947,-0.25253119759030546,0.9831164171543583,0.1934809926771773,-0.9175948529951536,0.3271220309517827,0.05063764803563404
19,2m_temperature_std,-0.8889960252170388,-3.0950898329396757,-0.9313427346253782,0.9421169885915476,-0.21223692994633903,-0.9556348586749898,0.00859087674932384,0.23005862618037426
20,2m_temperature_std,-1.1916963999197414,-2.973724168386793,-1.280427138129367,0.8437169356514989,-0.32565953078908083,-0.7528701206993319,-0.48937242159181976,0.19828109160452298
21,2m_temperature_std,-1.481322347056313,-2.8096632640334476,-1.460006954236804,0.6569976298191451,-0.5027711798678512,-0.46057211916080626,-0.6947579697408347,0.2279758923928564
22,2m_temperature_std,-1.8553155726595056,-2.4783897287448093,-1.5420863334454173,0.3388612948333037,-0.675756639694568,-0.051347598241793836,-0.6890594410392198,0.269294394437087
23,2m_temperature_std,-2.319377285716724,-2.0385337170752176,-1.7135052146979184,0.047171846448457025,-0.7482277480268099,0.4264597352383394,-0.46472342007555434,0.024655268583223713
24,2m_temperature_std,-2.5322486799624824,-1.6002277077064635,-1.7316990971427242,-0.06380688079208445,-0.7451378274944715,0.8439306322405056,-0.053049394409564125,-0.3389966472328458
25,2m_temperature_std,-2.8381691000743756,-1.0880685439564157,-1.7246683174681738,-0.3232907109417039,-0.6222679099776238,1.0626818642074898,0.3115888148576063,-0.44131781045140095
26,2m_temperature_std,-3.1096904031039947,-0.399119419917324,-1.6076170456089696,-0.39235019653214215,-0.3852095862136487,0.8304481560114388,0.7391358649771098,-0.22195916091609943
27,2m_temperature_std,-3.076438950753226,0.44294893581048245,-1.5614057500713374,-0.7426082111042854,0.034855347199005786,0.5623372352108599,0.9666824990693014,0.07509268792858576
28,2m_temperature_std,-3.2125227871598883,1.2154064624255998,-1.2522107304986079,-1.0541826407118196,0.6223211123319561,0.16286300633198247,0.4560172735696125,0.23553220409410902
29,2m_temperature_std,-3.3473528006617768,1.6649191377926975,-0.9144635544208471,-1.0906781423962564,0.8643524835840992,-0.03226758345357757,0.05385411213349505,0.1909463834157516
