time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
1,relative_humidity_150_min,-2.9947197591775763,-1.5448083097656842,0.04503809813561744,-0.5741422632952398,0.25231169163940226,0.08491521756151217
2,relative_humidity_150_min,-2.9746284764074327,-1.4966815443327648,0.1309728878475733,-0.5274683723378735,0.1490742786957445,0.07999946227455873
3,relative_humidity_150_min,-2.885754668471021,-1.2421027216283387,0.3408378588711396,-0.30517438169788313,-0.0895528459277942,0.1018515641703488
4,relative_humidity_150_min,-2.8657598148459553,-1.2935406408226995,0.12108823325747942,-0.2520910101758994,-0.13108033391282373,-0.002280956754031643
5,relative_humidity_150_min,-2.7750544887662745,-1.3494353701305317,0.13115349391106382,-0.06864989107384245,-0.30367067211504556,-0.057814254020883804
6,relative_humidity_150_min,-2.777699218483401,-1.095231526489291,0.1310433926172149,0.07484957343163381,-0.35423429390169797,-0.09661590077927351
7,relative_humidity_150_min,-2.746931330846379,-0.7066346737836765,-0.02765323679300844,0.1662552825961186,-0.2387770973821296,-0.26267696937629126
8,relative_humidity_150_min,-2.568824788108652,-0.3586230410361107,-0.18711857987242256,0.24743839555548255,-0.13583155833329436,-0.2984019379147623
9,relative_humidity_150_min,-2.2094467527176898,-0.10006544586303626,-0.29782482236408325,0.22395770546720808,0.0014087884062224916,-0.11994511844234941
10,relative_humidity_150_min,-2.0880997484866097,-0.01822546654913952,-0.44346190374075733,0.05709818995204472,0.17427221961275888,-0.038132325130102535
11,relative_humidity_150_min,-2.0003707796123766,-0.09455366595027091,-0.49074603990453597,0.12039905698820186,0.2830767424665348,-0.06814677366242908
12,relative_humidity_150_min,-1.8609794073664514,0.02411377993995581,-0.5047208839280602,0.36736506126859925,0.26589938402392704,-0.09347638115244014
13,relative_humidity_150_min,-1.6909261593671383,0.4244413023659549,-0.551276503878278,0.2662290422142416,0.3374154983605939,0.013801176367937458
14,relative_humidity_150_min,-1.383149282819249,0.828084021862595,-0.35800477483082876,0.0816427834876761,0.36465755166850755,0.17379951559971785
15,relative_humidity_150_min,-1.214732938807263,1.001969730211843,-0.3388540100330947,-0.1104676423276835,0.43287595566598697,0.3816166520484316
16,relative_humidity_150_min,-0.7801041431715664,1.250160009959009,0.02509558116734712,-0.07561747708510076,0.3069886010050493,0.5106965645595966
17,relative_humidity_150_min,-0.5409627308611961,1.7291821743453868,0.25514543566124115,-0.09371649152587579,-0.06534069739222925,0.3767115773983558
18,relative_humidity_150_min,-0.39264263099709423,1.7369772002248063,0.24310040845879896,-0.011149767061373408,-0.11742382938734817,0.2504815921779885
19,relative_humidity_150_min,-0.33423645238980704,1.8110495982228072,0.0671833356350883,-0.010889057873173211,-0.379604182709275,-0.04693578356238382
20,relative_humidity_150_min,-0.19574717121745216,2.368975761755677,-0.4050029767331438,-0.3620327623295876,-0.4305468045717838,-0.24704243213800334
21,relative_humidity_150_min,-0.28965889996269645,2.678394704160225,-0.9034680197939339,-0.713783271352002,-0.34168192184574614,-0.3034388918122006
22,relative_humidity_150_min,0.3542718292077568,0.6744469138746646,0.25044608155611525,1.3728101286986287,-0.1214085835801041,-0.17741030476406483
23,relative_humidity_150_min,0.3245712115783578,0.4259845369864838,0.5098008075298263,1.578841418896761,0.04976471923726763,0.020224351545123764
24,relative_humidity_150_min,1.5004967587787648,-0.2157136918354597,1.6270026336165422,-0.11429559995180939,-0.17736883418935298,0.19357059902761833
25,relative_humidity_150_min,1.6870466542117002,-0.33419738153330225,1.8516799437356237,-0.030907952888704193,-0.20181632967019048,0.18214966732830454
26,relative_humidity_150_min,2.099371702171007,-0.2592362859877833,1.7937014856283278,0.01699679842185996,-0.2435492257022163,-0.0277427151130089
27,relative_humidity_150_min,2.3224132187488884,0.09818129103996623,1.0794997295433344,-0.2989805494422342,-0.2640443190864288,-0.23845764684160206
28,relative_humidity_150_min,2.4507320933382717,0.4884853090104574,0.41009912929681663,-0.6517730713540696,-0.019476944677379947,-0.3018198917039545
29,relative_humidity_150_min,2.7900685555470544,0.042430715273825456,0.29162856484859007,-0.41384408514902427,0.4507435838365506,-0.10861346719705652
30,relative_humidity_150_min,2.892681103345999,-0.4839321855553762,0.12368208616482235,-0.22417142891608585,0.6237112541577512,-0.09674370542158675
31,relative_humidity_150_min,3.338859808651773,-0.4795290246673751,-0.03854877867515454,0.060247689353762665,0.7066493197111531,-0.17756728401217262
32,relative_humidity_150_min,3.4838223315111123,-0.4427452841979805,-0.2824347815086887,0.13727230300208482,0.7367543204438599,-0.25042623157240246
33,relative_humidity_150_min,3.4789598303370073,-0.6724606481261635,-0.8192630450537989,-0.09848697143031473,-0.13234600686790252,0.0681719577396307
34,relative_humidity_150_min,3.423633537340487,-0.6298406302968577,-1.1816297058160719,-0.2502302631589418,-0.1998532881778272,0.13604209406013534
35,relative_humidity_150_min,3.560309359207348,-1.0843501791647439,-1.301024090306356,0.04840194502935391,-0.5353331633829653,0.19556096999190953
36,relative_humidity_150_min,3.863191648907756,-1.6809693315170586,-1.2971670342503614,0.3680669360630621,-0.6526629761177655,0.24409600951983426
