time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27
17,relative_humidity_700_max,0.39874439934391503,-1.075353151950269,-2.9585338596071913,-1.3427695703194797,1.0404024291343068,3.4686154776485125,-0.07583677948671311,1.4048439546884015,-0.4205426982907238,-0.0562756813667465,-1.9808827599620515,0.28413963180003754,2.651218180743152,-0.12318231267057927,-0.2534387665975271,-0.5146342426040423,-1.3679913596348123,0.2943238036893471,-0.038775068308591044,-0.060539659858634104,-0.6733930760698721,0.6891029059512211,-0.11570190683975182,-0.4765015918631158,-0.5632526023362004,0.06349178835561563,0.11736227562149192
18,relative_humidity_700_max,-1.7773280360583497,-2.111834640922919,-1.3884590879068037,-1.3888289633878026,0.4170681514757472,0.4201463410781835,1.4397500544698283,2.7939790469186003,-0.32406086947081986,-1.1581401714479116,0.931859021946378,2.0669225953977173,0.15280249861628403,-1.3270586633478805,0.8907309661957465,0.8588020711830676,0.5200307363354392,-0.0661074189590846,-0.4795475228810885,-0.3098373023707374,-0.7138785558282534,-0.32062703886190713,-0.11024481335890897,-0.22946200920212223,1.0338155511104343,0.8698494203550898,-0.08147821466994878
19,relative_humidity_700_max,-2.48243806285742,-2.0504436914818864,-0.01469516923708511,-1.1123991599330592,1.282648743255412,-1.0466021830622272,3.3315419104956905,-0.9161823472897855,-0.6079060091982473,-0.43109320142907454,1.5137924581273958,1.365990746446884,-0.4706651752417213,-0.6465091529458599,-0.4777647269844379,0.15023291182948526,-0.046571683780370465,-0.20218141545903623,0.29270366487086774,0.06250724743141459,0.23709523654611078,-0.8011235346075526,0.8172855679493153,-0.08252290594206108,-0.07679425505246287,-0.7090141959605757,-0.09738655332723678
20,relative_humidity_700_max,-3.1094341170432207,-2.6895122286867412,-0.37352116915339884,-1.5735752852050406,0.25127250895386105,-0.550284293969076,2.28772194508073,-0.8474180607112226,-2.0345763308707885,1.8934960794100568,0.39814709552517463,0.2361127364964756,-0.22326189051835657,0.8990738660331609,-0.23049844982365164,1.4236689584804687,-0.8810392589239562,0.8282354192135875,-0.3431986229093627,0.4681493799555348,0.5103337761677241,0.33168894365075074,-0.6229522167525866,-0.8327089806342974,-0.40363780810190025,-0.20214697145243501,-0.07364663150946762
21,relative_humidity_700_max,-3.0349441055193633,-3.5066442328648058,0.5473778600863551,-1.881355477176388,1.4066512502749007,-2.1505245235891195,-0.4810224682272789,-0.9169173509879591,-1.9945380992298616,1.0781414902383106,-0.7983916613230018,-1.101253808404492,0.7895723615478003,0.6687921656964629,-0.22356101219073524,-1.0086881984323472,1.6656254122962029,1.3173000115300297,-0.5129469131673329,-0.9692147609512862,-0.5273786546531154,-0.2249931334096025,0.36038908164427674,0.904763632810789,-0.12267693300177873,0.581367585433279,-0.0085790380941716
22,relative_humidity_700_max,-2.908061670973318,-3.103299489180438,1.9205557440803098,1.809441284018099,1.4807796161309243,-1.1831031635299483,-0.94927713120079,-1.507735316597599,-1.0291720846214465,-1.961899556198626,-1.6159632743797328,-0.012675584607802355,-0.22239136779569144,-1.0703487945876202,-0.058608364101517596,-1.0447004034852898,-0.5133414177970612,-0.7549193373400993,-1.3770181168107611,0.7348015568227056,0.6783796004062898,-0.04825705322617612,-0.803630785645857,-0.17750118699958858,0.16555088278355642,-0.16443807269694594,0.6290877585152538
23,relative_humidity_700_max,-2.9229759165753295,-3.0670655916375837,2.807271445599725,2.7636736358358642,2.235237652922447,-0.2132707961415168,-0.679926321820637,-0.1528343138947593,0.7142652462398561,-0.5366117566627114,-1.0239405776491604,0.045999137726443276,-0.7745723176989788,-0.7611585817365853,0.017839798859006117,-0.1105415252114861,-0.8925792230920747,0.17216482214907847,1.2999855384761523,-0.18272163984445633,0.2137550330732531,0.7076031605421185,0.2526776485930486,-0.1481078830765668,-0.32261817533032744,0.6401170262099729,-0.7737382666722612
24,relative_humidity_700_max,-2.5391654516315287,-3.237863165533812,2.830330014843813,0.5876003542170309,1.6323356522994459,-1.0318149506697465,-2.190344796933028,1.418911570302475,1.1360822446175962,0.04041911416785484,0.24783617566114324,-1.0094358231219318,0.5379406814268813,-0.19558705169687707,0.36147866897182135,2.173556935943939,-0.0870466342593951,-1.333127530986759,0.36302824665509864,-0.32009660773207,-0.5746951915575585,-0.0998583134071771,0.3518241590625767,0.2889844204809944,-0.21818844537293783,-0.5842571296327406,0.1910697030502121
25,relative_humidity_700_max,-0.8226170772120583,-1.015987529913109,3.453903239753078,-0.31539466759414403,-1.7263000084895812,-0.7687685934697749,-1.3850780990568252,0.8965986897737588,1.1414320594331178,0.046833702249732254,2.2289491898561207,-1.1729209138343102,1.9542680954355165,1.1792090640651147,0.26866102132510583,0.16306589517819567,-0.527877320700361,1.256673641724457,0.03996398447535984,-0.11999246117862263,0.6484864415960359,-0.14490747896564166,-0.1826557041182655,-0.6446746855421756,0.33292253741876554,-0.02650478888803671,-0.407054010055973
26,relative_humidity_700_max,-2.1197932615424824,-0.8097615045602742,3.3833360385939986,0.8962034804696425,-2.5187772061965896,0.716367484698613,-0.7001258061003577,0.6441292594566789,1.0067507612526825,-0.9865491565568649,0.8138549007153566,1.4451523118367582,0.9118361126336015,0.2773021115032793,-0.8587204851099427,-1.2184339013244472,0.6079677825655756,0.9121151352357262,-0.06765822624256576,1.5153293311958589,-0.8088082695515523,-0.2414703551315033,0.025003628920095815,0.06518417882472323,0.0035666129061911835,-0.2945898893166888,0.6371673656036059
27,relative_humidity_700_max,-3.680216479573685,-0.5226728542065013,2.4006147788799317,-0.3860393469793423,-2.3026700692794915,2.8652616085137663,-0.24011921470185923,-0.8942894612366936,0.12732041856970056,0.10078369369061925,-0.3810596154788065,2.3113251757076374,-1.2801807085322883,1.0337886588307985,-0.05993659059083309,-0.6812803782597292,0.34771932667899297,-0.26722931132678573,1.0446984887225477,-0.9538923236797011,0.022950048364004154,-0.10451040617418997,-0.47232919962253694,0.5626667649241546,-0.3827805296943046,-0.1459549488454695,-0.482503329818721
28,relative_humidity_700_max,-2.676591417784561,0.11719460489477698,1.926684523032455,-2.097580546116355,-1.4989518529888757,3.2366628330344245,-0.921798873908217,0.04264426678871736,0.44339976090225436,2.875768053848535,-0.7433918872985029,-0.6045302742731268,-1.2352417317944524,-0.6816200146055658,-0.8324371482705921,0.38703925233104963,-0.0985225879714073,-0.8857970740115341,-0.9818948491673446,-0.32391048296340846,0.08954517637062076,0.4383879146418677,0.11481804699852546,0.012045918340285853,0.7711441322203575,-0.3305113610232884,0.1113068945272259
29,relative_humidity_700_max,-2.6846208141058714,1.1567829808363577,-0.09849476560088848,-3.904715137193432,-1.445596559756964,-0.1606847082348536,0.8902180975803868,0.4889132378364393,-0.1672348875225627,0.5331620094079181,0.9422687548198949,-1.5135848298953254,0.04552964294122212,-1.0019267038041493,0.7212883497100521,-0.6804777438434333,0.43529069117233676,-1.1352852493025234,0.3269777434906408,1.7398674252925992,0.2556708624862489,0.7500025976713802,0.44903491760063935,0.4935528037333453,-0.7212025709205439,0.42769961526268485,0.04032859101910684
30,relative_humidity_700_max,-3.1936665666708164,2.292661803914033,-0.5539574911936962,-2.172605131053826,-2.2211220456342193,-0.3941375334241886,-0.20877411371211987,0.35680925910850647,-0.4498094534855737,-2.396865963192668,-0.7007897867075468,-2.1285266750827745,-1.2216394255835108,-1.0124725962633792,0.44192519048161916,-0.0744721612707868,0.48797657366208896,0.14636905920467103,0.8147227619185329,-0.6980106056540828,0.007016115009590175,-0.45417128224545916,-0.6387743355519053,-0.686008571977432,0.12162751746320348,0.009826398754427318,-0.1430482445910472
31,relative_humidity_700_max,-3.173867876933038,3.544821276075153,-1.450019528462286,-1.7115802241169487,-1.8294358971364149,-1.2061578883649748,-0.32516763228969336,0.42392246885153334,-0.341996279468491,-2.0897499412833196,-1.5571093392861046,0.06711240989849128,-0.33365355861632445,1.4481389090463803,0.36664811295188304,0.6228029986266514,-1.2878775592180416,0.39973552674684115,-0.21912766688558782,-0.6185439134804801,0.29951807209916587,-0.10355696021447981,0.9067884940764989,0.23798861310852112,-0.016227035139839776,-0.30973265315778037,0.5786026028664575
32,relative_humidity_700_max,-2.3985219475158948,2.9968291264185805,-1.9513146416711642,-0.2688254223912797,0.004692149026696992,-2.825141057542039,0.4294644246805628,-0.22334616960768755,1.3968572539308255,-0.6929375880023597,-1.0046799738413734,1.5200975157564574,1.0173822298207917,1.1906713738788324,-0.7572008828838871,0.4811131310057748,0.37057568336752006,-0.6546784196696287,-0.6842529227333145,0.25439988443926853,0.36876699731655527,0.9854650621327378,-0.04066138252281135,0.4122321550538562,0.13565445828781555,-0.19908004244189598,-0.7754992362213405
33,relative_humidity_700_max,-3.690859549728112,2.590917919640628,-2.422917488626507,0.9661006891994668,0.5683791387117665,-1.269335544590874,-0.6951083720239473,-0.4266562628203811,3.4899382208833396,1.9834867719789724,-0.5964423881870092,0.5550021963178087,-1.0645923619540547,-0.6458893714433099,1.3880367136518288,0.3160457738680592,-0.12635607238225283,1.3904270956584759,-0.5929412684184223,0.5158913905261916,-0.040899671017607796,-0.4491081648691112,-0.5477649623361903,0.09033105932370092,-0.29409738135321856,0.5730432346089085,0.13319762904745436
34,relative_humidity_700_max,-3.21122277404812,3.048073070145199,-2.1449242788124274,1.0427711207628605,-0.16105093746760604,-1.831299903785969,0.236179164170948,-2.0729766836697094,0.5553985220141059,1.309193104401813,1.2173949346864579,-0.34907210429055385,1.7930631965710795,-0.779751117353267,-1.4863613433827585,-0.9675031959621552,-1.0406058137416796,-1.3257098278530077,0.912742649475091,-0.7548492787031292,-0.7336163369813912,-0.45288934568735406,-0.2076933722515148,-0.12334040516853763,0.6064004981567915,0.20555938037037777,0.2007840671183397
35,relative_humidity_700_max,-2.936146998855342,2.4166592098659585,-2.6147851014934798,3.404698153514179,0.6738712116891346,0.8370515596791145,-1.249212903433972,-0.6730748925902232,-2.2502642597249123,0.24800097803687327,0.3125641405850135,-0.046689978999645027,-0.12702256167482998,1.135660673531686,1.1702103353870563,0.7616404514320751,1.684637344338824,-0.5452737298886747,0.44151792359450526,0.6276020304950115,-1.1361723832339174,0.3601384554500974,-0.46435975926826845,-0.4933676514399213,0.02811487171738798,-0.4449510426667369,0.04216153849388911
36,relative_humidity_700_max,-2.892429693329892,2.5148407052312525,-2.355758349857372,4.381211589266011,-0.7515667917432903,1.8322623828673301,-1.5334285908862444,1.2928530535268001,-2.2839564096503606,0.4656144984090022,1.2675101588051694,-0.15629097962736985,0.06901455841119494,-0.8061187728300622,-0.30709679749359275,-0.35214461465960867,-0.3253827839758255,0.3686816095984088,-0.6470986420888026,-0.05940024095869998,1.238996363562043,-0.7241703112236412,0.9351131335156393,0.1185160633058145,-0.3393226844751039,0.1953717523016668,-0.391312575872761
