time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11
1,surface_latent_heat_flux_max,5.32918056891957,3.3824461820410163,-1.1541246587595442,1.2629051500750264,3.797427397150105,-0.47716966611474926,2.1429230764061993,1.2186110879285523,-0.3931073068611199,0.6287829055198024,0.39447864043317926
2,surface_latent_heat_flux_max,5.680811466717021,3.8081495232315197,-1.1183930497820935,0.3892149169868119,3.0696355721130617,0.28086230124669737,-0.5413953608307073,-0.4821454981565209,0.13412737104796926,-0.9038513017731318,-0.4619506160093608
3,surface_latent_heat_flux_max,5.866229866431839,3.3245256152595757,-1.4510393025406063,-0.1693991015996945,1.53878034065258,0.7093464951237279,-0.6615294086600223,-1.0099375969747446,0.5962591260691851,-0.9180590051661549,-0.3846340391915123
4,surface_latent_heat_flux_max,6.231955442967333,3.2852513999958153,-1.0751253722321237,-0.3997512727772274,-0.45721228544848724,0.48829242067356987,-0.8027356161259929,-0.37665890595307205,0.12187007442547713,0.6351552832360436,0.3281794032603495
5,surface_latent_heat_flux_max,5.819587954534839,2.508694161743551,-1.2711061397439358,-0.3894504231938618,-1.7620435784672788,0.03054067074827322,-0.8930582442330822,0.3488612081692138,-0.5284760576010368,1.2584467783729996,-0.1330549482972417
6,surface_latent_heat_flux_max,5.8469924019330755,1.7799547609410036,-0.9603632910639591,-0.7501235043116472,-1.9560825844253018,0.09609727456238862,-0.6107415337373063,0.5231442310669587,-0.3217800026024157,0.6604594987171923,0.25818220318980484
7,surface_latent_heat_flux_max,5.346682000746945,1.0670496999454107,-0.8974253336693747,-0.8506411165848284,-2.8266240808037515,-0.7394198352656464,0.5005643609669301,0.11464417493438601,-0.6062954533240973,-0.6755134512453533,0.17074317662235683
8,surface_latent_heat_flux_max,4.858422937321426,0.513270167702007,-0.05028697874820491,-0.5135759892902599,-2.8088171452537787,-0.8861063839003852,0.3971419255484878,0.22497838190414235,0.5392344863897192,-1.0468997289559712,0.14648815918270944
9,surface_latent_heat_flux_max,4.366750632331963,-0.7188820550274272,1.5501057845821187,0.5682492141868719,-1.6534146371638891,-0.6422945822154295,1.0415542751037419,0.1043148793127453,0.41904342684268564,-0.2960805673650786,-0.29987053111977974
10,surface_latent_heat_flux_max,3.8492179237786344,-1.3132486906536434,2.1218962406472497,1.1132260000353233,-1.1134737056749362,0.01516264834780515,1.0246462710623125,-0.09733031890460236,0.4484091639196437,-0.032064262911375145,-0.4570889861445455
11,surface_latent_heat_flux_max,3.2151781155914994,-1.757111294416798,2.358889086360953,1.2954612229477613,-0.5108551067361474,0.820668291489529,0.7118461481187467,-0.6773743350949586,0.12853189488937247,0.23648153339784458,-0.41218186648562116
12,surface_latent_heat_flux_max,2.758665867929682,-2.016348526074605,2.6108541726483145,1.32447676226569,0.0958907902136901,1.061493706359586,0.12409582388816617,-0.49701639896289773,0.33377913240558016,0.3241492638800042,0.2666835029107405
13,surface_latent_heat_flux_max,2.659901843042539,-2.2383561285281384,2.7309157296959667,1.2735072879450169,0.6794641382609146,0.7582989701042844,-0.3202349567225375,-0.2277527614596123,0.11617256655111376,0.37241879428005836,0.09239276430221399
14,surface_latent_heat_flux_max,2.4596341324112423,-2.2922762472137106,2.113885846623885,0.8012914592564784,0.6877612674507496,0.4048088112667896,-0.9757861263619434,0.3133507871522355,0.5378406648186033,0.21951889059452617,0.3367754925742565
15,surface_latent_heat_flux_max,1.9492536180401094,-2.6118640999047105,1.8114121871313522,0.5437550031030673,1.2285456868641587,-0.2181160818563108,-0.9395999073123414,0.5424302756041826,-0.26033628539062736,-0.006994554576365925,0.3175828977725922
16,surface_latent_heat_flux_max,1.5822078433310467,-2.773848092759152,1.498784513551549,-0.35466475283602295,1.3286267020574662,-1.0347146866857548,-0.6702952526054234,0.5230052854448933,-0.8392892179368343,-0.5745050955792129,0.2733147298876074
17,surface_latent_heat_flux_max,1.1710512010007759,-2.832712800110816,0.6809768043956875,-1.007411347438978,0.8480011568448966,-1.4235502377181688,-0.5892241651670055,0.3154653534145313,-0.7660131452989769,-0.4824517027403837,0.10024513531400847
18,surface_latent_heat_flux_max,0.10848384109325947,-2.9892263205841636,-0.6693836198193668,-1.6043845310755986,0.8741309338681222,-1.0577094474959632,0.07283439395455324,-0.614802277415885,-0.6327300272240718,0.06695938445811507,-0.4332453341520273
