time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
1,k_index_mean,5.289831625026956,-3.1176462011061203,2.420267062784585,0.8949927630798175,-0.7579149677031939
2,k_index_mean,5.356092975672467,-2.836885334461701,2.142553716956266,0.7760904881708285,-0.39286879804208025
3,k_index_mean,5.380995323027874,-2.808978897810423,1.6911503202158218,0.5538726708893427,0.02117648509564734
4,k_index_mean,5.390717667403765,-2.4481045029305974,1.0198223897958574,0.10260159568778411,0.40764699807422483
5,k_index_mean,5.332103902981311,-2.129233981649097,0.39444585777220403,-0.3348703693416126,0.5253117804294353
6,k_index_mean,5.186831163241188,-1.797698523532071,-0.25667791630362824,-0.6000425910314708,0.531113335149862
7,k_index_mean,5.026086738249357,-1.2372033264888709,-1.0172301910548793,-0.8610430521742464,0.42019294550046404
8,k_index_mean,4.694329489274479,-0.7026421316970766,-1.5306651274909007,-0.9284068909627191,0.3333780578447552
9,k_index_mean,4.3794537945139345,-0.214719227417222,-1.7924437043550894,-0.9713155068296928,0.17745036910748394
10,k_index_mean,4.06312705719607,0.4143652373325466,-1.8133156976200795,-0.84396637321131,-0.13230174322789678
11,k_index_mean,3.647453426326719,1.0808310834510688,-1.655670408306867,-0.5885423544117909,-0.2804859529109564
12,k_index_mean,3.1078788566583637,1.7482746740582225,-1.2888756495208356,0.07974564658844284,-0.5624739567853607
13,k_index_mean,2.7920086528873935,2.23689321510856,-1.1890244329241124,0.22162547753149453,-0.7623563373575317
14,k_index_mean,2.2989437819601384,2.6416377771653847,-0.7100273300456331,0.5655719950825235,-0.6536257092217853
15,k_index_mean,1.8205096727294061,2.9469269749341023,-0.39409270459546475,0.7944872947349777,-0.4663821805362339
16,k_index_mean,1.2757538494238685,3.1652917885191627,-0.08585041404487277,1.0246094867870312,-0.16308292126294394
17,k_index_mean,0.4836556276262984,3.23301168854616,0.3139910406667893,1.228762047487896,0.06083343705720649
18,k_index_mean,-0.07860720413478144,3.1700276986075915,0.6084802657548865,1.0687112379540913,0.2892942172935683
19,k_index_mean,-0.6057706971776224,2.9341092044098804,0.6517882897077649,0.7540093777505038,0.4069075451611142
20,k_index_mean,-1.1634952101123381,2.7076272757033766,0.8007438811603896,0.19627141517849164,0.5092920003861807
21,k_index_mean,-1.6650319269780967,2.3931879861498633,0.8969265880984802,-0.12830212059864915,0.5959526337273807
22,k_index_mean,-2.18402852122088,2.042221196945461,1.0362707877327182,-0.47347702300538,0.5910488281136627
23,k_index_mean,-2.6841883048930217,1.5090262411565856,1.0177528833040808,-0.7123266755861569,0.5590395625003838
24,k_index_mean,-3.085781136242793,1.0270368699128485,1.0633559072085281,-0.9299604818368348,0.4577023069535238
25,k_index_mean,-3.4569919360230497,0.662098582502634,1.0373726225026048,-1.0136079401217448,0.17797066352146346
26,k_index_mean,-3.745493045029234,0.243554873026093,0.9436134228761345,-1.0894185479216232,0.014419241093908942
27,k_index_mean,-4.087263015074061,-0.17105774324388448,0.7982887831799169,-1.0894316674897673,-0.2949533698156927
28,k_index_mean,-4.354630671614872,-0.6536997910638774,0.6142110789050851,-1.0306986922368013,-0.5938374610481214
29,k_index_mean,-4.63171785826908,-1.0293981276466004,0.336137369461646,-0.6613247864303604,-0.6962397693869689
30,k_index_mean,-4.771333252100313,-1.2699996683860848,0.09730591467860115,-0.3071408600892428,-0.7319837862636084
31,k_index_mean,-4.820817156379441,-1.5511334788219449,-0.26401465711755473,-0.07901875285980976,-0.6837059243650778
32,k_index_mean,-4.852532865369298,-1.8152505125066596,-0.6757539589695812,0.3218174167267573,-0.4770257595947341
33,k_index_mean,-4.791963096946523,-2.148510284409638,-0.953338448630659,0.5469700858845323,-0.23988078751195327
34,k_index_mean,-4.824786743723175,-2.4621371150588014,-1.280083330336912,0.8636698872017587,0.2746176822207425
35,k_index_mean,-4.882620373122083,-2.6729477818113696,-1.357006349084618,1.2127523294738272,0.5953507282383085
36,k_index_mean,-4.838720589788943,-3.0888757374874993,-1.620407862360671,1.4363334699291115,0.9404206075648209
