time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14
1,mean_total_precipitation_rate_max,-3.689606975918842,-1.777759985086085,-1.148318829564208,0.7557118858158677,1.9611572532805743,1.0962187161563763,0.05028368588889441,-0.43718078604830274,0.5147680432496964,0.9002140584695466,-0.011350814162172165,-0.6246105620805211,-0.336007514340692,0.21222569863379986
2,mean_total_precipitation_rate_max,-4.218456855671629,-1.3062336492786835,-0.4606419534999363,1.4451283664717252,1.4478152062827407,0.8814025731876283,-0.5790279954227914,-0.35744500688797304,0.4153350226046944,0.13408715459157644,-0.2957908883706335,-0.24446025277190395,0.02701151794053425,-0.4093758887327936
3,mean_total_precipitation_rate_max,-4.12168900209614,-1.782651580898945,-0.1463672784558606,0.890127897416072,1.251991380700497,0.435028254506792,0.135048216043511,-0.27796826298047,-0.17488118235191236,-0.7813403648922843,0.5273033173408272,-0.06154117021320429,0.008081558046900354,0.22537771467887927
4,mean_total_precipitation_rate_max,-4.076987466769375,-1.688679237957602,-0.5236149884690479,0.5524292357147604,1.0703067315791255,0.18545162892071956,0.10200042882416258,0.12176424112454581,-0.3000097908913686,-0.7622224261502388,0.20255729590499888,0.44082222884331856,0.765061774822209,0.07629065176537536
5,mean_total_precipitation_rate_max,-4.123445355602053,-1.8960577544887827,-0.8204719668063701,0.1021632101271471,0.39969362849456397,-0.6215841650454419,-0.08760801346529745,0.6193109588506698,-0.30637528657607355,-0.4333876528136791,0.2774562041197522,0.41716453955159766,-0.15282894079960788,-0.46094777511856705
6,mean_total_precipitation_rate_max,-3.7879276557819517,-2.1136658279312415,-1.2896737944291106,-0.452400403495117,0.21994021589965582,-0.7812334844925787,0.4029102287211504,0.7689730570000826,-0.5347995978730751,-0.31290182265304795,-0.03382364717689186,-0.061945703837439296,-0.22369220435309997,0.41029381610632387
7,mean_total_precipitation_rate_max,-3.9422157720019615,-1.7195049147507167,-1.3211848245508646,-0.35700145822390184,-0.337849050258124,-0.8314480118557063,-0.05102245845734309,0.5550822208558237,-0.1934720329985055,0.4242343804544679,-0.38475004444716016,-0.05836940924120394,-0.17312357807821216,-0.14136841695211683
8,mean_total_precipitation_rate_max,-4.0641312830754535,-1.4191202043577908,-1.2456960377453237,-0.13880635299516816,-1.2599590929089117,-0.893663033601488,-0.42044883567305974,0.496850816443432,-0.0043323187951332795,0.6876803093959645,-0.16108094985772556,0.04778909153162636,-0.0474599828894914,-0.20309360475148405
9,mean_total_precipitation_rate_max,-3.739956860527893,-1.0112874742122224,-0.739715380252244,0.04590713678906898,-1.7403851718828112,-0.37134649235588796,-0.2571585568565886,-0.2986985805828987,0.2594276139252412,0.30181776513811565,-0.06220369485523042,0.16417976631891265,0.360817021388164,0.13010898887797556
10,mean_total_precipitation_rate_max,-3.2507637601688266,-0.5924337214015994,0.014617405670326407,-0.5784946128697811,-1.679845286761973,0.08597163336580536,-0.19328871560945568,-0.5913847295508595,0.3467304290460315,0.2975172092357115,0.013405987131775376,-0.024221015061143648,0.45354365807893987,0.30301473192783906
11,mean_total_precipitation_rate_max,-3.082074629702526,-0.6339453162644857,0.44590853610826964,-0.5264163624196054,-1.5653124022860379,0.29210497529298923,0.6024463949067657,-0.8474593596782899,0.6385584087196272,-0.3520040058361515,-0.16287496724399522,0.016540592634667624,-0.10694682974350266,0.4687638634107259
12,mean_total_precipitation_rate_max,-3.0653694167024503,-0.008942604213632346,1.2446068009675288,-0.36784897108459036,-0.9717488283856859,0.4242281306723106,0.4350120278763964,-0.579868746428308,0.20624614300734204,-0.08886647995187666,0.18889826351843986,0.43650041788618255,-0.7591315706071884,-0.37459295650530594
13,mean_total_precipitation_rate_max,-2.2483647255297012,0.6178671559721051,1.4744651493477896,-1.5539733239383033,-0.5149090045951781,0.2608683528716983,0.623095165013934,0.011672522980733123,0.05678164831307574,-0.26961027105868546,0.5681451317587228,-0.2725819440720599,-0.2731506470226503,-0.2980907306840896
14,mean_total_precipitation_rate_max,-1.8545598865122157,1.5976283032067053,1.8610404732411174,-1.5603405694988957,0.016730540164129653,0.08606837040127618,0.5290311916998474,0.28188895406229125,-0.007749678861777018,-0.07252946432179752,-0.04441644818590584,-0.6008166784429337,0.05443335159091247,-0.39547295100417446
15,mean_total_precipitation_rate_max,-2.055114067730038,2.0554147122810043,2.01064717789441,-0.9721834139403897,0.14959469876220838,0.32269524558478,0.21834190281997148,0.3016300897360842,-0.3686202842366254,-0.23663597865065644,-0.19371896008649617,-0.2791863070644847,0.12063070321002757,0.15835227951815492
16,mean_total_precipitation_rate_max,-1.9312480312828795,2.4088982652130073,2.1523180706439504,-0.47766533881328527,0.40241351347677234,0.5071973410839998,-0.17958321313547307,0.36001936021745706,-0.6827703577796043,0.29807802034459957,-0.687423030985457,-0.05880195860457045,0.3700802154449698,0.13557249316836573
17,mean_total_precipitation_rate_max,-1.420344331949431,2.832651125751429,2.007733822748726,0.17663417392267572,0.52107102783709,0.26707450098946006,-0.7196422647934121,0.1779384340048995,-0.29435122588381796,0.48460420963303524,-0.12959877502996248,0.31440343325182635,0.1741601881273736,-0.3341710161706093
18,mean_total_precipitation_rate_max,-1.0787992723184996,3.2505818350299647,1.4023309634553778,0.7329036379931237,0.21446651838438813,-0.06723939224415261,-0.9687474561056769,-0.14226743593078225,-0.1585973343076795,0.2841654725417955,0.3051577289250813,0.7226371697358996,-0.09296889098358833,0.616709472740822
19,mean_total_precipitation_rate_max,0.7461519058414956,3.751209344558915,-0.13330093789606118,0.28478915684436124,0.4304827653664773,-0.7156125790791605,-0.8593975168250908,0.024834511527387183,0.3974011731852626,-0.22945821970701846,0.5663481187293843,-0.2337364557698357,-0.4662577419495625,0.29809738521029794
20,mean_total_precipitation_rate_max,1.1333103117068768,3.9357223483574093,-0.3652208853711945,0.9352314569363626,-0.07249298328954468,-1.0488036743726452,-0.8783038136039762,0.15399085126894763,0.676364566335147,-0.37581027034344544,0.1212426895389528,-0.2759152787603183,-0.1135574962822156,-0.17971071234281089
