time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9
1,surface_pressure_std,1.3942889741349422,4.722604558478267,-0.4332684846438625,-2.376838148144702,3.447756745446349,2.9572831678138836,-1.3519923629874995,0.7825790713520608,-0.14739214144655033
2,surface_pressure_std,0.9987569543503635,5.665809979972125,-0.5611543235398307,-2.464206981185821,1.9343688493180207,1.904524474862981,-0.13144715616430092,-0.43899989549039614,0.28054356138213754
3,surface_pressure_std,0.3284130072237602,5.572521502710762,-0.05225066503787102,-2.465452276812433,0.2621300090878426,0.35888300565801845,0.5444894829410232,-1.1465537104044665,0.58418889712883
4,surface_pressure_std,-0.2740482579447851,5.317848768519511,0.9662654367061346,-2.1171584831423464,-0.6649065995529913,-0.7933480366192848,0.6297734566746465,-1.1275740990257934,0.3087509932297759
5,surface_pressure_std,-0.29782673650013114,5.065470859727092,1.1727595088462357,-2.1819383228523304,-1.1614254483144273,-1.2832733421817244,0.5094494374442237,-0.8239904735123326,-0.2140035196088574
6,surface_pressure_std,0.3082759681796797,5.106248268370475,1.4271743207076977,-2.013458639697394,-1.334752076900532,-1.4348795460642318,0.3477006998550095,0.049315878899506935,-0.34903905185166456
7,surface_pressure_std,0.7473968783302721,4.472210537081208,1.2166719989480832,-2.4060522001296665,-1.3225791143641523,-1.5649770767829363,-0.13055623082183168,0.8728042321089076,0.05657120038855415
8,surface_pressure_std,4.263118151295289,2.2885633284011737,0.28096865361271367,-1.6173392338301666,-1.0880723199935156,-1.0627429805524147,-0.6835743529706749,2.3418449317333776,-0.15770489410145808
9,surface_pressure_std,6.369450131457761,-0.5174583290430238,0.46774676071344395,0.5856710561268462,-0.3944528155927305,-0.2890077168851528,-0.3187865988107516,1.0947239946373795,-0.959168010655967
10,surface_pressure_std,6.7404922115639625,-1.1335160022392023,0.6229029140455519,1.2744248946405423,-0.07129248324145203,0.14216225951419592,0.058688512415768966,0.3234568614679102,-1.087967465563268
11,surface_pressure_std,6.748202660418476,-1.4848334528981493,0.5153763342893298,1.395470825616323,0.23975793236898013,0.323483831427752,0.35472113985586473,-0.3616676464331381,-0.5835808715337967
12,surface_pressure_std,6.579507021206238,-1.8930325400424477,0.2990908259403481,1.433825731054563,0.2673316368918898,0.2753816484678785,0.47998166145438076,-0.6085492837109185,-0.2563173856315149
13,surface_pressure_std,6.448822493088831,-1.9802112077674683,0.21753005614073592,1.4985410768945346,0.25718378238288986,0.2491321490379803,0.45505648212765976,-0.7520684389992484,-0.04388428476132742
14,surface_pressure_std,6.084891262584694,-2.313414116719757,-0.1914627287427788,1.1576911426569634,0.28630393514103447,0.009149590476000691,0.4657018331681651,-0.9633498174607297,0.5558747124101728
15,surface_pressure_std,5.464495325700497,-2.6636392414442747,-0.6931457650841258,0.7270115681453357,0.02197187799924199,-0.1403708607601874,0.06300863023869162,-0.3281165286836953,1.2680499054177872
16,surface_pressure_std,2.0890623333363716,-3.293825602686563,-0.3552653434102863,-0.3498878501284226,0.06697791489324272,-1.0971612849961963,-0.502593742806255,0.8440164422368219,2.43944889537588
17,surface_pressure_std,-2.643591620502398,-1.275497583815374,4.8514956135266125,1.3016779955180169,0.8835928680714634,-0.9030022813413092,-0.944546061135015,0.3544807839012485,0.7694642674925569
18,surface_pressure_std,-3.2405080391574574,-1.159426038611974,5.301111160037926,1.3584819482302868,1.0953031853177562,-0.7173468217875689,-0.522668063124646,-0.38584972994138805,-0.2789955535621966
19,surface_pressure_std,-3.387495648984434,-1.4172015695382525,5.205380890104093,1.1460833039605949,0.8675103744380083,-0.3970094887270441,-0.2649504110236373,-0.36203116542802083,-0.39274739275287707
20,surface_pressure_std,-3.499085356736766,-1.804508247302166,4.947896184354189,0.7734690376495761,0.5284549229942781,0.05232123904729374,-0.008022795804191964,-0.25800566534431324,-0.31327335905865766
21,surface_pressure_std,-3.5093761685115883,-2.51914767378067,3.9976556916340016,-0.05756424582357236,-0.1433447289616082,0.6321835272218935,0.31373995491114476,0.14318189421888067,-0.1074191491703213
22,surface_pressure_std,-3.193500739703184,-3.392118408775896,2.271376530819422,-1.2068294251944196,-0.9358162595028868,1.3678183454240973,0.6461160957881735,0.43644763117446883,0.10690307740707765
23,surface_pressure_std,-2.672452550513015,-3.855485521709891,0.6498091759492366,-2.1109258342139623,-1.4727154358497818,1.8617203941340523,0.7033791856383428,0.4080153568119796,0.05217907288074156
24,surface_pressure_std,-1.9310892945804186,-4.062625143910306,-1.2023666718672772,-2.91288462023972,-1.7025627630078137,2.0768907979575637,0.43564325889697825,0.25691647078645674,-0.13180832523620928
25,surface_pressure_std,-1.7958179537532089,-4.099822661805389,-2.036376527458463,-3.0855628570051334,-1.2964656576644966,1.252650672701273,-0.011730943494786556,-0.1075429979512583,-0.12638770889595624
26,surface_pressure_std,-1.760143569275151,-3.827395087775672,-2.9957602110840296,-2.6602342132694594,-0.13951860668289595,-0.7866649319027866,-0.9621145065692517,-0.7253467401093284,-0.18550712051457116
27,surface_pressure_std,-1.878181691877359,-3.4449656209056903,-3.452427857042351,-2.1017619929224356,0.4977400546221732,-1.4091570289409991,-1.0905196808004691,-0.7709448717799273,-0.3154980724853192
28,surface_pressure_std,-2.1376573505271406,-2.976235997371243,-3.8665208411862486,-1.2355633617755402,0.9364223894600879,-1.4059389638504016,-0.754910489458226,-0.3835189111844019,-0.5487738002282062
29,surface_pressure_std,-2.8271998959556237,-1.903477051308379,-3.3716596748192895,-0.016635253040164763,1.5625630394790366,-1.3751457447896371,0.0464385052407393,0.19793601609184164,-0.34441729406457455
30,surface_pressure_std,-3.260295554457214,-0.2430026314151913,-2.62544387127864,0.9420336066254766,1.5417834221478948,-1.156622894461168,1.1422411372555727,0.48414086597676687,-0.2811493782225315
31,surface_pressure_std,-3.3299819606102856,0.6975784619212597,-2.579474718003611,1.7473621444401,1.129396933556888,-0.5550843323700959,1.5189088941281048,0.7137168842240752,-0.16437932091302265
32,surface_pressure_std,-3.298277166415512,1.3670737887439008,-2.402675359969823,2.4212133433688314,0.7700434013376043,-0.16725571289596491,1.3822894742108789,0.659206090270748,0.08497090122627365
33,surface_pressure_std,-2.849838833700253,2.685976613679263,-1.9402897955662672,3.5474371396885394,0.08318321016794811,0.7712577328814022,0.5078927847584117,0.4864983131450524,0.4217736154284184
34,surface_pressure_std,-2.5425399388592895,2.8058691249185,-1.8393847059755541,3.893562504430292,-1.0823758367194978,0.9008551857037332,-0.4813357324103121,-0.039326087224850974,0.36559662167404855
35,surface_pressure_std,-2.134187298426586,2.803019675393723,-1.8332682479657463,4.0529327813322915,-1.7904852297229679,0.7574880720346645,-1.0894789544806445,-0.2977719752052999,-0.039243880168525085
36,surface_pressure_std,-2.102077745879318,2.6900442629497054,-1.9790162636997084,4.123403839028573,-2.079011109050868,0.6458029515444549,-1.3559925441412823,-0.5680736811479749,-0.2656577410148661
