time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8
1,total_totals_index_max,-1.4198811449427697,-2.3736037864976995,3.456101143557203,-1.1370023025171807,1.1254197301766204,-0.3210466456533206,0.264307840714179,-0.6287711349212933
2,total_totals_index_max,-1.70628530400991,-2.4164600397831144,3.024145702937484,-0.7881350024966672,0.5832512210645135,-0.2441076782902107,0.22784441616941511,-0.2554207003469269
3,total_totals_index_max,-2.4822303131367454,-2.9679675727354824,1.616981152723115,-0.02170140522054757,-0.7138843744458745,-0.11459907006640425,-0.30796573154854073,0.3813003900445243
4,total_totals_index_max,-2.969684503809475,-3.0164380620513684,1.092331669056911,0.39406695581638995,-0.7916299807690188,0.3445120398560217,-0.39171146837347015,0.6140985698343456
5,total_totals_index_max,-2.988980297911159,-2.733510629196259,0.48359633891707593,0.5041113479194246,-0.7501844083350022,0.41423990120011656,-0.2139764227973628,0.4963648494206091
6,total_totals_index_max,-3.0121247269677265,-2.449810621374422,-0.03221699511841454,0.6588071034938703,-0.4528746990377936,0.35327090837203645,-0.03565031221833725,0.24378550616639558
7,total_totals_index_max,-3.003763659306778,-2.1561345015514117,-0.49170274999082947,0.7890650139014582,-0.1464436346661682,0.4004509707268529,0.12024753133047798,-0.033767675473327395
8,total_totals_index_max,-2.9375494743528696,-1.9611448155613536,-0.7000966132922468,0.8379890635141543,-0.05314805099460367,0.3464922472185119,0.21476479063524348,-0.11749263027375996
9,total_totals_index_max,-2.873443252152585,-1.7718956099922847,-0.9362248181003707,0.8136844236478898,0.04904633153529786,0.21663117212508085,0.27169078339298686,-0.34687091327241265
10,total_totals_index_max,-3.14221634224861,-1.1857818653337484,-1.30710647779307,0.6629454728274544,0.13935200278931598,-0.305054876231627,0.10019816810600572,-0.5601361672153183
11,total_totals_index_max,-3.2008227154678477,-0.8098022525812537,-1.6364740586318591,0.4097436103426244,0.46441383933738645,-0.4012275249833815,0.07804637992470681,-0.5467249386591608
12,total_totals_index_max,-3.005910359824694,-0.49997387891368716,-1.527727037648828,0.21788055343629106,0.7678640520515025,-0.3784807382296938,0.2008481681368834,-0.4339512273597789
13,total_totals_index_max,-2.6817818731383865,0.4742537108146282,-1.321272511515044,-0.5371522769998768,1.314373401314676,-0.5317133189951377,0.04072180818293211,0.5460599048930197
14,total_totals_index_max,-2.8430044518723383,1.1031281395844506,-1.027987944507042,-0.9587727828009244,1.2309271239396093,-0.580861766557766,0.13859427247898534,0.9491306890018056
15,total_totals_index_max,-2.0811161525248827,2.3867699779602445,-0.5076884483239885,-1.0386377130330033,0.49430797911443036,0.6522550775822963,-0.6944342878430831,-0.14643818926368427
16,total_totals_index_max,-1.9329103314407636,2.621842601814671,-0.40977700576029974,-0.8406424524531338,0.010499150268055799,0.49628493192366835,-0.7357705521576803,-0.09094584344910774
17,total_totals_index_max,-1.8084114724546279,2.838110707768844,-0.2505398751881386,-0.9517722943720026,-0.3697728950310714,0.3349897755745896,-0.49974184992233867,-0.054593876454763976
18,total_totals_index_max,-1.6124131673478992,3.0062506499771575,-0.12610916135404204,-0.9581249951916573,-0.553393215833502,0.19685969877004714,-0.29797841322974544,-0.11595354780451726
19,total_totals_index_max,-1.3019707996137133,3.130500335162047,0.024708447751435818,-0.6580153648594967,-0.7487235609657998,0.09682158874458459,0.02607419897210459,-0.11834020977934075
20,total_totals_index_max,-0.8547346903251647,3.3032697709622116,0.2909742880628306,-0.347508774603994,-0.898059009805706,-0.03458144131703338,0.5757006455065414,-0.13964435935163533
21,total_totals_index_max,-0.36560799885558615,3.3791024086850237,0.381882648427137,0.005718226045122072,-0.9028524077519715,-0.14213146956312145,0.7193841308176943,0.027239393589079057
22,total_totals_index_max,0.13306858678114825,3.3250402987055807,0.599734202675937,0.326139591754227,-0.8274243633293542,-0.2575395875674326,0.8178541766775104,0.10057879654628527
23,total_totals_index_max,0.6783513282625122,3.071273063971704,0.5783138768666758,0.6992384173121229,-0.46855551926855143,-0.3500644472429001,0.4020554155133372,0.11056986769219429
24,total_totals_index_max,1.4523776271212023,2.7918165837625883,0.6349057678394001,1.0308186248705982,0.03772178670321664,-0.4550160259685175,0.0630821258025694,-0.02314351380445065
25,total_totals_index_max,2.282854378200041,2.324613421248115,0.7360074730621727,1.1502682411213758,0.4551031096668568,-0.4635981722555032,-0.32551412686210923,-0.08183325611478025
26,total_totals_index_max,2.8653183974326755,1.7648222952482615,0.8776706439438746,1.2450537044151984,0.5206363078029069,-0.4692191120404668,-0.7156292515992956,0.040354355390191825
27,total_totals_index_max,3.269328793160474,1.2024948933270279,0.5781248614307225,0.9827822071817189,0.5396401950143401,-0.35732997353221174,-0.6097270243971799,-0.038620433278090685
28,total_totals_index_max,3.80093446201628,0.7117592074777451,0.26250110905540014,0.5613726367205624,0.7008317938917468,0.3697484793256822,-0.2755819999995978,0.23993413306636105
29,total_totals_index_max,4.117639289287478,0.14595445872813942,0.11046260463762705,0.1512031882512886,0.7260302016574192,0.8884923768187084,0.11544745984030033,0.29776544375449854
