time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15
1,convective_available_potential_energy_mean,3.038533475152925,-0.18030133546645544,-0.5337987167900721,2.53053901195306,1.0556607026833345,-2.4344153140315603,3.4751297617838723,-1.6945392109431976,2.1604163091782724,-1.5501255048598501,-0.5285129563640271,-0.0001759484213036883,0.20198020651718207,0.23854124334339152,0.04080933496249717
2,convective_available_potential_energy_mean,4.7344882371128785,0.03860188988653505,-2.356466018968585,0.8456713689908048,3.1497796017859203,-2.1101853959454524,0.038989579799971495,0.6322212685219196,0.4276155048863147,-0.41028832596875725,0.7193967182548926,0.009446477327652227,-0.09856096656629734,-0.22505756776989233,0.09688993900071781
3,convective_available_potential_energy_mean,5.224028059048947,0.3077573559246835,-2.2616372599595125,0.5776696238497883,2.8704847242249363,-1.591681370160189,-0.9488435235939435,0.9702165895457321,-0.01476763070922925,0.22941460388787122,0.5923437167244132,0.2599019396106997,-0.017134208151758586,-0.10808785162580904,-0.41274315642351284
4,convective_available_potential_energy_mean,5.209811116623611,0.0634409710519295,-3.2261937016387674,-0.9781445374568347,2.0831317368825957,-0.7837112028643709,-1.110711081075683,0.7941041620575485,-0.12315992850416578,0.4611777766824709,0.2954065222650263,-0.07268979633178053,0.044371690673150326,0.12212788814158743,-0.38555232760681996
5,convective_available_potential_energy_mean,5.129511385405309,-0.5741532806377648,-2.791582182375055,-1.5230064995870898,1.0009129933430483,0.06054629393340658,-1.1617133102410055,0.15596923994759612,-0.49119087711305737,0.3193257023308253,-0.5143788899829532,-0.12583463151620014,-0.04571680918876445,0.03969915129218578,0.2702373261611829
6,convective_available_potential_energy_mean,5.080137162578377,-0.6484893261844324,-2.0804300957367463,-2.1004616747564757,-0.01645514772384365,0.8999357879063322,-0.9344825167220687,-0.5043046249272036,-0.8674626778260617,0.10022079096178062,-1.1577215836388548,0.2997342983327571,0.14985531891831172,0.2065664819668089,0.70506056545522
7,convective_available_potential_energy_mean,4.876254288731034,-0.43688479134901803,-1.3619006358813794,-1.7893305669733222,-1.9512864471360654,1.6508510653776591,0.22002896887801957,-1.0479214998235438,-0.1486803975406437,-0.5078410415963822,-1.2660809537168984,-0.1255050162938638,0.2798887141619264,-0.1912157684327695,0.17522953262233137
8,convective_available_potential_energy_mean,4.295898920982261,-0.09577712793731365,-1.0610710882519987,-1.4410340559355796,-2.636802309553775,2.1745846028162665,0.19249634407537014,-0.9069273505251538,0.45477534267810465,-0.677439633568768,-0.2375136030945205,-0.4888599416634638,-0.523397060396512,-0.37070714460756193,-0.22289961708596248
9,convective_available_potential_energy_mean,4.110453528843892,0.6638913505228725,-0.3637569455276399,-0.7048922244057093,-2.659304686338258,2.398818176169947,0.6856807829282286,0.3549290118786764,0.44887231257676447,-0.0393150228125212,1.301104748902281,0.3110243218128079,-0.7883251508559096,0.8751117772500397,0.051437345700935014
10,convective_available_potential_energy_mean,4.291954575962546,1.1760328999719645,1.236836179986991,0.16532731789421762,-2.3233451813614994,1.056839732879692,1.0099926417254736,0.7592549866799626,0.0026642546186814815,0.3892574027342535,1.0043282225866017,0.027854738433697825,0.4648830704830712,-0.05131251493574485,0.0332907384360308
