time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17
1,mean_total_precipitation_rate_min,3.2828339145065946,3.323590416539696,-2.268193481783387,3.8237743350123448,-1.2800282716716336,2.345769586725338,3.1462378783553637,0.5100928699493629,-0.29523595920759993,-1.389560089204323,-1.5685884334608942,0.4724190520210767,0.5757167107513228,-0.43411649935490476,-0.509798562065506,1.2150188875778667,0.5845047170415266
2,mean_total_precipitation_rate_min,3.357216608834585,4.845575889845104,-3.1775652359642446,2.5837708406897124,-1.092972915193882,1.8208282681169845,2.240101792097185,0.6736049998773029,-0.6918215133052994,-0.5371465296603506,0.32547355763652613,-0.6049509001132269,-1.1114261724225885,0.020997577486295625,0.4729399207712044,-1.1636717041473494,-0.6364101057090721
3,mean_total_precipitation_rate_min,3.7586145516799596,5.043588852530841,-3.409855863501347,2.298038637183289,-1.0009339429598032,-0.7015310873708186,0.009960631507553558,0.011116848415666679,0.23513699534642338,1.9142985779537627,1.7628953869589705,0.03528266975634996,0.07864061170017637,0.7800311451190488,0.18141812320918818,-0.13036836938004664,0.18445521271733922
4,mean_total_precipitation_rate_min,5.28629647512814,3.147570960206021,-3.3027440876541796,-0.12354418542593967,0.40538128780485294,-2.7401263098194852,-2.1431856427818214,0.8280492066145919,-0.004749991982856904,-0.13311665128581215,-0.6018868794614756,0.08240163595695627,0.4335184971613315,-0.2474038662414061,0.7327618883795615,0.3623111842649552,-0.9048735446371491
5,mean_total_precipitation_rate_min,5.641601315907021,2.253076924843394,-3.097242742987452,-0.34471037621202283,0.6315212453132344,-2.3778186840466873,-2.1512350912205265,-0.12911345863389043,0.7887852778177341,1.6458821254862273,-0.06302359939819147,0.3566100761676283,0.250554282094997,-0.3867719633954307,-0.9843341028056075,0.4308523521609511,0.7625081031892612
6,mean_total_precipitation_rate_min,5.929298026038563,-0.06977629542814899,-1.7042842983082378,-3.0055570593495182,1.942388466680768,-0.5230833141043483,-1.4954361962913891,-1.0109801516062602,0.22907997477859968,-1.2988800850744138,-0.7921756544036557,-0.35911886570753604,-0.714546694110784,-1.1220232853519205,0.17226666866664544,-0.010075173086793728,-0.2512636414895676
7,mean_total_precipitation_rate_min,6.197440587533647,-0.42795042159574737,-1.1862632851015498,-2.477659469405321,1.1839273232322136,0.38195915696137633,-0.07413791758030337,-1.2799451359373524,0.3228421703064888,-1.126943930011009,-0.4774075234581118,-0.6636174927633426,-0.4009005773389815,1.6463477323558162,-0.6675969528949349,-0.8058126206612062,0.6693848086864198
8,mean_total_precipitation_rate_min,5.772095492755476,-1.4350474433759726,-0.3208472213152106,-3.1859964539192642,1.5269479426218895,1.467268005460346,0.37254706127555354,-2.023117339711522,0.47869617842755124,-1.106835876381936,-0.21273639969020752,0.31693296960597583,0.9530567164631393,0.49289809192642015,0.6682488924997741,-0.16445876945579246,-0.2218959415755244
9,mean_total_precipitation_rate_min,4.855349540572317,-2.0779864117588622,1.2412155369161595,-2.8246583869917385,1.206208985676764,2.4383536506296255,2.0597306639347175,-1.642317306538497,0.6027302184296717,1.3615106128939822,1.2731531691685962,0.2705520715414836,0.10924841101106333,-0.7179354100516397,-0.1580915899054681,0.3462641280410692,0.30400209450698673
10,mean_total_precipitation_rate_min,4.714291280742393,-2.1603926204515655,2.149381084903045,-2.0754245758156245,0.4509578145285248,0.5940757739403385,2.252716980392078,0.8903693940168064,-0.21991687741415963,1.5519617804440669,0.6898876087793688,-0.5799408837248127,0.2830970120701558,-0.5774178777753993,0.5111444953385778,0.4413439583196981,-0.6212875237742705
11,mean_total_precipitation_rate_min,4.496941310580694,-3.049675085470742,1.7521426323709195,-0.1490306820688624,-1.0747282161747727,-1.5803340526207965,-0.49371889208461117,3.1725227819491115,-1.901584676192139,-1.173391224400429,0.30218552049876046,-0.8697088530164081,0.7531050040172332,-0.8937461511622284,0.28054443457017486,-0.519370905184581,0.8209518881834121
12,mean_total_precipitation_rate_min,2.6980618715445757,-2.567088531492769,0.9166977642282559,-2.5065389445969006,-0.00755735207600624,-0.7318736411562207,1.3362516547866121,2.9142331868490916,-1.9732018927009627,0.916258042093005,-0.19446738535535815,1.5578841094069131,-0.9632984466389802,0.5810621657886473,-0.5860295584041829,-0.3050290135569145,0.0353958831196419
13,mean_total_precipitation_rate_min,1.8022537610336902,-4.672311366225209,-0.16988509400671695,0.7031680924579463,-1.873595782133375,-1.1816412262799831,-0.22905542378156454,-0.0939070284292428,-0.6653834228913537,-0.668379727706868,-0.1940782703482271,0.2230921085668966,-1.2577252027392745,0.9520406075295953,-0.062835073618445,1.185511094572142,-0.7969546042713336
