time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20
1,mean_top_net_long_wave_radiation_flux_max,-3.47302640365329,2.2383125661540886,2.056076222132775,1.764182757628051,-0.40043303376484796,1.284694717557282,0.6380039714173587,-1.004181977604359,-0.4993028663621954,0.3623731113370618,0.1779209385136579,-0.41498892558668204,0.10110927841560133,0.7686105221912506,0.47666656306308536,0.3418642578083929,-0.08816161981469807,-0.27774035060397917,-0.06709005417189454,-0.24368299560464393
2,mean_top_net_long_wave_radiation_flux_max,-3.400450333335844,2.6988361496192463,2.7973968730396885,1.2803968180223544,-0.38093714433491394,0.6630599949289101,1.1678788483076845,-0.16369306812153675,-0.5096910974437283,0.6162990250989062,-0.1307908586520073,0.6982772372788412,0.14449210447845892,-0.4970538292923468,-0.30596456810410105,-0.14192393348945517,0.01939973296283037,0.0764191226768687,0.22490894182541424,0.3546458402507503
3,mean_top_net_long_wave_radiation_flux_max,-3.2539474481499906,1.9229210615932137,2.559355668919443,0.5310062639690752,-0.5477170090195672,0.6357275787182431,-0.28527367530855635,0.40436594773482104,0.38081065822271065,-0.5919309298726777,-0.47640132131714835,-0.3952979059040589,-0.22591253740158532,-0.7436054707158372,-0.023780050300253503,-0.21603829792918894,0.23646255269022615,0.03802947300314303,-0.46030367755688534,-0.29417446958375787
4,mean_top_net_long_wave_radiation_flux_max,-3.324439007369876,1.560161214481071,1.5339067320297635,-0.8683947411959996,-0.5581128913386088,-0.22530411557031893,-0.5304920943439964,0.7249445191122326,0.8234904932239622,-0.5055381436051251,0.05700805797916247,-0.12317620464886606,-0.12982917609733385,0.18802287705843096,-0.3007064937542463,-0.28890721226344457,-0.42117803253304864,0.31409541464690766,0.08273848028670286,0.034449578569775
5,mean_top_net_long_wave_radiation_flux_max,-3.375735492750979,1.4089642070851984,1.1976547450073451,-0.7329241783423001,-0.396180767739405,-0.2619134289876708,-0.499548082831972,1.145159938514393,0.242753535549892,-0.5665146788390509,0.7429798875119605,0.01305929651165006,-0.2956080380149628,0.47475240594577556,0.27988424896504244,0.26321317500214786,-0.31646797368241225,0.039031711202545276,0.107092772045972,0.18421791197445803
6,mean_top_net_long_wave_radiation_flux_max,-3.2453767981934747,1.1691256611713985,-0.1306535053279365,-0.9625345884903722,0.02204541785983521,-0.7900366642351865,-0.7661235007821281,0.7796461548084347,-0.27896942669096153,0.12584373888861528,0.36482041246955726,0.5863062732236252,0.3102747150870857,0.010970235846211707,-0.1379156124439255,0.31185910297561104,0.5967208904495743,-0.28286089336719394,0.22073946294814065,-0.23626015777810766
7,mean_top_net_long_wave_radiation_flux_max,-3.0925435616812806,1.1156178790062752,-0.45681647763839844,-0.6655744237703056,-0.24334463796619174,-0.9175749942832634,-0.8896786727927289,-0.12072303746882009,-0.3575945446714596,0.42305128722911717,-0.3695068514505085,0.4254040724316135,0.20868566869141525,0.21248316438343595,0.12232684581682537,-0.07113276758396919,0.5452753499117602,-0.031497504251738404,-0.04926736736260379,0.19952879573007382
8,mean_top_net_long_wave_radiation_flux_max,-2.885273452384326,1.204566377717741,-0.9636567313400837,-0.7842131222350596,0.2103954331934386,-1.3098020737851623,-0.7066422601621525,-0.5374790270515099,-0.4347607118649719,0.07430299385784166,-0.5952775119525219,-0.005686323152568533,0.44545012894592323,0.07089034230482952,0.23990660803939298,-0.2455359669330156,-0.36583575489143505,0.16325791438899073,-0.09424465821424555,-0.21082087380701092
9,mean_top_net_long_wave_radiation_flux_max,-3.0548332550866353,0.994647829359421,-1.1736605621783631,-0.8129193856374546,0.1581204825670023,-1.0453678357007834,-0.0763655234149182,-0.9244188731034271,-0.5183351460709072,-0.19334076817719023,-0.29052726604411194,-0.4137293855403579,0.24060282344507294,-0.44624522001263556,-0.09327633444955735,0.13618948137904252,-0.2590449055073677,-0.0684927234806405,-0.1780173157907895,0.20594230671312316
10,mean_top_net_long_wave_radiation_flux_max,-2.752065230468994,0.41773438464245394,-1.4577115574479529,-0.699896747821946,0.17905612842311797,-1.008142232565808,0.4473031744706076,-0.809685896427966,0.037191145598017165,0.02404025514547317,0.3680499855454535,-0.6851270222941084,-0.5261711492241783,-0.2937455563504506,-0.006105075447981318,0.14844104683376977,-0.21745243909386838,-0.44932234459746395,0.27701322273518547,0.1249205450744939
11,mean_top_net_long_wave_radiation_flux_max,-2.7465402338332665,0.16637779465533473,-1.592791145023253,-1.041540947319828,0.5498346995825453,-0.3726791335826269,1.2511153024652348,-0.3078127237675709,0.5947332281843598,0.42857641955137354,0.0018097326724853078,-0.22342525488609702,-0.5035329479964933,0.30760802042437974,-0.00869264842039658,-0.10168299023520626,0.28429037375538063,0.5343520378450735,-0.025064635441530377,-0.01286749234695047
