time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18
1,relative_humidity_300_max,5.6727681402082295,1.6158922786177083,1.8230633923572421,-1.4143787933782201,0.8884044201657798,-0.010751870988415457,-0.5847782241847124,-0.1488611229582451,1.5827762313849976,2.0055579329298148,-0.5620950659354415,0.19051638032086476,-0.40431079681791166,-0.8807162160379779,-0.2135821115861719,-0.5106383580665005,0.043632926292115314,0.25047460186984155
2,relative_humidity_300_max,6.030162995948285,1.72466551503913,1.8079271419061085,-1.2515366521647375,0.2559218916704734,0.39694604984887316,-0.3386629738680095,-0.20358202864592456,1.0397838250837297,1.2235808237782944,-0.38062827844832303,0.3182378720868743,0.16581893569485562,-0.2168976138736889,-0.06411610838252282,0.029367947080115447,0.3805916639482203,-0.1258540794302735
3,relative_humidity_300_max,6.305458635571943,1.5700355706879783,1.756452479265555,-0.7640244859906975,-0.2717899317871002,0.35553858236393643,0.2063185373455967,-0.3294330002207837,0.662082208144316,-0.006098250046311814,-0.10475887588843118,-0.26172283394502194,0.21159633682771242,0.39896578228636037,0.1796888490135284,0.8168499799036927,0.09277824093815502,-0.3484414749081728
4,relative_humidity_300_max,6.36782925573876,1.41237259945601,1.6802497818870814,-0.4698581061064152,-0.204390645789267,0.1993754282911271,0.39059174229009785,-0.3348627465937694,0.09878638724382822,-0.7416139758687413,-0.18788153678364664,-0.157145334631328,0.08490284467357094,0.6516405004992406,0.11852321092588526,0.7358615807105974,-0.4273594343253316,-0.43659141067779916
5,relative_humidity_300_max,6.418656684269418,1.226877488638745,1.0910144505176538,-0.24265262013007352,-1.052812191344183,0.14593166154921952,-0.3016373481880328,-0.6191170515511754,-0.35562377623792046,-0.6014009043105691,-0.31281711668928025,-0.3104479047848885,0.08805827311372678,0.5257242158476557,0.23068226743985573,-0.07982395320033925,-0.7236931443515799,0.15900746797296975
6,relative_humidity_300_max,6.307631487561641,1.0135684409718626,1.3821488547044833,-0.1718449238715441,-1.481697210843391,0.15003931455179795,0.09169042740846042,-0.5117100311278203,-0.9073601213317561,-0.8167747295495201,0.5047579334352289,0.03630141037626753,-0.20634277206931217,-0.10177997742461865,0.09016964350406145,-0.3424512521731862,-0.19101600470849656,0.7491754928789872
7,relative_humidity_300_max,5.499601413089152,-0.1533058091679883,0.8412883812040394,0.3122929926627812,-1.2138948118876296,0.34416023057676687,0.4865338315803498,-0.21891258805514788,-1.49098335261844,-0.26118304578519047,0.7708814733803396,0.8201993426962872,-0.022480834754142077,-0.01643137073382779,0.11232279962468267,-0.6069508616066591,0.6788433326152012,-0.24109179982915646
8,relative_humidity_300_max,4.304945104304027,-0.99846007989018,-0.3784624152938629,1.5613865707232528,-0.7218678957927136,-0.3688892378702048,-0.2427909945789666,1.045335495190624,-1.6126732783857658,-0.0001237256532269546,0.8024154442856302,0.30452438317999736,-0.4482741932623326,-0.03422228046599409,-0.46316952536375566,-0.4476959345121979,0.5808809449639197,-0.004505539946028978
9,relative_humidity_300_max,3.376226853413964,-1.2765387249213016,-1.1264436452897926,2.8354844079425034,0.026430116772478186,-1.1054337479365686,-0.5380746300682986,1.7746618209824483,-0.3940640672902902,-0.004960046231823952,-0.6611821146192451,-1.0603748696498776,-0.19042441047667624,-0.4841293171320998,-0.2575436221597193,0.38164175407930817,-0.2913424532790178,-0.32489839883424415
10,relative_humidity_300_max,3.016526500043171,-0.9053471380539353,-2.653927699675405,2.7761203876948843,0.4434170209900022,0.3340015805744719,-0.030823568083811665,1.2167553456782076,0.23671686293268618,-0.23614209495953892,-0.5813575827183692,-0.9583649579682113,0.2859913978096241,-0.22762154150143687,0.2550642167461984,-0.3534525041028177,0.24442846315333142,-0.2924656416631365
11,relative_humidity_300_max,1.8377466760926273,0.8759045180940562,-3.868485291665477,2.079893983527406,1.412634508750545,1.02436320146313,0.16200997442558293,0.2954901946990748,0.46161664851808176,-0.10396998536607689,-0.6697164351301388,0.29005501918368476,0.7018312916212975,-0.24783515167083603,0.15603146777590168,0.20404648087391683,0.15003983498756085,0.5290786619791114
12,relative_humidity_300_max,0.2757416072417147,2.3788869884775794,-3.985927204905764,2.1736485031776884,0.2695499771102168,0.36791439680230853,0.15547625888592456,-0.37895052499651866,0.6154919375539099,0.03805350626807887,-0.7110052903935976,1.7285690996727208,0.06667171749035025,0.7090445733948553,-0.6799512096293825,0.17164580581037692,-0.4712344419107011,0.3497930851474355
13,relative_humidity_300_max,-1.4143483688487262,3.680765926203742,-3.260610414532732,1.202432833667744,-0.2936706633951275,-1.6212744373557921,-0.07858937041279537,-1.6209878192668474,1.187682214024526,-0.5693045161929975,0.8547612975710276,0.8064534851216556,-0.7715641702898629,-0.2521829874367194,0.493767728747404,-0.12428092934629144,0.13385546337768464,-0.5608527064349842
14,relative_humidity_300_max,-1.3005487594317615,4.451929091056534,-2.7038734234350286,0.023760947812747908,-0.8979016624427559,-2.6524822195178595,-0.7901628202792832,-1.6024295807766054,0.6455103491548178,0.28119842964448694,0.7639531526213437,-1.4869464239929993,0.45901028806506516,0.14781594176567978,0.11829901534989101,-0.5225744439809602,-0.1549807452930669,0.045084686288657985
15,relative_humidity_300_max,-2.4241220502314027,5.357555550041147,-1.838781476789428,-1.512563571511582,-0.9218147539327703,-1.095935858455747,0.015107630190822001,0.7376429142563082,-0.8606327890829926,0.6233985330345542,0.610079848397608,-0.20015832899667751,-0.46547530150994537,0.0004979722855725877,-0.4234724482692784,1.2686388719791628,0.7172083673839189,0.42061650998506983
16,relative_humidity_300_max,-3.2076538098357035,4.912159253450991,-0.6815204908549829,-2.421680428140184,-1.3509809344123525,-0.5459270420894452,0.877942528545449,1.6730200808804128,-0.47389917412917154,0.09846403258638275,-0.12194321408577773,0.24180622926143386,0.5131264323221855,-0.5114801322681367,0.014140907717515064,-0.4586197488072008,-0.6655630773745349,-0.16105912413283657
17,relative_humidity_300_max,-3.5680769598757593,5.0819910347725985,0.019170050073947186,-2.3090233285130206,-1.1857986829394918,-0.4420526748246091,0.9652312291860933,1.351509638931089,-0.15542584485371014,-0.3989930594603126,-1.1764010073822198,0.3387932619906431,0.1116878134918878,-0.05685092131231655,0.15123563793595907,-0.24165464974557477,-0.13687566504988627,-0.03797943395628353
18,relative_humidity_300_max,-3.7890300595240203,5.154629753261305,-0.5463237306135067,-1.3918634565174228,0.11203116682994833,2.2741256119767614,0.7681905267648552,0.32989762883826523,0.321445928637136,-0.9143453022671774,0.019766339338574728,-0.28505992852398476,0.08159610579744123,0.2579414032422828,0.31585935753534866,-0.11627387298978441,0.45809392625593165,-0.10141859083770434
19,relative_humidity_300_max,-3.422207966563226,4.842420816206856,0.2749769547468324,-0.09813583523161426,1.7161839317509713,3.2676625112004256,-1.1583373063799822,-0.7826269964014617,-0.17258961664692796,-0.30576239556230167,0.4941391981523102,-0.7108809569251183,-0.07965629331376313,-0.01802335354682487,-1.0745395545296679,-0.43139005699433963,0.014959972242746412,-0.4446147784571726
20,relative_humidity_300_max,-3.7659681276438226,4.707960264506936,1.91929852409967,1.9752822063774018,2.165024779371911,1.1815430072578452,-0.7510766555083733,-0.6812923381414183,-1.5173310090804435,0.7813076775435803,0.3325880595162711,0.02297286400455312,-0.25420473323820586,-0.4307663091939587,1.0896569232855824,0.49241035237524844,-0.27981928174747833,0.4085437523591558
21,relative_humidity_300_max,-4.406947319601259,1.9050560991647731,4.017373217695708,1.2265996641222765,2.1680073038010015,-2.166488969177267,-0.5413940578989356,0.01012216424184565,-1.2845105130037244,0.6348276623270855,-1.0332060271251362,-0.0002696926379191885,-0.4618566065534846,0.9018026720777993,-0.08038386672730624,-0.377641268556274,-0.20344632441501376,-0.18503457900664108
22,relative_humidity_300_max,-3.655162818678214,0.4526395727935335,4.693464040690069,1.4414526865099706,0.7762069551342757,-1.8022940321184644,-0.5951484389767042,0.219249020797181,0.870256802371819,-0.9954381580996073,-0.00989122904812498,0.7444342276371768,1.185969440263247,-0.10981485020117691,-0.3714232686524937,0.14721946779568176,0.7939809197178027,-0.05443896426110408
23,relative_humidity_300_max,-3.530194613619888,-1.2447213444720893,4.104852959671336,2.104811102711979,-1.3318809587193785,0.7197174497789007,0.20640111527741917,0.568801864161993,1.6951322487805065,-1.409004653991593,0.43351786357121996,-0.2820581178708354,-0.30731835925775075,-0.4307243905340356,0.16559733587591452,-0.0821014625062037,-0.23968321821704547,0.3759245880210544
24,relative_humidity_300_max,-4.229525498123689,-2.277893690887862,1.5297377626278932,1.4403236238537596,-1.7453874953324058,0.1435491784584926,1.5290903887968381,0.41619636509900504,1.1316850466742394,0.7040174833029856,0.46406953396339296,0.06351286822710282,-1.108120139927569,0.04016869224244823,-0.16766166414515163,0.10477160878617947,-0.25788139625506856,0.2575637347131654
25,relative_humidity_300_max,-3.134483772963959,-3.111046551621056,0.6900396202157149,1.2365547197777007,-1.9022613886686652,0.6811748839322277,1.4744592353917585,-0.36351350096010016,0.15969858537185708,1.7384243612575416,0.76569436801468,-0.31969976814577306,0.7742400747177217,0.5421559340741988,-0.4520329360850764,0.20845955210335657,-0.09243273586070022,-0.431170879808875
26,relative_humidity_300_max,-3.2129086527584034,-3.749595461289539,-0.349008571766174,0.7046832641756359,-1.6942658544712863,1.2005851346327912,0.6767478269054767,-0.7375781332417694,-0.7777882278733198,0.9629997016075528,-0.35373022214639743,-0.19874547781252588,0.3973261347488615,-0.13763754471083467,0.6059484406901928,0.022950086466885806,0.09160804898431946,0.050632538334999595
27,relative_humidity_300_max,-3.0057688312384823,-4.219088185713454,-0.5557904285844004,0.11157633089764572,-1.3781093911040845,0.30333351534447317,-0.30934226132683457,-0.9087932004393414,-0.6239948377578985,0.16132580175684516,-0.9555596107096077,0.3838315464739166,0.2876067661860079,-0.14574141599503512,0.07805528003738302,-0.21807822573390584,0.0943647173194473,-0.12566546238902984
28,relative_humidity_300_max,-2.6261045579920252,-4.18084132588993,-0.42070465895463927,-0.9615605183946894,-1.405444429248061,0.183438930752803,-1.4293021720340444,-1.360363076089293,-0.8076971642431496,-0.39172958450196516,-1.0177071143492862,0.31809544567320036,-0.14495946662945416,-0.511879768776031,-0.5454681705997364,0.15697350482470443,-0.20870873991721398,-0.21060951531977173
29,relative_humidity_300_max,-1.9270467450984152,-4.203822405534466,-0.3753552855584827,-1.8012037633955296,-0.6313436886085655,-0.37020104043716384,-2.261091128749716,-0.550557776370753,0.008117578023236514,-0.6463188135346217,-0.28325797090808297,-0.31281319075229264,-0.04936581318801529,-0.43432492407161577,-0.18145260552614487,0.373611969348685,0.008531765729392361,0.292566029426579
30,relative_humidity_300_max,-1.4814705609775254,-4.1466342970619845,-0.8439750000701234,-1.3974252513229237,-0.2090523187558151,0.19692976531487671,-1.3699352141679861,0.499284734887592,0.35629129939407084,-0.07348664659210247,0.07200070039980402,-0.2733276946817198,0.18250955147869058,0.4408564988636492,0.3471596021443738,0.2293706265733587,0.42207399455401534,0.22649215140994072
31,relative_humidity_300_max,-1.1346365374882739,-4.0173199076512285,-1.1926403064237778,-1.2306599419560493,0.40180774057590296,0.2853732383978072,-0.9523600525183691,0.8302279968671609,0.6576046547614955,-0.10484980204577897,-0.299003750164089,0.35555594025430526,-1.0472937174176524,0.7604077809878902,0.6681186084067968,-0.1852272321606244,0.1945613276195961,-0.32858088144806274
32,relative_humidity_300_max,-0.7493482673397635,-3.62599506601124,-0.9212699187941359,-1.2604203208399367,1.2097006036402924,0.2705888965980544,-0.8805407081284315,1.0572135099473252,0.40838757220425365,0.49806993256874904,0.6274977779738266,-0.0019512302748783102,0.1833999114464527,0.5131789698119883,0.6195815622074202,-0.36446930886602397,0.04679743208881194,0.01941790350812799
