time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8
1,mean_surface_net_short_wave_radiation_flux_std,-3.417912962597944,4.840015464112668,-4.083575258826963,2.1270021379396944,0.3394976866058255,-1.176751502252624,1.64978080958986,-0.20877657385985915
2,mean_surface_net_short_wave_radiation_flux_std,-4.89429364890251,3.268593529828659,-4.020222760556895,-0.19584026900903795,1.2096860235993372,-0.9851777008126318,0.43796107336586343,0.9656817991336705
3,mean_surface_net_short_wave_radiation_flux_std,-5.691593710506662,0.8855708248872602,-2.430610781136765,-2.3490947910538496,2.0164994448189444,-0.8418115133349303,-0.7879370671777255,1.1798795447376937
4,mean_surface_net_short_wave_radiation_flux_std,-5.683130648686114,-1.1543944172958003,-0.41681607181944214,-3.04071393596926,2.350814905955995,-1.0226792900964408,-1.072731076068612,0.31930872011004713
5,mean_surface_net_short_wave_radiation_flux_std,-5.2603646620665705,-2.836019008531886,1.271513382676898,-2.234574771208849,2.4202048104146905,-0.9567513850717411,-0.40855150334329254,-0.4799874517424995
6,mean_surface_net_short_wave_radiation_flux_std,-4.492245932231839,-4.060230434907981,2.1823552400205,-0.7389328161911306,2.2741399363212413,-0.41507039190615175,0.57783874284021,-0.651368061746531
7,mean_surface_net_short_wave_radiation_flux_std,-2.650530539243324,-5.056131438553317,2.2302988073141816,1.1268912316952275,2.2597876205709184,0.3802034950445471,1.2395689746486764,-0.4525571835902115
8,mean_surface_net_short_wave_radiation_flux_std,-0.15735519771140588,-5.4046039864205975,1.4725850155281746,2.5372847470606623,1.9896944272831916,1.139166769685397,1.1322705758064833,-0.16379774258628857
9,mean_surface_net_short_wave_radiation_flux_std,2.125174027236465,-4.97493525665684,0.24346789484461606,3.0907055881253678,1.6893309575032487,1.6736819934618117,0.35819101495341443,0.04174748158338379
10,mean_surface_net_short_wave_radiation_flux_std,4.03024764113027,-4.050392758962928,-1.2038866516996838,2.681239608239219,1.1520605131533954,1.5100229851487674,-0.7240516106257271,0.11710907378862898
11,mean_surface_net_short_wave_radiation_flux_std,5.252798250120821,-2.900781604340649,-2.2895473251126717,1.288952813364054,0.6175888158022917,1.2464518547092243,-1.4265273553772824,-0.4753533638571926
12,mean_surface_net_short_wave_radiation_flux_std,6.022077402216868,-1.802078585917454,-2.7128486541135777,-0.5171274609559048,0.20775815027031524,0.6196131212016507,-1.1689922711405014,-1.0864700418187998
13,mean_surface_net_short_wave_radiation_flux_std,6.357585038957272,-0.5631845633116157,-2.2942256952364866,-2.295321406355478,-0.016096340462265532,0.2799074643071881,-0.1299407778156756,-1.3980207572466397
14,mean_surface_net_short_wave_radiation_flux_std,6.343219069876713,1.3108094708661586,-0.6097544582348678,-3.662290072343101,-0.10896588592144921,0.27394274518074013,0.9268022198517513,-0.940339022431753
15,mean_surface_net_short_wave_radiation_flux_std,5.259837024251166,3.462109723422878,2.1853726387696204,-3.7253609848607985,-0.007074790608298077,0.6557412118234175,1.5271840573876174,0.28393713365880263
16,mean_surface_net_short_wave_radiation_flux_std,3.74276133340447,4.884126898558931,4.120821653684128,-2.6244241056640525,0.10559222230004289,0.7810821782320256,1.0211355935240995,1.1469835594482984
17,mean_surface_net_short_wave_radiation_flux_std,2.558575190911526,5.672561717473217,4.908645267595075,-1.1937125754066418,0.19399202125773507,0.6434480347990554,0.12943508620102362,1.2870459512030872
18,mean_surface_net_short_wave_radiation_flux_std,1.7995674723496005,6.168250880183808,4.854014304172156,0.2998123343270968,0.24713933577502845,0.23074832150133145,-0.8320593304898675,0.7453382771829298
