time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7
1,k_index_std,5.243872199162956,-3.2598880055160846,3.1579364298532546,1.310533590122191,1.3128838917621595,1.2751841726100908,-0.3392715223285685
2,k_index_std,5.456246015658563,-3.046903565797797,2.9353624945768124,0.7993846133866952,0.9816178441164093,0.5993242434875447,0.07213352082708661
3,k_index_std,5.556988730187665,-3.056226646209985,2.617743911584078,0.27159433335168903,0.24615485419137254,-0.050864797874285404,0.24973359799721553
4,k_index_std,5.769100734742411,-2.631253686319689,2.0292855311687874,-0.25460491735414065,-0.37291940358417297,-0.6311202800225549,0.38004517235184265
5,k_index_std,5.930924801277861,-2.375017139934526,1.153518676128156,-0.6856608342830135,-0.7897608343478415,-0.9099876943996268,0.17373053333844107
6,k_index_std,5.961194256061273,-2.0578708215313686,0.23846930277555203,-0.8817500265358346,-0.9408572693692114,-0.950808730858267,-0.13191726261918701
7,k_index_std,5.984764119265977,-1.4941286734648032,-0.9051092625083756,-0.9814375106172464,-0.6736640636751747,-0.44876541458858965,-0.3117180880637164
8,k_index_std,5.666261030332755,-0.8880583475452258,-1.8796259553490184,-0.9298376186985831,-0.6834659719993155,-0.06579135592757397,-0.46180184185923806
9,k_index_std,5.14880466386145,-0.32773913963887763,-2.667968322555321,-0.841292521731797,-0.4257760699971984,0.6054578219899655,-0.28740863308927317
10,k_index_std,4.649812141488613,0.30087258475637435,-2.9816964565872492,-0.7639553391894299,-0.22564598590088594,0.7552151429870502,-0.1048628355178588
11,k_index_std,4.26286075655816,0.9708004038901665,-2.9278728898800175,-0.44676415979450124,0.13115976007382407,0.6956526080059977,0.3215053659865068
12,k_index_std,3.7397247906054383,1.8548679097783278,-2.3267160930540283,0.0958098663539599,0.48623705457753447,0.4231626027632086,0.43515014900572074
13,k_index_std,3.1619752222605064,2.6332858914257096,-1.8146543591124307,0.5497942583202486,0.669306092189543,0.10560922795134521,0.4137008245432036
14,k_index_std,2.4902178281511587,3.0573695990207423,-1.3339258721044516,1.1332568117179345,1.1137473117245527,-0.4479936065386639,0.08987712588452801
15,k_index_std,1.795705854628955,3.4637537845292536,-0.7777290377341602,1.3711169605441893,1.0702511262558523,-0.6846432820883037,0.05459013798639359
16,k_index_std,1.044641738112466,3.680531839059568,0.023582558079426857,1.5838478559592366,0.591083837360451,-0.6460748635160956,-0.08653913370108383
17,k_index_std,0.12137213892872031,3.8072716995484273,0.7505307620497373,1.5557753369569673,-0.1762707374281053,-0.29566234346435727,-0.15572075886166573
18,k_index_std,-0.5191744005284323,3.745237327645427,1.3335133074846803,1.2674061273678914,-0.5810779032483201,-0.17684582144331118,-0.30543319219059784
19,k_index_std,-1.0646634844119003,3.6694963217869088,1.56132679006694,0.8512254610414711,-0.7811805377581374,-0.029235361451098455,-0.3971102646221411
20,k_index_std,-1.6217453405163056,3.379205629591613,1.5939505804541045,0.32199082186422956,-0.80627784095402,0.1558708379286417,-0.41449454126739127
21,k_index_std,-2.1622290335040804,3.056772256656465,1.473464425776165,-0.3743010123572649,-0.8837204840793249,0.30118789683501795,-0.3771247754876456
22,k_index_std,-2.8105962027925115,2.538668693330598,1.5900278579701295,-1.1664993002708497,-0.617696746032883,0.6748417181805294,0.05700734550922105
23,k_index_std,-3.1906310517225016,2.0441727782124186,1.4223713188159786,-1.430814736908104,-0.6131364778074174,0.7377494251342623,0.366898391474174
24,k_index_std,-3.3892474712924465,1.5637904209576747,1.1102810143127575,-1.5693274877300785,-0.17829207111919346,0.3903876264892988,0.6676361548364601
25,k_index_std,-3.610870024937955,1.0637085700496878,0.7061361816009111,-1.6220013486818396,0.32587168772098773,0.13257277153959032,0.7131769919352802
26,k_index_std,-4.148721573782185,0.1997235203502208,0.5352903012406997,-1.5586470232841583,0.5377026582221408,-0.3923187614301254,0.4658303816532283
27,k_index_std,-4.35231999867387,-0.36043518291767995,0.15436271744444724,-1.5683062690121563,0.8824450179998383,-0.6444243733062974,0.09513489317691409
28,k_index_std,-4.5983295942676135,-0.9476534247892897,-0.17427121636908655,-1.3370375055997836,1.0295867844293305,-0.5000781742304742,-0.15016121997348003
29,k_index_std,-4.786979629880235,-1.465914894169253,-0.3214979482479424,-1.0588958172339722,0.8528752175521132,-0.3341088591971741,-0.3533881116006483
30,k_index_std,-4.998359932033408,-1.9637684713211077,-0.45045785463171745,-0.6305751059142993,0.6173964479298408,-0.12807892696572226,-0.4740869531116186
31,k_index_std,-5.100708324457955,-2.3464169407518547,-0.6091226314777155,-0.14997646925920327,0.2552732596949235,0.1077952425865633,-0.6439409772735156
32,k_index_std,-5.10749694383382,-2.5480882140878696,-0.9236605417838468,0.409587597346188,0.07725346214645226,0.16802492231751626,-0.7062687620704312
33,k_index_std,-5.191033571715691,-2.6532810605941353,-1.0691868633981947,0.8753323554392175,-0.19493224170749365,0.1583813660811551,-0.37716721353590377
34,k_index_std,-5.218825677687783,-2.876477323906222,-1.0428499413944081,1.4447144286033458,-0.513989801179343,0.08235835695867243,0.02029607637623877
35,k_index_std,-5.149272314994548,-3.1850420935640096,-1.0951417694477463,1.8719100002339084,-0.8263037878279366,0.007905611778110675,0.548730147708944
36,k_index_std,-4.963262450251676,-3.5453655985298047,-1.085667145746906,2.538404585846905,-0.8958780799313503,-0.03987894832203382,0.9532392765825745
