time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23
11,relative_humidity_925_max,-4.375280780078057,0.022044934452389423,-0.33387406284395404,-1.5555686933934276,0.46704222902056924,-0.16528232387050354,-0.9227643468947637,1.2327299971982781,1.0851343053902947,-0.1940253503994884,0.4632516332696639,-0.1070896406093664,-0.6009604629773054,0.11019052204056919,-0.4711024320567045,1.3002201040331858,0.4124273740068959,0.3246994199695526,0.2098957260611701,-0.5501016355795314,-0.26974270107090936,-0.09573127350567438,-0.10996443262576605
12,relative_humidity_925_max,-3.813391216120645,-0.26062854722449086,-1.0029902315248136,-0.286441564090535,2.413221792324353,0.6591087071629959,-0.7725488304551865,1.3185718970991933,0.8724274933274353,-0.6663839473967673,-0.1097416767263403,-0.8151456923908068,0.835496428845355,-0.22778728691446617,-1.4527847174046442,1.2645408499827369,0.28338519692510883,0.300546937167679,-0.10806356306109308,-0.13207902800950463,0.2013421657093726,0.2483782558102849,-0.07054288895780526
13,relative_humidity_925_max,-3.338724338872312,1.6033345320091505,-0.33805382197574063,0.9720705567899192,0.8222016114913234,-0.2860661606431503,0.0749116644640635,0.664016692202664,3.3562812320962974,0.8742994965177213,1.8180933771323382,0.73014819566419,0.30605482490577013,1.8956007064993412,0.44701971611576474,-0.6528005146775564,0.20460098184608522,-0.36569742615484035,0.3831553988018854,0.3984139634030895,0.549860577254613,-0.09859336413270997,0.058142985343445544
14,relative_humidity_925_max,-2.4520037623774003,1.5909437424213293,0.8782869197257784,4.292312228649608,1.2857714820550916,-0.647182088833802,0.42638272470654975,2.682001703728828,-1.1681750899377732,-0.19501780648919181,1.5442137379698606,0.6627151639424375,-1.4366413657398427,-0.6181981263717169,0.5119321666857242,-0.48334917218626355,0.9177652502641157,-0.3010268812383162,-0.4233858690235868,-0.48998611981271795,-0.41953783619080987,0.17505315932563584,-0.02279921355638713
15,relative_humidity_925_max,-3.582250425795834,-0.5545014643112737,2.0694079333262176,3.665454297587862,0.7427937226788976,0.33784503131213434,-1.618658614829103,0.2689604874838114,-1.6793246343666917,-1.1624862239855414,-0.3236536031457054,0.6377653971995675,0.7254116946970142,-0.2043347403914783,-0.8156167110887115,-0.7315922044218539,-0.456164493717424,-0.39640584030321485,-0.5864760279598101,0.4141009179992174,0.7976493999118354,0.013960326143572477,0.14848389804136505
16,relative_humidity_925_max,-3.358071374542081,0.4709653657644977,2.4165716568672857,4.394715924897225,-0.05192128347589472,0.6224577968720436,0.21493783137548067,-0.1067080062314405,-0.49436126536384856,-0.1615856457598259,-0.6036624926437474,-0.9110717119654931,0.7539018854453142,0.3547088041291905,0.7333398968227555,1.052010500268131,-0.6224533074529081,0.8181375537906007,0.6600986029989767,1.0178450874259,-0.9590989272383776,-0.3251498895370597,0.03101225446350713
17,relative_humidity_925_max,-1.0383616983301334,1.4074971596853574,2.2652088623407742,3.7365122710132526,-1.5034170216496676,0.7192981202027305,1.7267360081500747,-2.5308629998291017,2.182489865726636,0.6980330212084542,-0.5876308046198813,-0.3910837417063558,0.4927873788557733,-1.3374348389816206,0.14130797095278363,0.23967616033072386,0.02860038291063717,0.09552241404641058,-0.3493331595742781,-0.9181520209280015,0.7880771094520325,0.13107291051891093,-0.16412936903406908
18,relative_humidity_925_max,0.7346902693605654,3.8438906039509884,4.69879408019621,-1.007597751252846,-2.0328650925980525,0.9678137219446468,0.04468079126586146,-0.2982462725052479,1.2619200157408172,-0.5744267473440656,-1.428769966522962,0.35448699063150274,-0.3843979148988497,0.8067653173809144,-0.2715237416867061,-0.963653609914641,0.346982544736926,0.03454835493523096,-0.26005516861801975,0.010423512023568993,-0.8176894098508105,-0.6454387979783285,0.208536954898809
19,relative_humidity_925_max,1.1114883495734391,5.427586720200779,3.402279477753498,-1.5544114062893724,-0.788854040569571,-0.975668205858213,0.4564080071693259,1.2125112952232633,-1.3716885423550584,-0.17338455282495494,-1.2659344063210825,0.18649280002067242,-1.1090118372984292,0.6384621933728833,0.7317376580432761,1.1869516391351673,-0.4254122459416267,-0.753786542053398,0.30006252845306375,0.052176044158265975,1.0424694671132704,-0.24283825569326264,-0.18974144128562695
20,relative_humidity_925_max,2.688685304869625,5.49708109438497,1.0922213426825749,-1.4908918071181558,0.05008355208931313,-2.418622152087955,-0.5573289474568107,0.1692353152825648,0.24671663391087492,-0.6199510175087128,0.41222882665335775,-0.445931889484765,0.8676545388733108,-0.5955835497483649,-0.12915508715297216,0.06900511506371616,0.4386154313446737,0.5099546503733299,0.22379579469428965,0.4225499825768948,-0.42012064445387265,0.658574914194285,-0.6264096305474041
21,relative_humidity_925_max,1.5712443184125695,4.755586366748428,2.110789649609116,-1.3715658758577058,-1.2264890726503814,0.28016962470410856,-0.41183916597139664,-0.6662492620181774,-1.277620279295235,0.9008927639298007,2.7825355637481866,-0.367403364829081,0.6364676436977883,-0.3200286564126641,-1.174901868439607,-0.3320650085822566,-1.2001277919977413,0.166165351283889,0.6069175235162036,-0.3340576275315001,0.15454040297269497,0.1871165003388979,0.4767840023946946
22,relative_humidity_925_max,2.6183633300756566,4.20455181456944,0.6770901795486198,-2.489098763155715,1.103434302118508,2.38473331796845,-0.4982786165438423,-0.0872612302298723,-0.30877877052777364,-0.4236363946944466,-0.08710135326318932,0.21888674334445438,0.573644536399732,-0.6180461353128565,0.4125562402609717,-0.09785282623084016,1.245637048082796,-0.0028500103009311477,-0.8486485041305006,-0.15979147528061696,-0.2256309519914063,-0.10674729559936726,0.30817171596639487
23,relative_humidity_925_max,1.0839104928097445,1.6040223229694837,-1.849345522103986,-1.0199060146490477,3.166467109097384,3.2572731016157204,1.192513176404243,-0.8621748300467977,-0.3669493567403849,1.5877728201463983,0.10238541272468772,0.8823718638704332,-0.6552456314026625,-0.43437756223069,0.21536393262932874,0.20779429301781197,0.10565397463483273,0.9170561923127957,-0.28888732992198746,0.9262300089352655,0.4681930444271529,-0.40899369642821054,-0.16209735016091667
24,relative_humidity_925_max,1.7416858770633492,1.8761364179195226,-2.16912040444814,0.23286512008685248,3.7307192195892798,1.5994413775831213,2.114947709735912,-1.159761146463356,-0.2962129162532511,-0.5161428590662436,-0.3561776434038632,-0.32707428084448015,0.07175360934017413,0.17045517361451254,0.47285447024529986,-0.4451348777046999,-0.9642425746222351,-1.174143354990974,0.49475567342330207,-0.46505746787905955,-0.623364268252589,0.4561303523876924,-0.5651983727005688
25,relative_humidity_925_max,3.572188466178784,1.2900017546523737,-3.5175309548280556,0.1367200189334118,1.2235655362045577,-0.9202073844250267,0.057692211861880595,0.054439465458527944,0.44534166020637667,-0.901758124848569,-0.7008147782784333,-0.1929146274134252,-0.03400912331505724,0.4549964068825493,0.03218368310623093,0.25703755161241393,-0.7419147117360096,-0.4888465965162249,-0.08433793594275729,-0.593890706838528,-0.26873091726777215,-0.3617248668876134,1.058137897296063
26,relative_humidity_925_max,4.1066785679544,1.558966475814895,-3.767641989940952,0.7612978434343721,0.4092776370943414,-2.54502040975248,-0.1453368940057156,0.7337934913274772,0.2958954538488113,-0.12315172608265582,-0.7411330084610912,-0.14728389858324722,0.44896072520410085,-0.26148869905884886,0.35870695540114916,-0.10424563119540711,-0.5365292978390065,0.9987925194532724,-0.8618333065558721,0.011633038317587092,0.5519813744067325,-0.26898127108371633,0.4674427445433851
27,relative_humidity_925_max,4.466164041819939,1.1486441406687646,-3.1338539752048327,1.567616458578435,-0.5185715542074769,-2.766821032582619,-0.42715529065557584,-0.6144435273420095,0.3103853427699688,-0.46313290509682575,-0.5639346239445723,0.5347509049322978,-0.08764345047458386,0.40154065791283605,-0.5691121226226843,-0.16399317663869403,0.24962041737170204,-0.01596567289084804,0.032343465775607934,-0.11441094337967617,0.02717518682834731,-0.06692046253897611,-0.7834616341299724
28,relative_humidity_925_max,4.531381640694226,0.8118728406772864,-3.0668690905462244,1.4157311848360623,-0.5792737103432349,-0.7034225861025832,-1.529113932289255,-1.1773425134100668,-0.4589056144923694,0.4676726232133994,-0.09414581146591566,-0.1466091377483704,0.07894614397827057,-0.3061411568287564,0.021716569714343603,-0.516427760754249,1.0582937865101938,-0.3294837705790751,0.9953173875487257,0.7782722229394945,-0.15117150615939193,0.13631294415382667,0.13060510187773386
29,relative_humidity_925_max,3.8766750377008687,-0.9186929384645046,-2.3493744479640326,1.94275748434974,-2.249192311547734,1.3082329754843012,-1.1050076134008864,-1.403151510335704,-1.3337893667832295,0.9961699883557068,0.9770034984782161,-0.9386350342002769,-0.9546930661237132,1.260392568231406,-0.3223084350786516,0.804932485501809,0.6135912623924673,0.17045277976014106,-0.5523458798606585,-0.5192287013677639,-0.1973001529147889,-0.4484439515901894,-0.21451622169908763
30,relative_humidity_925_max,4.17251780120308,-1.7262580911800123,-1.0309283839405645,0.8807532017895319,-1.6157764944611437,3.2562773539891134,0.07002161416582067,1.4650415273764064,0.6452423738900026,-0.8945184724998201,-0.8677623280630203,0.5980765758774261,-1.2147948782646747,-0.10684529735543931,-1.0284668969011863,-0.15525921753265956,-0.3309174576061919,0.45039111844179397,1.082001958875376,-0.40717962216568676,0.14425465679557853,0.5633666007829621,0.06418559973421034
31,relative_humidity_925_max,4.680597892399181,-2.3620160651353523,-0.7580840160276486,-0.3963302944150487,-2.3967415424768856,2.0571655946548666,0.07677554338825496,2.4536509131258755,0.23300845637723375,0.002218174664829246,-0.345779900776301,0.26972865333988705,1.0854721719982685,0.4763823970551344,0.39320126158454843,-0.30866529001911724,-0.3831959949954515,0.23611551224761262,-0.3652196180164534,0.4819385668094718,0.12964221340049595,0.6266712708029502,-0.3254385440410024
32,relative_humidity_925_max,4.280646221793655,-2.8054270480755137,-0.4514846729566541,-0.5888755995329353,-1.5541683573021896,0.7782847810323877,-0.6972989591741209,1.6471726532461637,0.642940326268043,0.8089477275032813,0.7521775331032794,-0.9817631354081214,0.4882475996034137,-1.4400307854512255,0.8684004962865811,0.1448020024970029,-0.1782562588381089,-1.146424423588956,-0.2012683045221381,0.34877848497743724,-0.049911878164165265,-0.4224661115227248,0.1694478083617563
33,relative_humidity_925_max,3.4476419030123022,-3.856959368753347,2.2548535499467053,-0.7616451837878959,0.023691608858614488,-0.985418019666977,-0.2324212376030872,-0.42754646838629656,1.0320522324922918,-0.313482046678311,1.044565313059809,0.8932855599781058,-0.5059484641755904,-0.8240475404988162,-0.17063729980257647,0.6008422794567524,-0.9791395513077027,-0.6316385032476934,-0.6546513435629063,0.1739546628706325,-0.5240190899707597,-0.47193978309910856,-0.7313273823038374
34,relative_humidity_925_max,3.836150352845106,-3.9878440751900297,2.7213121283245885,-0.38933900099961877,1.3536466121445718,-1.7630948450046908,-0.1381595193461801,-1.2925331016535362,0.35613403969024027,-0.05528941560430182,0.23101260383257527,1.4864606807040261,-1.2767736356779023,-0.5326239177961561,-0.28183589730487646,0.24061021413988987,-0.14609499630581785,0.6481987829154394,0.41841228292270677,0.456846847040806,-0.10358943502630773,0.15936587225755608,0.6821703468372398
35,relative_humidity_925_max,4.671074238948438,-4.477417101421337,3.4779504220156565,-0.4450534759663502,1.5587604708294889,-1.0511463136098753,1.1890465777076842,0.018808422804777177,-0.5668993972757037,1.0255962664576974,-0.04403754973899235,-0.717656535642109,0.5824766155835983,1.1558326461899116,0.5376345812469238,0.6075598516544942,0.6105584713927009,-0.11908282505528042,0.19403414728472232,-0.22186137511628548,0.39947046375999157,0.4783014563756177,0.1646062711431467
36,relative_humidity_925_max,3.658261382843699,-4.819360157752719,3.8518941537167732,-0.6668725338066154,2.098887267024477,-0.2310799805997506,0.2922408722604422,-0.08863267612150501,-0.522903076833145,-0.689574051315406,-0.16523461093916006,-0.9410305015856028,0.6684904458396121,0.5488224848073153,-0.32762206896714463,-1.0698121564845244,0.5639811444767585,0.3439067786572787,-0.08279032422566183,-0.4937143486325285,0.06831212229420937,-0.20333330678658518,-0.08999483158561047
