time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9
1,large_scale_precipitation_mean,-4.187496661187232,2.565504861388006,2.8851116049951053,-1.0740922626465188,-0.010381215160634071,0.6609216207713541,0.7973115246681686,-0.5567768907187213,-0.10301126123519332
2,large_scale_precipitation_mean,-4.0368962244940185,2.0770419301923067,2.593557524073841,-0.8599875616070458,0.26835692487622675,0.47362709265670944,0.5794162847703574,-0.4527886281496463,-0.04548764865341936
3,large_scale_precipitation_mean,-3.8663457214133508,1.8033857868111238,1.2870118259775387,-0.6094167145066073,-0.042926098720340936,0.6134009904022295,-0.2600735476911947,0.5987930947490402,-0.421066339814672
4,large_scale_precipitation_mean,-3.6789277814436088,1.6274704574719325,0.45169901025074943,-0.7778978854264311,-0.15473998502498051,0.1338467030548651,-0.5892615633804499,0.6045737362052496,0.10649446072568909
5,large_scale_precipitation_mean,-3.708614460035722,1.5760696871276254,0.07768706883709106,-0.9059823652686,-0.21945250827521656,-0.32334062474466324,-0.8517419070881729,0.3861554298335086,0.4556013100458187
6,large_scale_precipitation_mean,-3.6783574585008756,1.526441293253433,-0.3671370710714263,-0.6298680264355203,-0.21525745294298612,-0.7176667050612787,-0.78483737091141,0.14778860380956652,0.42972464029723845
7,large_scale_precipitation_mean,-3.6332702708328406,1.3908335828758465,-0.8806706642732194,-0.2797382297686944,-0.08726415364450411,-1.1562172174333116,-0.5068274378617678,-0.16360879620905652,0.12831121448495816
8,large_scale_precipitation_mean,-3.544232377157006,1.3813665924196303,-1.2518520308703995,0.12890964285104103,-0.017986645541909953,-1.3101509982286763,-0.10322010237055015,-0.28146632677720423,-0.15205951893878833
9,large_scale_precipitation_mean,-3.3709082363568887,1.1512288388388363,-1.662421295572116,0.38732102955429915,-0.03926398372307769,-1.0747326434917803,0.462121003179206,-0.16567919754513108,-0.4090508780955188
10,large_scale_precipitation_mean,-3.0173790805616765,0.6568976731341144,-1.924310533690818,0.5837096720926119,-0.13450932119398365,-0.43180939869293583,0.9030399874462326,0.012357652468575191,-0.28989635556945365
11,large_scale_precipitation_mean,-2.8076724593508104,0.2118493096995677,-1.9008264628831884,0.6171363315634453,-0.14184401917758394,0.3867023865891968,1.040503367281671,0.010711369505653018,0.021741455642280146
12,large_scale_precipitation_mean,-2.6032795621576175,-0.2717556534260452,-1.7538459163392792,0.6979009361003925,-0.15394059100536386,1.346343654190031,0.6271483513017719,-0.0033188393689871226,0.41997735787010787
13,large_scale_precipitation_mean,-1.9689735926578256,-0.8303644158277107,-1.2188091665497915,0.714309288335458,0.1398603052248461,1.4419758685094823,0.08826052096200558,0.1839510957717457,0.2560147280923914
14,large_scale_precipitation_mean,-1.7790878904571494,-1.2898037762412962,-0.5067729687801938,0.9096199405789488,0.46649507492448516,1.292402134654985,-0.5493825853190635,0.0716404696988868,-0.12696888093162376
15,large_scale_precipitation_mean,-1.493973911761959,-1.7199642794733152,0.05806732837447444,0.9980367741846864,0.6093331122932428,1.0113787964850725,-0.7649432913512714,0.013784171263702589,-0.26309610731178723
16,large_scale_precipitation_mean,-1.078618399066394,-2.2510762579272656,0.20509826897918776,1.1698292885010566,0.7917103870043349,0.2154781406948993,-0.747546952311134,-0.3228546624138944,-0.12713420007681966
17,large_scale_precipitation_mean,-0.6235592791960801,-2.732289881233033,0.8679791076919601,1.0734681764730676,0.6934459582959269,-0.35411256919948264,-0.46563506609052313,-0.4077381391095265,0.03660510577865641
18,large_scale_precipitation_mean,-0.2720409952571874,-2.873546795186129,1.266367216595202,0.9417577225195446,0.5628223725296821,-0.7456038665010455,0.04460227982331422,-0.27447687538555815,0.16382413518077973
