time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
1,2m_temperature_max,-3.3454468677786715,1.7993962563997152,0.3049010387618536,1.1122576955952574,0.4454412630665937,-0.46586938154661,0.16539823587110208,-0.29478173109908634,-0.09493598181761151,0.22645901282510567
2,2m_temperature_max,-3.348276615652572,1.6255932889403062,0.3013885364224222,0.9217137837334233,0.3166087180555576,-0.32746767861592535,0.09372904748232525,-0.11834129976800373,-0.10602160286621092,0.08750816510839866
3,2m_temperature_max,-3.218720279275844,1.4766084043449155,0.2801487379206985,0.6530675533446979,0.1920525594240654,-0.1543649686471395,0.0036473278531581016,0.09037747612499034,-0.012874021257285732,-0.16791110259429592
4,2m_temperature_max,-3.063601449516959,1.2534818580810072,0.30281971640520916,0.44616552774457224,0.03777807371021319,-0.01671755220659194,-0.0547402247030425,0.21389265203065166,0.04646309269177417,-0.22050139148905962
5,2m_temperature_max,-2.9681174151321503,1.0618577866287184,0.2965596719315498,0.19209211780289578,-0.08851703618238603,0.14361060862540845,-0.08569223418179665,0.20554416345178259,0.1264055264252563,-0.19365659543901761
6,2m_temperature_max,-2.932577254161551,1.026733212422545,0.1910405363438384,0.0021949937052520062,-0.08889740618637264,0.2827351057698619,-0.161763623991931,0.1448098691580392,0.1712184725139197,-0.07983445942427667
7,2m_temperature_max,-2.8364019925623727,0.9180587132163086,0.2025101330253465,-0.2356399959039822,-0.18189625359781722,0.4609906319795996,-0.1759619209345729,0.09924773791307862,0.17886895721279641,0.10085159910010832
8,2m_temperature_max,-2.637851121544408,0.5688521468115304,0.12400586328368886,-0.4823019610286572,-0.2640151913179143,0.4853273802800325,-0.12726760177754246,-0.025666646536402857,0.04974906076427911,0.17832029211846703
9,2m_temperature_max,-2.402458102773128,0.38009901695616105,0.08342037345958271,-0.6328677220659161,-0.2706374471559074,0.40759172490249274,-0.12805671349862904,-0.1214941839007772,-0.09190368978748704,0.23198959690022602
10,2m_temperature_max,-2.2645853765771764,0.15517957142764083,0.020683168947515873,-0.7208241162644426,-0.203014822042034,0.23576045792364184,-0.07704244303667189,-0.14046335006580218,-0.21005100478141372,-0.09050845454529795
11,2m_temperature_max,-2.174423277496376,-0.09532648328115251,-0.06653818171480795,-0.8095899619511417,-0.10163475576804186,0.07639284252654875,-0.09902328407441753,-0.102013760834882,-0.11706692831345032,3.0737405518114043e-05
12,2m_temperature_max,-1.9219517251527456,-0.3177567322198184,-0.11509276911372791,-0.8603709902439624,-0.15325034371676924,-0.07314012211434671,0.002698899994754507,-0.06835850321491567,-0.13500305319673117,-0.0341219414748466
