time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26
1,relative_humidity_500_max,-1.6337044102964313,-1.973500745043547,-3.006634312917382,3.4015626371995062,3.23199910956031,0.010819112314487643,1.487053775788491,1.6622077578259324,1.5154179864237804,1.2084700539250446,0.8478932030783862,-0.06369388880857858,0.3487506642344892,0.036155077722135096,-0.09891401298371978,0.5293814507094334,0.7336784571885023,-1.3763785236618378,-0.28859735808492015,0.0801836373888712,-0.8853374017645984,-0.31538427493519383,-0.7046003604318978,0.15282898559147864,0.2568848113283332,-0.3955236245695513
2,relative_humidity_500_max,-2.546449646620914,-0.8132699784531455,-2.530010859943064,4.0097507605200935,3.368408194797973,-1.3697800241492277,-1.0417450103605568,0.8008961702410154,0.3519319357137766,1.3572311211983215,1.1991990400587313,-0.8934184195017594,-0.004728185266866956,-0.5556617527677721,-1.1280086608382502,-0.49876623289909566,-0.9630645154399928,0.23103906786722767,0.5071695387496313,-0.9009969927033907,0.6181952183524214,-0.10514550814553311,0.027893210674407663,0.49604753621926645,-0.4158276163091819,0.24293292948685186
3,relative_humidity_500_max,-4.172863283371137,-1.0417013707037535,-2.562313596084459,1.5813964827968747,1.0057074096817809,-0.5715160725025643,-1.1385477768263268,0.6301549046243412,-2.8270152150581827,-0.9622663682750822,-0.4961563478493149,-0.2075361628474929,1.1215458943367889,2.7896031127588037,0.08939023449227657,-1.2576613638896694,0.22600063723755712,1.6109279440366557,-0.62615578743234,0.5028843356234062,-0.14699607829166492,-0.48092939657439077,0.10293398405080859,-0.5009923353601976,-0.42185942766548606,0.14303175171398297
4,relative_humidity_500_max,-4.298767814825086,1.2068529749700063,-2.632568882820913,0.6792335322250579,-0.3311456191588379,-0.6498922974891618,-1.525229551725946,-2.0803611701518343,-2.7497535492347556,-1.5054889853059414,-0.0785374786383701,-0.8551077784320557,-0.9442746429720567,-0.5018554036548047,0.2589397597447364,0.1394255109776168,0.4704806512458187,-1.2688808786277999,0.22703774563003085,0.45845678457468436,0.7820780635380273,0.23691593785071483,-0.22988220084942312,0.07409844588897085,1.2531641838274221,-0.16456430138337613
5,relative_humidity_500_max,-4.198138979970828,1.523461361369944,-3.2824596317688046,-0.2529984842718499,-1.685818470106022,-0.09624706222302817,-0.8294847564153423,-0.932436961812278,-0.9414233523495233,-0.1349198911654112,0.2326279385678103,-1.428187427275571,-1.1355780481254176,-0.48490927613585544,0.650911265882906,1.8807681009524404,0.8528869607348484,-0.2144562779585292,0.008974499369378629,0.021255079495549844,-0.9571637148611989,-0.3480626188557708,0.8919434985730937,-0.049274833405200204,-0.7209958180980837,-0.0016805270773586894
6,relative_humidity_500_max,-2.7304609541243465,1.6726573912302254,-2.2644749156146307,-1.2409186754796009,-0.7580208775753853,1.5558594975135258,0.17013438008930393,-0.07813890306196564,2.3019936154204386,-1.720659947168583,1.1756236792091133,-0.4784578292622231,0.017930262509841394,-0.6971179267181093,-1.6995212244800117,0.05561562547189603,0.8018564194243023,0.06911834866973947,-0.25707812027400706,-0.7676448687319961,0.42933418052134165,0.19151913497779552,-0.24511164470330382,-0.5045634922525604,-0.5320644204633427,0.7730086718961187
7,relative_humidity_500_max,-2.1305742394587206,0.3677249195217843,-2.880652815168252,-1.2573466541669365,-0.7767557286460804,2.082453868352536,1.1282896401674023,-0.4392053028493305,3.0761608598082746,-1.8759130847819947,-1.1090107910027958,-0.1802502736522274,0.33822028997547343,0.21684464426837177,-0.9388450017373425,-1.2606616189517112,-1.0538960599740914,-0.348245565633402,-0.10803101913011169,0.45233836439198377,-0.38157589645123385,-0.4770011260675908,0.679688285537463,-0.646916791416061,0.48862858030160605,-0.6457782522881693
8,relative_humidity_500_max,-1.2185646183047905,1.9049547599488776,-2.7121806349870408,-2.9391752839865797,-1.199897465454532,0.24852469923065043,-0.4530959076132658,3.378140472519482,1.5629836487448956,0.28124511271470765,-1.3089062678329786,-1.2959339030120895,-0.2360192130121133,0.4887049918523284,2.089231368666403,0.2183148194765261,-0.9502445950921945,0.8562968400775305,0.5993344100726963,-0.17862257331373282,-0.11625566366966339,0.6392772088829729,-0.22317382344240708,0.9512551760838125,0.12593861413017107,0.48658633094012776
9,relative_humidity_500_max,-3.4898001329413426,1.722116440350943,-1.2675920392061633,-1.5428853475811197,-0.2514442573411278,0.7708727682922252,0.7163335765020948,1.5909001232310513,-1.0464879035247994,2.6041813355081254,-1.9311397608849805,1.0222843996624575,1.69569607704706,-0.6929856897730694,0.07779270239013837,0.6116598537699967,0.5244121111356915,-0.9914194995558188,-0.22918293928985267,0.4419468111344721,0.1908566132864363,-0.3441093353889474,0.17596593333107707,-0.31003424912340694,0.1932973459789736,0.25677164972632854
10,relative_humidity_500_max,-4.096086220203958,2.0550263775579345,-0.1450619662312426,-2.2135619367473596,-0.03957723768053157,0.5861124715907244,1.093184305567783,-1.3212309657554806,-0.9006582919829679,1.4244993826041281,-1.3485894716380198,2.0170252467622154,0.48656583063363873,-0.15326625200696647,0.025032746427565995,-0.31736777243812975,-0.6687215613128688,-0.18443358934890827,0.09721428461719536,-0.8294739103208035,0.9890114889543918,-0.4807558097716556,-0.7940561594040011,-0.1791573249513583,-0.3184001966105022,-0.09029860391993755
11,relative_humidity_500_max,-4.0078856149066,2.3578989302376994,0.21771240764058994,-2.009225796503445,0.2086856042602656,1.6018686196968763,-1.1263079650339332,-1.7844496666593657,-0.16660035349830674,1.281688253907486,1.0973509745363201,1.1497067857868906,-0.9157415923885829,0.5175516565709387,-0.9065001269264709,0.21374204380711925,0.2063166047403385,1.1122972674385245,0.3680188082818682,-0.6492717230202363,-0.510465747761564,1.1446482073397304,-0.5093051647508456,-0.08985414925079532,-0.07107043442259589,-0.19375241392073633
12,relative_humidity_500_max,-3.8320486619188947,1.2721608312807478,1.0966458588059302,-2.012147343550746,1.5399047970133213,-0.5657061561597452,-0.007839638410871833,-1.6237521042786782,1.2199968817486124,1.1137824950367938,1.975928425525029,0.7587048738192673,-1.3064563919936956,0.09024412742510395,0.2955798823958282,-1.043619968471522,-0.31335484657370855,0.5556134495002643,-0.5135254930366734,1.4074004395152782,0.07990532422685838,-0.42830145236105754,0.5150819728022896,1.1830642895067336,0.3780857741832532,-0.27961901290310553
13,relative_humidity_500_max,-2.471596822110468,-0.04486185355043754,2.322519391403677,-2.2449630668685887,1.7281478052503527,-2.577553157396453,1.2138899604911704,-0.44481797835059567,0.05247851538450698,-0.9455497587010109,1.7697197924504269,0.1957002428852824,1.3629747097766673,0.1230731597833985,1.7816440298569112,0.03594875497224501,-0.783682700232017,-1.0754405114303314,0.7310489713706156,-0.7669642715562703,-0.317085120098983,0.3149997359477628,1.0366447915725256,-0.611888123067488,-0.41061592675827147,-0.4127787566791731
