time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7
1,mean_top_net_short_wave_radiation_flux_mean,-2.7108563641230132,5.631999505963294,-3.865085828496251,1.4286780188251293,-1.0210728147929464,0.348834371136422,-1.4072850013169427
2,mean_top_net_short_wave_radiation_flux_mean,-4.553349725343724,4.148758996840559,-3.603254494985502,-0.9086955467550244,0.4960816617047661,0.7769527583242356,-0.6678517151675495
3,mean_top_net_short_wave_radiation_flux_mean,-5.647762729299435,1.3011116140725199,-1.6827623085256158,-2.9542264100176694,2.024592600442298,0.45932195317084495,-0.3570981286787031
4,mean_top_net_short_wave_radiation_flux_mean,-5.791315989757932,-0.9220810156692348,0.33990896907634194,-3.2362103527985164,1.9877304849514839,-0.5555179467429329,-0.5472744755950494
5,mean_top_net_short_wave_radiation_flux_mean,-5.527142215058644,-2.661384188893711,1.7555658069279474,-2.0526904809076507,1.27472741314292,-0.9222088194017829,-1.1021538977220473
6,mean_top_net_short_wave_radiation_flux_mean,-4.9841243428590145,-3.8675754684472192,2.230649436695805,-0.4767336251786226,0.5064909517435041,-0.3640974953296776,-1.4386780603853462
7,mean_top_net_short_wave_radiation_flux_mean,-3.684074996217711,-4.942128437036203,1.8971535172852205,1.1012384939140887,0.2064643339300595,0.4212510639160126,-1.3766737796829263
8,mean_top_net_short_wave_radiation_flux_mean,-1.4397264167965047,-5.617661903228695,0.9628384106427105,2.5548312729484426,0.24719376575343255,1.0845755080447177,-0.9545409826350038
9,mean_top_net_short_wave_radiation_flux_mean,1.076939584784776,-5.442093741568865,-0.28307835848915364,3.3005993903758326,0.5706383077305643,1.3576522763166692,-0.26909747316745636
10,mean_top_net_short_wave_radiation_flux_mean,3.4292589773064894,-4.581851734286208,-1.6539952175027894,2.8759851495668096,0.9096850352900364,0.9207664796276986,0.5878394298466793
11,mean_top_net_short_wave_radiation_flux_mean,5.084003443254685,-3.467211652464627,-2.562071705940228,1.2350787622526225,1.0434686034117173,-0.06950155224393338,1.03060320360837
12,mean_top_net_short_wave_radiation_flux_mean,6.166833401160463,-2.2889312937692825,-2.538278955760393,-0.7852398434741922,0.5716317569305388,-0.7562317461583062,0.5958425016411952
