time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22
1,relative_humidity_950_max,-4.121663260766613,0.05013275863538223,-1.640954433673923,0.8761832456411487,1.6816601098832225,1.648067366212247,1.350232616674183,-1.8605037389740837,-0.16739769795292941,1.4557515228925146,1.5557447581219732,1.2249571867969302,0.2928743412912896,-0.3153029558632059,-0.09939742068293249,-0.7830638011538373,-0.9368584003789421,0.3630388804910012,-0.09084427556044128,-0.38521802341392747,0.00873296324562368,-0.23798704786166647
2,relative_humidity_950_max,-4.57662489900413,-0.8488322667437799,-0.6164889025418895,0.8390776155916014,1.9146669739864153,0.75459321246623,0.6174508250602077,-1.7010249345214414,-0.43538815582739226,-0.2802342847018233,-0.27283133633712126,-0.09754625533634782,-0.5445126430993822,0.14594743175779445,1.1108450169566733,-0.46427033301753434,0.5844596796353587,0.2731910457962878,-0.12124462511372512,-0.14877765955585812,0.42895169240574166,0.9690725698077645
3,relative_humidity_950_max,-4.704846842994931,-1.4552970406607442,-0.2063058865056839,0.23171071872367555,2.0947479417693318,0.08040559673158423,-1.9661892610407483,-1.8710012160001044,0.9114870793061166,-0.3035624359508787,-0.7264064120050615,-0.6444580798035692,-0.15717751425683021,0.05180812158792141,0.4779054895118514,-0.6937168268519435,0.7087303055697354,-0.2916507718319828,-0.44967500661244225,0.03262460737579322,-0.27067400149135773,-0.4896071579641722
4,relative_humidity_950_max,-4.789706332399221,-1.213101171772188,-0.7646380919458509,0.1601943069508963,0.8568380561213256,0.7395705857344149,-1.3949102660635448,-0.6077644109613615,0.08927734607356479,-0.9542987179062368,-0.515192333252494,-0.444116843730984,-1.0306263788222838,0.4688812091119949,-0.7270582064946763,0.7761744020988641,0.12802286366809007,-0.013260008630275474,0.8706017387679141,-0.8148142893978866,-0.4954242668048133,-0.09713673205601953
5,relative_humidity_950_max,-4.515567585842051,-0.9976324366120001,-0.06781263642361852,0.026267566043073655,0.18743630895597274,-0.08028506694433278,-0.949070770040714,0.6202522111622571,-0.7174063878881233,-0.21214432182314302,-0.3047246465367067,-0.11187516945076444,-0.6506773163139448,0.10523877010330276,-0.420485082133719,0.42261882673833656,-0.4297975387761791,-0.287492485673035,-0.5683285797174482,-0.15759301652643434,0.35025197906830924,-0.18486713751179298
6,relative_humidity_950_max,-4.350697255009741,-0.77350873467147,-0.0011469253727660281,0.6039499303431163,0.5243988322435426,-0.43018898053158183,-0.6637124192923375,0.5078291142133282,-0.7951359037783486,0.5280196111640514,0.014912820171451653,0.1331112300578075,-0.2040225127289816,0.5502824355291795,-0.5071262351267387,0.4827752490559499,-0.38559840735231254,0.006716344142987188,-0.14268722077142396,0.3829775510200993,0.7723394610812538,-0.21576662908339417
7,relative_humidity_950_max,-4.330879774086115,-0.40815068305538316,-0.375187150846206,0.7948083038943914,0.8507963342707463,-1.0852346701273803,-0.7151007189940941,0.9253383752489901,-0.27889014421167585,0.46686188182288296,0.9037198695877854,0.2885877277005344,0.38708946467102,0.13358660014789453,-0.1439927339813937,1.3068206842362402,-0.47076144396852176,-0.5825732507757007,-0.09698878448859947,-0.1400469378074715,0.25717738007710267,-0.22924455980203973
8,relative_humidity_950_max,-4.586500691559837,-1.0469291292934584,0.863431972234156,0.6440506525737341,0.9135584067901485,-0.1362231569339176,1.9553487662729632,0.9543593854862804,-0.775144597456755,0.3181391789750861,0.4253657507568698,-0.6083157678697227,-0.027249187488893836,-0.8833190322471431,0.20181002833986686,0.2283406029931628,0.6735430806462632,-0.04048988756405037,0.05564995675315901,0.5487590728839928,-0.28927668127216205,-0.08843220694251099
9,relative_humidity_950_max,-4.547689559467644,-1.3468022232186998,0.4252990213328034,0.09422227593196097,0.3883555520425148,-0.3837858212213434,-0.33257687301823535,1.0505711098354285,-0.4003965625949911,0.7462203888661464,0.5129406697433704,-0.6139179074535908,0.5617521188771097,-0.8708756340683202,0.26584873778359813,0.2398888764197951,0.2599281911582103,0.33648668913945085,-0.1394271645448878,0.8980364308128104,-0.7291813048367553,-0.2766988545115715
10,relative_humidity_950_max,-3.7957387010140144,0.06554237003191347,0.4979334442212662,0.6704933058874756,-0.44199497141701805,-0.19276333856169006,1.8699409183398406,0.7073862754996064,-0.15231288375511662,-0.3518476008810202,-1.3130549749673741,-0.04615001012307192,0.41579630106537885,0.06817903276358793,-0.3206931719451343,-0.42867208483272473,0.06663183746219487,-0.6257197097301402,0.7010397826537561,0.032228921674059254,0.6425903524600122,-0.16853964985627343
