time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22
11,relative_humidity_1000_max,-3.577783193879615,-2.8714636932160134,1.230633972005568,-3.1034623804404013,-0.8663115717810017,-0.11965448801969102,0.8281236869386619,-1.1784604784749118,-1.708124512713196,-0.4393410497948871,0.2748575505753477,1.3060747893814038,1.1967642443393813,0.05593002770332928,-0.6065493456612961,0.4582779089218575,-0.7401961070199885,0.24168931096369478,0.15662928943005144,-0.17492315940100495,0.18943603073649024,-0.7272941672343127
12,relative_humidity_1000_max,-4.146412716177502,-3.4062793317769775,-0.5107642061539633,-1.9018429019184815,-1.697502663038646,-0.6968023578807336,1.1435302899566118,-0.3146438879912814,-0.34481140565279617,-0.17275310357954726,-0.8510962960432983,0.5658795867644938,0.09868866944294734,-0.035353257095023384,-0.12000395805574093,1.0192264389138448,0.24237484550932092,0.4343129461947592,-0.1679748780883207,-0.3694015673146462,-0.343488848517319,-0.5021100476757591
13,relative_humidity_1000_max,-4.30437279118049,-2.9013679073112404,0.36076555652471154,-2.9807428546882027,-2.6056473144386496,-1.0179357832083245,0.04049946620236854,-0.21715631950682965,0.2762739657140576,0.18099013277439058,-1.3995370018228313,-0.1413952160101536,-0.6082384269306802,0.9303962103924001,0.40056254791005474,0.11940178754157071,0.9401997085908992,-0.6071627843298457,0.21046304560423187,0.2926492264834935,-0.04561569508591012,0.04090823081411198
14,relative_humidity_1000_max,-4.440069831931295,-3.4923916548875797,-0.6556934807527527,-2.0454663879532595,-1.279376656532837,0.004351084572496019,-0.12565027714532515,1.3881306715893962,0.032879025837463716,0.5372978416482104,-1.209827948550869,-0.7435216647944651,0.2200143201573685,0.9118790850139122,-0.03258387246131664,-0.295891764808837,0.5994446943160383,0.2860729305272827,-0.006271163901254659,-0.6173680609921962,-0.12318464880026063,-0.06904633712519931
15,relative_humidity_1000_max,-3.885212604058861,-3.9563836146529905,-1.3799897014019988,-0.06020794708316452,-1.076367921628751,1.9211904629599612,-1.0197370347553796,1.7376376579981638,0.4146665526058825,-0.3279131683838384,-1.3544317999490318,-0.8697743531937437,-0.4483964528057659,-0.38859962139645937,-0.14508587874674683,-0.9286921488195624,-0.0660475356504171,0.748981901528623,0.19613351888615055,0.6455883866771621,0.6917526142904182,0.6286339539737412
16,relative_humidity_1000_max,-3.161998018697989,-3.7178919247146935,-2.310471637375485,1.3529642577603749,-1.3276449368595515,1.9168580589987445,-2.2886777734629606,0.17065542223188174,2.1554775859249466,-0.038587585444019766,1.2766369381459284,-0.2927826986668386,-0.9084261203010727,-1.124496517040182,-0.0301273613316771,-0.3925186962448456,-0.4309397047633822,-0.3912131932354094,-0.09113993478614518,0.14919492379010724,-0.503270235836419,0.1861783539412861
17,relative_humidity_1000_max,-0.8298991865373101,-2.7827214099356405,-3.2918611271395792,3.241771628604238,0.3450653635950789,2.6274094025191244,-2.149273221541743,0.6896541465163156,0.6173567084154191,0.472224649619901,1.3407619164988185,1.7838448233539843,0.5911514768581885,-1.1598390650201098,-0.1762756737032791,0.4753061876034974,0.09920392742043284,-0.3542836779907594,0.16390211659602946,-0.8320557622554988,0.0812847999720433,-0.526231129376544
18,relative_humidity_1000_max,1.6079965769151232,-0.9436279258656539,-3.120413760948699,2.3118791382899255,3.186629927157727,1.3708639461296317,-0.992805737695576,1.1945091398161192,-1.9973017050461825,0.8452880976319728,-1.2176746625575576,1.628136504497961,1.7042210756022649,1.2935678353457056,0.044427608162310846,-0.29620801197296415,0.5141200780301088,-0.13057966018469108,-0.4899354412079116,1.012156276174752,-0.5360868493815131,0.041083374031699614
19,relative_humidity_1000_max,2.601815520424998,-2.1638987123475784,-3.36881140979043,1.3929857874680858,1.0022530866588224,-0.3707042452451686,-1.8325884274755109,-0.8809656010059228,-1.101465562770765,1.4212387403875504,0.5366888779224976,-1.3074357076018404,-1.1936913247804468,2.29869088182874,0.3118488760232012,0.421998546970443,-0.9291978739579573,-0.07210718738096927,0.7758726195093739,-0.33151639225781476,-0.2528812727107649,-0.11911331548356162
20,relative_humidity_1000_max,2.4292043016833946,-1.821604622091987,-3.3176917273970146,1.7302512722572043,0.08591165077527604,-2.261625585511663,-0.027503630359358714,-2.00430507919075,0.5545294213965115,-0.2042584508096821,0.09892999233281624,-1.358993900015789,0.6257395343759086,0.5989879943076972,0.0337675427352754,0.7747864672273842,0.028279072421468276,-1.1134157291457243,-0.561533022226179,-0.7335139324269492,0.8512903644133302,0.17664799459893676
21,relative_humidity_1000_max,3.3873987806585215,-2.3135451495213064,-2.646741546507241,1.377911578852123,-0.668640652999421,-1.7838766657576042,0.9619358101796656,-2.004362847830726,0.9077469900720616,0.5606021468179488,0.0358693016933455,-1.4513167766417647,2.286476810922739,-1.2238250332614253,0.24648282580183795,-0.2095613119584853,0.4055984128654127,0.30303147400300273,0.21837097559507918,1.128718974043101,0.3556951819807137,-0.2052840806535296
22,relative_humidity_1000_max,3.4588218060125997,-1.7004971877639297,-2.542701644112292,2.0929532517757616,-1.2739788109172852,-2.3649583945756323,1.155652401880679,-1.4733053291769271,-0.1308374721996753,-0.7326542250828391,0.5834666316924436,0.7693780215175333,-0.3917186162311886,-0.7430096476918704,-0.41407599075592544,-0.26862013702435106,0.12296174191209283,1.7059044889003647,-0.09765588240686195,-0.15277632128147212,-0.7761364440166064,0.5336050195419871
23,relative_humidity_1000_max,3.2710308384840903,-0.4817480731902479,-2.1702602671342195,1.764427123817523,-1.4236496686530693,-0.4287735904693087,2.4776420830163994,-1.11569039392047,-0.28498596396144127,-1.7663062456375231,-1.0805847517464313,1.4503351546501133,-1.6782976392122269,0.002572452203126464,0.14188010790801728,-0.47210535748926213,-0.04357878168107983,-0.929319436774804,-0.2331303192623751,-0.041545444815815825,-0.35980535417742665,0.15546485324167583
24,relative_humidity_1000_max,4.657632563984625,0.35919896956192165,-2.1904137317486283,0.6096218140014651,-0.7741744994679409,0.7311264550491002,1.8335691452160054,1.9455258802137774,-1.3222513522493267,-1.0426685821993114,0.1557149747736013,0.319388814162192,-0.8999446039108652,0.3160532371629554,-0.253779448809487,-0.033464796975324874,-0.5941960881062438,0.3737679919188054,0.9207914039177081,0.17844417601031787,0.5723296052923681,0.06263753543663807
25,relative_humidity_1000_max,4.9967138639946835,0.6036525655578161,-1.05789158760421,-0.5536991378282679,-0.1456601131066442,-0.3439238245950472,2.065263461431425,3.8603809932895152,-0.23406941494124886,0.4369800954673775,0.049956088864113714,-1.0419919794278873,0.33307348143591664,-0.45410261748675795,0.03713304666659856,0.6736158577828921,-0.33733649142784455,0.15562961120505742,-1.0147201789473328,-0.478620778940608,-0.233983180549717,0.28733689131737444
26,relative_humidity_1000_max,5.67180708187422,1.1025094717284283,-0.7833113064879946,-2.0605125154932025,-0.5804211478538445,-0.5766206852747935,0.12176638457198778,1.9054348814637962,0.8982278557677631,-0.22858938025219971,-0.2524686004573551,0.6190309384401486,-0.1732906966746014,-0.2619278167532918,-0.5424381133984477,-1.0203024282237612,-0.030223413387860654,-0.942428174028152,-0.09238267246811262,0.09732192293901204,0.8956931907427031,-0.8583389753571207
27,relative_humidity_1000_max,4.153233694732276,1.1215278098682004,2.649836808268226,-3.191946215296787,-2.0890500927317883,-1.8832872383462103,-1.7771268091296177,1.2172787742568563,0.9063445958122007,0.33891220177000586,2.111007907201605,0.19234332322211956,0.5817128799917196,0.908290599090559,-1.45210614558402,0.19162383236298122,0.2477281763707814,0.005799629093595674,0.8370447787349312,0.3275956595544285,-0.788018833448475,0.16898642351626375
28,relative_humidity_1000_max,4.362155885451437,0.7248132944231055,1.6674454938036347,-4.238117853751617,-0.12814864552509372,-1.135729842635457,-1.122835323136654,0.4419738504165447,0.9614650932743738,0.6969692483021567,-0.6341433794046909,0.16723571640453283,0.17193992020358292,-0.41779072470856843,1.0361419937856524,-0.5442332813418218,-0.3436383738876486,-0.0013841682754284807,-0.5869510573214491,-0.16676797780795866,-0.26034532071375965,-0.3855332317837893
29,relative_humidity_1000_max,4.076182279149498,0.3895996812919294,1.3822594394692993,-3.2066979602864945,0.9745424522654221,-0.06007553566862605,-1.847695988080522,-1.4389315165019312,-0.08998480492802745,1.0399769085208441,-0.8704729043097942,1.1802522066665555,-0.22643497675030835,-0.7968233458726308,2.038111358857574,-0.25745542123502774,-0.7106049977793637,0.5887294740662502,0.47834725156273955,-0.42994539948420224,0.08697247284872402,0.2760417023878816
30,relative_humidity_1000_max,4.752166748416229,0.17779948223064365,1.9712236376311707,-1.9375565985989287,2.092861316177224,1.1392031967449774,-1.5273456440085444,-1.2187641771573972,-0.1701779180288802,0.21740042407778282,-0.11543145251784828,0.6146078298568542,-0.45401296059657636,-0.11522212095027488,-0.9009163337567809,0.2472633504042172,1.834814494032291,0.02122216856132274,0.08623776817679006,-0.3289259305818605,0.6582289330607511,0.9229456470039364
31,relative_humidity_1000_max,3.15978111989531,-0.5875349859519867,3.5906243035753427,0.08171342240086246,1.6998110398125177,1.2413043698934678,-2.698140217763147,-0.5861049173842292,-0.7275293282202646,-2.3055471449705083,-1.898172578545577,-1.4239331123384145,-0.6182764527996732,-1.2489730658117717,-0.8215970935409891,1.500763932815747,-0.3888708277603829,-0.034139433777968985,-0.1516467971259535,0.4588755853012628,-0.3512334455379958,-0.4380901178373141
32,relative_humidity_1000_max,2.413515744354732,-0.7880204916600984,3.3903473904417187,0.852035284657488,1.1336791460458429,2.973328731584418,0.7251365323378222,-1.666806653969503,1.0830527540541004,-1.4672694255500047,0.5418638539702307,-1.1569258257396577,0.26662442026907524,1.8985525650200847,0.026615080073888044,-1.5996823466096433,0.01616190809354071,0.4627123108663972,-0.5737723273564556,-0.21480262466747688,-0.4330887001617573,-0.5258459231031146
33,relative_humidity_1000_max,0.6451905471571051,-1.7115196991603545,4.082866590620703,0.5487745622656799,-0.06841686135902669,2.6738255543305876,2.770205288731143,0.16602905360016898,2.269138729954316,0.10923162736319732,1.1125408469443552,1.0151591905453898,0.096455176483648,1.1478920652502917,0.9815110641587306,1.7142535515437036,-0.22796735760637585,0.2446024872489691,-0.2742486602235031,0.6589596421495265,0.5283856428740422,0.34704057678783423
34,relative_humidity_1000_max,0.5246968095262877,-1.5129465227562837,4.881014281920574,2.2138962258835284,0.4638218415321723,1.5040002554600813,3.266435249707119,-0.931438534099884,-0.6967389683837416,3.637390548555727,-0.6582763925843362,-0.6365815064855591,-0.6311683149653795,-1.2839290750482293,-0.9891112365455781,-0.48286836015046236,-0.16552701166074027,-0.5529241334987564,0.36637177804919835,-0.1722658944617803,-0.41653334863504277,-0.13132826365579922
35,relative_humidity_1000_max,-1.3331078956025053,-0.1031344135759561,5.461288097658109,4.826143559217339,-1.0844952221746527,-1.4383897999832445,-0.51766021781694,0.9285952449737079,-1.1513067768406233,-0.8200926629255729,0.44355983172240815,0.017610563778936907,0.4133259798191378,0.02376834049917424,0.559842712890789,-0.39017265622248015,0.7136504317626554,-0.16920613705626597,0.5387796458342315,-0.7927275094997148,0.493146841704463,0.20675673152009466
36,relative_humidity_1000_max,-2.0255822580772085,-0.10789806653948746,5.344995486861282,4.925946989826161,-1.2880671971335744,-2.9005507467488982,-1.7874596738027972,1.2457243646004268,-0.94822174691428,-0.20565603982478836,0.48627150114633116,0.10088013666867245,-0.02974692433560178,-0.07473603631239704,0.8499137381433935,-0.10565640298008352,-0.2698720461282041,-0.22580136313662993,-0.43171099073754515,0.6440681421236518,-0.14795417164487026,-0.1090683487845154
