time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11
1,large_scale_snowfall_std,-2.3828429919965575,4.489633276649534,-1.6841914626350687,-0.7573851320593762,1.4923479769481027,1.2564233454063416,0.5747208967030821,1.1899105049733416,-0.6263144947758386,-0.44613176914324737,0.4742919548819366
2,large_scale_snowfall_std,-2.650272584326018,4.21699683913488,-1.9755846967736639,-0.5819745769635783,1.293834477704239,0.9168753580633436,0.563633541425121,0.7481670265529564,-0.42959391317881523,-0.5414986432850382,0.31444929474940325
3,large_scale_snowfall_std,-2.9903318095445766,3.62570445306557,-1.6225466785533598,-0.7668657725099722,0.4450598159085199,-0.3645770147681748,-0.1690467297188799,0.0612804030176864,0.3247324811771338,0.1141020304177452,-0.22055485496625762
4,large_scale_snowfall_std,-3.2411239510747314,3.4290721462415137,-1.6673679796048846,-0.5912369840207946,0.22905558211972196,-0.5659695524739562,-0.33766917745656705,-0.020017258740084618,0.45715382676029787,0.511249453842382,-0.31020988298068236
5,large_scale_snowfall_std,-3.7038493701500896,3.207629938969038,-1.4837808468282936,-0.434697392974683,-0.14307752210502486,-0.876408215559792,-0.464393309050065,-0.06401413085360537,0.45428368715376927,0.7972846860467936,-0.2005988377870658
6,large_scale_snowfall_std,-4.133189065895924,2.630872919370541,-0.8964061148866023,-0.05633491102146997,-0.3984188345767452,-0.956555878909892,-0.5767032819989573,-0.32203985351978953,0.38796041063212494,0.6384352954933425,0.05520153714813567
7,large_scale_snowfall_std,-4.367863782533777,2.0058831798394166,-0.12531128976826425,0.5403070294354034,-0.8874888204736098,-0.7903330481023289,-0.4591660423621697,-0.894235726746846,0.10008668125171333,0.20050449824487246,0.18725797714662312
8,large_scale_snowfall_std,-4.391522959553329,1.4433713626489146,0.4398150668141267,0.6068334520695818,-1.0431733159119079,-0.3630478291761787,-0.475370744187728,-1.1587674760224038,-0.3973571286191264,-0.5429255996905843,0.26158893244157766
9,large_scale_snowfall_std,-4.439585868501888,1.0437550539841685,0.7918599666674653,0.4618441450138528,-1.0678237213920019,0.45885460368441255,-0.13733934583865362,-1.1943500914318657,-0.34762819436227244,-0.5518703788879693,-0.011223842094463468
10,large_scale_snowfall_std,-4.023811449667768,0.3851672180154861,0.8692410468203081,0.49864463400128145,-1.040718620019742,1.5544500216009993,-0.005428445432302666,-0.9916258094115622,0.08300036199902582,-0.37355259648395206,-0.16015772613908996
11,large_scale_snowfall_std,-3.669667824370801,-0.3895459431673756,0.8898640792241189,0.533616461562377,-0.7753224475771698,2.0610132192510813,0.18682848058399784,-0.5829896598771833,0.3186825546508978,-0.11976191905597912,-0.17665485252874732
12,large_scale_snowfall_std,-3.688345114790769,-0.8167197002243783,1.2547396136962832,1.3626143033372276,0.05961171418398945,1.6628848324177448,0.17521006855274288,0.6316539028656933,0.45823572567442256,0.4242589446974793,0.0677390382462338
