time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4
1,geopotential_1000_min,5.730330404107714,1.6509971203251275,-0.6224132003896324,0.27284731955254576
2,geopotential_1000_min,5.481800939564769,1.4612289893538746,-0.560512033116967,0.21540471239190148
3,geopotential_1000_min,5.183394219956095,1.212590751650763,-0.5066641501881538,0.1316372963123192
4,geopotential_1000_min,4.801710753479511,0.8674363168882939,-0.29347448009376315,0.03968648724341952
5,geopotential_1000_min,4.404893060664955,0.5297895585182862,-0.07982166079858176,-0.08006357953713211
6,geopotential_1000_min,3.947120264156521,0.11324128994683026,0.12015471276649861,-0.16563159312791284
7,geopotential_1000_min,3.521386687995612,-0.21073493395330817,0.3685904527558076,-0.2543426078923031
8,geopotential_1000_min,3.1476652957779185,-0.4772797618759024,0.5560835755370126,-0.34082464915762684
9,geopotential_1000_min,2.609375475244916,-0.6503226768785668,0.6306442336881778,-0.30809316547176036
10,geopotential_1000_min,2.0918853239400628,-0.9314051304297931,0.6442178713294638,-0.2662368655126692
11,geopotential_1000_min,1.5437025514882103,-1.07249076773645,0.7234976158352259,-0.18353997333425748
12,geopotential_1000_min,1.0735579708451248,-1.1730971462940947,0.6190343367575352,-0.05313218874434633
13,geopotential_1000_min,0.670302929253713,-1.2258415666790765,0.5729211251363165,-0.025260497557437322
14,geopotential_1000_min,0.2997159174233465,-1.3255347724092335,0.4365649402137508,0.08409797424772078
15,geopotential_1000_min,-0.02758780765586377,-1.352620326290721,0.2498198190244373,0.18230574130167104
16,geopotential_1000_min,-0.36992086926633216,-1.3037122002751802,0.03791172219525118,0.3220839603663167
17,geopotential_1000_min,-0.6928877869866108,-1.211980843657146,-0.11585066877309094,0.4117341663013049
18,geopotential_1000_min,-0.9227785577631625,-1.0858014656046284,-0.3135553121388105,0.437437207159262
19,geopotential_1000_min,-1.1983267162231488,-0.9647378861965776,-0.4306004761518053,0.42949173111599065
20,geopotential_1000_min,-1.4174481179479428,-0.8684365902905473,-0.5567264846189255,0.43200353210178727
21,geopotential_1000_min,-1.5482071519497638,-0.8095049053262527,-0.5963744862243788,0.262673793447571
22,geopotential_1000_min,-1.7824364660457144,-0.6919600217192371,-0.6282291355003239,0.1686182626815888
23,geopotential_1000_min,-1.9494103041642656,-0.518628912263869,-0.6510325921369822,-0.059982809084417665
24,geopotential_1000_min,-2.1008174242805118,-0.3213394384934188,-0.6523065972620715,-0.23996629526512145
25,geopotential_1000_min,-2.2334767327341445,-0.1260046221733977,-0.5888628536808158,-0.35539420493630436
26,geopotential_1000_min,-2.40891621994897,0.06685084014207943,-0.5591590548289429,-0.4287309830164905
27,geopotential_1000_min,-2.512833415344529,0.28532763537224554,-0.5062148808885863,-0.48093059691726014
28,geopotential_1000_min,-2.6227009036121647,0.47328871642344567,-0.35282419430901185,-0.44193312389239703
29,geopotential_1000_min,-2.685917617312921,0.6350133936185611,-0.19586873141017733,-0.3651817405430121
30,geopotential_1000_min,-2.7381571808104055,0.8054081698154635,-0.013463538262090338,-0.3053658517760932
31,geopotential_1000_min,-2.7743514058811254,0.9678830883563107,0.17569228028302325,-0.19592700515019648
32,geopotential_1000_min,-2.7928348463763712,1.1420709182189452,0.35889330772816685,-0.07300487415910507
33,geopotential_1000_min,-2.7931510032234534,1.3039369434709045,0.49368161059214943,0.07439253319315031
34,geopotential_1000_min,-2.8956680283505696,1.4687851974757322,0.6321134040640467,0.24042787899724888
35,geopotential_1000_min,-2.993990981078729,1.6149977708301413,0.7627952233158507,0.38893863593165345
36,geopotential_1000_min,-3.045022256941763,1.7225872681403933,0.8413382995503866,0.5297613727303909
