time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
1,geopotential_500_min,-2.3960398686073043,1.0189599476308728,0.6748848087064574,0.6167065678958021,-0.22370478663662044
2,geopotential_500_min,-2.3223150236431294,0.9497682956226042,0.5326869275742074,0.4509189698064708,-0.15421939214437475
3,geopotential_500_min,-2.312286231343152,0.6212639025182812,0.39585068973605736,0.007888787036083686,0.13560776084349377
4,geopotential_500_min,-2.1864759905038946,0.533893050758798,0.245884896577566,-0.07044941291360492,0.1478849345759817
5,geopotential_500_min,-2.106705468084834,0.4491829227580268,0.1294505328901758,-0.17464236540112196,0.1473573511695029
6,geopotential_500_min,-1.9892199869767262,0.3952420345300265,0.06677516881334324,-0.20163005335916934,0.13076458740609598
7,geopotential_500_min,-1.8802318141247012,0.30314257773004777,-0.029804421481253153,-0.2717760481195849,0.13252753193541505
8,geopotential_500_min,-1.7639383968120044,0.23460347766486292,-0.14948601052481467,-0.3294618170763457,0.061666808440369994
9,geopotential_500_min,-1.6153033708971782,0.13809105150270118,-0.26173311769384633,-0.3733161670548726,-0.02517772954866213
10,geopotential_500_min,-1.506133912663364,0.03372995189357971,-0.3652023968516428,-0.3369745992279458,-0.056058197374256935
11,geopotential_500_min,-1.3087149934709794,-0.10297892823310247,-0.3887279549724457,-0.2969790246292698,-0.09112660177806939
12,geopotential_500_min,-1.1832752834719729,-0.19550602221114466,-0.452936104846056,-0.22697175670713704,-0.11373343846468882
13,geopotential_500_min,-0.9699755978073397,-0.4158622614172281,-0.5044916900978267,0.09435176300310893,-0.1541975925385264
14,geopotential_500_min,-0.7990669484752543,-0.550444544643373,-0.49814641081891303,0.18147506582982711,-0.16855741211398328
15,geopotential_500_min,-0.638276749894298,-0.6240387467929981,-0.49090963521479625,0.23516942446577835,-0.13488607225450153
16,geopotential_500_min,-0.4516872455514253,-0.7018761301010461,-0.42388721593023126,0.2694733496587962,-0.10217341925825325
17,geopotential_500_min,-0.2795405583594233,-0.7505770900719974,-0.347986278479505,0.3035051220742004,-0.05872015462609442
18,geopotential_500_min,-0.06271460482581484,-0.8074580027692645,-0.2079662467495148,0.2796999371481823,0.013468719919154402
19,geopotential_500_min,0.08056750851943015,-0.8168094819673146,-0.11605932944658716,0.24166792282987476,0.09462745325375921
20,geopotential_500_min,0.27870295146986096,-0.8236430491453574,0.04834352430930056,0.22630118445241407,0.1762045627485447
21,geopotential_500_min,0.49472422923319614,-0.8455305606012591,0.2385321506602183,0.14392262011057155,0.3162883350781116
22,geopotential_500_min,0.6677743349225351,-0.7806415639900673,0.3179319592635944,0.03987339582450536,0.349038203450165
23,geopotential_500_min,0.8353195097458084,-0.7029537157495438,0.3763793204608299,0.0017193454020916225,0.4029134736583981
24,geopotential_500_min,1.0331663330033305,-0.6697292091651114,0.5204398165218895,-0.12209656205587065,-0.021167802332191534
25,geopotential_500_min,1.194736683304051,-0.5373861895309106,0.4968874776290469,-0.22985039754377987,-0.08481206282730236
26,geopotential_500_min,1.3377426043267497,-0.4100183022929753,0.4419871314334152,-0.2212768968272835,-0.12613626864743208
27,geopotential_500_min,1.4756103462598844,-0.2719693745145981,0.4327026579652083,-0.21001391947724912,-0.1919357173571715
28,geopotential_500_min,1.5813883171318723,-0.12738300742449873,0.3306836110342865,-0.18575865522709878,-0.23442295306818065
29,geopotential_500_min,1.7141247399883544,0.030977874417703995,0.26725539663237435,-0.12194445015069781,-0.21793337884745798
30,geopotential_500_min,1.8182704247416752,0.1976219755201205,0.17592097530234363,-0.04102171534155056,-0.21430388917197046
31,geopotential_500_min,1.9150343455717238,0.39402393615557385,0.05289829907914007,-0.013616477520613615,-0.14272019864797417
32,geopotential_500_min,2.0352548228947636,0.5752564108941627,-0.07765792226970074,0.017843024367583882,-0.10301586856528014
33,geopotential_500_min,2.149506176518555,0.7754628783365837,-0.20055943142796057,0.01926058234853909,-0.073845122956133
34,geopotential_500_min,2.285010954865843,0.9513793479200902,-0.34126582533284,0.07009475311708706,0.05132568887337383
35,geopotential_500_min,2.3713589223732803,1.1701847583986698,-0.4123723751958477,0.07059334722321507,0.1807893318754018
36,geopotential_500_min,2.5036088406418764,1.362021786369087,-0.4763029772556727,0.1573151560390678,0.352383315931352
