time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7
1,relative_humidity_800_std,5.274595980022374,3.9854485606587127,-2.352836836515482,1.6455707470765955,-0.9946236180833024,1.4594331581721514,0.15419073328416658
2,relative_humidity_800_std,5.564495053083106,3.867188088993508,-2.32695361202941,1.670591939830545,-0.6890467091766596,1.0570496530557425,0.1736569354868487
3,relative_humidity_800_std,5.934567016895995,3.3477749292283585,-2.0932575600856036,1.3464249080058652,-0.4194341425793232,0.16388009633208436,0.23648305231346617
4,relative_humidity_800_std,6.098417911565209,2.8732457254040766,-1.9685608859996586,0.8729258358523438,0.10042856382298583,-0.640154046074196,0.3541589513926152
5,relative_humidity_800_std,6.283358193910981,2.546924654229384,-1.543083252808931,0.1890594055887123,0.4166324741309482,-1.1900109080938879,0.2100598598383761
6,relative_humidity_800_std,6.423979420660684,2.2100700582031236,-0.8256281200822931,-0.4932072602629167,0.6036979967837612,-1.1876150522066806,-0.2653676529513831
7,relative_humidity_800_std,6.373825121724838,1.6509918305847002,-0.12992374665267828,-1.319490418053525,0.6283065537626266,-0.8190454816109582,-0.7470905819341974
8,relative_humidity_800_std,6.261816863325015,0.8451835833744699,0.5811201791232329,-1.7947183824549502,0.7056908368245254,-0.3084632804694211,-0.682914559617975
9,relative_humidity_800_std,5.910318640144457,-0.012195877624357563,1.2133363319366584,-1.9397172687572273,0.5969536295518667,0.10116689905722281,-0.4862054219465267
10,relative_humidity_800_std,5.437032792130167,-1.0609961162863781,1.7710744993035712,-1.8681395682225344,0.29840416161765587,0.5708201568000055,-0.24951818925751337
11,relative_humidity_800_std,4.964593731189679,-1.5319784883132777,2.075054470904898,-1.6013778053248882,-0.0299942980508404,0.8361907261067895,-0.03519135455285111
12,relative_humidity_800_std,4.470587762681404,-2.1509390137909064,2.3120520506461695,-1.2208059289565205,-0.1564732363546061,0.9498821356331928,0.5929916306361295
13,relative_humidity_800_std,3.9904166610074854,-2.5824908737288426,2.453273688753606,-0.6345731210382862,-0.46329043031940403,0.5662701323842996,0.8763212870225267
14,relative_humidity_800_std,3.3025376313412202,-2.83732634678703,2.428240047241365,0.30357093480974495,-0.8672663329255514,-0.06776587831261228,0.6131152248130695
15,relative_humidity_800_std,2.5160258375521036,-3.1705825611010687,2.103769518087885,1.106471825472726,-0.9458648155713645,-0.48690873765760817,0.3970898842577747
16,relative_humidity_800_std,1.3686937606516532,-3.3136625163190425,1.6390083683795402,1.8977514007476104,-0.7856653031106241,-0.6189824294788258,-0.01834960846743844
