time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14
1,relative_humidity_250_max,-2.7682535800379346,3.3558517485023356,1.8043350730408247,2.251472743266926,0.6980514250561212,-0.39092205138107894,-0.8232312680346566,-0.4787238630743326,-0.5030845287939222,0.3600041738362317,0.10231073329603863,-0.44250598679694453,-0.2798868653066793,-0.37866792799249155
2,relative_humidity_250_max,-2.7999955193214863,3.437521305398251,1.8800793367379498,2.016793328522908,0.7846644625736319,-0.3774181078643343,-0.9230863441649562,-0.2672503683817669,-0.17831500255675445,-0.025096418436977717,0.15533019350153188,0.0694900611764432,0.06369572928082692,0.06470601102444738
3,relative_humidity_250_max,-2.737410170146987,3.707829700208748,1.865036796142679,0.9875272318980196,0.336110723950489,-0.1610714356801313,-0.6552412171472506,0.16572065089058138,0.28577475989517587,-0.1029427809091488,-0.24849440986997445,0.47079962553642246,0.4034989567507602,0.2500801901734637
4,relative_humidity_250_max,-2.9537836535417514,3.1472163775821076,1.877211072427315,-0.026310570342286586,-0.2972581310672825,0.09338566568135316,0.38838125081729413,0.19831019569536387,0.3027954661593363,-0.19327911649183124,-0.4896500064218765,0.19375528843168704,-0.08493002505284865,0.4861044127217937
5,relative_humidity_250_max,-3.208765013043558,2.7521642151720145,1.6727462185412938,-0.602975090337132,-0.47402923031174465,0.08376080763879297,1.2616729054104583,0.2607896760125621,0.1883721226431031,-0.2835103577841681,-0.42031889572359904,0.14062178135868733,-0.680145523602928,0.11971745241556075
6,relative_humidity_250_max,-3.0564405137043718,2.545076112302548,1.4339395698721866,-1.3640179607256167,-0.5334444864925331,0.23545806803639727,1.3653921162368658,0.12487158353630455,0.20419938539751342,-0.0788380102095423,0.09305102189545997,-0.3601100724278112,0.23322343188451544,-0.2921225483105117
7,relative_humidity_250_max,-3.498422631279693,2.31782593408524,1.2434959268478087,-1.4291965224397305,-0.6351323438923917,0.12877643454035748,1.0449982684034114,0.16062213615897697,-0.027872535492646167,0.2552940839423972,0.49646712693453204,-0.27490452837152785,0.1928152164774336,-0.3865341860168552
8,relative_humidity_250_max,-4.534946050547492,1.6604926509268862,-0.2699687719393617,-1.5224516975912674,-0.4268676366740657,-0.15099600743078764,-0.49477178805638844,0.11147114121604661,-0.28054894912315537,0.13856866846282495,0.7122216039744227,0.020143217034465567,0.47949503294466417,0.0418766485019092
9,relative_humidity_250_max,-4.918211238446573,0.5971360459580326,-1.205103361736579,-1.9572242104479454,-0.6974403335420146,-0.32593393439588697,-1.1992672696271185,0.18516851649704755,-0.6821560605594601,-0.18776322247676192,0.06240017268262061,0.06985065111358016,0.15632082549487172,-0.08008732809387463
10,relative_humidity_250_max,-4.474033354488124,-0.17797332924985704,-1.8099709866422404,-2.037052273634567,-0.17039205742333763,-0.3250637894722613,-1.2107731485478281,0.02354826451501067,-0.33063520221213366,0.07198448450049692,-0.364310896900127,0.13270126241654573,-0.48870608046175323,-0.41819457254262454
11,relative_humidity_250_max,-4.683081576407913,-0.0595253099782047,-1.8310164792903976,-1.1341888591045919,0.46532668107152547,0.054644605948434864,-0.4540566353348606,-0.07159633876842987,0.11122942775284399,0.30653046377747345,-0.38033410878458346,0.004083684502521741,-0.1666301745450672,0.7456615416964384
12,relative_humidity_250_max,-4.693048480312473,-0.4047649494242787,-1.9199210576841428,-0.3798074041091862,0.4573312455684454,0.4051003169431329,0.02354318678813941,-0.3409216918576569,0.5428932583588133,0.3464858277734037,0.12417156799022759,-0.2796387531010308,-0.04125158665172135,0.24656322274370066
13,relative_humidity_250_max,-4.329610000651071,-1.0488670179996245,-1.7328827537497937,-0.043386469051405446,0.6174687833945384,0.33817662057897935,0.22175555175606465,-0.8090407563170985,0.7416991403652106,0.02615434068940418,-0.05117750875456845,0.21493305931767617,0.18223187458962287,-0.21774570331167767
14,relative_humidity_250_max,-4.277433634281732,-1.210385086548017,-1.78923076299881,0.6324645497746207,0.7883548195781352,0.18185479085325734,0.2127503261355988,-0.9045662299487144,0.7785815287156079,-0.25554700398726227,-0.09118457915761957,0.1921339806303378,0.12818869977249697,-0.05855317279758555
