time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25
1,relative_humidity_900_max,3.977811499861064,-1.8191914141644738,-0.1758659108911081,-0.2789476138580999,-2.2833306372257915,-0.473044485873078,-2.301477312097428,2.2930472086599347,-0.05540533817328754,0.667399571431518,-0.09986007938069,-0.9752682735313252,-0.9954893158478677,-0.10807761932184239,-0.326518337259412,-0.33078671352953015,2.95500530058429,-0.4086023755319214,-0.2589563877380253,-0.02294053024001117,0.2774113491074464,-0.22215271426423305,-0.09362657573142903,-0.14019298786041332,-0.2383844865044564
2,relative_humidity_900_max,4.483453968516512,-3.202905314178011,0.7334946523833485,-0.6703540867767986,-3.0050195713115015,0.23839445692677846,-0.4355989339277586,1.6637281067661618,-0.2841760775371448,0.8868127842502808,-1.0982657234322697,0.666080434288407,0.0020601719268755203,1.2508756773276173,-0.565355224543998,-0.28419657183701863,-0.6241056969341148,0.24891058292441173,-0.010848287662380683,-0.40298363820630034,0.1073344532490674,-0.4509686011043372,1.1930546619012081,0.031010713703159932,-0.005954801218466472
3,relative_humidity_900_max,4.592899879518676,-3.2176572299864987,0.23129548439515638,-0.6686532534140517,-2.0987727835653414,0.6709516188764435,0.27667580049555973,1.5332802890878476,0.8327950502508102,1.4073889928671517,-0.9124894776716959,0.794154086562745,-0.5395922719175302,-0.15839160969709218,0.3296191759589075,0.40360470746753263,-2.041504417116949,0.06509735750122184,-0.2504608515032808,0.43959913218865165,0.4862548141119602,-0.5844668350754374,-1.1120861422044857,-0.24932764991271703,0.0925687252727195
4,relative_humidity_900_max,3.684723961171244,-3.1346304545774815,-0.13553798011100437,0.8734557712008467,-2.20811483103953,0.11512772806516021,-0.4345760823159358,-1.188943332266522,0.4709612771803975,0.34849311181873804,-0.08779347932869491,0.8106629757197208,1.7286732799359361,-0.42955039982273396,1.070580483999658,1.7841897773104693,0.21989045880219682,-1.0434462936255018,0.32865469622501436,-0.6770021516003202,0.07953014608419869,1.1432840565073086,-0.25090486742349044,0.509944066112769,-0.45429388752513733
5,relative_humidity_900_max,3.2540328032616235,-2.9671070926370002,-0.9287684817223735,1.8283718693305224,-0.8963992340099536,0.09453641304344833,-1.767311271959051,-1.5107733678186857,-0.2122504333505298,-1.0341984800022992,0.6236170415505357,0.6434612180617033,0.4741142786778135,-0.8154446818021037,-0.8310830764454831,-0.5281345877858915,-0.37585686615829744,-0.2641491896746406,-0.38723418212074934,1.2137773384121362,-1.1560104985661983,-0.5554592084024962,0.20642134345521546,0.08801258546101644,0.16547623927232716
6,relative_humidity_900_max,4.383799597932186,-2.321904355594076,-0.3915407752444439,1.727193461584451,0.43475120054144156,-0.7869843669406869,-0.1670589488788303,-2.042237617236832,0.2536398641376911,-2.0061720485638803,0.6607727271863292,-0.13515921497784805,0.0933236146403137,-0.2227742799285618,0.1278632218926701,-1.4278419311001003,-0.15915929520358987,-0.49496829475825044,-0.16259092177772047,-0.40698584824698314,0.4570585393030663,-0.6102134017945776,-0.441968143794144,-0.2819614485824647,0.7185200587177256
7,relative_humidity_900_max,4.659053012085118,-2.1436458987452665,1.116948563658386,0.5448760338955602,0.8432492884108984,-0.6839748079647847,0.7387954722156468,-2.16935884493398,-0.4180541729537037,-1.0943383185940803,0.2942413375504763,-0.6364189235160195,-0.3802992397562816,0.6861645126834784,-0.36372459479578184,-0.03488257111699134,-0.32153870978467525,0.6401703286088783,-0.9774963619212454,-0.4417304785801009,0.6494404733088482,1.031539414782777,-0.10342411061080546,-0.04546178194695574,-0.26143509858237884
8,relative_humidity_900_max,4.983967414509212,-1.8324703178761017,-0.6579852358515876,0.7136643817810508,0.9440190109365929,-0.3541906787268993,1.1040452556645501,-1.1806981154933567,-0.6954071431888376,0.32362620854274726,0.6480188170570039,-1.467108805933066,-0.15767643103041565,0.5181796167028584,-0.4437195059353562,-0.16210542018761775,0.007060170912982559,-0.3183839512303914,0.7984520433620356,-0.3422837646264505,-0.5858790234101523,0.3445619271888415,1.0883969257391302,0.02796116227075078,0.01886030607486883
9,relative_humidity_900_max,5.226826241925899,-0.4378537349329551,0.5079867157002688,1.2591312642816377,2.449343045253367,0.04763010081348077,1.0808371405240689,-0.7905381938113416,-0.4766646625353917,0.7331879592355298,-0.17453839518339428,-0.21983344419752052,-0.5519877653561086,-0.12898813384491795,0.7273662346243019,0.8184251031012373,0.7305885421724772,1.7312180495518545,1.3669210141194739,1.7353099640252987,0.2037941184829978,-0.07061135605731846,-0.3026345865444838,-0.20885584010653566,-0.2327099872940402
10,relative_humidity_900_max,3.337973353039275,0.5444542237495262,1.4875890189165604,-0.09738829633185082,4.699813208623909,0.04633203517224299,0.4198581294973542,2.2643492718169718,-2.4126501017946698,0.23957012359350308,0.2793617851337965,1.239144529641425,1.5038411216399261,0.7905490115080994,0.4850070821178701,0.22491025314029656,0.6385194358251964,0.20599806950625618,-1.1191729356497573,-0.7712391150998151,-0.7458849804685107,-0.5672590950038006,-0.47400197411846523,0.0801537479299804,0.19309971677822002
