time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9
12,relative_humidity_600_mean,2.2582272095360345,-0.8147615073969786,-1.4613439182143235,-1.6147769795907225,-0.5720308983061436,-0.29624464141567636,0.9803379175367396,-0.26609376153445713,-0.045793638526285645
13,relative_humidity_600_mean,2.3788432312832595,-1.2447382402196283,-1.8703146317667636,-0.5312891245434124,-0.7642531309835794,-0.07733530614983741,0.38740616963874785,-0.7270709082385707,-0.20891219486142185
14,relative_humidity_600_mean,2.1160469670916155,-1.571413044289167,-1.9984734639327995,-0.2805145200055586,-0.9946502284007486,-0.27207363099388326,-0.044946389818927554,-0.5641936724630524,0.0813287973186214
15,relative_humidity_600_mean,1.8327834154992682,-2.0206230594169527,-1.9735063152085446,0.17271055224882356,-0.983165676270236,-0.3580226165103995,-0.41536470686578586,-0.40358891362222277,0.261817985369972
16,relative_humidity_600_mean,1.5828313467163715,-2.418493444949363,-1.682462480555266,0.5674676102120817,-0.7917930302551308,-0.29661992189415165,-0.7248219317258775,0.15883009142497187,0.3551049406418278
17,relative_humidity_600_mean,1.1078160218773665,-2.8646649105346316,-1.4688710601998431,1.056551145192187,-0.5020352236697092,0.01602000082998474,-0.7227325978697265,0.2824929411421455,0.4243304644973621
18,relative_humidity_600_mean,0.5399278532766268,-3.120088529129675,-1.1129273551259178,1.4203281411102155,-0.1685093796811366,0.3269866139181517,-0.5173515536217844,0.30313557609441716,0.1359376865660353
19,relative_humidity_600_mean,-0.371973458159277,-3.3432012082990306,-0.5437832789166978,1.6708930682610164,0.17359746519673672,0.562473959658043,-0.172518940215908,0.37781985345116653,-0.4380784839213877
20,relative_humidity_600_mean,-1.0611833522006262,-3.276892347833316,0.023916238013723345,1.5891953240954038,0.3781952490467374,0.56021900653232,0.2717002068774432,0.2605955791286121,-0.6303908747994922
21,relative_humidity_600_mean,-1.6539149238288227,-3.0004355686255457,0.4889743279996848,1.2031216014312793,0.6426569489875105,0.5909774272314028,0.5038256135080634,-0.10426309676147094,-0.5026762507998803
22,relative_humidity_600_mean,-2.1321176856220934,-2.753860380511239,1.0177990320525367,0.6967640799422327,1.02267110008479,0.15741419927483763,0.49340962146114703,-0.19487218780614204,0.1023732067512076
23,relative_humidity_600_mean,-2.606740162391033,-2.551100033118808,1.2400220986662183,0.2423022636519779,1.1578715045506525,-0.28254822986868433,0.5056495122637636,-0.31253448089340213,0.5325779854608856
24,relative_humidity_600_mean,-2.9292674582315485,-2.4206529737158347,1.2729575519223306,-0.25111964687570687,0.963528188163676,-0.7397111576842915,0.5372713907482363,-0.27341950433437623,0.678280815569777
25,relative_humidity_600_mean,-3.473748859196598,-1.9525405547674495,1.1858607287296081,-0.8010331625613014,0.44798310526213136,-0.8205307452760312,-0.1773454822108295,-0.16920826103629527,0.20803444056380124
26,relative_humidity_600_mean,-3.6926570228011575,-1.3185625040189686,1.409292332872486,-1.2544300529167578,-0.10179385186236332,-0.8216713620126554,-0.4208710174648547,-0.018803231753496918,-0.2371771092790686
27,relative_humidity_600_mean,-3.7408100316932327,-0.8444665723022483,1.524040221386624,-1.3940120331625194,-0.6237459177605118,-0.46667249748338824,-0.5152929675808579,0.1620672855564632,-0.5584498012647358
28,relative_humidity_600_mean,-3.7811487603253884,0.006067518401113352,1.4057532706960505,-1.164543824437811,-0.7512430297664089,-0.1839028695140219,-0.49970975478031693,0.28207762029536276,-0.5481228812815562
29,relative_humidity_600_mean,-3.93037187879614,0.8728712924374208,1.3580929973614984,-0.9272934583865498,-0.7607977525807834,0.09886104035412205,-0.314467203227885,0.2698480939278574,-0.10472847250400014
30,relative_humidity_600_mean,-3.886995142455469,1.5453455246159458,0.8528035820926546,-0.6797720647894594,-0.7500524694485935,0.6187827920681003,-0.09501979136209338,0.2056032615587834,0.2759704437168529
31,relative_humidity_600_mean,-3.8503576508020494,2.223237902009983,0.4189726268606988,-0.19935036377051288,-0.48906979344591245,1.1260073495310667,0.05633890585727771,-0.1726614620920471,0.587249262943875
32,relative_humidity_600_mean,-3.6001771852266993,2.7889596935277523,-0.007525029161288142,-0.021848340202259425,-0.4649980750600533,1.5462866887837328,0.10829246765231743,-0.30289168542326383,0.5824773276520406
33,relative_humidity_600_mean,-3.2164241948279106,3.2907229508591733,-1.334894744879479,0.5818175382739454,-0.22867072428017546,0.48948785665418154,0.29931050296070344,-0.38352972212801595,-0.3619689036845135
34,relative_humidity_600_mean,-3.041512966320924,3.6833847848180636,-2.0901524608029707,0.8452384201159815,0.20428552050988802,-0.1885545266982169,0.251408639476281,-0.14775300964228802,-0.4410474697631229
35,relative_humidity_600_mean,-2.917367378617029,4.108203210584656,-2.7438263599689026,0.8594782592939728,0.7359198211366754,-0.6665344543432337,-0.07434199365788259,0.09644721680973249,-0.16751238896407122
36,relative_humidity_600_mean,-2.4120916278401388,4.393203174516095,-2.8444780061660273,0.5779844302894486,1.179248338019467,-1.0712364158621195,-0.24245356551928718,0.4860080654681204,0.24421350060933414
