time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8
1,100m_magnitude_of_wind_std,5.504171552093266,2.968264995738007,1.295318770822997,0.9329569326115541,1.3510599291324796,-0.3435607615709607,1.4549697430356752,0.17445768313906876
2,100m_magnitude_of_wind_std,5.312856049335469,2.876418849017648,0.8580143357075234,1.082795404066978,1.3347634030141997,-0.3301599071752604,0.9702091155977361,-0.12646261710730727
3,100m_magnitude_of_wind_std,5.024992534313863,2.557264514389513,0.9331435762815271,0.5919843335109805,0.20427841681146242,0.8527482576445824,-0.5452828523756464,-0.10991767931701683
4,100m_magnitude_of_wind_std,4.851461226539273,2.2115374172216895,0.598019121368359,0.42947160767074355,-0.18350020142679735,0.6379970891238166,-0.7930132940775363,-0.14717075298336824
5,100m_magnitude_of_wind_std,4.628473515687278,1.8725043986857561,0.3787081735073117,0.24002519723274582,-0.5071014086677799,0.35600730280786813,-0.9463201705290399,-0.04670251774178745
6,100m_magnitude_of_wind_std,4.367843075940741,1.3249659981609039,0.3170579358939993,-0.10111486757915282,-0.6061149413630422,-0.1315860448099295,-0.9678301691707836,0.1338566556131105
7,100m_magnitude_of_wind_std,4.13082374630543,0.7968985001076283,0.07900671833330804,-0.7098406902520829,-0.8214250250303056,-0.6993181482322446,-0.6423453912897387,0.3099363183583132
8,100m_magnitude_of_wind_std,3.4690249887295606,-0.19797578861815265,-0.4722815457607785,-1.1824498639943333,-0.9920333354078512,-0.8001991044308335,0.1864039563086667,0.2803475761417441
9,100m_magnitude_of_wind_std,3.0647663105825185,-0.8722815571017781,-0.7359205162015137,-1.345236290241733,-1.1778084242830846,-0.8174666786034158,0.49571464559041534,-0.06613893219795867
10,100m_magnitude_of_wind_std,2.553234738083367,-1.41727980837443,-1.0762668414710146,-1.364592261529424,-0.9459130789480684,-0.4295447150725766,0.5324233558966743,-0.40761883690293443
11,100m_magnitude_of_wind_std,1.8959117627650728,-1.72578799611,-1.2760516272642288,-1.2724228137306084,-0.35814793384046406,0.06161511545216671,0.4941440902055528,-0.44436761834159133
12,100m_magnitude_of_wind_std,1.5380651049080534,-1.8355098503256324,-1.5819823211162825,-1.2743358750929044,0.14268632408139711,0.3406917660791804,0.3355928085606773,-0.12919678832789022
13,100m_magnitude_of_wind_std,1.1611127445162575,-2.0944424658439997,-1.6920151541654476,-0.8654122971254978,0.5095412725044264,0.2505712160343804,0.021718173760330747,0.2878954500912648
14,100m_magnitude_of_wind_std,0.8996101741506726,-2.365939979819709,-1.6131158144885485,-0.43784355200823794,0.803565346459543,0.4180699439987266,-0.16568541736337405,0.4569567643926543
15,100m_magnitude_of_wind_std,0.6027802295715212,-2.5521526457181665,-1.4013240591910625,0.08364329420637703,1.081693914041931,0.6720431958438824,-0.2083539380364799,0.4192721233146771
16,100m_magnitude_of_wind_std,0.2529587821856045,-2.767538811729045,-1.2074507445456135,0.5678154196433135,1.2538581773668578,0.5737159109299902,-0.203300477222205,0.15544804909762752
17,100m_magnitude_of_wind_std,0.006598639456282875,-2.918944252391961,-0.9145333237959385,1.1133496456250362,0.9911945086834527,0.2187242363468245,-0.26418710983190236,-0.06517112804459038
18,100m_magnitude_of_wind_std,-0.1773235602495604,-2.9040091471385554,-0.5527667203508015,1.6723567509187514,0.45302793180651824,-0.31910811858293053,-0.13658011515374804,-0.2574889123899768
19,100m_magnitude_of_wind_std,-0.3484096829518737,-2.640499164438804,0.0930468522392198,1.8467179703686427,-0.12695063219167455,-0.6128721409048854,-0.08816033262836921,-0.36210806038063414
20,100m_magnitude_of_wind_std,-0.7690315412501129,-2.4971036241331084,0.8035891116435312,1.6322232131455852,-0.71801789968707,-0.5096111982317829,-0.0659360976294845,-0.33692047567917577
21,100m_magnitude_of_wind_std,-1.2752378959292694,-2.3895106263682484,1.3988095730276766,1.422230265645969,-1.243342335796747,-0.17383606589812717,0.16032933183471376,-0.15302299938523528
22,100m_magnitude_of_wind_std,-1.739500884946561,-2.049338250518646,2.0689772842624143,0.8119728675760703,-1.2202353588844823,0.17589229971373746,0.3310882182458358,0.20657697342171327
23,100m_magnitude_of_wind_std,-2.157410082609227,-1.3813855374182178,2.504431311857302,0.08307440447261,-0.8846691390999458,0.48484560711277047,0.3164736354017373,0.4533252049934739
24,100m_magnitude_of_wind_std,-2.35928311261782,-0.8312206117377252,2.5803036431188136,-0.5279144427525059,-0.28578518419182186,0.7136693276755505,0.19866842020366487,0.3926579751850003
25,100m_magnitude_of_wind_std,-2.5133648033942153,-0.32957590684483584,2.3758093950363053,-1.2563306803735521,0.36083132243541466,0.6190108707297933,0.03161322233725586,0.23828020091310298
26,100m_magnitude_of_wind_std,-2.737566965400067,0.04313141022212496,2.014365070508243,-1.5213005228753653,0.8429250617208578,0.36640134665231966,-0.09234457365095335,-0.08255405299329131
27,100m_magnitude_of_wind_std,-2.8020226957204697,0.26689424614541274,1.5222447906487941,-1.4806876292577205,0.8992034021693808,0.03246051936701472,-0.12187594539645952,-0.3607468867699955
28,100m_magnitude_of_wind_std,-3.2144891024771023,0.8322993746324336,0.9619625716147713,-1.063126249794159,0.8185533405549887,-0.29404327060774804,-0.19903670526023387,-0.6786542272284485
29,100m_magnitude_of_wind_std,-3.436738312943357,1.1743023192788211,0.29533322835646886,-0.5030538121976472,0.677623614183445,-0.7270123894899131,-0.3127859492964203,-0.37055659423746035
30,100m_magnitude_of_wind_std,-3.7878113673562512,1.5765506230116122,-0.2702715593372547,-0.005360931467004186,0.5590896038900877,-1.134486986831411,-0.4272647156540793,-0.13676466677292365
31,100m_magnitude_of_wind_std,-3.963829027070541,1.893436753828355,-0.59212852589642,0.1966636731137106,0.29075699062181226,-1.154445666812745,-0.33910532359319345,0.19259163227174456
32,100m_magnitude_of_wind_std,-4.033978611063066,2.2332244771921834,-0.9250976901963291,0.36440699779835983,0.14498054820171755,-1.0201444481040975,-0.16481935418136026,0.4551943697762649
33,100m_magnitude_of_wind_std,-3.687657822196779,2.557128132259994,-1.493210121695902,0.42438978550944484,-0.3831807805650988,-0.2185148584126056,0.297103163849841,0.6843768442581948
34,100m_magnitude_of_wind_std,-3.6285314098216688,2.7038273258821026,-1.627572946581922,0.5646199680690073,-0.5922418188242836,0.3676147167045272,0.2560595925036453,0.26651141877721396
35,100m_magnitude_of_wind_std,-3.384203335243037,2.8013405317705176,-1.8343074485065598,0.45572475536213103,-0.7670086023702113,1.0501891569551909,0.310103905100311,-0.27897297204132776
36,100m_magnitude_of_wind_std,-3.2482949619232557,3.0805061570863237,-1.811844503662949,0.3946002937239297,-0.9061570071012413,1.5236426245991372,0.2916125539082769,-0.5471485209022516
