time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7
1,mean_total_precipitation_rate_mean,5.6962741310086935,-2.546972274466355,2.2196188998428306,1.4510642420278446,-0.4693824586063803,1.0292356066891155,-0.47924098264795334
2,mean_total_precipitation_rate_mean,5.866011356069003,-2.4456125775486934,2.0769078256310123,1.1757975748802145,-0.19724562603088494,0.6219459306796311,-0.041081100376569146
3,mean_total_precipitation_rate_mean,5.775595982796862,-2.267802867529689,1.6659887843062469,0.3911747027305372,-0.37915131557815096,-0.14898578419532113,0.4907938016618318
4,mean_total_precipitation_rate_mean,5.744672074647557,-2.2966980631386202,1.0886795905332405,-0.010773400413964485,-0.3384408220048262,-0.6822625454660153,0.5764799289598059
5,mean_total_precipitation_rate_mean,5.705543752256128,-2.236400154452836,0.43691011527897716,-0.39523012398515767,0.004494261550158555,-0.8946666964420016,0.26084632267355207
6,mean_total_precipitation_rate_mean,5.462151625378006,-2.046802331447979,-0.08215347884452565,-0.7173543702107847,0.24498488553099512,-0.872964941517917,-0.07352467829411179
7,mean_total_precipitation_rate_mean,5.170691325336085,-1.5212090483363259,-0.33250526791566626,-1.0928587735743516,0.7077983671117981,-0.42571236074042296,-0.4359217810403958
8,mean_total_precipitation_rate_mean,4.85694425738821,-1.04454814568466,-0.8042531116115287,-1.1278334796554388,0.8718510001273759,-0.15186277405534895,-0.5671812691509858
9,mean_total_precipitation_rate_mean,4.512757274946789,-0.4642448485451822,-1.0193338506798457,-1.036678327912807,0.6901706541513696,0.3345624301552095,-0.5091119263567885
10,mean_total_precipitation_rate_mean,4.0539573660609705,0.18356416150486685,-1.338215472064185,-0.7593719193287732,0.3366438297369377,0.830999703482008,-0.14873677802518598
11,mean_total_precipitation_rate_mean,3.7353928852728697,0.6878929945154292,-1.5436808633062662,-0.6201180018551202,-0.00687934915733966,0.8187841250451326,0.13881092136865328
12,mean_total_precipitation_rate_mean,3.382343774454901,1.3315607249398789,-1.7203638762653264,-0.14024045199910876,-0.38644827714066454,0.6304735537399255,0.49593197252428795
13,mean_total_precipitation_rate_mean,2.7137685933056157,1.8216125177111264,-1.6928402665575244,-0.04411594647316884,-0.7246835254007862,0.33155477552506407,0.8321081023344781
