time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21
11,mean_surface_net_long_wave_radiation_flux_max,2.267977389225632,0.3716674118337075,0.9678890900452605,-1.1959779964052408,0.8653263656750664,-0.8016923034305017,1.852591801523116,1.8949452055242064,-0.4374137226607701,0.3087350338710373,0.31926732948714376,-0.6818416514905153,-0.11310808528642742,0.485479352939903,0.5538511927466749,0.025202789532451284,-0.3232596779880466,-0.2610719681478628,-0.1109238202302163,0.2358830605435121,0.06877607365426296
12,mean_surface_net_long_wave_radiation_flux_max,2.0085077029580227,2.690160916222572,1.6442370760458547,0.18929111386365233,0.8276816204936742,-0.6656287123866843,-0.19279555311314361,-1.3928966022440556,-0.3650558126412501,-0.3542821713702213,0.3276150068326617,-1.056186100675065,0.29959329506332183,-0.6232289062821716,0.3845427791910834,0.5784373477378423,0.5980796351160033,0.5435211610257049,-0.3747457552199737,-0.061694718405879326,0.158331503344018
13,mean_surface_net_long_wave_radiation_flux_max,2.2410941263935484,2.0429733398904313,1.023044872448486,-0.11776907483521017,0.6156883314917839,-1.149654398861036,-0.03666156800661109,-0.5710835867891403,-1.022114904560023,-0.469694693248879,0.2871363217270822,-0.9842640518829088,-0.48169272515804284,-0.3118851820335015,-0.1938897563204367,0.6729201254338552,0.04130280733178982,0.08721871100854241,-0.14998996109328336,0.12364981623005819,-0.11223526315778962
14,mean_surface_net_long_wave_radiation_flux_max,2.0202739639725604,2.744092454089503,1.1914640505383614,-0.12927294253633673,1.7875886405490673,-1.3885780713904805,-0.3329231344405496,-1.4772306971403417,0.10774246979668575,-0.031206083075814583,0.15342950112796866,-0.3178417221771244,-0.09275133728963776,0.20701075904130065,-0.487760957345316,-0.4925600448787838,-0.22355132860463875,-0.4833960758881113,0.14552661766396288,-0.3363624113799597,-0.015125802113132046
15,mean_surface_net_long_wave_radiation_flux_max,1.6989021611346484,2.630283679931204,0.8225677399226925,-0.33715655072050954,1.721675888476192,-0.44657493059185893,-0.5623894852839514,-1.221262311963499,0.0332888412970259,0.8830404046602338,0.38342757482575796,0.1778657647111367,-0.16484413315110016,0.0554291241988187,0.33596232910371016,-0.28230473682368545,-0.49010106214099375,0.11202692267884155,0.7598242066414338,-0.07397375391155725,0.0036677606794628423
16,mean_surface_net_long_wave_radiation_flux_max,0.939904391160006,3.5091416887821394,-0.09725348136402266,0.518166603454978,-0.026067712009385683,-0.4510652534843457,-1.0635757704542934,0.3228686609537013,-0.32548526001790834,0.9478042685397017,-0.2684164420472228,0.555115446808138,0.13901632731447222,0.8055758921478836,-1.0013164511449775,0.12103920918681864,-0.3186264988660928,0.8705764482863079,0.5125337985878458,0.4699616856367755,-0.2107658832342783
17,mean_surface_net_long_wave_radiation_flux_max,0.5198965845128761,3.6147387243905063,0.23070669571551142,0.7280060789917564,0.40289658966650016,-0.6762548496029612,-0.6112359072645174,0.7110690928064656,-0.6689696777457941,0.3738000590284081,-1.2549661900291913,0.6180543231859444,-0.09946680630554663,0.2724943225321169,-0.14145754570249727,0.0705629472748407,-0.06606099221924971,-0.3384171397898196,-0.013248700841405954,0.13008311944318404,0.2416634051099646
18,mean_surface_net_long_wave_radiation_flux_max,0.1871780885160468,3.599933758377447,-0.15330628633739626,0.41217680743296686,0.4572759059857837,-0.33976610746936,-0.28418459172091254,0.8975633320489238,-0.46811540116882705,-0.4054917601282021,-0.8331384829250333,1.3286746150636775,0.14799050559272256,0.026000864396831816,0.2740682246885572,0.06774965151184462,0.6624911133406289,-0.48459517622844833,-0.2868542795216797,-0.31923080917104757,0.47919031192819334
19,mean_surface_net_long_wave_radiation_flux_max,-0.01892375913559878,3.7574880451242003,-0.08175892515711945,0.949903460824341,-0.260208194082025,-0.35239274105897034,-0.45328896585081585,1.0915316563093411,0.31088632321739107,-0.8866078855552544,-0.2640701826850167,0.6953575170706633,0.43946307627615905,-0.6915600361125088,-0.11823105840953758,0.18719322397797816,0.645982091272589,0.11891185735268316,-0.25058647644404236,0.19536240209508554,-0.32727595490148026
20,mean_surface_net_long_wave_radiation_flux_max,0.23769454448179123,3.286616987658278,-0.48942102224482964,1.3474086821079276,0.05773413644897864,0.7240431178726026,-0.08585335551817946,1.1936633214402825,0.9902005218347039,-0.7383579868849657,0.5504219451707293,0.3242078479467423,-0.8355563951646853,-0.524642227255226,1.0196280852545916,-0.06974595174046862,-0.3724677151640393,0.557576336367757,0.4515358473061282,-0.1843053740789698,-0.32097085724112256
21,mean_surface_net_long_wave_radiation_flux_max,0.3471931895913594,3.071090953811244,-0.41042009934241225,1.403584609359775,-0.6691471298926785,1.4252971263479566,0.01012844099374059,0.5860172513831609,1.014410287122323,-0.046737174811099375,1.467612036539614,-0.6314734101533725,-0.26901378125030323,-0.3897015745719542,-0.42367567455926636,0.1283560347911797,-0.10610860279343765,-0.30213663836128946,-0.1841238682725597,-0.6029405129232777,-0.1553204329400092
22,mean_surface_net_long_wave_radiation_flux_max,-1.084317875595172,2.6295151184450427,-0.7410443654728882,0.7374986196529624,-1.3642256995174473,2.0693602656335823,-0.08734387119960828,-0.08548049757452833,-0.05509465806830031,0.16343744565633092,1.0569070464731587,-0.4300070931474944,1.282097946539686,-0.030641998884752213,-0.8090754956560028,-0.2855628275600028,0.006297419990623941,-0.5786841119829451,0.017476377012959836,0.2570830212879371,0.23585837933579548
23,mean_surface_net_long_wave_radiation_flux_max,-0.861799901674653,2.3990343793312587,-0.9788459362052505,-0.04083471766948334,-1.354249864190829,2.72236694119562,-0.4371471663391065,-0.8359636159260446,-0.8252769760069678,1.3503803221281363,-0.40049859669460913,-0.20421674671627252,0.29294578821727435,0.45063193813804986,1.381768493854648,-0.531190034309379,-0.021578208829352394,0.06201862945545357,-0.306293228895315,-0.06777588305980177,0.053529529610369636
24,mean_surface_net_long_wave_radiation_flux_max,-1.5075635553905768,2.284726623524793,-1.6705367162181504,0.24383765740084645,-1.3837015577161322,-0.6993588725492569,0.7669093987130818,-0.4223736007216025,0.8196814210467903,0.12141685774106319,-0.7034613176979894,-0.7475793073686573,-0.7154061166342018,0.23952261514780035,-0.24652170869062967,0.24609560618625537,-0.6848335779687571,-0.791010194074877,-0.19797546965371762,0.22738002564017487,0.2042997884793675
25,mean_surface_net_long_wave_radiation_flux_max,-2.339089592429602,1.297480610124693,-2.293108832737561,0.04728638296841551,-2.2339572305841093,0.45255242806177287,1.345055032110662,-0.9851924171671768,0.4585696546180043,-0.8091645473382896,-0.7148685424231577,0.04186275877730986,-0.5622258321611183,0.549555737742886,0.2414503434757128,0.5279841248180456,0.02959009232120089,0.43570133265214417,0.0931857718502566,0.5802446669524711,-0.08296619103926957
26,mean_surface_net_long_wave_radiation_flux_max,-2.904268996306087,0.4198223576357335,-2.1369794946402965,-0.3678588179710029,-1.4099686223597052,-0.27687771202449113,1.7650032686069579,-0.5151460976609502,-0.19026052701904875,-0.4317861928983099,-0.19729915499147258,0.09634127662492342,-0.36067938490591084,-0.12733858261734138,-0.805801049704544,-0.925703265718795,0.4556192770894863,0.42062582472868376,0.224673182546402,-0.6931021399259066,0.2899974212335001
27,mean_surface_net_long_wave_radiation_flux_max,-4.431537122576293,-0.6262077981630991,-1.7080651111988285,-2.015726417846298,-1.6584435349991162,-1.431488957181086,0.37033272187206917,-0.7481558999006881,-0.03117107938549688,0.23818738906899958,0.28846820606443724,0.3817671904272453,0.48524001687434226,-0.1661514564531087,0.20255411831779804,0.26112036921277637,0.11801158601359822,0.20562354764885651,-0.2034134099978879,-0.4865063543389255,-0.30278039859849687
28,mean_surface_net_long_wave_radiation_flux_max,-4.39635654994822,-1.3274875737665146,-0.9787454433158551,-1.6499912241935377,-1.3814241403114718,-1.7099741976817213,-0.34947186746490855,-0.2943346199126928,-0.1257149725822256,1.192451598613989,0.5951975825596526,0.7437911297092563,-0.20025892446637064,-0.20291524967378408,0.1767891308096961,0.05621197765875221,-0.054713418248100734,-0.3499873929325852,-0.3418224097181721,0.10147181872471875,-0.6492200481770771
29,mean_surface_net_long_wave_radiation_flux_max,-4.769965590595716,-1.9651533031759552,-0.9010646245558213,-1.4213434936233533,-0.5552639802589465,-1.0786143089975893,-1.278070256455973,0.328172142504883,-0.2040684669369479,-0.21015534959490764,0.43106540492277123,-0.016013882402878543,0.5916708212141362,-0.7794657392551078,0.42884055234191104,0.488987179349919,-0.5584987063019207,-0.011889507931620689,0.4978956193885161,0.0466899473326915,0.9862659177812713
30,mean_surface_net_long_wave_radiation_flux_max,-4.4441961094257465,-1.638946633371982,-0.8613589798642224,-1.0782290337059848,1.6858357051350248,-0.32250576535005443,-1.587044965670866,0.7557825655629132,1.3987054728135087,-0.14150528376186178,0.505689916848282,-0.6231871844108591,-0.6221274100921392,0.12054833009949695,0.1366441929356207,-0.8685545398547364,0.5205496000510856,-0.1798588268234253,0.009468271059173644,0.8097591108887666,0.11480095414901426
31,mean_surface_net_long_wave_radiation_flux_max,-4.560757544021341,-1.2729828938484264,-0.48939565111974787,-0.9034030861933461,1.5563066846557716,0.09550389718019689,-1.2940675534786288,0.7632543518029781,-0.3049932423020379,-0.49764480166738156,-0.5788060393100293,-0.8729796808496578,0.36389259665036705,0.4335851059645712,-0.42161100580436683,-0.3308635290853358,0.15247072864388064,0.3063362770834582,-0.04931243703968747,-0.4857427620686373,-0.5276354110972882
32,mean_surface_net_long_wave_radiation_flux_max,-4.39922514772923,-1.3634724365240871,0.7301992139960941,-1.0019026766201782,2.6000206585344463,1.4865481654690005,-0.01945410852119254,0.280030629935961,-0.37312846854852055,-0.1803625017361711,-0.5864263580725931,-0.5977772718972454,-0.3512193067802861,0.89421501332096,-0.05039424443530452,0.7106375940626801,0.1753153587823231,0.08049319802273482,-0.49805312028137316,-0.3115997710033122,0.13854250524192496
33,mean_surface_net_long_wave_radiation_flux_max,-4.001629684456065,-1.2906979784423276,1.9951165972636817,-1.1351845789574158,2.164518493493944,1.9545961341716582,1.152403190242337,-0.22505558941049295,-0.3464139486935547,-0.9823187118706459,-0.39217943169941033,0.6408121323963805,0.5681460149719061,-0.5039127823795457,-0.17483337140772032,0.5373525624489731,-0.7223384551374628,-0.3314089443125791,0.6189164042302076,0.09411770477472103,-0.4307431939146268
34,mean_surface_net_long_wave_radiation_flux_max,-3.553931544308533,-2.2274661012265833,3.6058788049564647,1.3082593967427956,0.7671811511966938,0.8607341233673758,1.0353818064142661,-0.70269137638445,-0.7088613667590574,0.3797792584877395,0.2807639315181607,0.610669030209608,-1.0449764664462244,-0.647509150204885,-0.3513783804743269,-0.3757153470932947,0.5579135130350157,0.040938873136205284,0.07339711934985127,0.5864461796467132,0.3187923908869144
35,mean_surface_net_long_wave_radiation_flux_max,-2.009265058020339,-2.9218807334718844,4.239564995065394,2.9163327379129194,-2.077130347747518,-0.12768317537944687,-0.29076282413777843,0.8225333829703206,-0.8133429150284059,1.05984375959393,-0.17269190019155134,-0.25201756388988295,-0.09700058935251289,-0.4383955278851097,-0.2055991053454388,-0.25874047247042103,-0.5383609725955664,0.4173940917160769,-0.4651490594311595,-0.10808365296168322,-0.10784350454352516
36,mean_surface_net_long_wave_radiation_flux_max,-1.5145487839272935,-2.730770444958037,4.696147589556915,3.4433180565719987,-1.1994269683320467,-1.351436563408229,0.20244276466379235,-0.5208300144262995,1.6687192319180817,-0.5712351317887281,-0.1034948021263422,0.07574225639468515,0.7493687633414776,1.0736936778028103,0.5378631064038994,0.11090076751492998,0.2145534694338621,-0.21417860688649523,0.2513374404553372,-0.28305381204838753,0.02878091331393892
