time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7
15,surface_pressure_mean,-3.282187104373257,-1.029035113903014,1.9468839801899673,-0.6129344948010375,0.9224160500652187,-0.05633047529438636,0.4546957069210823
16,surface_pressure_mean,-3.0879597543519015,-1.4114887179856257,1.9934380939356455,-0.3509313281242684,1.0746838885217393,-0.34381094613355057,0.36579561129453914
17,surface_pressure_mean,-2.876384244170111,-1.8108373811379956,1.8390478492852422,-0.13746251335445775,1.0189410185984598,-0.4221426775133441,0.11883672221593772
18,surface_pressure_mean,-2.409322638977321,-2.2255227408571554,1.3608544735026082,0.4260528389799405,0.6565997208844431,-0.5586741002181194,-0.28979136480343587
19,surface_pressure_mean,-1.7561285105666582,-2.5984788789690483,0.4913250389235251,1.0096154144714895,0.12797960203673317,-0.5577819102667789,-0.6454265550815409
20,surface_pressure_mean,-1.1638040586890048,-2.9275578461182077,-0.33171831004112273,1.3505744107591042,-0.12142348315025278,-0.3808914796469182,-0.6942024590128865
21,surface_pressure_mean,-0.459098594391994,-3.0702952332056426,-1.0381536955939548,1.40069936307332,-0.3699385120076486,-0.2146576112160611,-0.5697518284047123
22,surface_pressure_mean,0.4417527992568873,-2.908334526409041,-1.7305963658493295,1.1706551436991464,-0.5607665796101924,0.18488335888748228,-0.03066912025423779
23,surface_pressure_mean,1.3388327820584411,-2.7123052943379715,-2.0650869426230023,0.7030009799477048,-0.47248708008187357,0.32898251380050664,0.4387922102977477
24,surface_pressure_mean,1.9437942714608367,-2.397478242156591,-2.0571227129495377,0.02769408076307022,-0.3164647602486317,0.3822406026823527,0.7338530422703471
25,surface_pressure_mean,2.6399063795914386,-1.925738664700854,-1.8154357782116821,-0.5134428906212304,-0.09496574757371049,0.28437847146206413,0.5884029982580667
26,surface_pressure_mean,3.2614388409694444,-1.3677113284508458,-1.533697415025469,-0.8273584113522591,0.02379879778905639,0.16102088955717142,0.3890608894936118
27,surface_pressure_mean,3.7829982192376357,-0.7452199567526139,-1.2128492342879338,-1.083336160781931,0.18053948019918553,0.05934564733423709,0.1316945525732068
28,surface_pressure_mean,4.190668792978292,-0.20334733588826565,-0.8460871983673779,-1.3287926640384333,0.3594909208744112,-0.11829725535677024,-0.12013109144594607
29,surface_pressure_mean,4.466276223824435,0.32480276205380243,-0.43063362641204606,-1.480537648433135,0.4812509945604311,-0.27567456918085803,-0.2958128440484358
30,surface_pressure_mean,4.563401363030067,0.6979614427128478,-0.12033284545741713,-1.370504406258153,0.5196928783104667,-0.3467497436678209,-0.4415371101675241
31,surface_pressure_mean,4.63739019581496,0.984598071517352,0.2221374884658139,-0.9523732112410134,0.3754073658199946,-0.36199509282432063,-0.47868998643797744
32,surface_pressure_mean,4.743370323628533,1.2301785299475612,0.6801954910491921,-0.31677405513721346,0.1494166973319999,-0.26802662328008914,-0.3124974117392297
33,surface_pressure_mean,4.767476212145008,1.42269625285616,1.2860410189101035,0.359681363711706,-0.08845016612589955,-0.09706837190395606,-0.18700126905919004
34,surface_pressure_mean,4.777610767967291,1.5565807795328992,1.8376715683125027,1.0922390894755114,-0.23618087237651286,0.020299741981483425,-0.036262212582242985
35,surface_pressure_mean,4.73570600236307,1.5704675633753877,2.310556076077348,1.6559620921093667,-0.4442361636574611,0.21548204746316274,0.2650442018674682
36,surface_pressure_mean,4.5972300081811905,1.513464316065265,2.661510639922546,2.0664031744962252,-0.5688421944035876,0.4158306473316107,0.6025738995019999
