time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26
11,relative_humidity_600_max,3.9878795840020205,-1.3332962807769462,1.845426266978994,-1.0257049343787397,3.591483364879651,-1.205394335878857,0.16107192444728669,2.5515514406109343,-0.5643635574153014,-1.439032585988347,0.9713411346349953,0.15454773331811505,0.30873949215339913,0.2164102138509769,-0.12148418144814277,-0.8675338296570021,-0.08133820385065767,-0.6269949175666518,0.6082063877240108,0.19053610554944037,-0.0439675921921075,-0.26350266513387804,-0.2590368061423229,-0.5460741958851557,-0.49576712815227214,0.8288364027030931
12,relative_humidity_600_max,3.1252519859932457,-1.9602772739406564,0.6153008885313748,0.19112421384379727,3.7863466807453325,-1.4878893003994107,-1.4444695989702392,-0.744215634007738,-0.5859022252607863,0.28019263222046986,-0.5382519651119212,-0.06209806348117926,0.1076619270182152,-0.7890193052526425,0.1744076724374974,-1.3624990381812632,-0.48972251016317236,-0.10985853104459258,0.140779244639936,0.8390332091235971,0.819824091221112,1.0974632785699585,0.023366834472115,0.8107747517678543,0.39933121982036646,-0.3465131561413366
13,relative_humidity_600_max,2.6110359407845523,-2.5850649111378377,1.8943262541220154,0.6776879381545599,1.109092894998431,-1.8794104274953087,-1.0793277984327294,-1.2392749080664325,0.004415079901994442,1.9166522753917725,-0.4068238561764209,-1.4751796083573183,-0.1832552608023539,0.8170260105482144,-1.6332563186314033,0.3794519583228669,0.1409011661691675,-0.24570224777866828,0.2909617350629776,0.5120380207274431,-1.040523862463335,-0.6229571177203906,-0.7481789978410175,-0.06078826963416119,-0.15605227699823052,-0.34363452286190455
14,relative_humidity_600_max,0.9554066264223958,-2.743052387569685,1.88101268645025,0.9228096038948042,-0.9260243688270312,-1.8866243961255156,-0.6441958912064214,-1.5604991440761264,0.13175816301035573,-0.002574332660990945,0.5668847696909295,-1.6633102881191755,-0.8757182598071566,-1.366226894895205,-0.41503972330272554,0.058464612781424716,0.6893001237433143,0.47289912296937775,0.01230446467931477,-0.4321614581269416,0.19094538007893677,-0.7670841662046857,0.6406749966242544,-0.679649361511603,-0.1660297447440715,-0.502748066611712
15,relative_humidity_600_max,0.45693002790504406,-2.5942986679057367,1.6406903484490174,0.6287380440891501,-3.208855458203026,-1.9216434437145908,-1.4487649826431537,-0.20530904712760212,0.19901701131204402,-1.2051582269948287,0.21999541894937993,-0.44562766802867926,0.5482374539246404,-0.31358439785233455,0.5545105293296627,-0.8201202798677484,0.8315719760903784,0.016860096658288498,0.12012586574033791,-0.22184322254679867,1.2137056452822994,0.2814556272698841,-0.24509468965001188,-0.37894716283769175,-0.25042038817131296,0.5421514799286254
16,relative_humidity_600_max,0.6302283725794416,-3.4340818963458077,1.6743944006247893,-0.5181488166870364,-2.321591453338394,-0.8235431066755866,-1.1814068076981312,-0.9381520502995888,0.20728247846341374,0.9338094514963251,0.9747918131645532,1.7221177723177536,-0.42542301001442384,-0.674680115375834,1.9788807599781186,0.22287098414092996,-0.07706469930010525,0.3688045574154135,0.08186224147715548,-0.09252615209848176,-0.4613537001686998,0.27294399268550795,0.5844004393098101,0.04938858646741374,0.36726127576074424,-0.01732234687693235
17,relative_humidity_600_max,0.3390785095841307,-3.2224300975931124,2.86862003335651,-0.4532024156894231,-2.956597472288343,0.06982533338380338,0.6338585663563461,0.983988537736062,-0.38237903750585384,2.1885785842244454,0.1940762947219184,1.0185400790420651,-0.38422759645368615,1.2105738672695165,0.08675458608426327,0.3426212545515421,-0.8090332480728204,-0.3947665574759477,-0.184674023787797,0.9027062234816126,-0.3855225633423769,0.30841716630841753,-0.15911673317569433,-0.09588718013154579,0.17086665631263792,0.6177576729702449
18,relative_humidity_600_max,0.16761792123500105,-2.801306064015951,0.38803856977220424,0.24343363197088266,-2.558278245136631,0.03351849981506125,-0.6338950831509027,3.6797339074992794,0.10274490308444419,-1.034068918576385,-0.3282287340288583,-0.3613891045525364,1.6626641197457253,0.43536756070140376,-1.3083176804996923,0.0759157965292224,-0.7662756099480089,0.657387414540861,-0.20885353445017346,-0.14462411647843412,-0.3281024705195239,0.523129026122803,0.5008901869511194,0.3607218162395601,0.05320175793278781,-0.7672623213744475
19,relative_humidity_600_max,-0.9175626466616318,-1.5588771135064552,1.2273683772409076,0.6430121063517368,-0.5349265361191025,1.8681626673210743,0.9325205033032816,1.8129113299151551,2.3073757248008926,0.4487855375599232,-1.4113163262843595,-1.4503234432780914,-2.214740300683957,-0.23966898474266043,0.46687619775777217,-0.6328337053512394,-0.6475197278234518,-0.8869661920486936,-0.5649606292170378,-0.5618238492681562,0.3414746838171942,0.2668429509073414,-0.2666690369049764,0.4529436451255046,-0.5259670485521896,-0.4293424568733575
20,relative_humidity_600_max,-2.461537901729126,-2.633451505995539,-0.9557602951278216,2.3856826585456195,0.27595143339443123,0.7657130939182529,0.22056076611954212,-0.14685936824058982,1.9613979209411192,-1.955717791928147,-0.9056716354218872,-0.06543722094029009,-0.14555686914841007,0.4642679639243409,0.2561961798095377,0.46178840529644355,1.5797296548549171,0.46295965001278033,0.09845223800763246,0.448388183370003,-1.142752373274943,-0.22476937323784368,0.1693813255028828,-0.08634602997590136,0.22036747210102028,0.3376559466785115
21,relative_humidity_600_max,-2.591578512531914,-3.4867150047742297,-1.6212271401710252,1.9667535116149788,1.4400937295341845,0.14534166509819368,1.630861745046187,-0.9507348798825533,1.4171967833965389,-1.1546625240618553,0.05428275160418241,1.5563120510072077,0.12790288352555712,0.5731669311466531,-0.7884818768677003,-0.015668379065877983,0.5103762626151349,-0.7007987223313483,-0.559790709622203,-0.44014020243089597,0.5398782382708331,0.4985262789459819,-0.34443400665395163,-0.36204548001087766,0.3674925946939279,-0.28466773304792403
22,relative_humidity_600_max,-2.506552306980114,-4.299581379541911,-1.1447461930754996,0.9264906132451219,0.6300656184011671,0.923148901548393,1.4774826479557877,-1.3149428836468586,0.3459211223780846,0.15461672566477108,0.0670265211730721,1.842202275873994,-0.09177818586187725,0.31490456350129814,-0.11896216973452672,-0.8534892124766885,-0.3842068843976233,0.1500317440545414,-0.10611185755163725,0.34296657846235434,0.20827500281297623,-0.9637860031370835,0.05488707089802988,0.5633062012356426,-0.6886586473384728,0.21572981994878576
23,relative_humidity_600_max,-2.6312759207567784,-3.717238912305172,-2.0910937516223216,1.1190110523095689,-0.5739907477377509,1.4763550516956752,1.38389602641604,-0.4885542602734123,-2.6111860769144686,1.4669975674410476,-0.057523206299488816,-0.9199623157921183,2.2599189243627262,-0.8268129391315597,0.2001547780643282,0.060080615164451345,-0.5887678214256357,-0.3849867504805184,-0.05794139721502155,-0.5179409710112076,0.3212914387092376,-0.7588886491075184,-0.6170768837899696,0.07132698072947877,0.3707897574559916,0.01885314134157301
24,relative_humidity_600_max,-3.203266784489426,-1.7284364649698494,-2.3993030658634757,0.6702578899134285,1.6880113764351272,2.5415471470661206,0.5415233782346723,-1.680304020868739,-1.2213279359933338,-0.18531351519775643,0.7987238122789904,-1.2406501664438654,-0.6197792472659228,0.11618658705892557,-0.03967264697081041,-0.6206609869260997,-0.48523369686709655,1.217391219403294,0.49408485106694944,0.07053056079945438,-0.6072953786254676,1.0605160720490812,0.5509001317706425,-0.25653661793568777,0.1243817030890772,0.1384509945712391
25,relative_humidity_600_max,-4.520324804746082,-0.11754875987636483,-2.658341328132973,0.4649643390188935,-0.8051801487308263,1.0662389054219328,-1.8100934185318647,1.0942124764727938,-1.6744023884726518,-1.5002803517858696,0.10450027038866146,-0.8010636944939087,-0.19524358657895277,-0.32655700480531413,0.06938915506339359,1.0745875744721123,0.433886099379612,-1.2840538876766587,0.45941341979722,0.33690849902712244,0.014131087661496861,0.18828267665233958,-0.26782972772017116,-0.18686033097448848,-0.23207037309809161,0.5393231842454198
26,relative_humidity_600_max,-4.241374311842076,1.1060225822639789,-2.5205076256008305,0.00544643935699479,-0.41929913089483806,-0.7055047721961181,-1.8644895703894124,0.4293865122066145,-1.8936128647095343,0.02415084044376281,0.649717963510758,-0.15572339493790072,-1.1909866690401603,1.1581231826597451,0.8971521858251199,0.38421317425497314,1.0100712025885308,-0.5649101731590462,0.04011603911190427,0.3220470563310065,0.27615793666295557,0.1178575891185276,-0.23223590933467458,0.9561459150639031,0.19859750112000715,-0.7104834133049798
27,relative_humidity_600_max,-4.696824306760641,0.609606264091225,-2.5043293821137347,-0.9673788659343784,1.1539225821804537,-1.1689364014537262,-0.28092085838561337,2.18495301536764,-0.6071969938211739,-0.13635253311567125,0.22192741322622753,0.5472982930721845,-1.3652818005574447,-0.7838345305491125,0.6658130416222052,0.09211685207701845,-1.1876621248696846,1.7356461220844335,-0.41507607578831995,0.27413973739625913,-0.057867232045332416,-0.6153856736889722,-0.7503046173796343,-0.9087043251052032,-0.3552889260790525,-0.2749742620809667
28,relative_humidity_600_max,-4.486150690333895,1.411229124720061,-1.1762758073892454,-2.5016084683102937,0.7053236441727119,-0.5183905384203588,-1.3127152537365192,0.9054405174123188,0.6850968398618338,1.98515797834752,0.7274074504446858,1.6550390108079003,-0.4478640015993386,-0.7497191701628354,-1.522006655049954,-0.6572972237379576,1.1372461307095978,-0.3771670536724535,0.5026457309962248,-1.1229512241289916,-0.5780280722328565,0.0707250649949622,-0.3322906951860241,0.20186664138045796,0.23080530786828943,0.07449274957320368
29,relative_humidity_600_max,-4.571251990809686,1.2006905734817863,-1.9456064743918287,-3.019235518622586,0.5806282666079526,-0.36759385134891326,-0.7709389688408194,-0.21884853203653754,1.1641191172428988,1.3859776393404704,-0.6292507333639697,-0.28503767795486296,1.342545479220445,-0.6342200378652557,-0.7866445142909981,0.37378090235587763,0.438257332659558,0.1496287882046951,-1.3376111382012152,0.828694382602987,0.2192322318930101,0.6351403100602234,1.0137603142675804,-0.3378606783044303,-0.32855758372515675,0.2364738582636229
30,relative_humidity_600_max,-4.696045637548886,1.0163956806928358,-0.1559925239201626,-2.344139157026105,0.9871726598977042,-1.318436219170166,-0.4093654170620528,-0.6413779872432909,0.6108927746985393,-0.16932104068228424,-1.6394168632434971,-0.6234525000714921,0.1922575763139408,0.7207105643489671,0.6553927716332666,0.10985997291980827,-0.6740852724608098,-0.5285622198865303,-0.3677409437290728,-0.454707331634734,0.439588359239209,-0.9974504876323134,0.9259955436654659,0.17558991272813876,0.022907857504807,0.6160782274745317
31,relative_humidity_600_max,-5.013131369220782,2.0193889161692034,0.24121539793717076,-1.8690188852474041,-0.02193574315568098,-1.5650340369616211,0.8009802772181112,-1.4543289261694636,2.6443823805487927,-0.31661251966933646,0.47670949701887055,-0.6166066706806576,1.3583167094762347,0.5605323149946645,0.9867687442962948,0.6615889127028637,-1.0992626731500201,-0.020958747121718187,1.5721756275308736,-0.5778672889886489,-0.11980834953657975,0.4426198532757558,-0.8209886701357116,0.0863955303216013,-0.1303432698149628,-0.3761073284023108
32,relative_humidity_600_max,-3.221636041708823,2.5211550300469137,3.3258339668715755,-1.7553927900099167,-0.9093910094814593,-0.8446065945717243,2.400641252270289,-0.9898854383159196,-0.6678122739934294,-1.5520828475299961,1.3008636266293694,-0.9614720295906001,-1.0718895453551476,-0.03813815715788923,-1.1139097504928575,0.3356170319122253,-0.4088329071912927,0.33724365221343644,-0.37541295200344993,0.6098682855374795,-0.05137574020587607,0.12188093805933148,-0.022512447442344118,0.979138952531569,0.44367911816744987,0.6713506950541788
33,relative_humidity_600_max,-3.683465330685577,3.5249868933597543,3.6385078844506924,-0.42630009348449194,-1.1489951537391585,0.014275310715910467,2.4840030950543603,-0.5371909313486563,-2.4011035329256085,-0.8162489882879684,-0.20102529707048933,0.7457794469495844,0.013885917847078915,-0.3181945151646566,-0.259745700752454,-0.9817793981140523,0.33392707670093835,-0.8564922050332373,0.026442647605189114,-0.5129495023370285,-0.45297034150658727,0.42682547713010355,0.5155935672278035,-0.7422194635028933,-0.4931003449888117,-0.7211718111385313
34,relative_humidity_600_max,-2.8207449483490126,4.5503893418743475,3.2180059897212367,0.8582056472682368,-0.43206005686409327,1.169518648356135,-0.2528099603731243,0.6332367348680683,-0.04666081598145836,0.3399574512853636,-1.977170212351395,-0.025652544487713782,0.8612769729106925,0.4139989296619735,0.5929116947261295,-1.4949790795255735,1.1011377404259097,1.2084861365388933,0.21210565780341234,0.549963847397132,0.06958823802856591,-0.41769003016728823,-0.724309479098778,-0.022335682224060918,0.7742236766073839,0.051173972827406454
35,relative_humidity_600_max,-0.8956927433260496,3.872037569744228,3.4991571873052143,2.8954711126365766,1.3920472875176015,1.4494822577604458,-1.5467159300990063,-1.1236285622889772,-0.7520715324350268,0.47477946828537154,-0.5896793864925179,1.0547446712021469,0.21765026373601992,-0.32861169334961726,0.134177436756252,1.2792933212197268,-0.32006829484012556,-0.23821905567343624,-0.3346830628332517,0.3600481119281055,0.15286459312414555,-0.2335303207329358,-0.009088590414425458,0.1193379353547476,-0.9145021854756042,-0.22484945522236777
36,relative_humidity_600_max,-1.2297481441584233,2.670052429526457,3.1206396207537552,3.949213009345607,1.8675285720004802,1.5454264513993514,-1.2911765590741675,1.1322216351157968,1.5004194309763166,0.3991122716369873,2.105032254519755,0.09096276855324156,0.38128994502230346,-0.06045695731087672,-0.26217147225783016,0.8280659465626471,-0.6333842440784253,0.013094250788034317,0.09901488026884248,-0.2781011584914052,0.5511653771548405,-0.027045874635450273,0.5217559188898927,-0.29681329509080134,0.6243025227156245,0.11205472155980938
