time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19
1,mean_surface_latent_heat_flux_max,4.225200904535615,3.8001764964822735,-3.099970156625947,-2.307885257984149,-1.088087412064926,1.6451069947809884,-1.092384339507665,-1.970102473228603,-0.9748761469178615,0.13274697800104876,0.020387639187816185,0.3143218307812768,-0.5046602522356379,-0.34058212663829507,0.5889575117256747,0.09269076780882377,0.6245091733610101,-0.16151959241008457,0.1415207209255906
2,mean_surface_latent_heat_flux_max,4.683874811327545,4.077331639398582,-3.3870487079797003,-1.5989323231696906,-0.3292355931815198,1.1597138362127548,-0.7627139361295356,-1.348051799372406,-0.667718142360844,-0.0375699891265416,0.2589637294793948,0.16531324186315946,-0.40204996926685566,-0.1624914557379469,0.12985321788953802,-0.22142713171040562,-0.43870781405503206,-0.4899457164783137,-0.09692774965235518
3,mean_surface_latent_heat_flux_max,5.007068175011486,3.5128829654522944,-3.1435025557345146,-0.6512497281723227,1.0250677538023267,-0.44991610941301036,-1.8192419411470215,0.0031532142461322614,0.4242090753249427,0.7208638498372875,-0.6371466892996019,-1.0601295993508442,0.915345294566824,0.34878820975264974,-0.6589694177549363,-0.06505069276448217,-0.1764080224612826,0.875407656422048,-0.2441650699436127
4,mean_surface_latent_heat_flux_max,5.124355439623886,3.2061225366704793,-2.2999526388413334,-0.3057718473949125,0.9505854180829759,-0.7801430322232019,-0.5753462772603043,1.5488781182518578,0.634993146818953,-1.1551288087895601,0.4008083869329332,0.2563794753002274,0.4730383920697925,0.6895239303574789,-0.5025189978009846,0.8253228540277091,-0.33302397709342385,-0.11972353710060857,-0.11532470666638667
5,mean_surface_latent_heat_flux_max,4.806718812094034,2.2551311358097887,-0.9409337380488728,0.8628241282305016,1.6149082132545123,-1.5297233410038749,1.0866978678923553,1.6383199797693673,1.4242068859274621,-0.463931793787956,0.5470650592344012,0.7765518553944742,0.29848857298159287,-0.9515299696288316,0.9814659146209797,-0.02208104959128802,0.13289073372171076,-0.33904425812319805,-0.2201761817789946
6,mean_surface_latent_heat_flux_max,4.807669862378347,2.453222647137901,0.342999875662077,2.2460884715774823,0.5521272044804909,-1.4139929048141096,1.0578463500606403,0.8380781332838447,0.16826136467075523,0.6826210552726348,-0.3815271774009034,0.21825741124219344,-0.8913045635437049,-0.6314524399047303,0.005870337062546505,-0.04666589265463225,0.028101114635894972,0.5612961245461499,0.8814571710216692
7,mean_surface_latent_heat_flux_max,4.654541317353648,1.067980841718122,0.667437487151133,3.3382097153615033,-0.678565324325776,-1.3659723596810465,0.6972674105024281,-0.005095952386789397,-0.7084761643734638,0.24739413606260305,-0.2012322299064053,-0.048768017956105886,-0.624555034439962,0.3770786441031632,-0.42059110848619063,-0.9001917995547746,0.2017178981705045,-0.21759592656859347,0.14619598250679017
8,mean_surface_latent_heat_flux_max,4.40348822269812,-0.20011134415027135,1.4323058189607127,3.383383221120149,-0.751355552373224,-1.4292655526818898,0.5052923096489459,-0.4521992144011935,-1.1653832579123293,0.11807458586195395,-0.2926232834632229,-0.1496949957751402,0.5317955157728137,0.7668594909536048,0.35880456290834184,-0.3174831506684466,-0.06514916045468744,-0.6430606672210316,-0.47430303168891186
9,mean_surface_latent_heat_flux_max,3.8953529598875694,-1.5621969916328424,2.9660242647383592,2.7627850013199966,-1.051316887098417,0.3069102867940175,-0.3280400065311382,-0.1994685418176176,-1.5205781140771828,-0.20260843664302647,0.2864835075305965,-0.1446426559399917,0.38562522538244504,0.15645824176253031,0.006348900422518049,0.842629138550281,0.32868615863739675,0.1409006338272969,-0.3242238150574
10,mean_surface_latent_heat_flux_max,4.2056930516147695,-2.171498866826968,2.999557074400951,1.4316893984827719,-1.4762631590115813,1.2352319000999643,-0.4520015636524234,-0.7050713143214103,-0.1863969732012425,-0.6048134987690964,0.18716460843494034,-0.4299177954809787,-0.42495308764508877,-0.7786745000755518,-0.09389290685823827,0.9970367642522431,-0.42262883038001925,0.2596457905141987,0.0123462615878942
11,mean_surface_latent_heat_flux_max,3.7465614306083577,-2.91451638406536,2.258063977080011,0.8497758270947882,-0.7197846292941614,1.3989076903303301,-1.1158911226681887,-0.8750455243486545,1.7590338212582821,-1.5456252939005712,-0.3351158411171913,-0.47724770556001406,0.21472927651537102,-0.7566100902233281,-0.22460760260955004,-0.9651840774528094,-0.13585633057395025,0.3436480249571392,-0.18502020835194288
12,mean_surface_latent_heat_flux_max,3.1500069716696992,-3.4419361779072406,0.3868781224620815,-0.1564330992023816,-0.2761557076108722,1.3181466255063603,-0.9846759168553408,-0.11318719132029906,1.9392032431953052,-0.27332186256148316,-0.38843740063659715,-0.11316700649026092,-0.14580649121553957,1.1205938411487122,0.3790009776332453,0.21424682815426882,0.4323586039615374,-0.7632438557341149,0.8377716954057153
13,mean_surface_latent_heat_flux_max,3.1309034283832027,-3.86262939585014,-0.6198193220272571,-0.9900530852720687,-0.7624840126880839,0.9542149749535807,-0.06747644160626667,0.9975705155009819,1.235265868561638,1.728326239541453,0.4349247542156217,0.3678025708091336,-0.5455302529023335,0.4627135641095334,-0.5540933933591566,0.05070758859090723,0.4436015142594132,-0.005940984171233773,-0.3993129285051723
14,mean_surface_latent_heat_flux_max,3.1621064251953244,-4.059967017407568,-0.6480583261042995,-1.1408675514268571,-0.9412763518057956,0.7079245190629028,1.4084061191283683,0.34873483365178887,-0.26468734026346125,1.5481686777834909,0.36884519239306185,0.2975028490650343,0.24742540670971178,-0.3078309734205721,0.013322132170189434,-0.15679971758518077,-0.026768192331699563,0.3052921497265195,-0.2850137574252416
15,mean_surface_latent_heat_flux_max,2.121699326079523,-3.4796974059453847,-2.179373554173047,-1.7301451805169579,-0.9598644381822449,0.029945373179271692,1.9551406065185082,-0.6682406711758779,-0.12713358607806552,0.44117560830265495,-0.6797259281284731,0.5235095796049417,0.7480479190384511,-0.09152395490588651,0.26513582972125216,-0.21595432059297306,-0.7447444415183299,0.27405847403139943,0.09660039082425737
16,mean_surface_latent_heat_flux_max,-0.46582029338378583,-2.934316106294555,-2.463923835711483,-1.0990189201913603,-0.1382349606991185,-0.028349457977746538,1.455719818047112,0.17402445644592238,-1.1026407278198274,-1.1465428491944474,0.5798260836385071,0.21098974757660205,0.41950552887150805,0.5959586417308338,0.11832143384107767,-0.09320985430890397,0.14208714403850303,0.7398875372466431,0.9203457149589258
17,mean_surface_latent_heat_flux_max,-1.8556522755756986,-2.923357222366998,-2.424143589273645,-0.8016789807965523,0.4613060531420904,-0.12939421315032607,1.1571553552416005,-0.08648752743512189,-0.6002417406198546,-1.2542231226856309,1.124286058964928,-0.3884298934932468,0.23683105313915503,-0.007859751885414969,-0.009222470771457476,-0.42522542726542456,-0.062459731536495235,-0.4067733650489757,-0.28745322222055847
18,mean_surface_latent_heat_flux_max,-1.0291354762425935,-3.0806126906442133,-2.65757994782835,-1.5491665465582243,1.2971587158099835,-1.1978758972463857,0.48465430299401285,0.2525603485775916,-0.21987142196357948,-0.36141451033697236,0.06106091465540328,-0.5493173342902259,-0.7301280650620031,-0.3588041193815306,-0.7136610999745407,0.30773708900930796,0.4812045107398513,-0.38684356980120604,-0.1882741727909204
19,mean_surface_latent_heat_flux_max,-2.1753141744610476,-3.3185103911554443,-1.86647761303927,-0.9945364167273971,1.1102816502305968,-1.7343595009862307,-0.03815179047284657,0.2359443595581139,-0.32350329037147824,-0.3767668017686942,-0.9414768906784853,-0.7401474929508909,-0.8212962050681453,-0.40621427855432835,0.24320412568338706,0.4646839989109447,0.15390684584899417,0.0845743155074699,-0.4947439936798477
20,mean_surface_latent_heat_flux_max,-4.298485654579351,-1.7401079802247106,-1.4122926826157394,0.8374760909752689,0.1598213724135352,-0.7585872624328602,-1.8411773458106047,0.7701094863769143,-0.39613339726767044,0.22404571334340032,-0.5360574496575453,-0.9372045540135586,-0.34089556904526025,0.08784507885415259,0.8669778932042234,-0.09102896016396361,-0.7482001406609957,0.025191053483497917,0.521046576615435
21,mean_surface_latent_heat_flux_max,-4.287289846619109,-1.671952574773919,-1.0977398545597097,0.324084001695193,-0.12217391754024137,-0.9123519653201851,-2.324944330511365,0.42339394645830775,-0.29195198637459396,0.6430635542138927,-0.327686487152817,0.04587970994066281,0.3445474809332756,-0.049869967728261876,0.4636832071164576,-0.33527007025595323,0.19220376747281315,-0.20869925692750074,-0.16904734741162447
22,mean_surface_latent_heat_flux_max,-4.657515149997068,-0.9590314975506408,-0.6864208350789904,1.335375777575592,0.024590563743163485,0.0812669214563806,-1.7473149023392125,0.2305925067038373,-0.1456328773255016,0.4020757491499082,0.4474472362454899,0.7746865999363834,0.04569194154193309,-0.16138362577712562,0.2506426396845315,0.048466890656522425,-0.19391573469821044,-0.05050633524755486,-0.017201090864565755
23,mean_surface_latent_heat_flux_max,-4.8847895689415255,-0.5673472016307566,-0.5695022308513231,1.3617846105903988,0.059012623360591356,0.10994717565641254,-1.1524255741544402,-0.23170931459557267,0.305715169268901,0.21970194736336351,-0.19741335388965753,1.0775963270982658,0.23579517280542836,-0.020971783264528594,0.15154908755123842,0.24469739268152985,-0.29992919388441636,0.1389124205892338,-0.22091792759845152
24,mean_surface_latent_heat_flux_max,-4.443399505799969,-0.2751272446884554,-0.5830970659233022,1.825289971000343,0.4679621082248992,0.46030964588281575,-0.5283350932507852,-0.26280494616883326,-0.3588154832741402,-0.2221782539725199,-0.13275154612881315,1.1078075103218523,-0.04689626203836365,0.06878745142241982,-0.8335270634290458,0.35034295850779457,-0.026970569109857782,-0.006646382780244553,0.23408060738156028
25,mean_surface_latent_heat_flux_max,-4.546128620708733,0.4224297111478316,-0.8208067546245297,1.6725508230295043,0.8672516481594342,-0.1335146772139233,-0.27994125061390535,-1.1579764455518227,0.18290815777106906,-0.11273881912535137,0.11528861036210193,0.6554181087953523,0.23480197678375642,-0.4646334192248523,-0.7910349393319457,-0.057803738921667666,0.14442383898025798,0.11244694783751916,0.23497395906292415
26,mean_surface_latent_heat_flux_max,-4.458855491315117,1.2106463792989544,-0.12532776952999325,0.9755908952423749,0.7547066065985467,-0.5701408016938662,0.773442745148384,-1.7228355420713066,0.7699762529570386,-0.07106093914972972,-0.5345069434051367,-0.04689820256234156,0.3168102273513382,-0.052463910779065835,-0.15822696928579782,-0.23536202767841743,0.8115628815867226,0.05730679092174456,-0.13464052235149146
27,mean_surface_latent_heat_flux_max,-4.3574314505237535,2.181870055726407,0.2318908202056584,0.7318097070242285,0.9110164259347657,0.1266338053900618,1.6881606846184067,-1.8183620482125036,0.8421709436075796,0.2750495701001654,-0.03363807969717996,-0.41068341009999915,0.2723724566971913,0.15870235431744664,0.20510640899462465,0.2818731500403091,0.048270761084480945,-0.20266698127495292,-0.0465290282670393
28,mean_surface_latent_heat_flux_max,-4.016466861146914,2.313143494368614,0.12735110403597427,1.125265030532642,1.0929691879060115,1.5908750824521891,2.577909759589263,-0.4046121461711626,0.5338436678067426,0.6712609532394644,-0.04750963239215551,-0.9840936970496017,0.03185625370275324,0.2909561717530466,0.39615507477407025,0.4881925147257568,-0.07707363548759405,0.13594556890688747,-0.0014644645747939132
