time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8
1,mean_surface_net_short_wave_radiation_flux_mean,-2.8225835229542136,5.269107986695576,-3.7013548858784433,-1.6699073330257188,0.43880825839961074,1.3455219024938478,-1.1899050121104318,0.2400101067861481
2,mean_surface_net_short_wave_radiation_flux_mean,-4.534075930645197,3.834621524843663,-3.6280767138079733,0.5516720884812762,-0.697297123682496,0.5219333075048332,-0.2802940418252185,0.7775432877939236
3,mean_surface_net_short_wave_radiation_flux_mean,-5.563969083579187,0.7679922081661731,-1.7930352100987252,2.812639819254027,-2.0303933397966345,-0.3578448905648968,-0.012163043557260693,0.9638881009948013
4,mean_surface_net_short_wave_radiation_flux_mean,-5.507712886732709,-1.4405663351301081,0.21916366137501955,3.162963515184111,-2.146989798203121,-0.6588428951314123,-0.9125265250218015,0.45310259086448174
5,mean_surface_net_short_wave_radiation_flux_mean,-5.211403824220423,-2.9522155995218657,1.5416378787569522,2.1318815664471633,-1.679229681588392,-0.206650049265421,-1.5031152416262767,-0.06146209042832997
6,mean_surface_net_short_wave_radiation_flux_mean,-4.686784679775947,-4.08632916789216,2.0627688254351497,0.4969482794159994,-1.2749611831259018,0.8241858138170041,-1.2651276111105498,-0.2038891515785404
7,mean_surface_net_short_wave_radiation_flux_mean,-3.32898044874116,-4.992157666502415,1.8740578738920555,-1.2289642177442914,-1.1585498081475618,1.5572052895507353,-0.5613464895904703,-0.33959507425244284
8,mean_surface_net_short_wave_radiation_flux_mean,-0.8925037841574951,-5.461668072294968,1.0057980984519836,-2.84258416531182,-1.2607703337641334,1.6545134153812446,0.33919862802860334,-0.4541227297977838
9,mean_surface_net_short_wave_radiation_flux_mean,1.6825826076669064,-5.069757545085345,-0.22598016170226853,-3.5278937947055167,-1.307526184190082,1.0033906858712631,1.103301301256133,-0.6012803151986504
10,mean_surface_net_short_wave_radiation_flux_mean,3.8461146045883416,-4.027170376748216,-1.5607578636517725,-2.952921946702146,-1.245857582313168,-0.16472690176078825,1.4378994075120752,-0.934095392583452
11,mean_surface_net_short_wave_radiation_flux_mean,5.262680947321461,-2.898871636013787,-2.4165743639249198,-1.3122348761009817,-0.9876145427618782,-1.13011779205537,0.9535347922104372,-1.1241323933431946
12,mean_surface_net_short_wave_radiation_flux_mean,6.143451381667908,-1.828252744802948,-2.435170663670974,0.643041648933591,-0.4619692246372414,-1.0392190438987745,0.07732492682833861,-1.1705867047853207
13,mean_surface_net_short_wave_radiation_flux_mean,6.5274214678915765,-0.6191226646877287,-1.654680978018516,2.5232677869763966,0.1979315891972455,-0.14634667705791646,-0.565050363824988,-1.095299584969801
14,mean_surface_net_short_wave_radiation_flux_mean,6.467455255298571,0.8868205604451859,0.10708958845177201,3.633303415642304,0.500514925246142,0.9302706130532402,-0.42215961263788876,-0.7695570726508971
15,mean_surface_net_short_wave_radiation_flux_mean,5.56117512511093,2.715770937986691,2.79500938628469,3.554217945040103,0.3971206074686576,1.674098003068504,0.48558014989488174,-0.026706329085031507
16,mean_surface_net_short_wave_radiation_flux_mean,4.012911626022131,4.240392549679945,4.814853410423115,2.2750235954308655,-0.027290742902863988,1.3043197311774635,1.2833465690990027,0.5095122269625106
