time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17
1,convective_available_potential_energy_max,5.0831758938863905,-1.550363964390452,0.10576840050587666,3.9295984920199634,1.1166505894986276,-1.192714796552939,-0.8861348776434217,1.2763752227329792,0.6173010053542157,0.8548250175205142,0.21575943762834174,-0.10861567891900084,0.2914433877567511,-0.3482035521099393,-0.19129382638393194,-0.2942835308093674,0.22061262351356115
2,convective_available_potential_energy_max,5.291571415230202,-1.4421892538718661,-0.017405730042493326,3.1746134730697344,0.6717143415077242,-0.5573849430931772,0.8871680392791959,-0.9176233637912545,0.08894504561509911,-0.1889520822693989,-0.15317452839844736,-0.025227100314879677,-0.36245887089406453,0.7608788467802007,0.48802959760258074,0.46201740180936696,-0.1483547791154256
3,convective_available_potential_energy_max,5.6613455708699005,-1.1996120248047797,-0.4078910998320612,1.2413709910788253,0.5442133396274261,0.5673687812509407,0.4076334404486826,-0.9971364952419866,-0.9243209503851545,-0.8130628191902782,-0.7433393728380588,0.23696180025521482,-0.3700998544614921,-0.7535192445576296,-0.26909098541010995,-0.3468409349028634,-0.2761012604047822
4,convective_available_potential_energy_max,5.790890070890186,-1.5550513450976435,-0.6003842665800693,-0.5741579004776919,-0.2877850478764808,2.655627157866891,-0.2075341983024514,0.7092257067147514,-1.196568634772052,-0.0790341683069004,0.5384483768799825,-0.2687461883107752,-0.22976658213939138,-0.1165337908924656,0.20692901094070532,0.22068738726455003,0.524144645440954
5,convective_available_potential_energy_max,5.544301541971426,-1.8531103456358962,-0.6964401716941547,-1.345685962364754,-0.3276613341229862,1.556612911349041,0.030473353728258715,0.8611025298419805,-0.11842075276705138,0.13649584920205243,0.2741516783987003,-0.05024893064949714,0.662532630787865,0.6225454318021937,-0.2500340717763064,-0.30358022677805224,-0.5829382518759921
6,convective_available_potential_energy_max,5.8230426127235235,-1.2735728255126961,-0.4966328243281864,-1.5755458686867587,-0.7090522206232331,0.4183575145101543,0.060186326072767936,-0.8842143720984168,1.7866413633910982,-0.2728655899464302,-0.32152283325790143,0.10939167228988533,0.3487091804012575,0.14081551263611336,-0.42169829851097157,0.2597193290109431,0.028400175990499044
7,convective_available_potential_energy_max,4.962553006741357,-0.7318239512311271,-0.3989000515549563,-2.033487159771451,-1.3141493733872875,-0.6027420820105881,-0.5608211649567737,-0.8162157216610388,0.5562234292976624,0.5122096857559512,0.352334525469833,0.26750648294372287,-0.1965780726677624,-0.4648177379556071,0.7339525539323497,-0.23324840744754494,0.29688379082708244
8,convective_available_potential_energy_max,3.1058520221164687,0.2033670568164928,-0.2479410760603847,-1.6948360208336235,-1.1995846547429796,-2.385190489205275,-0.7424865106942166,0.46819264648497055,-0.3740462126580768,0.5958824038645024,-0.33410189440268423,-0.5024097312680026,-0.2754351080077482,-0.049968262386117894,-0.14393780124651395,0.23974847826082646,-0.3430424339243015
9,convective_available_potential_energy_max,2.4831873093655425,0.8400471150365292,0.013835183991840671,-1.1431131474197957,-0.01703932718933633,-2.20512116871357,-0.23598917574368375,0.5340981054351844,-0.8532059635216168,-0.4305694449908961,-0.12006796011082749,0.4274797634700058,-0.08304982256058811,0.1731526714518159,-0.15115903713083095,0.6468709511481106,0.29278105377657315
10,convective_available_potential_energy_max,1.8408792435515038,1.9066733441136654,0.9739800958607818,-1.7444979662415554,1.5597735656791176,-1.3029647627333734,1.1959501459977095,0.21834683945995872,-0.46792488027247986,-0.3316726405294211,-0.12824135492722447,-0.8052162928746298,0.44417988778191275,-0.0901659110838843,0.25465185867298484,-0.4624660614715101,-0.09749188001147112
11,convective_available_potential_energy_max,1.2658998194148445,2.373022770030716,0.4330937383360655,-1.2505165611447124,2.285245064084832,-0.6294850556443041,0.5833279936227392,-0.18496654606529528,0.1683689403652397,-0.1340651787088589,0.5234495037931232,0.1673884160140844,-0.47245736332696797,0.30006880438512906,-0.5200174510326265,-0.3404494553766862,0.28775749274281726
12,convective_available_potential_energy_max,0.27866774780122905,2.9721872698038725,1.012070484920789,-0.7546391396992741,1.7518104542742312,0.5736589751365843,0.1306582363435084,-0.02280815994000523,0.4422435865996977,-0.18929720667198643,0.6475001682797472,0.5632900694058913,0.17175733097961515,-0.2353382368089186,0.06874929926577436,0.07956112389639788,-0.01788421031095569
13,convective_available_potential_energy_max,0.0028573929487548475,3.2059452457975577,1.5755811065345777,0.4064014253054916,0.3364376879292898,0.7841179595886759,0.10269290253490282,0.6007751448575894,0.5400087008733295,-0.019686531703879125,0.34531022203771045,0.5176715128417139,-0.1532959116738413,-0.3441520018602289,-0.08323471680802332,0.42182038823560736,-0.09816488359109404
14,convective_available_potential_energy_max,0.09327245652509221,3.6891871072343956,1.7866198758277314,0.22287011608384905,-0.6607534142996374,1.097700721054209,-0.088209706032287,0.5981585800693515,0.3933665008459067,0.09729848556690739,-0.2987420790813972,-0.36757871729242947,-0.6983487648841699,0.17412617730511307,0.19356310964787438,0.28180074084797885,-0.06405704184852365
15,convective_available_potential_energy_max,-0.10875402696128768,3.382549481655531,1.3509190675210054,0.4918943539422618,-1.1283795089914426,0.5481718654621733,0.06073896498615437,0.07929083526122312,0.20620393743342122,0.22781004426250043,-0.4757812782033481,-0.40416136422172616,-0.6033526769626367,-0.05539310066430302,0.17701159148651932,-0.3405542819527056,-0.2940625143105815
16,convective_available_potential_energy_max,-0.4540608103962994,2.979465431139851,0.9729874906549186,0.7055393951170936,-1.1981594889415155,0.4791313709441874,0.12122677995314919,-0.08790314177633637,-0.2422484276122606,0.22225531680323896,-0.7088465015225303,0.13360082354317007,0.6527608731627295,-0.2666255669046545,-0.12213591183729718,-0.07736186980500985,0.07650437935304794
17,convective_available_potential_energy_max,-0.7166049328039455,2.678829275706434,0.4171878657376003,0.5835873183017518,-0.7742538508046097,0.13145614624492036,-0.03552858488675423,-0.326098754748266,-0.34792964995730535,-0.05030772396347397,-0.7315755769873526,0.23194032639851256,0.9118389989722175,0.24736507045646494,-0.012347219950298017,-0.11031452804962534,0.4009961568025969
18,convective_available_potential_energy_max,-0.8564691061691676,2.1385496337578767,-0.22583373290499756,0.8828646517574668,-0.8246699837881029,-0.24658404539722248,-0.11280743704332913,-0.316504228245951,-0.2913769064201953,0.056817601734148925,-0.09044674843489783,0.2539018594375759,0.37674107422433145,0.5465055736408762,0.12427078917714696,-0.10767912705081462,0.305785083075986
19,convective_available_potential_energy_max,-1.4897653844021628,1.7854539894816648,-0.8787161154783522,0.7947619511119173,-0.7224216889620643,-0.2954660473587796,-0.04656083668457195,-0.6844072342372469,-0.3489253157526968,0.488660647610611,0.9907480660671493,0.0763258904234727,-0.08886266633550767,0.3042626927838047,-0.01164262719723019,-0.45371278908052803,-0.40656647421391506
20,convective_available_potential_energy_max,-1.8064196530228858,1.3385753745244442,-1.1888336578913106,0.8965256788276823,-1.0671783951512082,-0.10470560904282729,-0.14721239198239314,-0.5599010679252591,-0.30572568210295203,0.08517754667687859,0.9156980788947358,-0.04472861953582315,0.10742699486600842,-0.19232578295585143,-0.31173362863494575,0.16231261304706682,-0.13845221692968115
21,convective_available_potential_energy_max,-2.346632325015084,1.0381661387167724,-1.2775021508490632,0.5605036044285058,-0.8336986561185987,0.03160833664009862,-0.40083641361084493,-0.24006408722514916,-0.24557646499478913,-0.40570379175775095,0.5883355007527107,-0.20322743255411296,0.018349707773548708,-0.18527417094700244,-0.4578916309427519,0.30793855087672334,-0.049060873767074756
22,convective_available_potential_energy_max,-2.4190739121614455,0.7206312239252546,-1.4566992937961465,0.27622963469562445,0.173135428007566,-0.23535429716301315,-1.0774074713658173,-0.28454483503865075,0.25045224765802343,-0.9046243954971773,0.38891348481861315,-0.565308180080362,-0.051354655360668945,-0.0013631412368014918,0.11379615731166595,-0.10867401536465492,0.19928170732149963
23,convective_available_potential_energy_max,-2.522174841687123,0.35626839977873453,-1.6664931025141692,0.07547343863652095,0.587548735211552,0.05975153107563981,-0.8215433282305121,0.34028146076846644,0.2372410049800698,-0.7880527019779074,-0.07817430450420945,-0.2169673828239419,-0.061591121617987375,0.22208710292612563,0.5321778636872371,-0.12802126313081388,0.027393800770797398
24,convective_available_potential_energy_max,-2.525807156297347,-0.1046668392051261,-1.7897664157663085,0.05977628656667418,0.7032574947657981,-0.011069695803230518,-0.29759987699234824,0.5907547780935024,0.44315973900094857,-0.6340385239949756,-0.22904708330603218,0.022033653852716266,0.4454427722778709,-0.4343447075437079,0.37225543546878875,0.1293002935346452,-0.3942664678848693
25,convective_available_potential_energy_max,-2.6735596397832513,-0.4119917443977519,-1.987956102297745,-0.04188366389354674,0.7198232632660593,0.36317234501494666,-0.02441816525383162,0.2785084246352308,0.14604374583101262,-0.1938377946921641,-0.8441278900037384,-0.1756149975289803,-0.09819966208305154,0.06797862723728121,-0.28331090882825993,0.2772326984698513,-0.024521549713946458
26,convective_available_potential_energy_max,-2.7326016774270183,-0.011380985278617776,-2.051426616806854,-0.49861624189469167,0.8289361234901939,0.49264515068367065,-0.22689521918203825,-0.47599727510453577,0.05153684263148337,0.9176699541122554,-0.4872581960599763,-0.13172451025466547,-0.5554222852209193,0.0776679038586107,-0.3929561066280983,-0.1706879066354896,0.051842045472701
27,convective_available_potential_energy_max,-2.8702797761932533,-0.6040043171088103,-1.8106493069697585,-0.6370483504574457,1.0513439873794501,0.5818738805998456,-0.05457829671701025,0.25802170941639624,-0.029087927523555133,0.8671593145187502,-0.602860090906469,0.37716548022734214,-0.23119421347962077,0.1871256304282689,0.19408988253263443,-0.07158023523590086,0.17159421854017434
28,convective_available_potential_energy_max,-2.799791836005947,-1.0418789763680687,-1.1059439204953105,-0.2942417486708691,0.3178468529016945,-0.10445177522707692,0.8399332131773647,-0.09182751873732592,-0.13826638449686687,0.698925257548407,0.0542853308587147,0.32250937393802437,0.26988392861124305,-0.2828962316093499,0.3258655848130341,0.04802201860174322,0.1017773078046996
29,convective_available_potential_energy_max,-2.506986735567119,-1.5097883819854088,-0.3465717431250332,0.051407643045443825,-0.16663839755754387,-0.35315403513215976,1.6552139855210242,-0.06120989478661239,-0.04249204911120427,0.35821395825033847,0.27544312254224784,0.14555836023420604,0.1596125398474964,-0.3361851348371157,0.29012674025547014,0.419126978902866,-0.31363791510447286
30,convective_available_potential_energy_max,-2.745129447216678,-2.242448294080123,0.08598826154770453,0.12310142781372534,-0.9622494688088846,0.036225200413833133,1.69813360363994,0.7168070748820986,0.2803773116215214,-0.01230748618211952,0.26255839548151116,-0.5858173363416265,-0.04473103955815587,0.11299640345932249,-0.20141956670280287,0.07673482455513665,0.08519520375940122
31,convective_available_potential_energy_max,-2.808720092056851,-2.8716668736503346,0.7167047213662376,0.307662375389233,-1.3292346813253573,-0.2981661719390016,1.0047445725007211,0.16430592228917543,0.46318489764091647,-0.4935968103863949,0.11460566619578338,-0.39406448331952443,-0.21277995199690855,-0.057504897963952875,-0.10367935248577323,-0.3842807621720098,0.6136631482902577
32,convective_available_potential_energy_max,-2.7044681220887083,-2.3686584311482943,1.0277462086855345,-0.3843937897995105,-0.5683328345267527,-0.05798436027055823,0.007275023324469724,0.3588327316240452,-0.14131870352617773,-0.015869716396754458,-0.3101607001149491,0.7848388733162838,-0.35150665492942756,-0.15448349901808037,-0.19172554696034275,-0.15948613605090586,-0.04056958968779669
33,convective_available_potential_energy_max,-2.2826746842880388,-2.6944260775884654,1.3938577116776465,-0.023768250804234475,-0.012037174132009085,-0.2764959861127381,-0.3102037944729305,0.0076696783997205024,-0.26847625707206735,-0.1498433421970012,0.14759580857205962,0.9793680671905076,-0.04034605019112126,0.26187599471783946,-0.07249455633901948,-0.08526750385498297,-0.006129988847596335
34,convective_available_potential_energy_max,-2.5576513698561087,-2.661153661357019,1.675040439356829,-0.32692525968103725,-0.26164321339404356,-0.09920355502635483,-0.794636787468299,0.3645703633697075,-0.04258918446546615,-0.4954280891389157,0.010465494621930563,0.49749446271586323,-0.14706895669776993,0.329880055806086,0.25053284003580156,-0.2777323472055366,-0.3312854971606549
35,convective_available_potential_energy_max,-2.5328784623656575,-3.1505964680126097,2.3883414171721746,0.047077383016101454,0.03963152948914695,-0.18645710195142845,-0.8357222437136688,-0.3911855662083236,0.05445726224318796,-0.2674200593283624,-0.05048341166026187,-0.4534113109965164,0.06976275803796207,-0.18953512656792862,-0.16831060152366595,0.020765109608209462,-0.08873141426029554
36,convective_available_potential_energy_max,-2.7669921122710246,-2.3305340967947092,2.7222653092900466,-0.5079026083669033,1.6775542576313442,0.7672161305417909,-0.8782301001534024,-1.0827094915046862,-0.3472552139708623,0.7508350144039847,0.06234894342740623,-0.8113586312116934,0.39745821956899796,0.029297598228277977,0.03411153149922701,0.40256249430497887,0.03070640948078788
