time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7
1,relative_humidity_200_min,4.312103112646778,-2.5416348459979248,4.158767156129967,0.3341962282456809,0.6262107229269359,-1.329980639311293,0.011705236983309676
2,relative_humidity_200_min,4.910088534901483,-2.0070262006544284,2.899538528393272,0.332260638089833,0.20959838914432607,-0.5875825428792241,-0.4210366068155028
3,relative_humidity_200_min,5.079771152142964,-1.7150100851465035,2.268002266090151,0.5568999636734686,-0.03818113710037413,-0.2992645636713641,-0.31890115096564425
4,relative_humidity_200_min,5.2499667293107795,-1.0757024079478554,0.6950816459073034,0.3313159604802144,-0.7604078676769125,1.681112843583413,-0.2531758111239383
5,relative_humidity_200_min,5.04065337729425,-1.181789109101319,0.510358424906866,0.2947957130292939,-0.8253261832984795,1.7494947321286491,0.10529483311772175
6,relative_humidity_200_min,4.873671099766793,-0.842838827917864,-0.5408039982056075,-0.09867573320044971,-0.7288327549383551,1.482829291259923,0.1187361655376041
7,relative_humidity_200_min,4.763698705996785,-0.7756449551996957,-0.8149260467307204,-0.11605118762662309,-0.33128973293549513,0.27662147780765245,0.9828200133534964
8,relative_humidity_200_min,4.478562468600159,-0.6289967497041252,-1.1290025060325226,-0.044414761271624845,-0.02854142968915281,-0.7246479132536716,1.5499216768285569
9,relative_humidity_200_min,4.329500974693478,-0.5913140041483702,-1.3329270117917265,-0.11135479249848539,-0.08257160672451415,-0.6630034633287938,0.8245471156637987
10,relative_humidity_200_min,4.292296747132558,-0.6160761080910584,-1.241152058531475,-0.299280014340119,0.12443201697820593,-0.7847345330297316,0.26311413226613173
11,relative_humidity_200_min,4.009946465117093,-0.3706395463345392,-1.5099658539670537,-0.1722773079689987,-0.03785827955021509,-0.34052366205413004,-0.8838205094029036
12,relative_humidity_200_min,3.829123965033488,0.14248285494035445,-1.6111022840873837,-0.25550597738488395,-0.003030801538807216,-0.019604022458897814,-1.326486611581592
13,relative_humidity_200_min,3.4313745489616623,0.9182755414128609,-1.9952528988949085,-0.35529270926603085,0.2397630584277401,-0.3820600521886327,-0.5836971686128024
14,relative_humidity_200_min,2.280869632777998,2.2783200333944693,-1.5578957110876417,-0.16068215656372065,0.4383001016660613,-0.45371374726807245,-0.5240013584813064
15,relative_humidity_200_min,1.2135394309955196,3.125479981409166,-1.0498452607649318,0.05248446084104682,0.7364067399539276,-0.5567468576534157,-0.2494225056097357
16,relative_humidity_200_min,0.22581218630867517,4.19103002847734,-0.3894737738366208,0.14842787792102075,0.9152091127901196,-0.18954499848274312,0.11117067277027899
17,relative_humidity_200_min,-0.18627343909539146,4.1891516390456935,-0.37654587748568996,0.055679195986407276,0.6217828098452224,-0.06949764362220714,0.358457753450315
18,relative_humidity_200_min,-1.3925523399318505,4.221271834544251,0.672834938204085,-0.33006326208660597,0.5925431039251452,0.054405858796834794,0.2550893238834086
19,relative_humidity_200_min,-1.6718950008907973,3.9252910899115077,0.6497892740464377,-0.43887456537499225,0.2586111218837937,0.20554538648799633,-0.1744128120611664
20,relative_humidity_200_min,-2.1324403959417695,4.448787525666854,1.165495785437923,-0.6142237030853512,0.5309061113152223,0.38707930667737106,0.3198066362308024
21,relative_humidity_200_min,-2.4941559065331496,4.023695653042953,1.232875211101209,-0.8250377646070619,0.350080334404853,0.4864009297373891,-0.028755431595376132
