time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25
1,relative_humidity_400_max,2.0015407687826015,0.4527586045121678,2.965146377654222,3.765815845981332,-0.10610754931291777,-0.5892024127140704,-2.668195506907607,-3.2733987949476147,-1.2039313722826845,1.7833154576136039,-0.7019865351864938,0.07151229461187697,-1.526254463431973,-1.3404038551155129,-0.23917462618175325,-0.21693949043861924,-0.2086362342466455,-0.051123598460765855,-0.6795396095960002,0.4684364368718079,-0.3185625104399295,0.31295611522917416,-0.15792034726079365,-0.146297034907059,0.34854855441424926
2,relative_humidity_400_max,3.179254837692526,-0.10209510267095168,4.734782085680543,3.6291838535068934,-0.17582692761515928,-0.9565961782470281,0.2865862325017399,-1.8842759018071316,2.278319381899923,0.582690714013815,0.2805062517330354,-0.3822420500841127,0.8789621361279433,0.6225990636850113,0.21660842945499068,0.4767046626330475,-0.29634174495580684,0.10077501679656586,0.07042501899952396,-0.7240827438687237,0.16590411093445387,-0.609766647304617,0.699610831526121,0.4294599726777445,-0.15950999117632678
3,relative_humidity_400_max,2.437138140768059,1.4753875072415132,4.2042660379761845,3.7163099101522885,0.9946571251561244,-1.0166821901598013,0.8125282255320042,-0.6361277502220334,-0.3492841054146389,-1.1096852774340509,0.364129645680205,0.3451306543099405,0.9848652446263223,0.5218903812801748,-0.6673535065396048,-0.6479830095604701,0.09367519585882196,0.03645572451146202,0.7020437565243228,-0.49675965593421295,0.6020185489693889,0.6347486887423248,-0.5694374860529205,-0.09486208468839141,-0.4924197657451179
4,relative_humidity_400_max,2.622844334089165,0.7028322683071317,3.7777227051034012,1.5355381429342334,1.4274475174423404,-1.0255811124078436,1.1927984337075108,2.889370519170729,-0.16984613175346236,-0.49763156190002783,0.575462774203555,1.812647414664873,-0.23371730243064429,0.5162971946649436,0.617099694274717,-0.269813741677679,0.48811267777299744,-0.8299816650125906,0.027398124273830336,1.3737993668350648,-0.3653132281349868,-0.02634340437266372,0.05100904589306745,-0.40322902657473414,-0.028500170619808866
5,relative_humidity_400_max,1.6433163404609332,0.6664200729137184,2.5884975291732704,-0.9009767954631184,3.4489992462326553,-1.0737750485571664,-1.7816846821204648,3.523639949546167,-0.4751467803095176,-0.8404453505747099,-0.24840423935939981,-0.2952680193286605,-0.6714875173655654,0.4139946953170802,0.29006891621122594,-0.18320160003959407,-1.10910372060135,0.4900883620546416,-0.18245349908577488,-0.8676885421625948,0.3086835096231391,-0.041520153152985705,-0.12591076743232715,0.13950802109744204,0.5790459886122421
6,relative_humidity_400_max,2.7189806919767907,0.096455981532541,0.7054129973761447,-3.625204595270925,2.890770907431076,-0.5761088313294257,-1.746767748468629,1.291278103749118,-0.7140137787191672,2.214308330527258,-0.9790888246633358,-0.5678661231716366,0.28599554403631544,0.04484335380857305,-0.747758293079941,0.17011324711632397,-0.13974477205285213,0.4208214145129139,0.22350172989157094,0.49550440042944466,-0.053180133367215165,0.10746197933882466,0.8526595537847792,0.3817676568054607,-0.9584665792569099
7,relative_humidity_400_max,3.370314634893073,0.8124153335512444,0.560085490201745,-3.727690112320156,2.6701723921175478,0.9769868995311268,-0.029326636946015252,-0.8656099286979017,-0.42770955734312743,2.0207995828129817,1.308854565859256,-0.09435718043842983,0.29253075814152313,-0.33664739398288984,-0.021756065322899174,-0.5682906908872233,0.936310839465561,-0.8358311489932136,-0.048640985066575035,-0.3836933655047729,-0.16369329709461974,0.2749585274357322,-0.48515955578272957,-0.24553786140493847,0.7503265946940022
8,relative_humidity_400_max,3.4624370304266714,-0.7236232954566414,0.9328613032350261,-2.1929430568778345,1.916269788839279,1.7967979722980354,0.521503465291432,-1.8099676169976922,1.3306412614188785,-1.7724105836577233,1.333795664582118,-1.2404660264400262,0.3915503718552891,-1.191510666882217,1.0353737629210424,1.7062688278250597,-0.6581397079996548,-0.27425914845723903,0.4413065249863642,1.0682135948382923,0.04264499942395573,0.13032189377680767,0.09550535340379329,-0.11057445622064711,0.022051283748647715
9,relative_humidity_400_max,4.594168759482764,-1.2925912618067756,0.1622143913609241,-2.4114455004505584,0.9788883428187327,0.6865894606892623,0.8803795572794977,-1.2534369614007617,-0.36261009561486185,-2.07301623680636,-0.4233438430684949,-0.30020649299301677,-0.07478475298874679,0.01283912069911215,-0.7096538351739772,-0.343643688691522,1.5433501980793514,0.16156101814493506,-0.677261351993294,-1.1284313409905602,-0.10076321591479669,-0.05889972061368317,0.6288252840122346,-0.23161083839332935,0.04489354767095264
10,relative_humidity_400_max,4.93577243869148,-2.628821448563936,-0.1861289465393843,-1.4723449316819015,-0.5551752965947268,1.0636252491436449,1.2206719340027978,-1.2607579979834935,-0.25683171234042435,-0.7383166687120476,-1.066333278411417,1.121171675376573,-1.411249201007092,1.5362344258004095,-1.3863057860748653,0.6422622756583799,-0.4218070554825978,0.48800150079421073,-0.47514693000993535,0.5366996817863783,-0.4165531812570038,-0.8650904341197948,-0.7786317169015063,0.25168521407916195,0.08423916526805739
11,relative_humidity_400_max,4.625576960681045,-3.0983214280301117,-1.6372686525953875,-1.255980725565048,-1.6861846495995036,1.92597882678178,0.694103779211689,-0.6586466241333453,-0.6802663836976521,0.3521572325585494,-0.6718902237531126,2.0244794378360664,0.36169468128568144,-0.5381629801936241,1.58770353490476,-0.8083572107663849,-0.051393829597818866,0.6982176798714033,0.49252707098960946,-0.3493039385654271,0.46111695722369245,0.46955615818580637,0.0641789215651589,0.5239265493481291,-0.530736963387128
12,relative_humidity_400_max,4.365773234996092,-2.1797864745279094,-1.3324860732112311,0.8954173101998448,-2.9217074693059524,0.9140893832401594,0.145801680518026,0.9073358889252178,-2.192123374535965,0.4989538891791376,-1.0376858118851657,-0.8626345378082771,0.5929351695504014,0.37665402571117956,0.1755372876878732,0.25045536573556765,-0.42440239970490684,-0.9869444637045774,0.8333745180306029,-0.17165716522403843,0.9521565791529861,-0.16024860833149945,0.11706260668150878,-0.7805093866771945,0.7417479505551546
13,relative_humidity_400_max,4.41956041837728,-1.0859678056224322,-0.8339597174326356,1.3039484581756164,-3.4436368398526493,-0.5234856285471273,0.17910166559681048,1.921648442828756,-0.365507943559554,0.670711629973688,-0.29767038032001636,-1.5217646930068156,0.39368620962454665,0.4682884109788234,0.47993060769858087,0.4021624678477331,0.23579696296420688,-0.8102452709195915,-0.6783639861145948,0.19831332231612037,-0.9970045306711891,-0.26313660307533027,0.13693676289679502,0.20183436786605255,-0.5814039554264707
14,relative_humidity_400_max,4.457766310162945,-0.8575073675781849,-1.526322450696164,0.46565129504019026,-2.7775624614759904,-1.5428633134787835,-0.9183205957654441,1.3328252101782778,0.5888881776956107,-0.41377564274189393,1.1118479901238039,-0.9482750198048993,0.13481639417205282,-0.7869316402544836,0.1384523800952127,-0.5995200174642951,-0.0443412450299026,1.9893279521873561,-0.06462580606015504,0.44274064614566083,-0.2690361983193259,0.739413971120129,-0.38512959134444497,-0.14403886137831545,0.31253872829747553
15,relative_humidity_400_max,1.5172963383869438,2.761176606982907,-3.688689472860352,0.017020404644092133,-1.320346939204539,-0.6039542026343437,-0.9433398439969309,-0.14670715037220544,-0.5190813082931749,-0.5971559391123207,3.0482106467556846,-0.4537665277948415,-0.3450674256151294,0.395056752239845,-1.626566744226805,-0.21745325005266103,-0.6553110349107666,-0.25267430721380274,0.17686951028549946,-0.4388664802586444,0.0010374605045433158,-0.3273570927674952,0.12503868959785952,0.04917445276388737,-0.2264542541501298
16,relative_humidity_400_max,1.375682604192628,3.1507581440980568,-3.4709809772469047,-1.0505101345872303,-0.8745088271689905,-0.4976627043602788,-0.2654178771588745,-0.5043749761294377,1.5186865017945201,0.8679817179300279,1.3865920386469546,1.4000907815173034,-0.47191184440540085,0.4831586270166819,0.37385987775882845,-0.41292744554892086,-0.5219779754319942,-1.0709356912972658,-0.23216296904046296,-0.023529319857706014,0.31405552586985414,0.5211164919916929,-0.04063100678002541,0.590426894164371,-0.18161364964579912
17,relative_humidity_400_max,0.477037386010761,3.6289004272851444,-2.5949746065227144,-0.2929929818984248,-0.2768934594770818,-1.3834939312163272,0.469163448588845,0.3669459384411501,2.580015933830281,1.7172268459393591,-1.0143800560989475,0.529927221966776,0.1308341131363623,0.4828745625118246,0.5119314910570689,1.0631772132675243,0.27820571226064783,0.4463320097731972,-0.5560742624154278,-0.26360318025616547,0.856263406110838,-0.43747340569654525,-0.10030938048666735,-0.38094327744741646,0.5260413514803441
18,relative_humidity_400_max,0.7148582542835127,4.164604994826742,-2.0811184810169454,0.2846780016766141,0.05975978535143322,-1.2724468817258259,0.8813658595090781,0.4148411487749005,1.757967260618827,-0.4234191391871464,-1.3587197587731186,0.40460949469220125,-0.2957026618579624,-1.2869703543923374,0.016355602098772282,-0.08901002993352318,0.5477972527886745,0.24544366333067183,0.5998872972497542,-0.4651492827708332,-1.0887041137729123,-0.13636413871526104,0.08753068162690507,-0.8204772331852701,-0.16590135700176104
19,relative_humidity_400_max,0.26045197453183244,4.562019907594677,-2.3741084310297613,0.7475297398163868,0.9659293953636323,-0.2082769492878925,-0.2969201082140749,0.18393153762444697,-0.25254827381327033,-1.7923155719660502,-1.841855723349565,-0.7686547040844884,0.13603656007338372,-0.950780879970478,0.21976409272301653,-0.3615618413850995,0.05139676350092406,-0.8678495689030594,0.23697692729058464,0.21681275769489267,0.019457974482446568,-0.3441524796022002,-0.7648400205408996,0.9509921531523201,0.01142395199927102
20,relative_humidity_400_max,-1.9144790344814033,4.343661397134659,-2.429739161217244,0.9583194676652507,0.8869430126318703,0.11416272847159954,0.5860424357063159,-0.803329331068189,-1.9103431015823062,-0.7275873253831653,-0.8655764894663877,0.09277693648929744,-0.2192431909614425,-0.1284506118110685,-0.011519150878931456,0.11383025243429933,-0.45258508829966826,0.558123110481433,0.08253515130196797,0.3931709549958224,0.4877473035341916,0.09481644804294896,0.5720185310593551,0.32577075761124274,0.04543078700569045
21,relative_humidity_400_max,-3.0270407390615346,3.2294752836929437,-1.7887433176147862,0.9848299401919952,0.9207410821402284,0.5030765748222984,1.0961059440235883,-1.0454015028837005,-2.101179169682392,0.05627860784490971,0.3146509136873182,-0.09334464468930073,0.15686505708428525,0.4172910316300768,0.5933276026135733,-0.3746979892719153,-0.2652139637289764,0.10107593150408926,-0.7089050112520371,0.047375412513148946,-0.1500144364865684,-0.27555955859838976,0.4479621181102683,-0.9125014643027797,-0.5951915265764333
22,relative_humidity_400_max,-3.3727522157636214,2.630413319690533,0.44123883735155306,0.6471555386998291,0.4698155706805039,1.3017334302039496,1.7585692167551865,-0.1758493839762944,-1.7242339084031866,0.6800000239064083,0.7704332450770424,-0.4484076577190605,0.5588123240771206,0.7891631818223142,0.6998906365692459,0.9792523392887977,0.21030107470479942,0.8935376691770284,-0.4376280888016194,0.057085531991618935,-0.030103759635529685,0.329362195111734,-0.3065185615699057,0.1496613681436333,0.24820254864075572
23,relative_humidity_400_max,-3.7893649407236345,2.180187779039021,1.8114083509492782,-0.3533292362991701,-0.9447396053590713,1.7908588184303287,-0.06041434334051551,0.26431748890726414,0.20243688067361842,0.2349845968707423,0.2653666804363897,-0.34685370007047933,0.6167024933962639,1.3075134269146262,0.15591768215201285,0.12036567037333953,0.8494189291373127,0.5657671076982628,-0.08375989324538413,0.23488320352834893,-0.5188092742916567,0.2526840008955392,-0.2459575521090586,0.5425863874912913,0.30062921742733145
24,relative_humidity_400_max,-3.7696455237179016,1.68567155007619,1.5944291449432895,-0.9621326597741767,-1.8929483819418478,1.4693836741518316,-1.6942801656731257,-0.40036163791340584,0.12952588156861627,0.29927114378911185,-0.3038191737352089,-0.22012872962083427,-0.35206987541355506,0.775868737446763,-0.3180065894138898,-0.12758733093068514,0.986225517069805,-0.07035326428026181,1.7469408841581682,0.06875098106701305,-0.47634431276359585,0.1802248168450303,-0.025484864061200794,-0.021429081954549574,-0.0011846552109651383
25,relative_humidity_400_max,-3.0685695626615135,1.2856793614976114,2.056303014419276,-1.9054211212910848,-2.0012229885311625,1.515379240734277,-2.575870648771929,-0.10406422127824935,0.9834980639223121,-0.6320421052741567,-0.2732606659673036,0.8111783705811063,0.7498692303705292,-0.15350077077095658,-0.782031506760789,-0.37658387273388744,-0.35509153102485197,0.25042006323009347,0.28745805305018823,0.7224905504858301,0.5819769198038007,-0.8354020796649172,0.2964869779508324,-0.4058953249758509,0.12953983831096108
26,relative_humidity_400_max,-3.4417932419048256,-0.28762298287083515,2.291425730383325,-1.3836784933492197,-1.8108202017918915,1.6665105830222966,-0.9108167943877272,0.5512541748220922,0.48361748198785653,-1.1128527452072194,-0.2282485050897018,0.48924698942419986,0.5187330486585824,-0.3990981387715077,0.09522473137439917,-0.41774123566661175,-0.3919053725719251,-0.2025586543510903,-1.3549458881787828,-0.022651075713654177,0.13710372396641252,0.36224593220321916,0.2444247438662849,-0.36536997998891246,-0.054204744770366055
27,relative_humidity_400_max,-4.016499831371348,-0.43749285747727,2.797299387561461,-1.3932485727064232,-2.110956345774782,0.2762787125163003,-0.5530920036552057,0.5904284167164777,0.1380188791365196,-0.5994259642650621,0.23334767996034853,-0.019260507951726256,-0.491987592317889,-0.7146135330894371,0.4201591543101641,-0.036920015662584925,-0.11849798936005718,-0.6653160406176414,-0.8951567375427769,-0.6404078705038148,-0.01268386519367429,0.12821205058200968,-0.20998146483652005,0.17970541242410604,-0.22836721212642616
28,relative_humidity_400_max,-3.888440665801543,-0.8166160972432912,2.7857214463137,-1.2351550983275426,-1.4201138733547136,-0.5252619880463215,1.2351806219100125,0.5854112627260335,-0.7181833097009964,0.655994267575665,-0.05938163695926176,-0.5716625035653226,-1.330927619399234,-0.9679832764359696,0.4069748183805626,0.7433272237799264,0.07023014928828326,-0.06701013751673551,0.39840710006757235,-0.8081759124692507,0.277891067267404,-0.46526765942364867,-0.21804974252402365,0.4673200172253035,-0.2246873975394545
29,relative_humidity_400_max,-3.514801880955629,-1.8633344481880112,1.3895323032341282,-1.70630337611839,-0.2925158042850858,-1.6842793523853001,2.675185495778939,0.09601049999839344,-0.17417427794064777,0.6873852050846598,0.9411036608397803,0.22104880582025022,-1.2590531992139582,-0.5969475735728148,-0.1613558581931867,0.053726993944802584,-0.6605595268837807,0.3213236994087616,0.7035496293208497,-0.055463191094972095,0.03693161563478657,-0.2999202578838839,-0.28743818083306316,-0.5387646375221244,-0.39332573056355113
30,relative_humidity_400_max,-3.2528476643664437,-2.1502804620951363,0.1096206788976125,-0.4159315536857099,-0.926814389824164,-2.736601990063444,2.9525552647909743,-0.07794321106894361,-0.10410551282473311,-0.05285944201103677,-0.1777951869613887,0.23066735536669453,0.4446305846634634,-0.6102767753376379,-1.1329159979801364,-0.4957688711957991,-0.011242360838593592,-0.2719382940818497,0.017741961557972585,0.5612576095544357,-0.15477005061684967,0.4318940687232295,1.0281447201137806,0.725185771366344,1.0496120571459282
31,relative_humidity_400_max,-3.4634846025086965,-3.0032338815133457,-0.8563730475086351,-1.7567364398795606,0.8074660061867929,-2.23329646723363,0.5455529477921418,-1.083465962695247,0.6332023446167335,0.5145325858673737,-1.3242534788073828,-0.7385169841775195,1.9598908600539358,0.2766636514781161,-0.9060705668251297,-0.265198346144753,-0.5379489861774324,-0.2960219175682068,-0.3520098277346407,0.2324097836930202,0.16535761136063842,0.5477854730461829,-0.9745934571083036,-0.323932778604029,-0.47516529069690644
32,relative_humidity_400_max,-3.3772891841668153,-3.9307394350002256,-1.914432367288789,-0.39297117793014796,1.4983701877892963,-1.565295556588174,-1.222952871650941,-1.8085648827072545,0.4955485528014101,-0.6412472272890049,-0.21466973768273118,-0.5113866453818144,-0.38378687025746994,1.613523518257562,1.8487553164096187,-1.2229305727467283,-0.8022265967296561,-0.07967462996669289,0.42640516611878954,-0.185153603851466,-0.8616956873124014,-0.3020688667774406,0.2212536785797484,-0.09246805130755605,0.36206825869266
33,relative_humidity_400_max,-2.646389950294799,-4.000602049824343,-2.3639112480764646,1.2357283759754465,0.8074062884887682,-2.3411874929416063,-1.6200826932668742,-0.07561448965961257,0.16833109237061133,-0.8026878345577266,0.5672308543408991,-0.4659555003104637,-1.183321334610999,0.3521905842949649,0.3656479017866714,0.27504232291704866,1.986364096979435,-0.03258373018888943,-0.21877567645952445,0.6523205000867585,1.3074451549081605,-0.04828685908360526,0.009450577934155888,-0.004508751341924905,-0.3507206540456289
34,relative_humidity_400_max,-2.712906389375299,-3.7704941532893983,-2.6726366928751077,1.9037019926977972,1.1626628414119011,-0.8440818097168906,-2.299834351450442,0.47502532403576253,-1.35965405505343,-0.2512208316375999,0.6658609362776499,2.077797692930435,1.5996039896732837,-0.8029696086653968,-0.2681977235413709,1.8522419287891139,0.16027625787082989,-0.029500824213270237,0.1792293084437081,-0.6289774243608427,-0.7795915861741914,-0.25946932369038306,-0.10506450602472199,0.11138791635449247,0.14789121020027532
35,relative_humidity_400_max,-2.076307090969699,-2.5055816618894013,-2.2840897149571484,2.9745634831484193,1.4044153323528634,3.5071527685883237,0.3504779533562769,1.1766605072426812,1.7601806295468367,0.04980372895438242,-0.7899093392870336,-0.23398570746537936,-1.407091411261403,0.45307374941258266,-0.91516771070966,0.7026390691047881,-0.4825560123870431,-0.34118392135402337,0.1456951402782274,-0.31555421966668445,-0.07962817618007183,1.4662851855861336,0.2948350387325199,-0.2290085366938064,-0.0771519235042316
36,relative_humidity_400_max,-1.8471589407623965,-3.0941063263286392,-1.8720044531254176,3.369604802970402,2.2273671880351955,3.6915297190160623,1.1036427099219182,1.2969739122550417,1.0118958289826443,1.191699887275632,0.7108793406214301,-0.5472811696804956,0.46864149193118576,-1.0547704357243302,-0.354749559579391,-1.5154396099167882,0.17156552027463756,0.2687143536237502,-0.14682235022212367,0.19888357822070274,0.1186590888558131,-1.2277167039821675,-0.1918759156860569,0.2315657549978451,0.020774787279428997
