time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
1,relative_humidity_150_std,4.927173950879304,3.8582215740686854,0.7106012679118326,1.4649834811983538,-0.03818059611958577,-0.19393889246831425
2,relative_humidity_150_std,4.926164624206022,3.724357026022462,0.7972827958137912,1.240072546432654,-0.06270271604657539,-0.038581679723488395
3,relative_humidity_150_std,4.807896141660748,2.9119035654458183,0.7870543418465069,0.38756288305593845,-0.018474607299964755,0.054991334782986345
4,relative_humidity_150_std,4.607016362059197,1.9456809546080436,0.6120466299406652,-0.594360967763474,0.03689705204043866,0.10023557125970457
5,relative_humidity_150_std,4.470082249057715,1.0780093799196857,0.3094321550952542,-1.0585084404148704,0.13019046141688365,0.2183268809068225
6,relative_humidity_150_std,4.308472461237587,0.3958469556928709,-0.06737357493213553,-1.3562952161786743,-0.060957845315783556,0.2997437219867849
7,relative_humidity_150_std,4.237900929584813,-0.16861207615370924,-0.308596684851694,-1.3018756498662987,-0.2261205801948662,0.3574164475512881
8,relative_humidity_150_std,4.165233980812399,-0.9837563940652871,-0.6038730402334678,-1.1590169886074078,-0.36969273480616993,0.27321587574060263
9,relative_humidity_150_std,4.180039946813429,-1.3400124282647092,-0.8362073659204968,-0.7384817668697614,-0.29843229371450974,0.06941539117024999
10,relative_humidity_150_std,4.089519478470451,-1.7207429365163083,-0.9035326856561438,-0.09416167643044204,-0.15768655542702759,-0.16011821439797627
11,relative_humidity_150_std,3.857170103016557,-2.052320358871349,-1.0376205569019048,0.5406295680314565,0.03500059093591042,-0.3546089659894032
12,relative_humidity_150_std,3.348499296298171,-2.3013423986123294,-0.909309103550347,0.8587016517058516,0.2340079678779549,-0.32430343929816896
13,relative_humidity_150_std,2.6315262729336757,-2.4882367376770165,-0.5376441977306539,0.8847079870436702,0.4932647862935955,-0.1257373174190443
14,relative_humidity_150_std,1.7295820801588064,-2.53481558182838,-0.371272703127126,0.897262752724974,0.5122544229525233,0.11634138728861156
15,relative_humidity_150_std,0.6857094945183234,-2.521451955081217,0.03147196249478632,0.962213713432527,0.1138428783065785,0.09427609438221086
16,relative_humidity_150_std,-0.7252087885737114,-2.1488567615885614,0.6933946756411835,0.6888130007298602,-0.47955225654430483,0.11776783787716891
17,relative_humidity_150_std,-1.6397849346059303,-1.7602301894700887,1.0805748770294548,0.3876276429208964,-0.9609679757622926,0.11304200392879832
18,relative_humidity_150_std,-2.30196194530475,-1.4311572613734458,1.3926174164930447,0.12196855099641116,-1.0952272861761383,0.10123749405694608
19,relative_humidity_150_std,-2.5021752284823258,-1.0247864923622336,1.4466014393416318,-0.16907096825186407,-0.8725002439550796,-0.05973269692329368
20,relative_humidity_150_std,-2.353322979813137,-0.8794469575095181,1.3339174797112092,-0.35190923351297204,-0.4521802922402448,-0.20865840667175437
21,relative_humidity_150_std,-2.170933679495032,-0.7033695863880686,1.176451662501208,-0.4241781949530519,-0.024017868866104127,-0.2979601934719955
22,relative_humidity_150_std,-2.15484279971548,-0.49989593102577906,1.0943436626689953,-0.5097907249778995,0.4299968328868941,-0.5776042226593366
23,relative_humidity_150_std,-2.114846024643566,-0.2458376992624441,0.7957713751372691,-0.42640190471400974,0.9002638886718246,-0.511500111210706
24,relative_humidity_150_std,-2.1294484599876258,-0.15207908910032142,0.5986213151335983,-0.3134886896790847,1.2461276326946504,-0.2360745458614063
25,relative_humidity_150_std,-2.3794960007444135,0.09682915106041086,0.34282137642956667,-0.2672112178234944,1.3455235203245162,-0.10935413207708393
26,relative_humidity_150_std,-2.6589464755803958,0.22537122051034705,0.17310901246939875,-0.13398118109563684,1.1147272542335909,0.16553543011252947
27,relative_humidity_150_std,-2.969640894316476,0.38593080348009684,-0.11131225121297986,-0.017464600183855074,0.7180318233687543,0.5823100623327603
28,relative_humidity_150_std,-3.4220778381464974,0.6358727146225853,-0.3963163204999595,-0.004697266546246512,0.1985158451849527,0.853124834763579
29,relative_humidity_150_std,-3.745159225849115,0.8015788628906307,-0.5556522133923063,0.14463962062566013,-0.05976090533633583,0.9012169839459104
30,relative_humidity_150_std,-3.785109861193517,0.9462695913633877,-0.8025714354887707,0.27249151969932395,-0.30102578085372633,1.0162305288007853
31,relative_humidity_150_std,-3.620164995000002,1.0088702740327404,-0.7835218043666375,0.3015911980484977,-0.2717563929460307,0.6491086288857898
32,relative_humidity_150_std,-3.4732130883222916,1.155443799908027,-0.8466766556417762,0.3548577479641143,-0.18226043026455022,0.16277689476999602
33,relative_humidity_150_std,-3.2766289229902656,1.222957152896258,-0.843448516137655,0.1570420688024492,-0.22387855543525154,-0.36834861337305635
34,relative_humidity_150_std,-3.1805492812767455,1.3816332145085757,-0.968104671728005,-0.1543189351076378,-0.38949436419220124,-0.7743988938196721
35,relative_humidity_150_std,-3.219270334843947,1.551378478831891,-1.1251821145427814,-0.26506991492792714,-0.5132812683681194,-0.9322608512916315
36,relative_humidity_150_std,-3.14920561282196,1.6307961152882675,-1.3678975497445616,-0.3248823955080098,-0.45049340732421017,-0.9731322278871963
