time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9
1,mean_top_net_short_wave_radiation_flux_max,-1.769689813805193,5.279409693126284,-3.1871642341587445,-2.0356966388221647,2.286133521887172,2.101355340603274,-0.019662711587126545,-1.2851795274368478,-0.8567596535861077
2,mean_top_net_short_wave_radiation_flux_max,-3.8368962800277386,4.088808253103976,-1.6211302751630818,-2.368054712536982,1.0968765209509828,2.1412433802866953,-1.286677756847235,-0.9069414951532997,-0.2046891932135606
3,mean_top_net_short_wave_radiation_flux_max,-5.05532629037578,2.7773547625108286,0.03693416684834576,-2.0746964154998375,0.34653750130094996,0.6394132947535323,-1.469281122285421,-0.5462351000231628,0.19311381975602201
4,mean_top_net_short_wave_radiation_flux_max,-5.636208480878163,0.9594997557041142,1.7816543296894807,-1.781743368497115,0.03513171280712997,-0.2737910420188924,-1.405964427864743,-0.4480433776125853,0.2880112032135609
5,mean_top_net_short_wave_radiation_flux_max,-5.642783803349423,-0.6283463384508712,2.702379779289287,-0.9069694231580925,0.38075901305068377,-0.9124064240321702,-0.7900694724794818,-0.5786990605010789,0.4721526169866371
6,mean_top_net_short_wave_radiation_flux_max,-5.447961011049505,-1.9026331381610262,2.6605218222333855,0.0280880687997705,0.5761503309101059,-0.8991469979005695,-0.11059377696734832,-0.6454758158289317,0.750092583797729
7,mean_top_net_short_wave_radiation_flux_max,-4.953674926733966,-2.9988671932813555,2.1288163474815436,1.009334762977476,0.6381458877519967,-0.6008959811415944,0.7084878538508549,-0.8084475665402987,0.9273634668352041
8,mean_top_net_short_wave_radiation_flux_max,-3.8213275682450916,-4.355928840648753,0.8055474687070971,1.7011955898111808,0.17074299691919642,0.033218089889149024,1.0562070663188552,-1.1625762976827438,0.7352063022328685
9,mean_top_net_short_wave_radiation_flux_max,-1.7595216755977305,-5.464223323330885,-1.0838613754857853,2.1092377601059855,-0.6282117416908529,0.6761009043047377,0.9525101118862195,-1.3970687755709263,0.4473095265232594
10,mean_top_net_short_wave_radiation_flux_max,0.7961675940624795,-5.676198377020327,-2.8173305073282475,1.761811722357274,-1.5429075327497033,0.7561676063482239,0.36373605406500725,-1.3944835208004625,0.07823267965230274
11,mean_top_net_short_wave_radiation_flux_max,3.1161293824120415,-5.230325532883271,-3.6124225690189005,0.8117932943367101,-1.9944181151502567,0.4036009365144248,-0.5870195431281159,-0.953195502688702,-0.17067722865823956
12,mean_top_net_short_wave_radiation_flux_max,5.102364762423578,-4.190032607679511,-2.8983654759048427,-0.6080219520582852,-2.072720638206514,-0.24074213855240276,-1.177568647787108,-0.6549870774029452,-0.22160381033825027
13,mean_top_net_short_wave_radiation_flux_max,6.599200646911327,-2.444904418751301,-0.7152137427602463,-2.966927728161618,-0.021180258949035087,-1.2382159149222884,0.15038532428762885,-0.6122537852360121,-1.4308831339407233
14,mean_top_net_short_wave_radiation_flux_max,7.061419389004777,-0.849365294154946,1.2560844265615334,-3.4653408269274406,0.249266309871676,-1.068166244706795,0.73155314118183,-0.5798314690628477,-0.936967087694622
15,mean_top_net_short_wave_radiation_flux_max,7.037160675459761,0.4826257951170732,2.9438084571129366,-3.0684252636421365,0.3699166633907006,-0.35122490287347685,1.2422371584669278,-0.34833769461804565,-0.2538860859938805
16,mean_top_net_short_wave_radiation_flux_max,6.871140193763324,1.3674142456407066,4.015903756620291,-1.8488997981585218,0.24407233071117304,0.561413262514094,1.1648055504300074,-0.019835923235875543,0.21122015225963206
17,mean_top_net_short_wave_radiation_flux_max,6.333236813019995,2.196264977069187,4.7245557714108575,-0.07767805807823931,-0.22341170729151774,1.4726226086110636,0.7258454673530795,0.20874191192169425,0.4997668301515385
18,mean_top_net_short_wave_radiation_flux_max,5.642390120502217,2.917441137361624,4.873278499358998,1.764736405989566,-0.4868026999469106,1.7135788080978414,-0.1013605990270392,0.37313672262691633,0.4227394591168202
19,mean_top_net_short_wave_radiation_flux_max,4.93701220587041,3.8297291501576507,4.131982897295916,3.5680852485553634,-0.6906420650266837,0.9303782985787995,-1.0018319219373941,0.4098679234380437,0.1148277279657646
20,mean_top_net_short_wave_radiation_flux_max,3.9160567657064447,5.160139358445931,1.9447911370286084,4.670829643822032,-0.2673473670154521,-0.576244101239786,-1.4485210318627073,0.07737651091155205,-0.4574585888744391
21,mean_top_net_short_wave_radiation_flux_max,2.4252065836770846,6.323271932290847,-1.0030355843888707,4.4100348755408225,0.557556131924702,-1.6440763332398456,-0.8441111476088662,-0.3648348605059755,-0.4539950530188879
22,mean_top_net_short_wave_radiation_flux_max,0.9332471856656042,6.748399320340683,-3.4131257989170654,3.0044244317737356,0.9666277555771667,-1.6029599356746078,0.32165482622506647,-0.5278391267156128,-0.08056678834937683
23,mean_top_net_short_wave_radiation_flux_max,-0.10983452106250623,6.8343718640369415,-4.432780787657208,1.1911401268738184,0.20979480316125476,-0.885521572774355,1.3873757247454734,0.03516711069609318,0.34904412555735664
24,mean_top_net_short_wave_radiation_flux_max,-1.0535893815995936,6.540723518885882,-4.380146834262484,-0.44377499665507003,-0.6680055184372912,-0.08080902242515027,1.633404330062136,0.6583740908032454,0.6119310207680314
25,mean_top_net_short_wave_radiation_flux_max,-2.7109260331097493,5.759509410104222,-3.249464958459789,-1.6499892180796878,-1.3795528487589923,0.4575724122847129,0.9363875643208044,1.031107843619649,0.3970871852906834
26,mean_top_net_short_wave_radiation_flux_max,-4.561049557606238,3.8375304898726643,-0.988571026679196,-2.3794398254347406,-1.9551093597136846,0.32346187436558826,0.0029403983804882398,1.1723133972073045,0.10115124279097946
27,mean_top_net_short_wave_radiation_flux_max,-5.56901922323327,1.5581268066398604,1.271613648047568,-2.1490644848959115,-1.7582722424028474,-0.40860195420597006,-0.4485169224095282,0.979586434475845,-0.2665523706478583
28,mean_top_net_short_wave_radiation_flux_max,-5.7050780697026475,-0.38647441886926426,2.6419484251553076,-1.266175481785288,-0.822904999823195,-0.919375822162842,-0.3877035686494479,0.4895386679706098,-0.6353373912155716
29,mean_top_net_short_wave_radiation_flux_max,-5.495236457491329,-1.6954566821036672,2.7505210634686126,-0.22111533822952678,-0.13575519984551843,-0.9949272408150874,0.1674132296520142,0.3818850787405394,-0.7161498327041335
30,mean_top_net_short_wave_radiation_flux_max,-5.043553494434,-2.9131094306910494,2.150290422249169,0.941653674558218,0.5368995249915977,-0.5494435107980966,0.7865462188028619,0.5826872072853285,-0.6721137267458973
31,mean_top_net_short_wave_radiation_flux_max,-4.187535719683273,-4.02769462196049,1.0238640738539095,1.8264459086881542,0.9224935835534105,0.2976442892760415,0.9330581873233715,0.9370241050305238,-0.6882479143032776
32,mean_top_net_short_wave_radiation_flux_max,-2.644745775267777,-5.06713951853137,-0.5228982965251017,2.220121953211479,0.8148888217689292,0.9823077285001638,0.6641175509232139,1.1988599955028598,-0.6413494691306949
33,mean_top_net_short_wave_radiation_flux_max,-0.044096770365956925,-5.764376782649496,-2.4081606972786984,1.6975187544196386,0.7906658618018758,1.1344468494429074,-0.13278938720002975,1.3655009379014422,-0.419222684526107
34,mean_top_net_short_wave_radiation_flux_max,2.69912731561726,-5.552815894976112,-3.443732548148108,0.4695744383679197,1.0153624338084448,0.39094544519631974,-0.8304773070115457,1.48216912800292,-0.03279319895234283
35,mean_top_net_short_wave_radiation_flux_max,5.096471085080891,-4.515070215210104,-2.8801824051806655,-1.2928368732956907,1.2115414621482083,-0.6091296186936429,-1.1203428986890867,1.2111581511418312,0.7950044239852065
36,mean_top_net_short_wave_radiation_flux_max,6.481724134441735,-2.9976578410546684,-1.1869093750958157,-2.5811762562727982,1.2276791267210956,-1.1597923713899894,-0.7661735149336186,0.639770759339951,1.744998845010374
