time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13
1,relative_humidity_500_min,-2.9818785425026,-3.07297880988841,0.6774677232942998,2.5596142309626004,-0.41533834200295233,1.3529363066065563,1.4769429744554254,0.14052286116595886,-0.6840208976803059,0.6860996421118086,-0.13697766439036793,0.532693386505173,0.5885494966292083
2,relative_humidity_500_min,-2.958173934538367,-3.180598244287469,0.5385676863281506,2.0293129309182594,-0.022906329710033216,1.1576745898694394,0.3262525687627702,-0.166311471424915,0.0031982390073020993,-0.06900033058247187,-0.011068367473257483,-0.23563742103678326,-0.11813544792224058
3,relative_humidity_500_min,-3.03469217560631,-3.2550454656485153,0.6836850418804573,1.7509173874319297,0.7013976528151171,1.0758176197449885,-0.0985446528566731,-0.5045496950460955,0.020725842289182273,-0.47436969591077804,0.06361768289157331,-0.41725463924692135,-0.4872884276239299
4,relative_humidity_500_min,-3.4662670150618005,-2.801242543272611,0.8053742888785764,1.1028339389774588,1.3587063055906754,-0.4476130814581863,-0.7496204532511465,-0.30870751410744846,0.6017771993044388,-0.5832068437697432,0.023655541694959918,-0.08100054786787789,0.12561251792879993
5,relative_humidity_500_min,-3.5082703960121457,-2.8231155294215338,0.7548017854593667,0.4633264749887539,1.479823295785194,-0.659520971310418,-0.7386374902438081,-0.23757133926612384,0.36754346957851164,-0.24377188783842585,0.21563695843086944,-0.14573786082805004,0.030296256517707797
6,relative_humidity_500_min,-3.379247926934047,-2.7128010060625884,0.6480125958766106,-0.9795548328646937,0.8014544024745204,-1.3314397180524484,-0.5071623590028205,0.29697581071094614,0.2226053494739747,0.6485868561756243,-0.2586663435550464,0.4553862692251669,-0.07798933025679468
7,relative_humidity_500_min,-3.2970445242086925,-2.355476452936846,0.8524065605220426,-1.2877115012003226,0.39221534145871034,-1.1967196965777567,-0.3975591741909307,0.09864009262498563,-0.06140280471803283,0.8598710953318865,-0.44494741009395533,0.39429137331353137,0.03616884163482206
8,relative_humidity_500_min,-3.1228871006238523,-2.4374701327961885,0.7222590315694793,-1.7533199458598356,-0.2224962185103102,-0.46332050272054165,0.16886922196475088,0.3896403012826977,-0.4949986337463902,0.3261308334361617,-0.03714110887989634,-0.11377404594224282,-0.09938480794754158
9,relative_humidity_500_min,-3.07328484509701,-2.191944276946313,0.25179544082650024,-1.777704297345465,-0.787495039776875,-0.7014309911298179,0.4745708701449432,0.5450557338823323,-0.435750173129494,-0.20061716484280032,0.3524085232528361,-0.386624472594645,-0.11038820088778742
10,relative_humidity_500_min,-2.991454875954252,-1.6699400553912147,-0.23068424897683246,-1.5473057593679205,-1.1413894879725033,-0.11855258898794292,0.8590090033276891,0.8527775875074094,-0.20457311046251375,-0.5307211635594934,0.8164391708414017,-0.19592663990567552,0.28059101343638115
11,relative_humidity_500_min,-2.776475022580776,-0.923492885835248,-0.4272993238986403,-1.3160862324209959,-1.4894276497746188,0.46035573197822,0.5004816118803715,-0.08431850668188044,0.38113621293844163,-0.6476830914361619,0.054182366698663595,-0.11966733377753995,-0.1333333730566168
12,relative_humidity_500_min,-2.532581668247882,-0.13294117644263842,-0.5626921573770856,-1.0806906117774417,-1.8231397717990923,0.49820473775625745,-0.15106116254303592,-0.6955248036504998,0.9364268504141878,-0.23045383900911998,-0.5196764134320778,0.24019134632008285,0.03305239467580078
13,relative_humidity_500_min,-2.679499074913333,0.4008359995942467,-1.5673198822944192,-0.7517156335441194,-1.1602394537156484,0.9245263677117421,-0.5180922375913201,-0.7554731868159875,0.565110586182262,0.06597273314871915,-0.0007127911576434557,0.3675572870781958,0.060423616737640864
14,relative_humidity_500_min,-2.463954449603616,1.2250405666134148,-1.9413909955892878,-0.2643756388560189,-0.6950921297801761,1.261861460007632,-0.7861772171239274,-0.4163699908280735,-0.21883404365561038,0.4044819350625546,0.017336273337267574,0.2758206820724743,-0.2913637021720147
