time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17
1,total_precipitation_min,3.3668501694834294,3.354998305037191,-2.089063183866097,3.89934643438156,-1.2997588946142633,2.471871060798385,-2.799250481281898,0.8144275576326946,-0.2844497869848269,-1.363309007643716,-1.579228223233044,0.12943787503664453,0.44383112418618564,-0.3425395097991441,-0.4559725658813529,1.4809484478371668,-0.17569481882590612
2,total_precipitation_min,3.537356736933112,4.951776950689994,-2.941122365280651,2.5519576120184,-1.0199195709860256,2.0201497215179613,-2.061500707807891,1.0383824366195862,-0.6640154667409712,-0.547706788993929,0.4104729322963126,0.21933194775205775,-0.9624955219954768,-0.05527331062395996,0.46016109900816266,-1.4737121852954123,0.05185902041290773
3,total_precipitation_min,3.8151049239716497,5.1043695706517,-3.176518501980248,2.324878563837633,-1.1721047856000928,-0.5372280469665863,-0.1076749813179826,-0.13188560100867128,0.1385744148596622,1.9221185313965434,1.6440478091801367,-0.42784448743574804,0.11109176082021731,0.7944152514286508,0.05937763255181649,-0.0732177708125973,-0.04645642291277046
4,total_precipitation_min,5.299075752026057,3.2132613980021802,-3.166196076007254,-0.07659879023036092,0.1925367543338926,-2.9423593480920895,2.042797838560294,0.5771552745784491,0.035194648230594844,-0.06425313516778414,-0.5282075007640152,0.16119396167997765,0.2879660980756616,-0.26308433580622914,0.7347857215914861,0.17665707953222323,1.1650013816087228
5,total_precipitation_min,5.638470358508852,2.247687299069176,-3.040621967888199,-0.29222235541080316,0.5031627866650416,-2.543816360791441,2.029440224923823,-0.4485817547673294,0.7883215765173183,1.6711071487881048,-0.12888607526986237,-0.35344952831865567,0.2676016912510678,-0.3866471437409954,-0.9058561213427009,0.555937468126223,-0.8093972605528807
6,total_precipitation_min,6.028710495849079,0.1391251137322938,-1.8112084870621843,-2.991610317761203,1.6520131399764526,-0.700543966754071,1.3874254487051996,-1.093497216271282,0.2802658486941969,-1.3054261400838523,-0.7698178369955838,0.31796925596652176,-0.6397949056509216,-1.0097047049511576,0.09689926683322947,-0.2201668494958239,-0.07280039535611038
7,total_precipitation_min,6.2176942192871385,-0.37314342988829735,-1.2271597991632057,-2.4579072073331303,1.184136059640678,0.39565233817351786,-0.046416181627458385,-1.2369408324287658,0.25469628871651345,-1.2127681430421666,-0.15974127790949735,0.9266862596509894,-0.3113110446278455,1.520743993556476,-0.5751905787883256,-0.4783386401533826,-0.6256848717018162
8,total_precipitation_min,5.731844200616944,-1.3503848147243045,-0.27243799075134756,-3.237221684173933,1.6650173275204971,1.3781605469850144,-0.48417238889291275,-1.8885209109798413,0.4055466144562707,-1.071244112130504,-0.3051978916209705,-0.00026076123243045827,0.9561580755826813,0.5210691831939873,0.5818704774716448,-0.1477364118051757,0.3732172883187316
9,total_precipitation_min,4.833769798495162,-2.141449637853173,1.0569711177801904,-2.7833738187329087,1.3950407926943889,2.7115643758522903,-2.0397292956608757,-1.5310096603729193,0.49003972000357315,1.3187182998543225,1.0472016587612658,-0.7213296509225421,0.08341641928817706,-0.635273338884295,-0.10787378256493581,0.4225867840576731,-0.33646026356955966
10,total_precipitation_min,4.773776673481462,-2.300176644122035,1.9735525815648638,-2.054555962363226,0.6006715914711033,0.8195708584555359,-2.0998287529842123,0.9671092311750398,-0.24559778474602273,1.4772146961202148,0.8301656466813697,0.41641609523517603,0.20884976338767916,-0.7519747086354963,0.5452402447247486,0.24549792818333702,0.779773500031757
11,total_precipitation_min,4.435543223830969,-3.1218518455247124,1.7443663304312245,-0.0146807722850824,-1.0277006474052641,-1.8548333091470233,0.7222965655208609,3.1910661956340167,-1.771744292008475,-1.075422462495347,0.49752391318977035,0.5976158845927483,0.7203894462470811,-0.8593399341460426,0.43324613755730706,-0.16745192881564377,-0.9188056157593276
12,total_precipitation_min,2.7325030405521558,-2.7295188575377036,0.7677024006719788,-2.4715890407344676,0.11174324391447267,-0.7118772909689376,-1.0161450641210763,3.0409594043124137,-1.881304368746714,0.8669051291576102,-0.5611762681996496,-1.5960986626532832,-0.7419839893147654,0.7946698521584852,-0.5832527874065411,-0.1919429574513725,-0.11304409149547379
13,total_precipitation_min,1.8390974046494077,-4.695321825581806,-0.24976667764968472,0.6008897714921322,-2.0400567627529167,-1.0704046460074337,0.06661678151584444,0.03537394656987748,-0.5604002877858733,-0.603606782536318,-0.3087882969344128,-0.14306340251887664,-1.4949918692425486,0.6881858224521712,-0.3423536696369326,0.5720372874709446,1.0310049391680285
14,total_precipitation_min,2.449034642714654,-4.189419972785111,0.7789847852213725,3.7420939272789613,-2.551940641745712,-0.23823355100314292,0.7881838461856201,-0.8615214819789394,0.00543594198771412,-0.647568392009401,0.5177467824589158,-0.9767285603121716,1.925220574124782,1.1822531261615228,0.39393078147556354,-0.00493948513967675,0.08559811006733181
15,total_precipitation_min,2.6777661142949363,-4.224356233187255,1.0861373337642624,4.216952088956437,-2.5022788500833584,0.41128420235669866,0.47789649801267364,-1.2757417796665098,0.6875809289662619,0.07103826544053399,0.2344959550929696,0.5005683778864086,-0.5525562866869026,-0.9375362792551666,-0.19425398849057804,-0.3538548757503966,-0.09390570689122373
16,total_precipitation_min,1.0110066477876818,-4.026978505484255,1.4398189412569284,3.6890406829294893,-1.0968648918184836,-0.002434361943480108,0.7583469547159997,-1.2989214545161203,0.9576993854124621,1.5001285011970336,-0.8668844256755686,0.6019098393942094,-0.8560530654442255,-0.2093469931609237,0.0652298549362094,-0.4068905178317434,-0.23509703256563086
