time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8
1,relative_humidity_925_mean,-4.2282312212087545,2.337654577000426,-2.243244714123689,2.593849500608332,0.7416451404410437,-0.2516922545348039,1.462699656807926,0.06793121906743886
2,relative_humidity_925_mean,-4.242031723471588,2.1861332526695487,-1.9202900735840918,1.950641735779114,0.6674029045733705,-0.34059628264787734,0.9306701128687078,0.08846144090556848
3,relative_humidity_925_mean,-4.497754609092492,2.3724546782766187,-1.910451255447415,1.167617546223891,0.31028497538325,-0.04957892439976949,-0.15016067278142062,-0.1669072792307176
4,relative_humidity_925_mean,-4.576257775425591,2.0166989535768534,-1.8994833015952752,0.4684355016424509,0.2678045263647231,0.20182689482655927,-0.9111227781810027,0.06050951439871545
5,relative_humidity_925_mean,-4.603216033047364,1.7339480780418937,-1.6366055882016852,-0.12790656072632337,0.0006594597169216404,0.46795420310162134,-1.3623737933649354,0.06188967350825845
6,relative_humidity_925_mean,-4.6150575783036585,1.5763484361705333,-0.8660019682702301,-0.7818203953649931,-0.3536324581285057,0.14453250808728732,-1.2972493086819787,-0.17986510295941865
7,relative_humidity_925_mean,-4.487223073913932,1.2402780774518556,-0.06167707234173554,-1.235435119844688,-0.8931595418138402,-0.21404046335934113,-0.5558076870171079,-0.38684463944042535
8,relative_humidity_925_mean,-4.222969764628831,0.7218561967234834,0.6277505329341168,-1.4444276868720491,-1.2329978631961407,-0.44753084332302734,-0.09589049781115365,-0.24682395163093693
9,relative_humidity_925_mean,-4.064084229313398,0.3209987521366231,0.9622602704477075,-1.4026533834267412,-1.203487149710835,-0.4992742483734156,0.25074525199280484,0.060227130866239
10,relative_humidity_925_mean,-3.8236107152649645,-0.027421461454010948,1.28812687632828,-1.398967297556526,-0.8160175892524453,-0.2890363836409762,0.7589392884415381,0.5377246827072835
11,relative_humidity_925_mean,-3.4398775749216512,-0.5174753917938631,1.544451511102014,-1.1280674904365628,-0.3540732228173488,0.05890841144849161,0.964477419627115,0.6143977404728803
12,relative_humidity_925_mean,-3.2452868694182486,-0.931387977391765,1.8078572062562828,-0.8253961567544389,0.2635831212961538,0.4092642611679088,0.8320323782542312,0.4620169005934718
13,relative_humidity_925_mean,-2.862949692156419,-1.5574484093495504,2.100164482772794,-0.14768810511037941,0.6677552441437746,0.5649865840010604,0.4487100537858373,-0.07564169909055635
14,relative_humidity_925_mean,-2.316949305070419,-1.9135706315220034,2.210554958369726,0.135082942065509,0.9721766570835142,0.7334890753435712,0.30602793277023854,-0.3776642256812777
15,relative_humidity_925_mean,-1.7934776693032746,-2.312891336384514,2.207328601354383,0.33578362746252627,0.8779412792548894,0.8501829048662475,-0.004576406753134742,-0.6087737070516387
16,relative_humidity_925_mean,-1.0240632764198938,-2.7535062574108835,1.8643974679698299,0.7476932310163301,1.060480205650044,0.4661383618596259,-0.5691207913540489,-0.35640707882752554
17,relative_humidity_925_mean,-0.31939453638761706,-2.8607632738750493,1.3957333929279738,0.8595962606690521,0.8874962039727005,-0.055911697951191774,-0.5638043355377705,-0.05142866005057482
18,relative_humidity_925_mean,0.5167110612324879,-2.9551834644614994,0.8390877112620337,1.0400020859725307,0.37294522172016686,-0.733278331106076,-0.6017521947374554,0.15837047968036128
19,relative_humidity_925_mean,1.103424887991306,-2.835259923977668,0.457964399030036,1.0272323757120903,-0.219888872654262,-1.0715226917959748,-0.529388167811773,0.39037614308723306
20,relative_humidity_925_mean,1.6186881640116215,-2.8590052138559696,-0.08787754299432868,1.015621834981175,-0.5830257151892203,-1.1696394681838602,-0.41470610935149865,0.1986395362537885
21,relative_humidity_925_mean,1.9154646052679358,-2.6233631188642375,-0.6994131035707064,0.8231097222678961,-0.7248734803601764,-1.2155388113668801,-0.2548711182491962,-0.00116702364894657
22,relative_humidity_925_mean,2.41794046610566,-2.4515221144605723,-1.1467731880668663,0.4537310700757789,-0.9164273043540218,-0.605013664427556,0.17951218970291083,-2.4299643332974867e-05
23,relative_humidity_925_mean,2.660525652439785,-2.1019327025002013,-1.5638754906965229,0.2207523358001777,-0.954100320162145,-0.000924732428644672,0.44453187844053343,-0.17070779693536287
24,relative_humidity_925_mean,2.8486242176292667,-1.8275911304295045,-1.8072819151985728,-0.0388713576951482,-0.9680869719712543,0.44595069957648525,0.4897223416529428,-0.32101562825354163
25,relative_humidity_925_mean,3.1022149964440193,-1.5327209700704163,-1.924607187434864,-0.2791242552884467,-0.7826350946498937,0.7355497446352195,0.4080363350289312,-0.39918854467410003
26,relative_humidity_925_mean,3.1725459576185004,-1.1901101511794852,-2.0220530051686567,-0.479780419984046,-0.4198132849304811,1.1341648692974473,0.4556643042323319,-0.17342833762910137
27,relative_humidity_925_mean,3.0421259043956135,-0.8774875659695637,-1.9931664418206425,-0.7491289346537562,-0.11983968568967214,1.2970006296253558,0.14669053009904218,-0.04359944200755708
28,relative_humidity_925_mean,3.313972325065198,-0.4795093782079167,-1.7961356596449,-0.8738298877266027,0.6180139837206771,0.8292106581274968,-0.3494333145609406,0.4350426855501402
29,relative_humidity_925_mean,3.327290502612701,0.15684197380118267,-1.4403780329814717,-1.1958000462133032,1.2476712269798504,0.3820720691143591,-0.38810967228356036,0.6965557876731903
30,relative_humidity_925_mean,3.5379182669279667,0.9876256542396269,-0.6790514453801854,-1.4131250331688632,1.551138809402412,-0.5477448865477719,-0.2052787231640294,0.5550088969782054
31,relative_humidity_925_mean,4.029733162170156,1.8259045873829065,-0.31766085842728564,-1.3117863086004313,1.259029007707461,-0.8524936486370523,0.161925059327728,-0.14520832425815935
32,relative_humidity_925_mean,4.033903552988672,2.583945843412509,0.6248387581186963,-0.945972170529357,0.9243395295950668,-1.0926362402845933,0.4650160823580773,-0.4991756591186774
33,relative_humidity_925_mean,4.120848935830838,3.3836324973391902,1.2086153788175995,-0.6102518768525742,0.232542737519073,-0.7497577919598073,0.16526202854996225,-0.5998621193942398
34,relative_humidity_925_mean,4.352641745638444,3.6374187315240127,1.6248919218915607,0.17218458322290736,-0.2942772171517249,-0.19823589745810116,-0.04504675761372786,-0.25315448031084936
35,relative_humidity_925_mean,4.576336177720556,3.7696859348289173,2.2627252157503475,1.2534185341405488,-0.8190134046814211,0.45557085832992616,-0.11851133543549892,0.0722260696398469
36,relative_humidity_925_mean,4.671525065257361,3.7567242485824868,2.9892791596157395,2.1252795991649105,-1.2675610578117036,1.2076445290180517,-0.45345917925061413,0.5975100984543251
