time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13
1,100m_magnitude_of_wind_max,-2.823512108874396,-3.028189265808324,2.426663080509037,-1.6019389013682328,1.7601828724906596,0.09612783889937648,-0.801743898550914,-0.5006139078062409,0.2863562492252858,-0.04470620181562715,-0.370186816626348,-0.3950682568838986,-0.20064886159715706
2,100m_magnitude_of_wind_max,-3.0970371521662985,-3.000793795292644,1.986282742184628,-0.8797145359745111,0.9630026012168356,-0.035966818785125414,-0.2761949199783811,-0.2207808373621343,0.1259277960077273,0.15677071560996275,0.1725475640580422,0.40023943044843563,0.1722628399424266
3,100m_magnitude_of_wind_max,-3.0892777391013286,-2.7444040488033714,0.9981678685352259,-0.05555337735131619,0.37083722010446063,-0.5356536698283656,1.0298683135348343,0.7281667521494491,-0.32839546997920294,0.06372466569817735,0.05073351804042135,0.3791651913842472,0.18203733854602439
4,100m_magnitude_of_wind_max,-2.940008161141151,-2.078991723849289,0.6989532222412783,-0.09473074528469341,-0.4267506813461067,-0.23729812556434415,1.0273122161232038,0.6582682186074194,-0.41221470731011767,-0.11730800568526373,0.18831384003055182,0.027686199750106187,-0.04630587303268947
5,100m_magnitude_of_wind_max,-2.8838283968395477,-1.9452617073191325,-0.03414495449413955,0.13893792738512828,-0.8992904260658476,0.007357200156775531,0.6091096115437535,0.30382936497523805,0.04612786542670981,-0.37426202019949956,-0.0013382479757787528,-0.45942811898136104,-0.2744034142943474
6,100m_magnitude_of_wind_max,-3.031574163409925,-1.4232392176290896,-0.28843354324806975,0.49228506677458955,-1.2834894647546218,0.05599204900559095,0.20346289943928464,-0.4771462334872802,0.25868444483639336,0.001877454044363789,-0.013146038235558646,-0.36167313237150905,0.14545105709421402
7,100m_magnitude_of_wind_max,-3.0148227048569747,-1.2890539414355977,-0.48857546531160106,0.8685572123462992,-1.22274115642755,0.18973355513108225,0.054236505897082385,-0.6928556659415266,0.3061868602010053,0.13959501821633502,0.05498622951068152,-0.12771265657328829,0.249232451493479
8,100m_magnitude_of_wind_max,-2.751674765885829,-0.5343432626450408,-0.867613819583879,0.9739374595494786,-0.6519433966169925,0.3465606895821643,-0.19890807398773871,-0.8093584873471027,0.18661219264901313,0.22671970008503464,0.26995641612291293,0.12245124113445287,0.058914888466430684
9,100m_magnitude_of_wind_max,-2.8339248560026857,-0.1387962583395383,-1.4071831747143388,0.8562299533423176,-0.2926566676633368,0.2527173704708428,-0.6609638464591409,-0.4889948812403823,-0.18546734931968126,0.03628735705906451,-0.21157122958259875,0.48046869620072474,-0.25790422882237213
10,100m_magnitude_of_wind_max,-2.997415435508574,0.2999098071985291,-1.550612788279158,0.6419540218577796,-0.06076950371554582,0.2146201860270159,-0.6632256734374814,0.4600629067974486,-0.4295855728690116,0.01038475096233662,-0.3668591797578242,0.2489031394102432,-0.48009024740547157
