time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8
1,10m_orientation_of_wind_mean,-4.510545815975271,4.322369596268829,-1.6917076018091197,1.6393719094474386,1.3080240083330048,-0.3916779423534233,-0.4070153555158103,-0.15259956290581894
2,10m_orientation_of_wind_mean,-4.527890043715134,4.303694495675869,-1.5434215741700708,1.0519041761703898,1.092338128729283,-0.3764034990732577,-0.39364046741345077,0.06496435717775745
3,10m_orientation_of_wind_mean,-4.592748576518909,3.8479262246519332,-1.3594097319156357,0.5470847404015338,0.6322790652168097,-0.30435497761033214,-0.19368072072930542,-0.007308746254198647
4,10m_orientation_of_wind_mean,-4.4616268106567505,3.432732237923588,-1.3716389745557411,0.04914827273847739,0.24419286051840142,0.07107085217165421,0.35105453253850916,0.14752638233335383
5,10m_orientation_of_wind_mean,-4.371416196417024,2.999330421955692,-1.0892986710621058,-0.2253112461386131,-0.22067153046790774,0.49783667583199115,0.5235659605232711,0.21672782289075637
6,10m_orientation_of_wind_mean,-4.414036187855937,2.224985755618013,-0.7797835238006942,-0.730376079314607,-0.7072848105515763,0.5520189445866696,0.5081222261506148,0.2580548796040624
7,10m_orientation_of_wind_mean,-4.355509764842137,1.4182975755891507,-0.3370978044565072,-0.8553411086436724,-1.0343990260019806,0.8466218149977326,0.4892256767308531,0.07957017063089225
8,10m_orientation_of_wind_mean,-4.313793771550311,0.7180400716763181,0.14107777294658047,-0.8049605285680353,-1.0227608596386397,0.9102996263586532,0.20363993609455813,-0.14341435592680046
9,10m_orientation_of_wind_mean,-4.255433845520486,0.10064615402809635,0.6061027842373807,-0.7466241530017281,-1.0086511636532918,0.5264617704169365,-0.10546984422436673,-0.47836970523948014
10,10m_orientation_of_wind_mean,-4.031735203438145,-0.4866225543807616,1.1461097775285543,-0.8826140953441661,-0.7264503379388987,-0.07786074548972541,-0.51481335702357,-0.38591334090610124
11,10m_orientation_of_wind_mean,-3.7968086681243274,-1.1076680763556621,1.2359816302846276,-0.5766119355979595,-0.47974939619807977,-0.44721067585327623,-0.7911958666166745,-0.21727154526863532
12,10m_orientation_of_wind_mean,-3.2466277921279985,-1.7710885553166633,1.417755425271444,-0.6127848995015359,-0.18544548659397705,-0.8457266444723784,-0.7769351923909508,-0.02362425733759997
13,10m_orientation_of_wind_mean,-2.9643476406455562,-2.158272217812105,1.6061839600635315,-0.5751696509369048,0.006111782325083133,-0.8531779464126099,-0.5664049629573146,0.3579706529395429
14,10m_orientation_of_wind_mean,-2.6441977919530224,-2.4672337258220995,1.7481142059332087,-0.33885464944077315,0.14208603978246084,-0.7805543006146723,-0.16778073561977797,0.4620044751842196
15,10m_orientation_of_wind_mean,-2.2311845565706974,-2.6393829500989594,1.8511815972355556,-0.25818618389174813,0.5691355582115193,-0.5670863119669187,0.4485037642978151,0.4325539989937675
16,10m_orientation_of_wind_mean,-1.893423646741419,-2.816672618619925,1.7638443028723947,-0.057025667444374525,0.8386015795024867,-0.40489188987084457,0.8757723820394244,0.22378392415760281
17,10m_orientation_of_wind_mean,-1.2528722216932713,-3.0224472684025416,1.548734746122194,0.038573497231309296,1.0440207176632943,-0.1403582990471476,0.8461868912701961,-0.09655132749842073
18,10m_orientation_of_wind_mean,-0.6426438693554365,-3.1065729268802915,0.9674876470052274,0.21165138813645765,1.0441467405466092,0.2307805528622219,0.3679194002149703,-0.361865606488962
19,10m_orientation_of_wind_mean,-0.12504492734891526,-3.26588597596373,0.727218861264558,0.7184050596386016,0.6810296424908963,0.7028760469289789,0.12943784620714213,-0.39786439699130227
20,10m_orientation_of_wind_mean,0.4189356056667875,-3.217707696706779,0.0565633065567063,1.0239679288350194,0.28911689471364244,1.0884815894464086,-0.24501205306927587,-0.5013075537530458
21,10m_orientation_of_wind_mean,0.856061352352251,-3.193440443632074,-0.6722999428754531,1.2990001988012327,-0.17010797338264882,0.867663194397916,-0.46874845058549564,-0.3502279773946796
22,10m_orientation_of_wind_mean,1.4496971424851264,-3.117833573066841,-0.8652424607785641,1.6992116576710523,-0.5505628943617479,0.6372454394183382,-0.394350943138544,0.11374912776718486
23,10m_orientation_of_wind_mean,1.902997942427936,-2.7977607221039027,-1.39288343245951,1.6551941538279418,-0.7162989069583782,0.4990130223684069,-0.08844609790387321,0.5245291851289887
24,10m_orientation_of_wind_mean,2.343040907433384,-2.223192550831808,-2.0420989342103537,0.8444220389168449,-0.7336725183557736,-0.23578299763868316,0.3385548755513367,0.5933567958388912
25,10m_orientation_of_wind_mean,2.722039571631625,-1.6838960596258368,-2.519290761133608,0.1943189882598728,-0.6189201731219387,-0.7221660802913205,0.34636602109981734,0.3068643834635126
26,10m_orientation_of_wind_mean,3.3400206117287152,-1.2646578618459652,-2.7138109627335507,-0.2755747645459753,-0.4599013994899859,-1.0045127898938688,0.020616729912400586,0.18547211247563145
27,10m_orientation_of_wind_mean,3.785254884477241,-1.0419414344809612,-2.665105004638683,-0.7163937900450698,-0.32092922344990393,-0.927613724564741,-0.18251291663396355,-0.25824673871401155
28,10m_orientation_of_wind_mean,4.260553755881211,-0.5168912884156946,-2.266583349832244,-1.2966947657511,0.09549027582554416,-0.6640674506265254,0.11878264765516551,-0.48586712323104886
29,10m_orientation_of_wind_mean,4.739234132913826,0.2045989247123507,-1.7640369949180352,-1.4280065529447443,0.5711279855736006,-0.1314999448140835,0.04472689908599099,-0.661916439625243
30,10m_orientation_of_wind_mean,5.228610709013631,0.8302206752176743,-0.7332901445046187,-1.1777243625522802,0.857658403200249,0.5961051693537599,0.09892733675773313,-0.23116165821872092
31,10m_orientation_of_wind_mean,5.35888487282503,1.4159368593923674,0.06502653540278228,-1.2299836358761829,0.8468304582352602,0.9297293441801258,-0.2152884077852093,0.2573932351418512
32,10m_orientation_of_wind_mean,5.472470653691502,1.8704191837473647,1.1509787243291745,-0.8825718564033795,0.6156835407395819,0.9200152207157157,-0.4510962605706639,0.7742023335118177
33,10m_orientation_of_wind_mean,5.4683182700072575,2.868633992603079,1.9447462618250253,-0.26679516696575784,0.11806696226178374,0.4105799631778734,-0.4280438990173129,0.5460082521101196
34,10m_orientation_of_wind_mean,5.314130514223126,3.4587291906762245,2.3216396626985425,0.43605400202828304,-0.4826770430659216,-0.0820358398961353,-0.16898743977766836,0.05444309071915824
35,10m_orientation_of_wind_mean,5.138501983789674,3.7457363905997507,2.679593504006279,1.0360096781385517,-0.6934783471126291,-0.5158723995008918,0.1786612303426264,-0.2916471895369698
36,10m_orientation_of_wind_mean,4.833134420502441,4.136870750026298,2.828659164270731,1.493287402665595,-0.863979553526236,-0.8139447672225496,0.6693586145008024,-0.554017654778077
