,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,2,62112.0,60216.0,60211.0,82992.0,110676.0,192983.0,160139.0,113126.0,191768.0,99428.0,92017.0,57515.0,32363.0,-26506.0,-24214.0
2,3,-141865.0,-127384.0,-111530.0,-159179.0,-181220.0,-177422.0,-148957.0,-122459.0,-96859.0,-57784.0,-21689.0,12823.0,27161.0,28575.0,2698.0
4,5,62448.0,61595.0,77606.0,99360.0,154359.0,91683.0,223405.0,221848.0,161641.0,104669.0,88122.0,91477.0,149647.0,79600.0,183456.0
5,6,37128.0,46377.0,47338.0,29169.0,64004.0,72917.0,61801.0,26685.0,39926.0,116752.0,89681.0,32565.0,27859.0,62528.0,167872.0
6,7,-54949.0,-45019.0,31407.0,151296.0,109407.0,94885.0,28680.0,-2231.0,28820.0,40129.0,43636.0,51343.0,44893.0,28860.0,18812.0
7,8,-129182.0,-125324.0,-93056.0,-65272.0,-90915.0,-118081.0,-101347.0,-69898.0,-41745.0,-23717.0,2129.0,13546.0,3185.0,35212.0,39191.0
8,9,70658.0,76149.0,272283.0,34828.0,18005.0,24105.0,13959.0,10846.0,-21661.0,-41365.0,-75022.0,-52194.0,-59978.0,-63758.0,-59819.0
9,10,-13750.0,-32057.0,-6095.0,-18246.0,-19356.0,-33677.0,-30192.0,109946.0,163498.0,49648.0,41832.0,50018.0,54632.0,8585.0,35037.0
10,11,-18603.0,-5006.0,-21569.0,-31322.0,-29840.0,18940.0,5629.0,30192.0,37272.0,37455.0,40916.0,40160.0,39405.0,43088.0,43235.0
15,16,196496.0,185311.0,162941.0,116732.0,145750.0,283717.0,269623.0,221505.0,152725.0,121378.0,97557.0,81504.0,71408.0,67189.0,62589.0
16,17,6325.0,48072.0,65135.0,78399.0,83549.0,107296.0,139260.0,136920.0,172252.0,397877.0,517267.0,285878.0,273644.0,333417.0,394866.0
18,19,53725.0,56309.0,46423.0,22283.0,21613.0,86515.0,202924.0,167078.0,45383.0,26385.0,27959.0,36570.0,37994.0,44588.0,38156.0
19,20,9699.0,15441.0,51920.0,37043.0,66489.0,123161.0,139192.0,67152.0,118387.0,64173.0,107575.0,70459.0,60949.0,107460.0,136179.0
20,21,32196.0,-1836.0,4586.0,-5083.0,-25772.0,-32355.0,-62742.0,-60795.0,-76674.0,-50011.0,1126.0,729.0,-42465.0,-19818.0,-47808.0
21,22,-96241.0,-48368.0,13139.0,41013.0,43852.0,49019.0,72123.0,58556.0,51867.0,40066.0,49252.0,35429.0,-9540.0,-30619.0,-36869.0
26,27,85872.0,73836.0,44115.0,52652.0,52860.0,37282.0,26849.0,17499.0,9933.0,5120.0,1191.0,-10395.0,-16746.0,-23339.0,-26163.0
27,28,-77677.0,-105057.0,-156715.0,-54252.0,44093.0,48461.0,54111.0,32082.0,13959.0,-20689.0,-9000.0,48440.0,-45339.0,-100351.0,71962.0
28,29,33555.0,36342.0,54686.0,56619.0,60449.0,173407.0,210777.0,230874.0,198994.0,125184.0,-3158.0,12844.0,50854.0,7806.0,14222.0
29,30,-12822.0,-203.0,2335.0,28065.0,68476.0,139218.0,136220.0,137691.0,155072.0,94591.0,46069.0,72301.0,-141.0,-31334.0,51704.0
31,32,-34367.0,-14961.0,14368.0,-3505.0,4833.0,7805.0,30554.0,30271.0,59757.0,25646.0,-48.0,-2323.0,19336.0,77094.0,92723.0
33,34,-31035.0,1191.0,17081.0,13730.0,-60933.0,14890.0,106515.0,88157.0,94315.0,3388.0,32494.0,117471.0,132818.0,126078.0,88789.0
35,36,61343.0,77089.0,90578.0,118368.0,120578.0,113780.0,164732.0,139778.0,146421.0,125447.0,103837.0,81030.0,90775.0,79627.0,63008.0
36,37,-54625.0,-29486.0,-20133.0,25356.0,93477.0,113285.0,32190.0,16252.0,3361.0,-17083.0,-24237.0,-4219.0,29388.0,52217.0,22831.0
38,39,-66486.0,-79628.0,-79196.0,-28764.0,-50594.0,-42510.0,-58511.0,-54710.0,-39355.0,42505.0,-8495.0,19295.0,5247.0,-13579.0,-11333.0
39,40,-50254.0,-62542.0,-28026.0,-45216.0,-33263.0,40048.0,100851.0,87075.0,87769.0,114059.0,138851.0,130108.0,104967.0,82916.0,85714.0
40,41,13042.0,19941.0,9662.0,-18052.0,-33579.0,-30070.0,-30815.0,-26329.0,22964.0,59492.0,65712.0,57123.0,72443.0,59048.0,55365.0
41,42,-60250.0,-30509.0,-12360.0,6397.0,13442.0,29156.0,20723.0,31760.0,42537.0,55917.0,41438.0,30172.0,-26617.0,-73308.0,-32982.0
42,43,-157130.0,25522.0,52260.0,94769.0,94693.0,49349.0,53373.0,33715.0,8677.0,16572.0,309.0,7889.0,13256.0,-2589.0,-35666.0
43,44,-16175.0,-16872.0,-15507.0,-6982.0,-4659.0,-6911.0,-15474.0,-27603.0,-37393.0,-3897.0,37944.0,21055.0,24522.0,72359.0,116113.0
44,45,-17922.0,17644.0,35451.0,101511.0,115056.0,99976.0,77239.0,204677.0,235980.0,227893.0,151011.0,153472.0,176382.0,211566.0,218999.0
45,46,58283.0,86018.0,114745.0,91156.0,96868.0,147494.0,124124.0,38465.0,56192.0,56708.0,71689.0,71515.0,56851.0,41187.0,34206.0
46,47,56781.0,52776.0,37428.0,30969.0,50969.0,200540.0,203219.0,102169.0,59321.0,101358.0,47452.0,31804.0,13548.0,130400.0,123032.0
47,48,-65097.0,-31060.0,-46196.0,-45110.0,-56305.0,-87579.0,81724.0,95304.0,48950.0,-7927.0,22601.0,22806.0,21998.0,19076.0,13375.0
48,49,-157795.0,-165148.0,-174027.0,-155672.0,-144167.0,-70289.0,-76287.0,-54879.0,1722.0,-30360.0,-47370.0,-21963.0,-29344.0,-31189.0,-9459.0
49,50,17195.0,-4533.0,-17347.0,-16987.0,-23651.0,-20397.0,-19041.0,-2259.0,23322.0,24910.0,9664.0,10412.0,12822.0,-9555.0,2958.0
