,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,2,-993824.0,-893896.0,-838093.0,-1335120.0,-1402476.0,-1467497.0,-1390453.0,-1381466.0,-1374248.0,-1274972.0,-1221647.0,-1034773.0,-1158677.0,-1149002.0,-1045206.0
2,3,-1136553.0,-1129944.0,-1176170.0,-1223627.0,-1245924.0,-1236750.0,-1267101.0,-1258139.0,-1217691.0,-1245112.0,-1361593.0,-1342249.0,-1367527.0,-1431841.0,-1342454.0
4,5,-841488.0,-1021861.0,-1244378.0,-1206240.0,-1055497.0,-733405.0,-647059.0,-720744.0,-869271.0,-622883.0,-609350.0,-759147.0,-863601.0,-1006416.0,-1063584.0
5,6,-731704.0,-855127.0,-908118.0,-946767.0,-1013308.0,-972459.0,-883223.0,-889731.0,-812490.0,-833648.0,-862575.0,-908491.0,-1089133.0,-1101248.0,-1058304.0
6,7,-748837.0,-775451.0,-817169.0,-904192.0,-925217.0,-946843.0,-980024.0,-1015607.0,-1167532.0,-1249919.0,-1377996.0,-1483441.0,-1424099.0,-1249604.0,-948612.0
7,8,-1999070.0,-2008588.0,-1938880.0,-1931256.0,-1957795.0,-1851969.0,-1782371.0,-1727882.0,-1845649.0,-2003429.0,-1550895.0,-1468438.0,-1470799.0,-1355508.0,-1306985.0
8,9,-1379646.0,-1423947.0,-1400805.0,-1352564.0,-1564075.0,-1718103.0,-1705977.0,-1716002.0,-1666461.0,-1723797.0,-1772174.0,-1738082.0,-1662026.0,-1500430.0,-1415339.0
9,10,-1349302.0,-1391289.0,-1446415.0,-1491078.0,-1371612.0,-1419021.0,-1442416.0,-1531718.0,-1423830.0,-1513296.0,-1538008.0,-1470686.0,-1345624.0,-1261303.0,-1002467.0
10,11,-1025963.0,-1028622.0,-1147009.0,-1177242.0,-1194896.0,-1245764.0,-499715.0,-451984.0,-433128.0,-432305.0,-398060.0,-374048.0,-376851.0,-361584.0,-339037.0
15,16,-1328816.0,-1256417.0,-1227907.0,-1219012.0,-1201834.0,-1114747.0,-1113481.0,-1131327.0,-1161835.0,-1087134.0,-938731.0,-1055968.0,-1028752.0,-993227.0,-1054723.0
16,17,-625483.0,-610040.0,-620945.0,-587777.0,-587427.0,-610848.0,-603524.0,-611048.0,-574692.0,-555019.0,-495917.0,-558538.0,-436244.0,-536087.0,-623502.0
18,19,-1646819.0,-1624011.0,-1710697.0,-1673269.0,-1663699.0,-1573965.0,-1474324.0,-1274586.0,-1084025.0,-1037999.0,-1085577.0,-1357542.0,-1261910.0,-786452.0,-872244.0
19,20,-969053.0,-993007.0,-979440.0,-832589.0,-899655.0,-843047.0,-832136.0,-903472.0,-966797.0,-987283.0,-930185.0,-1422661.0,-1496299.0,-1259260.0,-1121869.0
20,21,-1365564.0,-1288556.0,-1174870.0,-1241179.0,-1214956.0,-1147875.0,-1089750.0,-897403.0,-858946.0,-781851.0,-791578.0,-767719.0,-807649.0,-751722.0,-707200.0
21,22,-999153.0,-1011696.0,-1023277.0,-958667.0,-835124.0,-827013.0,-836485.0,-806212.0,-856869.0,-824126.0,-823580.0,-839643.0,-892612.0,-927259.0,-926149.0
26,27,-1229904.0,-1213780.0,-1223661.0,-1183124.0,-1137476.0,-1053534.0,-958495.0,-902117.0,-881843.0,-898240.0,-914073.0,-967259.0,-1015722.0,-1048427.0,-1002227.0
27,28,-1302701.0,-1243233.0,-1302443.0,-1320364.0,-1319811.0,-1328115.0,-1314785.0,-1246638.0,-1263417.0,-1330577.0,-1236392.0,-1178184.0,-1119899.0,-1143103.0,-1162022.0
28,29,-839789.0,-868746.0,-841570.0,-846165.0,-890911.0,-999457.0,-1072039.0,-1146150.0,-1214894.0,-1346688.0,-1427542.0,-1462100.0,-1541978.0,-1595266.0,-1589298.0
29,30,-569494.0,-546635.0,-569697.0,-564895.0,-565316.0,-548718.0,-568164.0,-563557.0,-595264.0,-649857.0,-585035.0,-580627.0,-641293.0,-704294.0,-716872.0
31,32,-2143423.0,-2270129.0,-2247904.0,-2136241.0,-2058591.0,-1901635.0,-1836326.0,-1879425.0,-1923091.0,-1739218.0,-1631024.0,-1486099.0,-1487096.0,-1464794.0,-1347021.0
33,34,-1552699.0,-1552025.0,-1502919.0,-1574494.0,-1525445.0,-1593686.0,-1541293.0,-1508131.0,-1418773.0,-1614084.0,-1613394.0,-1515361.0,-1517422.0,-1670402.0,-1665451.0
35,36,-884897.0,-896927.0,-854382.0,-776800.0,-671806.0,-643788.0,-730820.0,-785726.0,-704459.0,-510073.0,-440355.0,-500602.0,-525097.0,-705781.0,-824416.0
36,37,-630625.0,-627630.0,-663845.0,-731700.0,-799643.0,-842299.0,-937154.0,-1201348.0,-1294239.0,-928507.0,-1229037.0,-1293755.0,-1344500.0,-1475591.0,-1568977.0
38,39,-1373238.0,-1379532.0,-1392732.0,-1433180.0,-1446050.0,-1486862.0,-1460303.0,-1448694.0,-1374139.0,-1319607.0,-1234479.0,-1171297.0,-1131329.0,-1138251.0,-1106053.0
39,40,-1095566.0,-1162894.0,-1066490.0,-991968.0,-1072367.0,-1130576.0,-1329677.0,-1597533.0,-1590375.0,-1688821.0,-1650077.0,-1386052.0,-963897.0,-930396.0,-1299246.0
40,41,-1431246.0,-1499611.0,-1590018.0,-1515332.0,-1388843.0,-1417974.0,-1360863.0,-1359385.0,-1359180.0,-1213980.0,-1094800.0,-995293.0,-1030277.0,-971288.0,-901947.0
41,42,-1052570.0,-1086701.0,-1097736.0,-1003907.0,-941118.0,-924252.0,-892557.0,-990000.0,-1188951.0,-1193939.0,-1235682.0,-1269860.0,-1567225.0,-1510876.0,-1625558.0
42,43,-1748490.0,-1719310.0,-1683484.0,-1654351.0,-1722331.0,-1845243.0,-1881475.0,-1835405.0,-1799259.0,-1728132.0,-1652875.0,-1594543.0,-1359480.0,-1091613.0,-1128978.0
43,44,-1477615.0,-1558120.0,-1598419.0,-1657606.0,-1700723.0,-1743359.0,-1779442.0,-1831315.0,-1744273.0,-1735289.0,-1676232.0,-1592001.0,-1499126.0,-1455449.0,-1434223.0
44,45,-626626.0,-660948.0,-640261.0,-643897.0,-634640.0,-533880.0,-556105.0,-551803.0,-447476.0,-404299.0,-400861.0,-429248.0,-492610.0,-555666.0,-655433.0
45,46,-1330261.0,-1427838.0,-1523143.0,-1374636.0,-1251164.0,-1222874.0,-1216420.0,-1195647.0,-1261312.0,-1276540.0,-1337335.0,-1317669.0,-1423661.0,-1429085.0,-1497762.0
46,47,-1082355.0,-1127064.0,-1193548.0,-1227271.0,-1256423.0,-1153124.0,-1118317.0,-1145063.0,-1148935.0,-1358034.0,-1149284.0,-994948.0,-1178900.0,-1168032.0,-1071592.0
47,48,-2185161.0,-2177172.0,-2095540.0,-2071734.0,-2067889.0,-2068187.0,-2013508.0,-1977592.0,-1797578.0,-1943863.0,-1938423.0,-1791978.0,-1763538.0,-1621564.0,-1507905.0
48,49,-956835.0,-989084.0,-1003595.0,-1099928.0,-1207079.0,-1186257.0,-1149375.0,-1138719.0,-1335174.0,-1396184.0,-1356234.0,-1400203.0,-1358560.0,-1237141.0,-1235571.0
49,50,-1661717.0,-1365301.0,-1305027.0,-1328475.0,-1351267.0,-1369325.0,-1442977.0,-1599955.0,-1681190.0,-1715698.0,-1719936.0,-1754516.0,-1784682.0,-1593875.0,-1504370.0
51,52,-1435716.0,-1329465.0,-1323544.0,-1365362.0,-1303024.0,-1179078.0,-1038477.0,-1045362.0,-1065346.0,-1144867.0,-1126694.0,-1040188.0,-904258.0,-793971.0,-818108.0
52,53,-1451480.0,-1530552.0,-1622413.0,-1642390.0,-1680797.0,-1589713.0,-1627234.0,-1662991.0,-1530550.0,-1285458.0,-1280513.0,-1404506.0,-1389681.0,-1399515.0,-1390669.0
53,54,-1094444.0,-1020202.0,-1051102.0,-971570.0,-1110589.0,-783859.0,-625486.0,-729327.0,-795773.0,-732821.0,-759617.0,-692207.0,-703828.0,-657675.0,-633232.0
54,55,-1805725.0,-1708713.0,-1657555.0,-1692169.0,-1711773.0,-1638371.0,-1530617.0,-1541526.0,-1430205.0,-1397624.0,-1448617.0,-1491244.0,-1479032.0,-1401565.0,-1424121.0
55,56,-2047270.0,-2010327.0,-1933120.0,-1855348.0,-1829457.0,-1834896.0,-1825415.0,-1730839.0,-1645754.0,-1442881.0,-1334231.0,-1382159.0,-1330860.0,-1261079.0,-1221153.0
56,57,-1528477.0,-1501157.0,-1456330.0,-1418707.0,-1419160.0,-1526253.0,-1504352.0,-1513840.0,-1439626.0,-1364444.0,-1318347.0,-1203975.0,-1213599.0,-1193081.0,-1149143.0
57,58,-1783709.0,-1835298.0,-1838402.0,-1767052.0,-1613563.0,-1397511.0,-1374425.0,-1404243.0,-1442679.0,-1248070.0,-1230382.0,-889081.0,-729954.0,-529049.0,-473255.0
59,60,-1913362.0,-1967191.0,-1996578.0,-1967301.0,-1837890.0,-1824670.0,-1817821.0,-1693673.0,-1700420.0,-1760366.0,-1694040.0,-1425779.0,-985367.0,-1120033.0,-1202730.0
60,61,-1251241.0,-1108534.0,-983022.0,-988094.0,-925467.0,-814504.0,-638129.0,-484322.0,-474099.0,-478431.0,-646345.0,-602124.0,-507388.0,-503052.0,-481850.0
61,62,-1109456.0,-1140706.0,-1174818.0,-1103505.0,-1127092.0,-1253300.0,-1215173.0,-1147051.0,-1033913.0,-1002200.0,-1047580.0,-1078212.0,-1108303.0,-1131304.0,-1074726.0
63,64,-1337372.0,-1267796.0,-1281338.0,-1175933.0,-1049184.0,-1097012.0,-1239984.0,-1397902.0,-1500141.0,-1415485.0,-1598755.0,-1609655.0,-1465931.0,-1427958.0,-1409904.0
64,65,-1497852.0,-1370393.0,-1402323.0,-1445505.0,-1480071.0,-1499279.0,-1593509.0,-1554218.0,-1525127.0,-1508052.0,-1131670.0,-1145552.0,-1138972.0,-1168086.0,-1233179.0
65,66,-2320314.0,-2209973.0,-2073606.0,-1945065.0,-1764274.0,-1905768.0,-1952446.0,-1828299.0,-1706998.0,-1716627.0,-1684488.0,-1650420.0,-1622725.0,-1695066.0,-1599362.0
67,68,-1566052.0,-1609378.0,-1508152.0,-1528976.0,-1586086.0,-1639131.0,-1658652.0,-1700826.0,-1735404.0,-1677507.0,-1488974.0,-1502061.0,-1508989.0,-1545230.0,-1581416.0
69,70,-741944.0,-748258.0,-722105.0,-756405.0,-785752.0,-812569.0,-785041.0,-999629.0,-988846.0,-937356.0,-928868.0,-959466.0,-1147955.0,-1225891.0,-1219183.0
70,71,-972703.0,-1070457.0,-1036838.0,-1021255.0,-1018778.0,-1091101.0,-1061487.0,-1035915.0,-1040184.0,-985930.0,-810361.0,-814986.0,-911955.0,-975123.0,-1021022.0
72,73,-1543940.0,-1431462.0,-1634589.0,-1538098.0,-1364965.0,-1551933.0,-1658160.0,-1754185.0,-1785826.0,-1679972.0,-1747486.0,-1963297.0,-1915927.0,-1876402.0,-1864796.0
76,77,-627897.0,-604470.0,-577460.0,-523056.0,-471507.0,-469236.0,-482592.0,-496236.0,-494522.0,-514902.0,-531344.0,-572690.0,-658635.0,-572453.0,-580738.0
77,78,-1513746.0,-1455978.0,-1455391.0,-1463619.0,-1490540.0,-1413505.0,-1330092.0,-1243455.0,-1185193.0,-1121548.0,-1092048.0,-1086307.0,-980252.0,-947243.0,-936391.0
78,79,-1702743.0,-1739236.0,-1649610.0,-1536097.0,-1520758.0,-1487206.0,-1456310.0,-1270307.0,-1289173.0,-1268380.0,-1259257.0,-1216787.0,-1158864.0,-1077511.0,-1059384.0
79,80,-651430.0,-694739.0,-705521.0,-761696.0,-765420.0,-828603.0,-878061.0,-936730.0,-1151857.0,-1234681.0,-1300892.0,-1127380.0,-1062111.0,-1120401.0,-1086354.0
80,81,-1485007.0,-1470567.0,-1674728.0,-1720864.0,-1780465.0,-1852328.0,-1804719.0,-1800115.0,-1542427.0,-1108947.0,-1232047.0,-1169860.0,-1229078.0,-977520.0,-890124.0
81,82,-1266448.0,-1433984.0,-1556921.0,-1593926.0,-1601139.0,-1490671.0,-1390390.0,-1306937.0,-1281181.0,-1285320.0,-1254900.0,-1362717.0,-1401897.0,-1451533.0,-1454175.0
82,83,-1643962.0,-1601511.0,-1687368.0,-1734890.0,-1616876.0,-1575885.0,-1581493.0,-1563800.0,-1570332.0,-1537734.0,-1532174.0,-1505178.0,-1454163.0,-1356374.0,-1382276.0
84,85,-1023651.0,-1082917.0,-1109219.0,-980040.0,-1124496.0,-1258083.0,-1354503.0,-1365803.0,-1492398.0,-1374366.0,-1256798.0,-1173810.0,-1141429.0,-1048964.0,-987296.0
85,86,-1663715.0,-1379857.0,-1332341.0,-1110209.0,-1026852.0,-1055714.0,-1039296.0,-998577.0,-880734.0,-850995.0,-888068.0,-860476.0,-830147.0,-758322.0,-733070.0
86,87,-1700078.0,-1758265.0,-1728495.0,-1693035.0,-1628175.0,-1503327.0,-1297734.0,-1125697.0,-1064662.0,-982900.0,-936282.0,-778055.0,-687727.0,-704064.0,-611377.0
88,89,-1407028.0,-1438517.0,-1421726.0,-1460677.0,-1652904.0,-1614015.0,-1598304.0,-1511462.0,-1511607.0,-1387187.0,-1528570.0,-1346535.0,-1307292.0,-1213218.0,-1226789.0
89,90,-2511526.0,-2609654.0,-2676875.0,-2903130.0,-3093720.0,-3247297.0,-2616680.0,-2645904.0,-2516530.0,-2171979.0,-1931304.0,-1710195.0,-1506781.0,-1350120.0,-1253899.0
91,92,-507555.0,-526718.0,-634875.0,-585127.0,-589402.0,-592154.0,-609555.0,-598607.0,-667885.0,-556102.0,-409490.0,-441115.0,-468084.0,-453062.0,-533655.0
93,94,-890710.0,-950662.0,-1033282.0,-1187400.0,-1165307.0,-1163871.0,-1268134.0,-1064875.0,-1134323.0,-1233279.0,-1241410.0,-1201797.0,-1255523.0,-1372835.0,-1442191.0
