,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,-716920.6,-721724.44,-678036.06,-633802.3,-595156.5,-415905.53,-396375.22,-387333.2,-332792.78,-290753.1,-266746.06,-260287.3,-227308.42,-200485.28,-182956.9
1,2,-346492.38,-322803.72,-302229.62,-417247.62,-372339.66,-351708.53,-374087.44,-394596.47,-387561.06,-361620.72,-337042.9,-328720.1,-347185.53,-358849.47,-361837.47
2,3,-568710.7,-573602.7,-599605.25,-644112.94,-666508.1,-694291.56,-691000.3,-673891.94,-635323.94,-577857.2,-553023.5,-533849.7,-537320.94,-545779.7,-523882.97
4,5,-314360.25,-350343.97,-357470.12,-314450.06,-257881.56,-222280.78,-207172.06,-188582.64,-179101.47,-180260.47,-222690.5,-267444.06,-302038.97,-337257.2,-317075.38
5,6,-297999.94,-312644.44,-295750.03,-303842.5,-308872.06,-298613.06,-272582.97,-281782.66,-291888.38,-281332.94,-242131.9,-227592.83,-222865.8,-261990.03,-282585.28
6,7,-319781.16,-337688.38,-344861.97,-354650.34,-364626.44,-365906.12,-390264.0,-411541.12,-424771.4,-399115.0,-403215.8,-399220.03,-391292.7,-338625.06,-288706.75
7,8,-911606.0,-842336.2,-792435.7,-756153.06,-704065.8,-655630.44,-590061.44,-560776.2,-529601.0,-482380.3,-415188.2,-376595.78,-342676.28,-347878.03,-338174.78
8,9,-491269.7,-538412.2,-574242.3,-615693.4,-614201.1,-613879.9,-634803.94,-653619.94,-685691.4,-697332.7,-712978.3,-719543.6,-695947.0,-671988.4,-646307.4
9,10,-442579.03,-447682.38,-470585.8,-477903.75,-503306.7,-548406.44,-606002.75,-623191.6,-596100.7,-532475.56,-436655.03,-363189.75,-288551.34,-241218.88,-184984.12
10,11,-428424.6,-424584.34,-444289.06,-470208.22,-499114.25,-527183.94,-145806.05,-160261.36,-153621.42,-145339.28,-136549.48,-128245.805,-120694.44,-114477.59,-105490.484
11,12,-470878.62,-482499.7,-496974.53,-510170.1,-495355.47,-481669.56,-456587.72,-446638.66,-420100.06,-417925.22,-410392.16,-410467.75,-412634.84,-417879.22,-279581.97
12,13,-213481.83,-197734.38,-172433.39,-145253.88,-140607.14,-127747.055,-122694.73,-131385.53,-148685.52,-175206.52,-223963.7,-270626.75,-296626.12,-309523.2,-294815.38
15,16,-344971.28,-348864.62,-315691.12,-305846.2,-256113.69,-222263.3,-201093.94,-193175.62,-182322.39,-161639.7,-172555.62,-216433.45,-267490.1,-314997.47,-364792.66
16,17,-247332.9,-242211.14,-229655.7,-216763.19,-212577.11,-201353.02,-198964.6,-203670.3,-190860.25,-148154.72,-98665.414,-114302.07,-132281.44,-144902.55,-142756.75
17,18,-760069.44,-743214.2,-701899.5,-630584.8,-528572.56,-424737.72,-329424.16,-265585.12,-242701.05,-222171.55,-217736.12,-195220.78,-181486.84,-169601.4,-166646.45
18,19,-559593.06,-584313.6,-616259.4,-612564.25,-570770.0,-537042.25,-474281.12,-400124.8,-342005.84,-305455.3,-286918.4,-280164.4,-266892.25,-272961.8,-288873.1
19,20,-412900.4,-420685.47,-411672.88,-390829.72,-360012.16,-334523.3,-318973.66,-332370.22,-355452.88,-370921.97,-334973.8,-393996.47,-317511.06,-247634.52,-224218.94
20,21,-679790.9,-602791.9,-529003.9,-506076.16,-468777.25,-426146.6,-400921.34,-387403.62,-390132.38,-391916.28,-393693.4,-393533.22,-387559.28,-382423.4,-386165.94
21,22,-525057.4,-485959.0,-453766.44,-448411.28,-390944.38,-323868.62,-315189.12,-318865.16,-324810.3,-318980.47,-316613.38,-342735.25,-387127.66,-453552.62,-508087.84
22,23,-941620.3,-918724.5,-919491.4,-909702.9,-931266.5,-904984.7,-870959.9,-850835.94,-785460.75,-732210.7,-702892.6,-603226.06,-577422.0,-550224.4,-528786.7
