time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15
1,relative_humidity_1000_std,-1.5804033890392826,4.130141019339601,3.1786566132774627,-2.232156216090613,0.9148200473506451,0.11308451240440548,0.7452511908210122,2.207384395882566,-0.33808178031004277,-0.3377596305640345,-0.536453833795251,-0.1465568186294854,-0.09621125682532561,0.26930849851166955,-0.13634734829353112
2,relative_humidity_1000_std,-2.2179471444277654,4.541612074933116,3.0494403664129917,-1.531184467481925,0.7634499432278907,-0.15248207042857503,0.740680684983739,0.726190205901155,-0.1431252311516117,-0.01755046675076439,0.09145444330064038,0.07975454454901545,0.13812292654052055,0.00022548161762694604,0.2790657967717866
3,relative_humidity_1000_std,-2.2133392692919123,4.752392760177686,2.3321833217945263,-1.000286390564475,0.3287163530755163,-0.1894969578875398,0.1417996199123398,-0.4487633899517225,0.2942489866251006,0.5093093558929565,0.9354437892654526,0.3254284876468071,-0.16303773930170107,-0.35964130958697954,0.17765749039012851
4,relative_humidity_1000_std,-2.6551705065587643,4.617635770617794,1.5819496336969743,-0.3301560160393221,0.08629808683326018,-0.27339950266837015,0.03433038165454694,-1.2218661247791949,0.3931015815797159,0.8286734425859653,0.387485381793871,-0.049095542208712886,-0.059410241430967764,-0.1851886580014494,-0.3645942517024253
5,relative_humidity_1000_std,-3.008116491257229,4.387996254625489,0.98609431750263,0.5757110467019404,-0.21792212049675072,-0.10212709184697197,-0.18541339258639816,-1.3732939502449504,0.36261954233384347,-0.020519502256973205,-0.5162201178498083,-0.34199786424136935,0.31187218491261404,0.36894697218285516,-0.4358796751856592
6,relative_humidity_1000_std,-3.223497694196879,4.337762354947974,-0.009220631391310475,0.8950468161594084,0.02570543214822348,-0.04166198019174062,-0.9824551725778864,-1.2396151484797966,0.1601551803016455,-0.622109418521248,-0.7439763560988435,0.18421003613301906,0.28528608504676733,0.1967619369900392,0.3116879224971238
7,relative_humidity_1000_std,-3.206316109467744,4.125092461378176,-1.195232786298324,1.6085910789985691,0.35635404101807416,-0.3498978704258158,-1.2053546039736278,-0.13387854746146458,-0.39940677664630564,-0.7641390115955536,-0.17131642960441054,0.05707587501643011,-0.11037128110773424,-0.3016337260047924,0.3633913931237612
8,relative_humidity_1000_std,-2.6584589983836904,3.5836275113435754,-2.2382404646583502,2.1902297792891128,0.16874900465164605,-0.670742036683246,-0.7639237735070458,0.5870123060466409,-0.8041376146104013,-0.27697648465315877,0.24058705035234929,-0.2534683068534282,-0.5077027829669992,-0.2800738885946312,-0.027680947917175593
9,relative_humidity_1000_std,-3.0166638529840557,2.4878017050181738,-2.9775193353065785,1.7468237099501573,0.21033444470581042,-0.5901230305233892,-0.06435410803878064,0.8314311287294412,-0.4506888613959406,0.39627911375894304,0.4793931750208143,-0.16208053032972006,-0.027766494403356733,0.2298214933111475,-0.33696994399837565
10,relative_humidity_1000_std,-3.2765722719425256,0.7800055436533728,-2.9948064569667636,1.5390343982915975,0.3993573215453501,-0.03861664333551354,0.5774832861532367,0.713676699441761,0.2947281712890838,0.7829124979736957,0.06396261459868932,0.42211464530159076,0.24189940338263613,0.4226600089411579,0.047122908732329834
11,relative_humidity_1000_std,-3.4919373925386905,-0.6643967825497352,-2.5718690576178123,0.45299961845299624,-0.13865093474630116,0.46068163266500334,1.1637059091251207,0.6762170117657128,0.8728914844978177,0.5623326640247988,-0.35017293669773686,-0.16676742704596423,0.18961232247778184,-0.059548309007683334,0.2501643987536802
12,relative_humidity_1000_std,-3.5683361740172996,-1.341173524300357,-1.6496035978403107,-0.8421379355262267,-0.11073874866657737,1.045009408898754,1.6244871760879254,-0.22937417905050855,0.7100839055155806,-0.4296311037686013,-0.3852280899535079,0.1529052894293265,-0.12607237121590312,-0.33596306562463474,-0.09109061515329904
13,relative_humidity_1000_std,-3.1024321041882947,-1.7732584054316385,-1.3292225154219106,-1.5304311912100523,0.049143619270193256,1.3787318189924853,1.2798060370104247,-0.4400867166636209,0.043961885221373634,-0.6597181647640754,0.11573407328311258,0.3071708034078871,-0.2966427969000579,-0.1771389037227788,0.0329563439106971
14,relative_humidity_1000_std,-2.727523798351508,-2.2391658021546013,-0.7514520776730437,-1.587500985021748,-0.48139972456147834,1.444955131040608,0.7781894831053299,-0.47127025891790386,-0.40174390159454704,-0.43895748912686866,0.4455317981428041,-0.4289806236672903,-0.22754117905546417,0.26188823638215325,-0.04990862386176115
15,relative_humidity_1000_std,-2.643745645613891,-2.7805249568209964,-0.15648071074595388,-1.6748413256427943,-0.8100641668580544,1.3276669438750772,-0.11572996068769224,-0.6140197355938088,-0.7342119719680416,-0.08174428653558889,0.4324390132854731,-0.28735842213081536,0.08678368364257465,0.2576865892008204,0.012957314167884188
16,relative_humidity_1000_std,-2.669345696124239,-3.24304312500117,0.13590990055662505,-1.4579269018105565,-0.79474256969939,0.728888707648935,-0.9263635222856491,-0.2551312421185036,-0.7429550787016688,0.2976055077740943,0.04894319139712218,0.028349911471819665,0.3725330301883249,0.07030300274530106,0.12030396878112812
17,relative_humidity_1000_std,-2.75417778044752,-3.4449943503593685,0.5053335224159314,-1.1816760834758082,-1.104572562931122,0.25623819154336824,-1.2994935161946102,0.38381941886119525,-0.5260824910906201,0.5467461673800946,-0.23014707272311014,0.25167858532856674,0.38747046444520244,-0.13976471420488915,-0.007054347523872007
18,relative_humidity_1000_std,-2.593022516239189,-3.3638412055065396,0.7567350352343534,-0.5443410244459087,-1.4395304981784431,0.03768923846607573,-1.3301354628550457,0.5128187073291358,0.10822052717401806,0.4346808120621214,-0.40783698083803444,0.23112191634996002,-0.006059196196159022,-0.26577486762811986,-0.11304001798361143
