time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11
1,mean_surface_latent_heat_flux_std,-3.9544822170695944,2.1016901940902395,-2.7517452781225034,2.7538064260591937,-0.5913079053497534,1.2890693005898712,1.053629375140226,0.033750614250775864,0.2818825976516817,0.04825013263022527,-0.5457696323766106
2,mean_surface_latent_heat_flux_std,-4.279165388148879,2.1503894090850317,-2.2582543017170056,2.0830397711839503,-0.5480387708311698,1.1203594489761792,0.7147372346874875,-0.04604379202474541,0.2012704602076484,-0.1259454979501112,-0.10576309753840098
3,mean_surface_latent_heat_flux_std,-4.529199006181573,1.9781396499811637,-1.7693740051540747,1.289042074262644,-0.28685141672084996,0.6136111014385699,0.05301594565955995,-0.237363290047491,-0.0990410333873826,-0.19077331406904643,0.45761728356508763
4,mean_surface_latent_heat_flux_std,-4.527915179797092,2.046178634253315,-1.5310896036543582,0.5489057589471229,-0.15437909630506458,0.01728242186059356,-0.524959724057904,-0.21414808553125875,-0.19868541643655246,0.03405380948454177,0.6939765807098275
5,mean_surface_latent_heat_flux_std,-4.328217795880875,1.9776923722935271,-1.2899018371111288,-0.06021358405277463,-0.05099318803415013,-0.4338033663270286,-0.856684598404256,-0.09119643418829328,-0.20523717908469843,0.20278255798765993,0.31648906285266065
6,mean_surface_latent_heat_flux_std,-4.124075475964361,1.9253432927770013,-1.0178603699251239,-0.48675841743613657,-0.07486642908660401,-0.6593475010614799,-0.9132028819719222,0.20499310927086395,-0.4587926488453777,0.31007799688577203,-0.04401600921820165
7,mean_surface_latent_heat_flux_std,-3.904396617368068,1.5770579897339096,-0.7025844542522705,-0.9755282465971172,-0.045155456713696286,-0.8600300529596994,-0.6949761311499318,0.45694905371722866,-0.3518248998912465,0.19175690480231145,-0.36271818195285543
8,mean_surface_latent_heat_flux_std,-3.688081263895541,1.1851254586117403,-0.040598714590394,-1.2853614669633693,-0.13011388542936794,-1.062537785121302,-0.2989378438430108,0.5362418824146169,-0.008936253471368439,-0.17331558955156492,-0.5197768523353489
9,mean_surface_latent_heat_flux_std,-3.4667908819134303,0.5603423449618631,0.6463843237669712,-1.4979026665005808,-0.07770396987609128,-1.0352663901603179,0.1157800184646517,0.38531568386113996,0.37313920223624214,-0.4416634973638109,-0.3035432778352781
10,mean_surface_latent_heat_flux_std,-3.102322880202742,0.14770953869372513,1.2128559086348847,-1.6881792779322642,0.23054038460927057,-0.8015598273054557,0.43242232880108533,0.010176591240239657,0.6632119829401628,-0.523732206612791,0.03346152735981841
11,mean_surface_latent_heat_flux_std,-2.9448710305319215,-0.23184108927365263,1.766213594514893,-1.6817958516364544,0.4607721406278309,-0.4851083472852696,0.6978757309409681,-0.3176968709707819,0.5571163024191911,-0.4083959140133361,0.3003880923895956
12,mean_surface_latent_heat_flux_std,-2.7846991148107003,-0.30483672949230456,2.0390418269689072,-1.5829210209796696,0.4426951176072254,-0.15606942631707435,0.7517061925403629,-0.5049257261114904,0.39699722113509517,0.10750479678646192,0.32689681959008277
13,mean_surface_latent_heat_flux_std,-2.6310564879651404,-0.48710077784255174,2.4770705719277752,-1.2704376446204184,0.4283870458204008,0.41572520862336154,0.4551355431435398,-0.4521656626729576,-0.046464233550790233,0.7735882559091075,-0.12279540108319215
14,mean_surface_latent_heat_flux_std,-2.236607591279468,-0.8634482058734405,2.9259136075246164,-0.7815833619729856,0.35145563495277354,0.7834329270885763,0.23444039303049496,-0.4011909629241465,-0.352163011945792,0.692190553179544,-0.29914675550185704
